Ruta,Texto original,Traducción
Map.Event[1].Page[0].list.command[1],___CHOICE___,
Map.Event[1].Page[0].list.command[1].textChoice[0],Новая игра,
Map.Event[1].Page[0].list.command[1].textChoice[1],Главное меню,
Map.Event[2].Page[0].list.command[88],____TEXT____,
Map.Event[2].Page[0].list.command[89].textData,Тебе удалось сбежать из подземелий Страха и Голода. Но,
Map.Event[2].Page[0].list.command[90].textData,"в подсознании ты до сих пор не веришь, что всё это ",
Map.Event[2].Page[0].list.command[91].textData,взаправду...,
Map.Event[2].Page[0].list.command[92],____TEXT____,
Map.Event[2].Page[0].list.command[93].textData,"Ты всё ещё чувствуешь запах крови и разложения, что",
Map.Event[2].Page[0].list.command[94].textData,сочатся из щелей древних стен подземелья...,
Map.Event[2].Page[0].list.command[101],_SCROLLTEXT_,
Map.Event[2].Page[0].list.command[102].textData,ТИТРЫ,
Map.Event[2].Page[0].list.command[103].textData,,
Map.Event[2].Page[0].list.command[104].textData,"ГРАФИКА, МУЗЫКА, СЮЖЕТ, ДИЗАЙН",
Map.Event[2].Page[0].list.command[105].textData,И ВСЁ ОСТАЛЬНОЕ,
Map.Event[2].Page[0].list.command[106].textData,\c[2]MIRO\c[0] ,
Map.Event[2].Page[0].list.command[107].textData,,
Map.Event[2].Page[0].list.command[108].textData,За исключением...,
Map.Event[2].Page[0].list.command[109].textData,,
Map.Event[2].Page[0].list.command[110].textData,ПЕРЕВОД НА РУССКИЙ 'Team Rotten Cabbage':,
Map.Event[2].Page[0].list.command[111].textData,\c[2]Andrew 'Akropo' Selin\c[0],
Map.Event[2].Page[0].list.command[112].textData,\c[2]Ruslan 'Morgen' Ibraimov\c[0],
Map.Event[2].Page[0].list.command[113].textData,\c[2]Leonid 'Liong-sah' Sakhnovski\c[0],
Map.Event[2].Page[0].list.command[114].textData,\c[2]Ivan 'Incredibilis Darklord' Petrov\c[0],
Map.Event[2].Page[0].list.command[115].textData,\c[2]Mikhail 'BreadLI' Klyputhenko\c[0],
Map.Event[2].Page[0].list.command[116].textData,\c[2]MK__ULTRA\c[0],
Map.Event[2].Page[0].list.command[117].textData,\c[2]Alexandr 'Gooudini' Minchenko\c[0],
Map.Event[2].Page[0].list.command[118].textData,,
Map.Event[2].Page[0].list.command[119].textData,МЕЦЕНАТЫ ПЕРЕВОДА:,
Map.Event[2].Page[0].list.command[120].textData,\c[2]Sergei S. R.\c[0],
Map.Event[2].Page[0].list.command[121].textData,\c[2]Artem A. N.\c[0],
Map.Event[2].Page[0].list.command[122].textData,\c[2]Ivan V.F.\c[0],
Map.Event[2].Page[0].list.command[123].textData,\c[2]Anastasia S.M.\c[0],
Map.Event[2].Page[0].list.command[124].textData,\c[2]Pavel 'gl0yzz!' V.K.\c[0],
Map.Event[2].Page[0].list.command[125].textData,\c[2]Alexander Sh.\c[0],
Map.Event[2].Page[0].list.command[126].textData,\c[2]Alexander Y.S.\c[0],
Map.Event[2].Page[0].list.command[127].textData,,
Map.Event[2].Page[0].list.command[128].textData,АНИМАЦИИ:,
Map.Event[2].Page[0].list.command[129].textData,"(Включая походку жнеца, некромантию, взрывной ",
Map.Event[2].Page[0].list.command[130].textData,флакон и лампу жреца),
Map.Event[2].Page[0].list.command[131].textData,\c[2]Jay/Janne\c[0],
Map.Event[2].Page[0].list.command[132].textData,,
Map.Event[2].Page[0].list.command[133].textData,МУЗЫКА:,
Map.Event[2].Page[0].list.command[134].textData,Вступительная музыка: Ghostpocalypse - 5 Apotheosis,
Map.Event[2].Page[0].list.command[135].textData,\c[2]Kevin MacLeod\c[0],
Map.Event[2].Page[0].list.command[136].textData,Невероятное множество звуковых эффектов:,
Map.Event[2].Page[0].list.command[137].textData,\c[2]Taira Komori\c[0],
Map.Event[2].Page[0].list.command[138].textData,Эпичные барабаны:,
Map.Event[2].Page[0].list.command[139].textData,\c[2]Loop Loft\c[0],
Map.Event[2].Page[0].list.command[140].textData,и ещё множество мелких звуков ,
Map.Event[2].Page[0].list.command[141].textData,\c[2]freesound.org\c[0],
Map.Event[2].Page[0].list.command[142].textData,,
Map.Event[2].Page[0].list.command[143].textData,ИСПОЛЬЗУЕМЫЕ ПЛАГИНЫ,
Map.Event[2].Page[0].list.command[144].textData,\c[2]Yanfly Engine Plugins + Chickie Collaboration\c[0],
Map.Event[2].Page[0].list.command[145].textData, YEP_FootstepSounds,
Map.Event[2].Page[0].list.command[146].textData,\c[2]Yanfly Engine Plugins\c[0],
Map.Event[2].Page[0].list.command[147].textData, YEP_BattleEngineCore,
Map.Event[2].Page[0].list.command[148].textData, YEP_BaseParamControl,
Map.Event[2].Page[0].list.command[149].textData, YEP_SaveEventLocations,
Map.Event[2].Page[0].list.command[150].textData, YEP_BuffsStatesCore,
Map.Event[2].Page[0].list.command[151].textData, YEP_X_CriticalControl,
Map.Event[2].Page[0].list.command[152].textData, YEP_DamageCore,
Map.Event[2].Page[0].list.command[153].textData, YEP_GabWindow,
Map.Event[2].Page[0].list.command[154].textData, YEP_EventChasePlayer,
Map.Event[2].Page[0].list.command[155].textData, YEP_StopMapMovement,
Map.Event[2].Page[0].list.command[156].textData, YEP_OptionsCore,
Map.Event[2].Page[0].list.command[157].textData, YEP_KeyboardConfig,
Map.Event[2].Page[0].list.command[158].textData, YEP_MainMenuManager,
Map.Event[2].Page[0].list.command[159].textData, YEP_StatusMenuCore,
Map.Event[2].Page[0].list.command[160].textData, YEP_ItemSynthesis,
Map.Event[2].Page[0].list.command[161].textData, YEP_DashToggle,
Map.Event[2].Page[0].list.command[162].textData, YEP_MessageCore,
Map.Event[2].Page[0].list.command[163].textData,\c[2]Fallen Angel Olivia\c[0],
Map.Event[2].Page[0].list.command[164].textData, Olivia_OctoBattle,
Map.Event[2].Page[0].list.command[165].textData, Olivia_MetaControls,
Map.Event[2].Page[0].list.command[166].textData,\c[2]Visustella\c[0],
Map.Event[2].Page[0].list.command[167].textData, Archeia_Steamworks,
Map.Event[2].Page[0].list.command[168].textData,\c[2]DreamX\c[0],
Map.Event[2].Page[0].list.command[169].textData, DreamX_ChoiceHelp,
Map.Event[2].Page[0].list.command[170].textData,\c[2]Tor Damian Design / Galenmereth\c[0],
Map.Event[2].Page[0].list.command[171].textData, TDDP_FluidTimestep,
Map.Event[2].Page[0].list.command[172].textData, TDDP_ManageDashing,
Map.Event[2].Page[0].list.command[173].textData,\c[2]Terrax\c[0],
Map.Event[2].Page[0].list.command[174].textData, TerraxLighting,
Map.Event[2].Page[0].list.command[175].textData,\c[2]Izyees Fariz\c[0],
Map.Event[2].Page[0].list.command[176].textData, Izy_RemoveOption,
Map.Event[2].Page[0].list.command[177].textData,\c[2]Galv - galvs-scripts.com\c[0],
Map.Event[2].Page[0].list.command[178].textData, Galv_ExAgiTurn,
Map.Event[2].Page[0].list.command[179].textData, GALV_BustMenu,
Map.Event[2].Page[0].list.command[180].textData,\c[2]DK (Denis Kuznetsov)\c[0],
Map.Event[2].Page[0].list.command[181].textData, DK_Name_Input,
Map.Event[2].Page[0].list.command[182].textData,\c[2]Atreyo Ray\c[0],
Map.Event[2].Page[0].list.command[183].textData, ARP_CommandIcons,
Map.Event[2].Page[0].list.command[184].textData,\c[2]Victor Sant\c[0],
Map.Event[2].Page[0].list.command[185].textData, VE_BasicModule,
Map.Event[2].Page[0].list.command[186].textData, VE_FogAndOverlay,
Map.Event[2].Page[0].list.command[187].textData,\c[2]Hime - HimeWorks (http://himeworks.com)\c[0],
Map.Event[2].Page[0].list.command[188].textData, HIME_EndPhaseTriggers,
Map.Event[2].Page[0].list.command[189].textData, HIME_FollowerEventTouch,
Map.Event[2].Page[0].list.command[190].textData, HIME_CounterAfterHit,
Map.Event[2].Page[0].list.command[191].textData, HIME_StateChangeAnimations,
Map.Event[2].Page[0].list.command[192].textData, HIME_StateDamageModifiers,
Map.Event[2].Page[0].list.command[193].textData, HIME_GuestFollowers,
Map.Event[2].Page[0].list.command[194].textData, HIME_PreTitleEvents,
Map.Event[2].Page[0].list.command[195].textData, HIME_DisabledChoiceConditions,
Map.Event[2].Page[0].list.command[196].textData, HIME_LargeChoices,
Map.Event[2].Page[0].list.command[197].textData, HIME_ConditionalChoiceText,
Map.Event[2].Page[0].list.command[198].textData,\c[2]Coelocanth\c[0],
Map.Event[2].Page[0].list.command[199].textData, physical_attack_animation,
Map.Event[2].Page[0].list.command[200].textData,,
Map.Event[2].Page[0].list.command[201].textData,ТЕСТИРОВАНИЕ ИГРЫ и ПРАВКИ БАЛАНСА:,
Map.Event[2].Page[0].list.command[202].textData,\c[2]thedeanreynolds\c[0],
Map.Event[2].Page[0].list.command[203].textData,\c[2]N0ught\c[0],
Map.Event[2].Page[0].list.command[204].textData,\c[2]Mom/Fern\c[0],
Map.Event[2].Page[0].list.command[205].textData,\c[2]Mask\c[0],
Map.Event[2].Page[0].list.command[206].textData,\c[2]Koukee\c[0],
Map.Event[2].Page[0].list.command[207].textData,\c[2]Kill_Switch-X\c[0],
Map.Event[2].Page[0].list.command[208].textData,\c[2]Ken\c[0],
Map.Event[2].Page[0].list.command[209].textData,\c[2]Heartless Angel\c[0],
Map.Event[2].Page[0].list.command[210].textData,\c[2]Stern\c[0],
Map.Event[2].Page[0].list.command[211].textData,\c[2]Sammy\c[0],
Map.Event[2].Page[0].list.command[212].textData,\c[2]Magot\c[0],
Map.Event[2].Page[0].list.command[213].textData,\c[2]Edgozz\c[0],
Map.Event[2].Page[0].list.command[214].textData,\c[2]Kumada\c[0],
Map.Event[2].Page[0].list.command[215].textData,,
Map.Event[2].Page[0].list.command[216].textData,БРЕЙНШТОРМИНГ и ГЕЙМДИЗАЙН:,
Map.Event[2].Page[0].list.command[217].textData,\c[2]Mask\c[0],
Map.Event[2].Page[0].list.command[218].textData,\c[2]Heartless Angel\c[0],
Map.Event[2].Page[0].list.command[219].textData,\c[2]Kill_Switch-X\c[0],
Map.Event[2].Page[0].list.command[220].textData,\c[2]Kumada\c[0],
Map.Event[2].Page[0].list.command[221].textData,\c[2]Lauri\c[0],
Map.Event[2].Page[0].list.command[222].textData,и многие другие...,
Map.Event[2].Page[0].list.command[223].textData,,
Map.Event[2].Page[0].list.command[224].textData,ДИСКОРД,
Map.Event[2].Page[0].list.command[225].textData,ЗА ОСНОВАНИЕ ДИСКОРД СЕРВЕРА,
Map.Event[2].Page[0].list.command[226].textData,\c[2]Jacob Hunt\c[0],
Map.Event[2].Page[0].list.command[227].textData,МОДЕРАТОР/ПРОФЕССИОНАЛЬНЫЙ ,
Map.Event[2].Page[0].list.command[228].textData,DUNGEON MASTER/ПРОСТО ПОМОЩЬ,
Map.Event[2].Page[0].list.command[229].textData,\c[2]Kill_Switch-X\c[0],
Map.Event[2].Page[0].list.command[230].textData,,
Map.Event[2].Page[0].list.command[231].textData,ИГРЫ СДЕЛАНА НА ДВИЖКЕ \c[2]RPG MAKER MV\c[0],
Map.Event[2].Page[0].list.command[232].textData,разработанный \c[2]KADOKAWA\c[0] и \c[2]Yoji Ojima\c[0]. ,
Map.Event[2].Page[0].list.command[233].textData,RPG Maker распространяется \c[2]Degica\c[0].,
Map.Event[2].Page[0].list.command[234].textData,,
Map.Event[2].Page[0].list.command[235].textData,,
