ID,source,target
Map132.Event[7].Page[0].list.command[0],____TEXT____,
Map132.Event[7].Page[0].list.command[1].textData,"Может быть это лишь игра воображения, но ты",
Map132.Event[7].Page[0].list.command[2].textData,слышишь слабый звук доносящийся из-за двери...,
Map132.Event[7].Page[0].list.command[3],___CHOICE___,
Map132.Event[7].Page[0].list.command[3].textChoice[0],Открыть,
Map132.Event[7].Page[0].list.command[3].textChoice[1],Прислушаться,
Map132.Event[7].Page[0].list.command[3].textChoice[2],Постучаться,
Map132.Event[7].Page[0].list.command[3].textChoice[3],Отойти,
Map132.Event[7].Page[0].list.command[20],____TEXT____,
Map132.Event[7].Page[0].list.command[21].textData,.\|.\|.\|.,
Map132.Event[7].Page[0].list.command[23],____TEXT____,
Map132.Event[7].Page[0].list.command[24].textData,Ты слышишь внутри чьё-то слабое дыхание...,
Map132.Event[7].Page[0].list.command[27],____TEXT____,
Map132.Event[7].Page[0].list.command[28].textData,Какой-то слабый звук...,
Map132.Event[7].Page[0].list.command[70],____TEXT____,
Map132.Event[7].Page[0].list.command[71].textData,.\|.\|.\|.,
Map132.Event[7].Page[0].list.command[72],____TEXT____,
Map132.Event[7].Page[0].list.command[73].textData,Без ответа...,
Map132.Event[9].Page[0].list.command[0].textComment,<follower touch>,
Map132.Event[9].Page[1].list.command[0].textComment,<follower touch>,
Map132.Event[9].Page[2].list.command[0].textComment,<follower touch>,
Map132.Event[9].Page[3].list.command[0].textComment,<follower touch>,
Map132.Event[9].Page[4].list.command[0].textComment,<follower touch>,
Map132.Event[9].Page[5].list.command[0].textComment,<follower touch>,
Map132.Event[9].Page[6].list.command[0].textComment,<follower touch>,
Map132.Event[9].Page[7].list.command[2],____TEXT____,
Map132.Event[9].Page[7].list.command[3].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map132.Event[9].Page[7].list.command[4],___CHOICE___,
Map132.Event[9].Page[7].list.command[4].textChoice[0],Да,
Map132.Event[9].Page[7].list.command[4].textChoice[1],Нет,
Map132.Event[9].Page[7].list.command[7],____TEXT____,
Map132.Event[9].Page[7].list.command[8].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map132.Event[9].Page[7].list.command[9].textData,Теперь он излучает слабый синий свет.,
Map132.Event[9].Page[7].list.command[23],____TEXT____,
Map132.Event[9].Page[7].list.command[24].textData,Ты можешь \c[2]Поглотить\c[0] останки стража.,
Map132.Event[9].Page[7].list.command[25],___CHOICE___,
Map132.Event[9].Page[7].list.command[25].textChoice[0],Да,
Map132.Event[9].Page[7].list.command[25].textChoice[1],Нет,
Map132.Event[9].Page[7].list.command[72],____TEXT____,
Map132.Event[9].Page[7].list.command[73].textData,Ты поглощаешь останки.,
Map132.Event[9].Page[7].list.command[88],____TEXT____,
Map132.Event[9].Page[7].list.command[89].textData,Ты можешь использовать \c[2]Семя демона\c[0] на страже.,
Map132.Event[9].Page[7].list.command[90],___CHOICE___,
Map132.Event[9].Page[7].list.command[90].textChoice[0],Использовать,
Map132.Event[9].Page[7].list.command[90].textChoice[1],Нет,
Map132.Event[9].Page[7].list.command[145],____TEXT____,
Map132.Event[9].Page[7].list.command[146].textData,Дитя проросло из твоего семени!,
Map132.Event[9].Page[7].list.command[147],____TEXT____,
Map132.Event[9].Page[7].list.command[148].textData,Ты берёшь дитя с собой.,
Map132.Event[9].Page[7].list.command[163],____TEXT____,
Map132.Event[9].Page[7].list.command[164].textData,"Тебе не хватает рассудка, для этого действия.",
Map132.Event[9].Page[7].list.command[179],____TEXT____,
Map132.Event[9].Page[7].list.command[180].textData,Чудовище повержено...,
Map132.Event[9].Page[7].list.command[181],___CHOICE___,
Map132.Event[9].Page[7].list.command[181].textChoice[0],Ударить его,
Map132.Event[9].Page[7].list.command[181].textChoice[1],Обыскать его,
Map132.Event[9].Page[7].list.command[181].textChoice[2],Освежевать его,
Map132.Event[9].Page[7].list.command[181].textChoice[3],Оставить его,
Map132.Event[9].Page[7].list.command[187],____TEXT____,
Map132.Event[9].Page[7].list.command[188].textData,Никакой реакции. Но это приносит удовлетворение.,
Map132.Event[9].Page[7].list.command[191],____TEXT____,
Map132.Event[9].Page[7].list.command[192].textData,Ты находишь \c[2]Тесак\c[0] и \c[2]Набедренную повязку\c[0],
Map132.Event[9].Page[7].list.command[193].textData,стража! Набедренная повязка мокрая от пота.,
Map132.Event[9].Page[7].list.command[205],____TEXT____,
Map132.Event[9].Page[7].list.command[206].textData,Ты подбираешь \c[2]Кожу стража\c[0]!,
Map132.Event[9].Page[7].list.command[213],____TEXT____,
Map132.Event[9].Page[7].list.command[214].textData,Чудовище повержено...,
Map132.Event[9].Page[7].list.command[215],___CHOICE___,
Map132.Event[9].Page[7].list.command[215].textChoice[0],Ударить его,
Map132.Event[9].Page[7].list.command[215].textChoice[1],Обыскать его,
Map132.Event[9].Page[7].list.command[215].textChoice[2],Оставить его,
Map132.Event[9].Page[7].list.command[221],____TEXT____,
Map132.Event[9].Page[7].list.command[222].textData,Никакой реакции. Но это приносит удовлетворение.,
Map132.Event[9].Page[7].list.command[225],____TEXT____,
Map132.Event[9].Page[7].list.command[226].textData,Ты находишь \c[2]Тесак\c[0] и \c[2]Набедренную повязку\c[0],
Map132.Event[9].Page[7].list.command[227].textData,стража! Набедренная повязка мокрая от пота.,
Map132.Event[9].Page[8].list.command[2],____TEXT____,
Map132.Event[9].Page[8].list.command[3].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map132.Event[9].Page[8].list.command[4],___CHOICE___,
Map132.Event[9].Page[8].list.command[4].textChoice[0],Да,
Map132.Event[9].Page[8].list.command[4].textChoice[1],Нет,
Map132.Event[9].Page[8].list.command[7],____TEXT____,
Map132.Event[9].Page[8].list.command[8].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map132.Event[9].Page[8].list.command[9].textData,Теперь он излучает слабый синий свет.,
Map132.Event[9].Page[8].list.command[23],____TEXT____,
Map132.Event[9].Page[8].list.command[24].textData,Ты можешь \c[2]Поглотить\c[0] останки стража.,
Map132.Event[9].Page[8].list.command[25],___CHOICE___,
Map132.Event[9].Page[8].list.command[25].textChoice[0],Да,
Map132.Event[9].Page[8].list.command[25].textChoice[1],Нет,
Map132.Event[9].Page[8].list.command[72],____TEXT____,
Map132.Event[9].Page[8].list.command[73].textData,Ты поглощаешь останки.,
Map132.Event[9].Page[8].list.command[88],____TEXT____,
Map132.Event[9].Page[8].list.command[89].textData,Ты можешь использовать \c[2]Семя демона\c[0] на страже.,
Map132.Event[9].Page[8].list.command[90],___CHOICE___,
Map132.Event[9].Page[8].list.command[90].textChoice[0],Использовать,
Map132.Event[9].Page[8].list.command[90].textChoice[1],Нет,
Map132.Event[9].Page[8].list.command[145],____TEXT____,
