ID,source,target
Map167.Event[7].Page[0].list.command[0],____TEXT____,
Map167.Event[7].Page[0].list.command[1].textData,Ты не можешь уйти! У тебя свидание!,
Map167.Event[8].Page[0].list.command[0],____TEXT____,
Map167.Event[8].Page[0].list.command[1].textData,Тьма протягивается за решеткой...,
Map167.Event[9].Page[0].list.command[0],____TEXT____,
Map167.Event[9].Page[0].list.command[1].textData,Тьма протягивается за решеткой...,
Map167.Event[10].Page[0].list.command[0],____TEXT____,
Map167.Event[10].Page[0].list.command[1].textData,Тьма протягивается за решеткой...,
Map167.Event[13].Page[0].list.command[0],____TEXT____,
Map167.Event[13].Page[0].list.command[1].textData,Тебе удалось найти Энки!,
Map167.Event[16].Page[0].list.command[0],____TEXT____,
Map167.Event[16].Page[0].list.command[1].textData,"Перед тобой яма, ведущая во тьму.",
Map167.Event[16].Page[0].list.command[2].textData,Из неё дует прохладный ветер.,
Map167.Event[17].Page[0].list.command[0],____TEXT____,
Map167.Event[17].Page[0].list.command[1].textData,"Перед тобой яма, ведущая во тьму.",
Map167.Event[17].Page[0].list.command[2].textData,Из неё дует прохладный ветер.,
Map167.Event[18].Page[0].list.command[0],____TEXT____,
Map167.Event[18].Page[0].list.command[1].textData,"Перед тобой яма, ведущая во тьму.",
Map167.Event[18].Page[0].list.command[2].textData,Из неё дует прохладный ветер.,
Map167.Event[21].Page[0].list.command[0],____TEXT____,
Map167.Event[21].Page[0].list.command[1].textData,"Перед тобой яма, ведущая во тьму.",
Map167.Event[21].Page[0].list.command[2].textData,Из неё дует прохладный ветер.,
Map167.Event[29].Page[2].list.command[0],____TEXT____,
Map167.Event[29].Page[2].list.command[1].textData,\c[7]Д'Арс\c[0],
Map167.Event[29].Page[2].list.command[2].textData,"""Черт возьми. Думаю, прятаться - не мой талант...""",
Map167.Event[30].Page[2].list.command[0],____TEXT____,
Map167.Event[30].Page[2].list.command[1].textData,\c[7]Ле'Гард\c[0],
Map167.Event[30].Page[2].list.command[2].textData,"""Тц. На полях сражений тебе не нужно прятаться, так ",
Map167.Event[30].Page[2].list.command[3].textData,"что...""",
Map167.Event[30].Page[2].list.command[4],____TEXT____,
Map167.Event[30].Page[2].list.command[5].textData,\c[7]Ле'Гард\c[0],
Map167.Event[30].Page[2].list.command[6].textData,"""Но тем не менее, хорошая работа"".",
Map167.Event[31].Page[2].list.command[0],____TEXT____,
Map167.Event[31].Page[2].list.command[1].textData,\c[7]Кахара\c[0],
Map167.Event[31].Page[2].list.command[2].textData,"""Ну что ж... тебе удалось найти прячущегося вора!""",
Map167.Event[31].Page[2].list.command[3],____TEXT____,
Map167.Event[31].Page[2].list.command[4].textData,\c[7]Кахара\c[0],
Map167.Event[31].Page[2].list.command[5].textData,"""Впечатляет. Ты не представляешь, сколько раз мне ",
Map167.Event[31].Page[2].list.command[6].textData,"приходилось прятаться в туалетах замужних женщин...""",
Map167.Event[31].Page[2].list.command[7],____TEXT____,
Map167.Event[31].Page[2].list.command[8].textData,\c[7]Кахара\c[0],
Map167.Event[31].Page[2].list.command[9].textData,"""...Или шкафу женатых мужчин. Эти сценарии немного ",
Map167.Event[31].Page[2].list.command[10].textData,"различаются"".",
Map167.Event[32].Page[2].list.command[0],____TEXT____,
Map167.Event[32].Page[2].list.command[1].textData,\c[7]Рагнвальдр\c[0],
Map167.Event[32].Page[2].list.command[2].textData,"""Я пытался замаскировать свой запах... Но все таки был ",
Map167.Event[32].Page[2].list.command[3].textData,"найден... """,
Map167.Event[33].Page[2].list.command[0],____TEXT____,
Map167.Event[33].Page[2].list.command[1].textData,\c[7]Бесконечная\c[0],
Map167.Event[33].Page[2].list.command[2].textData,"""...""",
Map167.Event[33].Page[2].list.command[3],____TEXT____,
Map167.Event[33].Page[2].list.command[4].textData,\c[7]Бесконечная\c[0],
Map167.Event[33].Page[2].list.command[5].textData,"""Прятки... Я так скучала по этой игре...""",
Map167.Event[33].Page[2].list.command[6],____TEXT____,
Map167.Event[33].Page[2].list.command[7].textData,\c[7]Бесконечная\c[0],
Map167.Event[33].Page[2].list.command[8].textData,"""...""",
Map167.Event[34].Page[2].list.command[0],____TEXT____,
Map167.Event[34].Page[2].list.command[1].textData,\c[7]Ворон-Истязатель\c[0],
Map167.Event[34].Page[2].list.command[2].textData,"""...""",
Map167.Event[34].Page[2].list.command[3],____TEXT____,
Map167.Event[34].Page[2].list.command[4].textData,"Похоже, Ворон-Истязатель не доволен результатом.",
Map167.Event[34].Page[2].list.command[5],____TEXT____,
Map167.Event[34].Page[2].list.command[6].textData,"Он, кажется, злится на ворон, которые выдали его",
Map167.Event[34].Page[2].list.command[7].textData,месторасположения.,
Map167.Event[35].Page[0].list.command[0],____TEXT____,
Map167.Event[35].Page[0].list.command[1].textData,Это ворон-питомец Ворона-Истязателя...,
Map167.Event[35].Page[0].list.command[2],___CHOICE___,
Map167.Event[35].Page[0].list.command[2].textChoice[0],"""Кар кар!""",
Map167.Event[35].Page[0].list.command[2].textChoice[1],"""Куееех!""",
Map167.Event[35].Page[0].list.command[2].textChoice[2],"""Плохой мальчик!""",
Map167.Event[35].Page[0].list.command[2].textChoice[3],"""Плохая девочка!""",
Map167.Event[35].Page[0].list.command[2].textChoice[4],"""...""",
Map167.Event[36].Page[2].list.command[0],____TEXT____,
Map167.Event[36].Page[2].list.command[1].textData,\c[7]Энки\c[0],
Map167.Event[36].Page[2].list.command[2].textData,"""Какое ребячество... Дайте мне состязание, в котором ",
Map167.Event[36].Page[2].list.command[3].textData,"нужно проявить интеллект и я покажу свои когти"".",
Map167.Event[37].Page[2].list.command[0],____TEXT____,
Map167.Event[37].Page[2].list.command[1].textData,\c[7]Измученный\c[0],
Map167.Event[37].Page[2].list.command[2].textData,"""...""",
Map167.Event[37].Page[2].list.command[3],____TEXT____,
Map167.Event[37].Page[2].list.command[4].textData,"Измученный, кажется, недоумевает, как тебе удалось ",
Map167.Event[37].Page[2].list.command[5].textData,"найти его. Он думал, что у него идеальный камуфляж...",
Map167.Event[38].Page[2].list.command[0],____TEXT____,
Map167.Event[38].Page[2].list.command[1].textData,\c[7]Девочка\c[0],
Map167.Event[38].Page[2].list.command[2].textData,"""...""",
Map167.Event[38].Page[2].list.command[3],____TEXT____,
Map167.Event[38].Page[2].list.command[4].textData,"Девочка улыбается, несмотря на то, что тебе удалось ",
Map167.Event[38].Page[2].list.command[5].textData,найти её так быстро.,
Map167.Event[38].Page[2].list.command[6],____TEXT____,
Map167.Event[38].Page[2].list.command[7].textData,"Похоже, игра ей очень понравилась.",
Map167.Event[39].Page[0].list.command[3],____TEXT____,
Map167.Event[39].Page[0].list.command[4].textData,Игра в прятки. Попробуй найти своих одноклассников ,
Map167.Event[39].Page[0].list.command[5].textData,прежде чем закончится таймер!,
Map167.Event[39].Page[0].list.command[6],____TEXT____,
Map167.Event[39].Page[0].list.command[7].textData,"Все просто, так?",
Map167.Event[39].Page[0].list.command[17].textComment,day,
Map167.Event[40].Page[0].list.command[0],____TEXT____,
Map167.Event[40].Page[0].list.command[1].textData,Ты не можешь уйти! У тебя свидание!,
Map167.Event[41].Page[0].list.command[0],____TEXT____,
Map167.Event[41].Page[0].list.command[1].textData,Ты не можешь уйти! У тебя свидание!,
Map167.Event[42].Page[0].list.command[0],____TEXT____,
