Ruta,Texto original,Traducción
Map.Event[1].Page[4].list.command[0].textComment,<Config Text: Phase>,
Map.Event[1].Page[4].list.command[92],____TEXT____,
Map.Event[1].Page[4].list.command[93].textData,,
Map.Event[1].Page[4].list.command[94],___CHOICE___,
Map.Event[1].Page[4].list.command[94].textChoice[0],Страх и Голод,
Map.Event[1].Page[4].list.command[94].textChoice[1],Ужас и Истощение,
Map.Event[1].Page[4].list.command[94].textChoice[2],Сложный режим,
Map.Event[1].Page[4].list.command[94].textChoice[3],[Dungeon Nights],
Map.Event[1].Page[4].list.command[96].textComment,ChoiceHelp Выбрать режим?,
Map.Event[1].Page[4].list.command[97].textComment,ChoiceMessage <WordWrap>Простой режим для новичков. Тьма снисходительна. Голод почти не представляет опасности.,
Map.Event[1].Page[4].list.command[101].textComment,ChoiceHelp Выбрать режим?,
Map.Event[1].Page[4].list.command[102].textComment,ChoiceMessage <WordWrap>В подземельях нет места милосердию. Влияние тьмы правдоподобно. Голод преследует постоянно. Более сильные противники. Допольнительные враги и сценарии для дальнейшего продвижения.,
Map.Event[1].Page[4].list.command[128].textComment,ChoiceHelp Выбрать режим?,
Map.Event[1].Page[4].list.command[129].textComment,"ChoiceMessage <WordWrap>Одиночный режим. Сохранения отсутствуют. Вербовка новых членов отряда невозможна. А так же, все особенности режима 'Ужас и истощение'.",
Map.Event[1].Page[4].list.command[160].textComment,ChoiceHelp Выбрать режим?,
Map.Event[1].Page[4].list.command[161].textComment,"ChoiceMessage <WordWrap>Особый режим. Сочетает в себе физические, ментальные и социальные испытания. Может быть слишком сложным для начинающих.",
Map.Event[1].Page[4].list.command[162],____TEXT____,
Map.Event[1].Page[4].list.command[163].textData,Настоятельно рекомендуется сначала пройти игру в ,
Map.Event[1].Page[4].list.command[164].textData,"Нормальном режиме, прежде чем начинать игру в ",
Map.Event[1].Page[4].list.command[165].textData,режиме [Dungeon Nights].,
Map.Event[1].Page[4].list.command[166],____TEXT____,
Map.Event[1].Page[4].list.command[167].textData,"[Dungeon Nights] сочетает в себе серьёзные физические, ",
Map.Event[1].Page[4].list.command[168].textData,ментальные и социальные испытания в одном флаконе. ,
Map.Event[1].Page[4].list.command[169].textData,Настоятельно не рекомендуем его для первого прохождения.,
Map.Event[1].Page[4].list.command[170],___CHOICE___,
Map.Event[1].Page[4].list.command[170].textChoice[0],Начать игру в режиме [Dungeon Nights],
Map.Event[1].Page[4].list.command[170].textChoice[1],Вернуться!,
Map.Event[1].Page[4].list.command[223],____TEXT____,
Map.Event[1].Page[4].list.command[224].textData,Пропустить вступление?,
Map.Event[1].Page[4].list.command[225],___CHOICE___,
Map.Event[1].Page[4].list.command[225].textChoice[0],Нет,
Map.Event[1].Page[4].list.command[225].textChoice[1],Да,
Map.Event[1].Page[4].list.command[314].textComment,unused,
Map.Event[1].Page[4].list.command[318].textComment,//// PHOBIAS,
