ID,source,target
Map005.Event[8].Page[0].list.command[0],____TEXT____,
Map005.Event[8].Page[0].list.command[1].textData,Тьма протягивается за решеткой...,
Map005.Event[9].Page[0].list.command[0],____TEXT____,
Map005.Event[9].Page[0].list.command[1].textData,Тьма протягивается за решеткой...,
Map005.Event[10].Page[0].list.command[0],____TEXT____,
Map005.Event[10].Page[0].list.command[1].textData,Тьма протягивается за решеткой...,
Map005.Event[15].Page[0].list.command[0],____TEXT____,
Map005.Event[15].Page[0].list.command[1].textData,Перед тобой груда трупов и внутренностей...,
Map005.Event[15].Page[0].list.command[2],___CHOICE___,
Map005.Event[15].Page[0].list.command[2].textChoice[0],Обыскать,
Map005.Event[15].Page[0].list.command[2].textChoice[1],Уйти,
Map005.Event[15].Page[0].list.command[4],____TEXT____,
Map005.Event[15].Page[0].list.command[5].textData,У тебя нехорошее предчувствие...,
Map005.Event[15].Page[0].list.command[6],___CHOICE___,
Map005.Event[15].Page[0].list.command[6].textChoice[0],Обыскать,
Map005.Event[15].Page[0].list.command[6].textChoice[1],Уйти,
Map005.Event[15].Page[0].list.command[21],____TEXT____,
Map005.Event[15].Page[0].list.command[22].textData,\c[7]Обезглавленный колдун\c[0],
Map005.Event[15].Page[0].list.command[23].textData,"""Кто помешал моему сну?""",
Map005.Event[15].Page[0].list.command[24],____TEXT____,
Map005.Event[15].Page[0].list.command[25].textData,\c[7]Обезглавленный колдун\c[0],
Map005.Event[15].Page[0].list.command[26].textData,"""Разве не видно, что я еще не вернул себе свое тело, ты, ",
Map005.Event[15].Page[0].list.command[27].textData,"НАГЛОЕ СОЗДАНИЕ!!""",
Map005.Event[15].Page[0].list.command[28],____TEXT____,
Map005.Event[15].Page[0].list.command[29].textData,\c[7]Обезглавленный колдун\c[0],
Map005.Event[15].Page[0].list.command[30].textData,"""Мне нужно больше свежей крови для проведения ритуала!""",
Map005.Event[15].Page[0].list.command[31],____TEXT____,
Map005.Event[15].Page[0].list.command[32].textData,\c[7]Обезглавленный колдун\c[0],
Map005.Event[15].Page[0].list.command[33].textData,"""Кьхе кхе ке ки!""",
Map005.Event[15].Page[0].list.command[77],____TEXT____,
Map005.Event[15].Page[0].list.command[78].textData,Тебе удалось сбежать от ужаса...,
Map005.Event[15].Page[1].list.command[0],____TEXT____,
Map005.Event[15].Page[1].list.command[1].textData,Перед тобой груда трупов и внутренностей...,
Map005.Event[16].Page[0].list.command[0],____TEXT____,
Map005.Event[16].Page[0].list.command[1].textData,"Перед тобой яма, ведущая во тьму.",
Map005.Event[16].Page[0].list.command[2].textData,Из неё дует прохладный ветер.,
Map005.Event[16].Page[0].list.command[3],___CHOICE___,
Map005.Event[16].Page[0].list.command[3].textChoice[0],Изучить,
Map005.Event[16].Page[0].list.command[3].textChoice[1],Прыгнуть вниз,
Map005.Event[16].Page[0].list.command[3].textChoice[2],Уйти,
Map005.Event[16].Page[0].list.command[5],____TEXT____,
Map005.Event[16].Page[0].list.command[6].textData,"Разглядеть дно пропасти не получается. Судя по эху,",
Map005.Event[16].Page[0].list.command[7].textData,"исходящему из неё, можно предположить что внизу",
Map005.Event[16].Page[0].list.command[8].textData,"находится огромное, полупустое пространство.",
Map005.Event[17].Page[0].list.command[0],____TEXT____,
Map005.Event[17].Page[0].list.command[1].textData,"Перед тобой яма, ведущая во тьму.",
Map005.Event[17].Page[0].list.command[2].textData,Из неё дует прохладный ветер.,
Map005.Event[17].Page[0].list.command[3],___CHOICE___,
