Ruta,Texto original,Traducción
Map.Event[5].Page[0].list.command[0],____TEXT____,
Map.Event[5].Page[0].list.command[1].textData,\c[7]Желтый маг\c[0],
Map.Event[5].Page[0].list.command[2].textData,"""Хо-хо, добро пожаловать житель!""",
Map.Event[5].Page[0].list.command[5],____TEXT____,
Map.Event[5].Page[0].list.command[6].textData,Что бы тебе хотелось приобрести?,
Map.Event[5].Page[0].list.command[7],___CHOICE___,
Map.Event[5].Page[0].list.command[7].textChoice[0],Кровати,
Map.Event[5].Page[0].list.command[7].textChoice[1],Хранилища,
Map.Event[5].Page[0].list.command[7].textChoice[2],Ковры,
Map.Event[5].Page[0].list.command[7].textChoice[3],Декор,
Map.Event[5].Page[0].list.command[7].textChoice[4],Мебель,
Map.Event[5].Page[0].list.command[7].textChoice[5],Exit,
Map.Event[5].Page[0].list.command[9],____TEXT____,
Map.Event[5].Page[0].list.command[10].textData,У тебя есть \c[2]\v[0096] Серебряных монет\c[0]. ,
Map.Event[5].Page[0].list.command[11].textData,На что ты хочешь их обменять?,
Map.Event[5].Page[0].list.command[12],___CHOICE___,
Map.Event[5].Page[0].list.command[12].textChoice[0],\i[52] Жесткая кровать \c[2][2]\c[0],
Map.Event[5].Page[0].list.command[12].textChoice[1],\i[34] Модный диван \c[2][10]\c[0],
Map.Event[5].Page[0].list.command[12].textChoice[2],\i[51] Каменный гроб \c[2][10]\c[0],
Map.Event[5].Page[0].list.command[12].textChoice[3],\i[32] Кровать принцессы \c[2][20]\c[0],
Map.Event[5].Page[0].list.command[12].textChoice[4],Ничего,
Map.Event[5].Page[0].list.command[15],____TEXT____,
Map.Event[5].Page[0].list.command[16].textData,За 2 \c[2]Серебряные монеты\c[0] ты покупаешь \c[2]Жесткую кровать\c[0]!,
Map.Event[5].Page[0].list.command[23],____TEXT____,
Map.Event[5].Page[0].list.command[24].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[30],____TEXT____,
Map.Event[5].Page[0].list.command[31].textData,За 10 \c[2]Серебряных монет\c[0] ты покупаешь \c[2]Модный диван\c[0]!,
Map.Event[5].Page[0].list.command[38],____TEXT____,
Map.Event[5].Page[0].list.command[39].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[45],____TEXT____,
Map.Event[5].Page[0].list.command[46].textData,За 10 \c[2]Серебряных монет\c[0] ты покупаешь \c[2]Каменный гроб\c[0]!,
Map.Event[5].Page[0].list.command[53],____TEXT____,
Map.Event[5].Page[0].list.command[54].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[60],____TEXT____,
Map.Event[5].Page[0].list.command[61].textData,За 20 \c[2]Серебряных монет\c[0] ты покупаешь \c[2]Кровать принцессы\c[0]!,
Map.Event[5].Page[0].list.command[68],____TEXT____,
Map.Event[5].Page[0].list.command[69].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[79],____TEXT____,
Map.Event[5].Page[0].list.command[80].textData,У тебя есть \c[2]\v[0096] Серебряных монет\c[0]. ,
Map.Event[5].Page[0].list.command[81].textData,На что ты хочешь их обменять?,
Map.Event[5].Page[0].list.command[82],___CHOICE___,
Map.Event[5].Page[0].list.command[82].textChoice[0],\i[42] Книжный шкаф \c[2][5]\c[0],
Map.Event[5].Page[0].list.command[82].textChoice[1],\i[39] Алхимический шкаф \c[2][10]\c[0],
Map.Event[5].Page[0].list.command[82].textChoice[2],\i[57] Диагональный шкаф \c[2][10]\c[0],
Map.Event[5].Page[0].list.command[82].textChoice[3],\i[35] Деревянный стол \c[2][4]\c[0],
Map.Event[5].Page[0].list.command[82].textChoice[4],\i[56] Клетка \c[2][20]\c[0],
Map.Event[5].Page[0].list.command[82].textChoice[5],\i[65] Деревянный сундук \c[2][5]\c[0],
Map.Event[5].Page[0].list.command[85],____TEXT____,
Map.Event[5].Page[0].list.command[86].textData,За 5 \c[2]Серебряных монет\c[0] ты покупаешь \c[2]Книжный шкаф\c[0]!,
Map.Event[5].Page[0].list.command[96],____TEXT____,
Map.Event[5].Page[0].list.command[97].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[103],____TEXT____,
Map.Event[5].Page[0].list.command[104].textData,За 10 \c[2]Серебряных монет\c[0] ты покупаешь \c[2]Алхимический шкаф\c[0]!,
Map.Event[5].Page[0].list.command[114],____TEXT____,
Map.Event[5].Page[0].list.command[115].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[121],____TEXT____,
Map.Event[5].Page[0].list.command[122].textData,За 10 \c[2]Серебряных монет\c[0] ты покупаешь \c[2]Диагональный шкаф\c[0]!,
Map.Event[5].Page[0].list.command[132],____TEXT____,
Map.Event[5].Page[0].list.command[133].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[139],____TEXT____,
Map.Event[5].Page[0].list.command[140].textData,За 4 \c[2]Серебряные монеты\c[0] ты покупаешь \c[2]Деревянный стол\c[0]!,
Map.Event[5].Page[0].list.command[150],____TEXT____,
Map.Event[5].Page[0].list.command[151].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[157],____TEXT____,
Map.Event[5].Page[0].list.command[158].textData,За 20 \c[2]Серебряных монет\c[0] ты покупаешь \c[2]Клетка\c[0]!,
Map.Event[5].Page[0].list.command[168],____TEXT____,
Map.Event[5].Page[0].list.command[169].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[175],____TEXT____,
Map.Event[5].Page[0].list.command[176].textData,За 5 \c[2]Серебряных монет\c[0] ты покупаешь \c[2]Деревянный сундук\c[0]!,
Map.Event[5].Page[0].list.command[186],____TEXT____,
Map.Event[5].Page[0].list.command[187].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[192],___CHOICE___,
Map.Event[5].Page[0].list.command[192].textChoice[0],Ничего,
Map.Event[5].Page[0].list.command[199],____TEXT____,
Map.Event[5].Page[0].list.command[200].textData,У тебя есть \c[2]\v[0096] Серебряных монет\c[0]. ,
Map.Event[5].Page[0].list.command[201].textData,На что ты хочешь их обменять?,
Map.Event[5].Page[0].list.command[202],___CHOICE___,
Map.Event[5].Page[0].list.command[202].textChoice[0],\i[44] Желтый ковёр \c[2][6]\c[0],
Map.Event[5].Page[0].list.command[202].textChoice[1],\i[45] Красный ковер \c[2][6]\c[0],
Map.Event[5].Page[0].list.command[202].textChoice[2],\i[50] Зеленый ковер \c[2][6]\c[0],
Map.Event[5].Page[0].list.command[202].textChoice[3],\i[64] Кровавые следы \c[2][3]\c[0],
Map.Event[5].Page[0].list.command[202].textChoice[4],\i[63] Железная сетка \c[2][10]\c[0],
Map.Event[5].Page[0].list.command[202].textChoice[5],Ничего,
Map.Event[5].Page[0].list.command[205],____TEXT____,
Map.Event[5].Page[0].list.command[206].textData,За 6 \c[2]Серебряных монет\c[0] ты покупаешь \c[2]Желтый ковёр\c[0]!,
Map.Event[5].Page[0].list.command[215],____TEXT____,
Map.Event[5].Page[0].list.command[216].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[222],____TEXT____,
Map.Event[5].Page[0].list.command[223].textData,За 6 \c[2]Серебряных монет\c[0] ты покупаешь \c[2]Красный ковер\c[0]!,
Map.Event[5].Page[0].list.command[232],____TEXT____,
Map.Event[5].Page[0].list.command[233].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[239],____TEXT____,
Map.Event[5].Page[0].list.command[240].textData,За 6 \c[2]Серебряных монет\c[0] ты покупаешь \c[2]Зеленый ковер\c[0]!,
Map.Event[5].Page[0].list.command[249],____TEXT____,
Map.Event[5].Page[0].list.command[250].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[256],____TEXT____,
Map.Event[5].Page[0].list.command[257].textData,За 3 \c[2]Серебряные монеты\c[0] ты покупаешь \c[2]Кровавые следы\c[0]!,
Map.Event[5].Page[0].list.command[266],____TEXT____,
Map.Event[5].Page[0].list.command[267].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[273],____TEXT____,
Map.Event[5].Page[0].list.command[274].textData,За 10 \c[2]Серебряных монет\c[0] ты покупаешь \c[2]Железная сетка\c[0]!,
Map.Event[5].Page[0].list.command[283],____TEXT____,
Map.Event[5].Page[0].list.command[284].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[294],____TEXT____,
Map.Event[5].Page[0].list.command[295].textData,У тебя есть \c[2]\v[0096] Серебряных монет\c[0]. ,
Map.Event[5].Page[0].list.command[296].textData,На что ты хочешь их обменять?,
Map.Event[5].Page[0].list.command[297],___CHOICE___,
Map.Event[5].Page[0].list.command[297].textChoice[0],\i[41] Цепи \c[2][6]\c[0],
Map.Event[5].Page[0].list.command[297].textChoice[1],\i[46] Зеленые занавески \c[2][10]\c[0],
Map.Event[5].Page[0].list.command[297].textChoice[2],\i[47] Скелет \c[2][4]\c[0],
Map.Event[5].Page[0].list.command[297].textChoice[3],\i[59] Распятый человек \c[2][10]\c[0],
Map.Event[5].Page[0].list.command[297].textChoice[4],\i[58] Флаг Рондона \c[2][15]\c[0],
Map.Event[5].Page[0].list.command[297].textChoice[5],\i[43] Королевский флаг \c[2][15]\c[0],
Map.Event[5].Page[0].list.command[300],____TEXT____,
Map.Event[5].Page[0].list.command[301].textData,За 6 \c[2]Серебряных монет\c[0] ты покупаешь \c[2]Желтый ковёр\c[0]!,
Map.Event[5].Page[0].list.command[323],____TEXT____,
Map.Event[5].Page[0].list.command[324].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[330],____TEXT____,
Map.Event[5].Page[0].list.command[331].textData,За 10 \c[2]Серебряных монет\c[0] ты покупаешь \c[2]Зеленые занавески\c[0]!,
Map.Event[5].Page[0].list.command[353],____TEXT____,
Map.Event[5].Page[0].list.command[354].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[360],____TEXT____,
Map.Event[5].Page[0].list.command[361].textData,За 4 \c[2]Серебряные монеты\c[0] ты покупаешь \c[2]Скелет\c[0]!,
Map.Event[5].Page[0].list.command[383],____TEXT____,
Map.Event[5].Page[0].list.command[384].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[390],____TEXT____,
Map.Event[5].Page[0].list.command[391].textData,За 10 \c[2]Серебряных монет\c[0] ты покупаешь \c[2]Распятый человек\c[0]!,
Map.Event[5].Page[0].list.command[413],____TEXT____,
Map.Event[5].Page[0].list.command[414].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[420],____TEXT____,
Map.Event[5].Page[0].list.command[421].textData,За 15 \c[2]Серебряных монет\c[0] ты покупаешь \c[2]Флаг Рондона\c[0]!,
Map.Event[5].Page[0].list.command[443],____TEXT____,
Map.Event[5].Page[0].list.command[444].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[450],____TEXT____,
Map.Event[5].Page[0].list.command[451].textData,За 15 \c[2]Серебряных монет\c[0] ты покупаешь \c[2]Королевский флаг\c[0]!,
Map.Event[5].Page[0].list.command[473],____TEXT____,
Map.Event[5].Page[0].list.command[474].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[479],___CHOICE___,
Map.Event[5].Page[0].list.command[479].textChoice[0],\i[48] Глобус \c[2][15]\c[0],
Map.Event[5].Page[0].list.command[479].textChoice[1],\i[37] Стойка для свечей \c[2][7]\c[0],
Map.Event[5].Page[0].list.command[479].textChoice[2],\i[36] Красная лампа \c[2][7]\c[0],
Map.Event[5].Page[0].list.command[479].textChoice[3],\i[38] Печь \c[2][5]\c[0],
Map.Event[5].Page[0].list.command[479].textChoice[4],\i[54] Груда тел \c[2][10]\c[0],
Map.Event[5].Page[0].list.command[479].textChoice[5],\i[53] Миазм \c[2][20]\c[0],
Map.Event[5].Page[0].list.command[482],____TEXT____,
Map.Event[5].Page[0].list.command[483].textData,За 15 \c[2]Серебряных монет\c[0] ты покупаешь \c[2]Глобус\c[0]!,
Map.Event[5].Page[0].list.command[505],____TEXT____,
Map.Event[5].Page[0].list.command[506].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[512],____TEXT____,
Map.Event[5].Page[0].list.command[513].textData,За 7 \c[2]Серебряных монет\c[0] ты покупаешь \c[2]Стойка для свечей\c[0]!,
Map.Event[5].Page[0].list.command[535],____TEXT____,
Map.Event[5].Page[0].list.command[536].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[542],____TEXT____,
Map.Event[5].Page[0].list.command[543].textData,За 7 \c[2]Серебряных монет\c[0] ты покупаешь \c[2]Красная лампа\c[0]!,
Map.Event[5].Page[0].list.command[565],____TEXT____,
Map.Event[5].Page[0].list.command[566].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[572],____TEXT____,
Map.Event[5].Page[0].list.command[573].textData,За 5 \c[2]Серебряных монет\c[0] ты покупаешь \c[2]Печь\c[0]!,
Map.Event[5].Page[0].list.command[595],____TEXT____,
Map.Event[5].Page[0].list.command[596].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[602],____TEXT____,
Map.Event[5].Page[0].list.command[603].textData,За 10 \c[2]Серебряных монет\c[0] ты покупаешь \c[2]Груда тел\c[0]!,
Map.Event[5].Page[0].list.command[625],____TEXT____,
Map.Event[5].Page[0].list.command[626].textData,"К сожалению, у тебя недостаточно серебра.",
Map.Event[5].Page[0].list.command[632],____TEXT____,
