ID,source,target
Map009.Event[1].Page[0].list.command[0],____TEXT____,
Map009.Event[1].Page[0].list.command[1].textData,"От них не исходит стонов, даже самых слабых.",
Map009.Event[1].Page[0].list.command[2].textData,Все делается в полнейшей тишине.,
Map009.Event[2].Page[0].list.command[0],____TEXT____,
Map009.Event[2].Page[0].list.command[1].textData,Выглядит болезненно для принимающей стороны...,
Map009.Event[3].Page[0].list.command[0],____TEXT____,
Map009.Event[3].Page[0].list.command[1].textData,"Их не беспокоит твое присутствие, они тебя даже не ",
Map009.Event[3].Page[0].list.command[2].textData,замечают...,
Map009.Event[4].Page[0].list.command[0],____TEXT____,
Map009.Event[4].Page[0].list.command[1].textData,"Сложно сказать, наслаждаются ли они происходящим, ",
Map009.Event[4].Page[0].list.command[2].textData,или нет.,
Map009.Event[5].Page[0].list.command[0],____TEXT____,
Map009.Event[5].Page[0].list.command[1].textData,Они заняты... Лучше не отвлекать.,
Map009.Event[6].Page[0].list.command[0],____TEXT____,
Map009.Event[6].Page[0].list.command[1].textData,Они будто в трансе.,
Map009.Event[7].Page[0].list.command[0],____TEXT____,
Map009.Event[7].Page[0].list.command[1].textData,"Хоть мыслями они и далеко, но ты чувствуешь любовь, ",
Map009.Event[7].Page[0].list.command[2].textData,которую они излучают вокруг себя.,
Map009.Event[8].Page[0].list.command[0],____TEXT____,
Map009.Event[8].Page[0].list.command[1].textData,\c[7]Голый кролик\c[0],
Map009.Event[8].Page[0].list.command[2].textData,"""Добро пожаловать на нашу лужайку, о путник!""",
Map009.Event[8].Page[0].list.command[3],____TEXT____,
Map009.Event[8].Page[0].list.command[4].textData,\c[7]Голый кролик\c[0],
Map009.Event[8].Page[0].list.command[5].textData,"""Позволь нам облегчить твои страдания...""",
Map009.Event[8].Page[0].list.command[6],____TEXT____,
Map009.Event[8].Page[0].list.command[7].textData,\c[7]Голый кролик\c[0],
Map009.Event[8].Page[0].list.command[8].textData,"""За первый раз платить не придется"".",
Map009.Event[9].Page[0].list.command[0],____TEXT____,
Map009.Event[9].Page[0].list.command[1].textData,\c[7]Голый кролик\c[0],
Map009.Event[9].Page[0].list.command[2].textData,"""Ищешь партнера?""",
Map009.Event[9].Page[0].list.command[3],___CHOICE___,
Map009.Event[9].Page[0].list.command[3].textChoice[0],Да,
Map009.Event[9].Page[0].list.command[3].textChoice[1],Нет,
Map009.Event[9].Page[0].list.command[5],____TEXT____,
Map009.Event[9].Page[0].list.command[6].textData,\c[7]Голый кролик\c[0],
Map009.Event[9].Page[0].list.command[7].textData,"""Сними всю одежду и надень эту маску"".",
Map009.Event[9].Page[0].list.command[9],____TEXT____,
Map009.Event[9].Page[0].list.command[10].textData,\c[7]Голый кролик\c[0],
Map009.Event[9].Page[0].list.command[11].textData,"""Хммм...""",
Map009.Event[9].Page[0].list.command[12],____TEXT____,
Map009.Event[9].Page[0].list.command[13].textData,\c[7]Голый кролик\c[0],
Map009.Event[9].Page[0].list.command[14].textData,"""Дорогуша... Твою броню не снять, да?""",
Map009.Event[9].Page[0].list.command[15],____TEXT____,
Map009.Event[9].Page[0].list.command[16].textData,\c[7]Голый кролик\c[0],
Map009.Event[9].Page[0].list.command[17].textData,"""Боюсь, в таком случае мы не сможем этим заняться...""",
Map009.Event[9].Page[0].list.command[21],____TEXT____,
Map009.Event[9].Page[0].list.command[22].textData,\c[7]Голый кролик\c[0],
Map009.Event[9].Page[0].list.command[23].textData,"""Хммм...""",
Map009.Event[9].Page[0].list.command[24],____TEXT____,
Map009.Event[9].Page[0].list.command[25].textData,\c[7]Голый кролик\c[0],
Map009.Event[9].Page[0].list.command[26].textData,"""Дорогуша, к сожалению, мне кажется, что не все части ",
Map009.Event[9].Page[0].list.command[27].textData,"твоего тела работают как надо...""",
Map009.Event[9].Page[1].list.command[7],___CHOICE___,
Map009.Event[9].Page[1].list.command[7].textChoice[0],ОРЁЛ,
Map009.Event[9].Page[1].list.command[7].textChoice[1],РЕШКА,
Map009.Event[9].Page[2].list.command[7],___CHOICE___,
Map009.Event[9].Page[2].list.command[7].textChoice[0],ОРЁЛ,
Map009.Event[9].Page[2].list.command[7].textChoice[1],РЕШКА,
Map009.Event[9].Page[3].list.command[7],___CHOICE___,
Map009.Event[9].Page[3].list.command[7].textChoice[0],ОРЁЛ,
Map009.Event[9].Page[3].list.command[7].textChoice[1],РЕШКА,
Map009.Event[9].Page[4].list.command[7],___CHOICE___,
Map009.Event[9].Page[4].list.command[7].textChoice[0],ОРЁЛ,
Map009.Event[9].Page[4].list.command[7].textChoice[1],РЕШКА,
Map009.Event[9].Page[5].list.command[7],___CHOICE___,
Map009.Event[9].Page[5].list.command[7].textChoice[0],ОРЁЛ,
Map009.Event[9].Page[5].list.command[7].textChoice[1],РЕШКА,
Map009.Event[9].Page[6].list.command[7],___CHOICE___,
Map009.Event[9].Page[6].list.command[7].textChoice[0],ОРЁЛ,
Map009.Event[9].Page[6].list.command[7].textChoice[1],РЕШКА,
Map009.Event[9].Page[7].list.command[4],____TEXT____,
Map009.Event[9].Page[7].list.command[5].textData,"Благодаря этому акту, твоя близость с Сильвиан растет...",
Map009.Event[10].Page[0].list.command[0],____TEXT____,
Map009.Event[10].Page[0].list.command[1].textData,Пустые взгляды обоих устремлены в даль. ,
Map009.Event[11].Page[0].list.command[0],____TEXT____,
Map009.Event[11].Page[0].list.command[1].textData,Девушка сверху взяла всю работу на себя.,
Map009.Event[12].Page[0].list.command[0],____TEXT____,
Map009.Event[12].Page[0].list.command[1].textData,Они полностью отдаются друг другу.,
Map009.Event[19].Page[0].list.command[0],____TEXT____,
Map009.Event[19].Page[0].list.command[1].textData,Они будто в трансе.,
Map009.Event[28].Page[0].list.command[0],____TEXT____,
Map009.Event[28].Page[0].list.command[1].textData,Перед тобой весит частично разложившееся тело. ,
Map009.Event[29].Page[0].list.command[0],____TEXT____,
Map009.Event[29].Page[0].list.command[1].textData,Перед тобой весит частично разложившееся тело. ,
Map009.Event[30].Page[0].list.command[0],____TEXT____,
Map009.Event[30].Page[0].list.command[1].textData,Перед тобой весит частично разложившееся тело. ,
Map009.Event[31].Page[0].list.command[0],____TEXT____,
Map009.Event[31].Page[0].list.command[1].textData,Перед тобой весит частично разложившееся тело. ,
Map009.Event[32].Page[0].list.command[0],____TEXT____,
Map009.Event[32].Page[0].list.command[1].textData,Перед тобой древняя статуя.,
Map009.Event[32].Page[0].list.command[2],____TEXT____,
Map009.Event[32].Page[0].list.command[3].textData,Ты хочешь помолиться?,
Map009.Event[32].Page[0].list.command[4],___CHOICE___,
Map009.Event[32].Page[0].list.command[4].textChoice[0],Молиться Гро-гороту,
Map009.Event[32].Page[0].list.command[4].textChoice[1],Молиться Сильвиан,
Map009.Event[32].Page[0].list.command[4].textChoice[2],Молиться Алл-меру,
Map009.Event[32].Page[0].list.command[4].textChoice[3],Уйти,
Map009.Event[32].Page[0].list.command[6],____TEXT____,
Map009.Event[32].Page[0].list.command[7].textData,.\|.\|.\|.,
Map009.Event[32].Page[0].list.command[8],____TEXT____,
Map009.Event[32].Page[0].list.command[9].textData,Ты заканчиваешь молитву. ,
Map009.Event[32].Page[0].list.command[12],____TEXT____,
Map009.Event[32].Page[0].list.command[13].textData,.\|.\|.\|.,
Map009.Event[32].Page[0].list.command[14],____TEXT____,
Map009.Event[32].Page[0].list.command[15].textData,Ты заканчиваешь молитву. ,
Map009.Event[32].Page[0].list.command[18],____TEXT____,
Map009.Event[32].Page[0].list.command[19].textData,.\|.\|.\|.,
Map009.Event[32].Page[0].list.command[20],____TEXT____,
Map009.Event[32].Page[0].list.command[21].textData,Ты заканчиваешь молитву. ,
Map009.Event[33].Page[0].list.command[0],____TEXT____,
Map009.Event[33].Page[0].list.command[1].textData,Перед тобой древняя статуя.,
Map009.Event[33].Page[0].list.command[2],____TEXT____,
Map009.Event[33].Page[0].list.command[3].textData,Ты хочешь помолиться?,
Map009.Event[33].Page[0].list.command[4],___CHOICE___,
Map009.Event[33].Page[0].list.command[4].textChoice[0],Молиться Гро-гороту,
Map009.Event[33].Page[0].list.command[4].textChoice[1],Молиться Сильвиан,
Map009.Event[33].Page[0].list.command[4].textChoice[2],Молиться Алл-меру,
Map009.Event[33].Page[0].list.command[4].textChoice[3],Уйти,
Map009.Event[33].Page[0].list.command[6],____TEXT____,
Map009.Event[33].Page[0].list.command[7].textData,.\|.\|.\|.,
Map009.Event[33].Page[0].list.command[8],____TEXT____,
Map009.Event[33].Page[0].list.command[9].textData,Ты заканчиваешь молитву. ,
Map009.Event[33].Page[0].list.command[12],____TEXT____,
Map009.Event[33].Page[0].list.command[13].textData,.\|.\|.\|.,
Map009.Event[33].Page[0].list.command[14],____TEXT____,
Map009.Event[33].Page[0].list.command[15].textData,Ты заканчиваешь молитву. ,
Map009.Event[33].Page[0].list.command[18],____TEXT____,
Map009.Event[33].Page[0].list.command[19].textData,.\|.\|.\|.,
Map009.Event[33].Page[0].list.command[20],____TEXT____,
Map009.Event[33].Page[0].list.command[21].textData,Ты заканчиваешь молитву. ,
Map009.Event[34].Page[0].list.command[0],____TEXT____,
Map009.Event[34].Page[0].list.command[1].textData,Перед тобой древняя статуя.,
Map009.Event[34].Page[0].list.command[2],____TEXT____,
Map009.Event[34].Page[0].list.command[3].textData,Ты хочешь помолиться?,
Map009.Event[34].Page[0].list.command[4],___CHOICE___,
Map009.Event[34].Page[0].list.command[4].textChoice[0],Молиться Гро-гороту,
Map009.Event[34].Page[0].list.command[4].textChoice[1],Молиться Сильвиан,
Map009.Event[34].Page[0].list.command[4].textChoice[2],Молиться Алл-меру,
Map009.Event[34].Page[0].list.command[4].textChoice[3],Уйти,
Map009.Event[34].Page[0].list.command[6],____TEXT____,
Map009.Event[34].Page[0].list.command[7].textData,.\|.\|.\|.,
Map009.Event[34].Page[0].list.command[8],____TEXT____,
Map009.Event[34].Page[0].list.command[9].textData,Ты заканчиваешь молитву. ,
Map009.Event[34].Page[0].list.command[12],____TEXT____,
Map009.Event[34].Page[0].list.command[13].textData,.\|.\|.\|.,
Map009.Event[34].Page[0].list.command[14],____TEXT____,
Map009.Event[34].Page[0].list.command[15].textData,Ты заканчиваешь молитву. ,
Map009.Event[34].Page[0].list.command[18],____TEXT____,
Map009.Event[34].Page[0].list.command[19].textData,.\|.\|.\|.,
Map009.Event[34].Page[0].list.command[20],____TEXT____,
Map009.Event[34].Page[0].list.command[21].textData,Ты заканчиваешь молитву. ,
Map009.Event[35].Page[0].list.command[0],____TEXT____,
Map009.Event[35].Page[0].list.command[1].textData,Перед тобой древняя статуя.,
Map009.Event[35].Page[0].list.command[2],____TEXT____,
Map009.Event[35].Page[0].list.command[3].textData,Ты хочешь помолиться?,
Map009.Event[35].Page[0].list.command[4],___CHOICE___,
Map009.Event[35].Page[0].list.command[4].textChoice[0],Молиться Гро-гороту,
Map009.Event[35].Page[0].list.command[4].textChoice[1],Молиться Сильвиан,
Map009.Event[35].Page[0].list.command[4].textChoice[2],Молиться Алл-меру,
Map009.Event[35].Page[0].list.command[4].textChoice[3],Уйти,
Map009.Event[35].Page[0].list.command[6],____TEXT____,
Map009.Event[35].Page[0].list.command[7].textData,.\|.\|.\|.,
Map009.Event[35].Page[0].list.command[8],____TEXT____,
Map009.Event[35].Page[0].list.command[9].textData,Ты заканчиваешь молитву. ,
Map009.Event[35].Page[0].list.command[12],____TEXT____,
Map009.Event[35].Page[0].list.command[13].textData,.\|.\|.\|.,
Map009.Event[35].Page[0].list.command[14],____TEXT____,
Map009.Event[35].Page[0].list.command[15].textData,Ты заканчиваешь молитву. ,
Map009.Event[35].Page[0].list.command[18],____TEXT____,
Map009.Event[35].Page[0].list.command[19].textData,.\|.\|.\|.,
Map009.Event[35].Page[0].list.command[20],____TEXT____,
Map009.Event[35].Page[0].list.command[21].textData,Ты заканчиваешь молитву. ,
Map009.Event[37].Page[0].list.command[0],____TEXT____,
Map009.Event[37].Page[0].list.command[1].textData,Ты ищешь в ящике что-нибудь полезное...,
Map009.Event[37].Page[1].list.command[0],____TEXT____,
Map009.Event[37].Page[1].list.command[1].textData,Ничего не осталось.,
Map009.Event[38].Page[0].list.command[0],____TEXT____,
Map009.Event[38].Page[0].list.command[1].textData,Ты ищешь в бочке что-нибудь полезное...,
Map009.Event[38].Page[1].list.command[0],____TEXT____,
Map009.Event[38].Page[1].list.command[1].textData,Ничего не осталось.,
Map009.Event[39].Page[0].list.command[0],____TEXT____,
Map009.Event[39].Page[0].list.command[1].textData,Ты ищешь в бочке что-нибудь полезное...,
Map009.Event[39].Page[1].list.command[0],____TEXT____,
Map009.Event[39].Page[1].list.command[1].textData,Ничего не осталось.,
Map009.Event[40].Page[0].list.command[0],____TEXT____,
Map009.Event[40].Page[0].list.command[1].textData,На земле валяется кинжал...,
Map009.Event[40].Page[0].list.command[2],____TEXT____,
Map009.Event[40].Page[0].list.command[3].textData,"Он напоминает о детстве, когда отец учил тебя ",
Map009.Event[40].Page[0].list.command[4].textData,фехтованию с похожим кинжалом.,
Map009.Event[40].Page[0].list.command[5],____TEXT____,
Map009.Event[40].Page[0].list.command[6].textData,"Это может быть подходящим оружием для детей, но ",
Map009.Event[40].Page[0].list.command[7].textData,для взрослых он слишком мал.,
Map009.Event[40].Page[0].list.command[10],____TEXT____,
Map009.Event[40].Page[0].list.command[11].textData,Ты можешь отдать её девочке или \N[8]...,
Map009.Event[40].Page[0].list.command[12],___CHOICE___,
Map009.Event[40].Page[0].list.command[12].textChoice[0],Отдать её девочке,
Map009.Event[40].Page[0].list.command[12].textChoice[1],Отдать её \N[8],
Map009.Event[40].Page[0].list.command[12].textChoice[2],Уйти,
Map009.Event[40].Page[0].list.command[18],____TEXT____,
Map009.Event[40].Page[0].list.command[19].textData,"Ты отдаешь его девочке, и она удивлена такому подарку.",
Map009.Event[40].Page[0].list.command[20],____TEXT____,
Map009.Event[40].Page[0].list.command[21].textData,"Похоже, что она не привыкла к подобной доброте.",
Map009.Event[40].Page[0].list.command[22],____TEXT____,
Map009.Event[40].Page[0].list.command[23].textData,"В любом случае, похоже, кинжал ей понравился. ",
Map009.Event[40].Page[0].list.command[26],____TEXT____,
Map009.Event[40].Page[0].list.command[27].textData,Девочка получила \c[2]Кинжал\c[0],
Map009.Event[40].Page[0].list.command[36],____TEXT____,
Map009.Event[40].Page[0].list.command[37].textData,"Ты отдаешь кинжал \N[8], и он озадачен. Однако, он ",
Map009.Event[40].Page[0].list.command[38].textData,"быстро осознает потенциал этой вещи, с помощью которой ",
Map009.Event[40].Page[0].list.command[39].textData,можно эффективнее наносить повреждения.,
Map009.Event[40].Page[0].list.command[40],____TEXT____,
Map009.Event[40].Page[0].list.command[41].textData,\N[8] дрожит в предвкушении...,
Map009.Event[40].Page[0].list.command[44],____TEXT____,
Map009.Event[40].Page[0].list.command[45].textData,\N[8] получил \c[2]Кинжал\c[0]!,
Map009.Event[40].Page[0].list.command[54],____TEXT____,
Map009.Event[40].Page[0].list.command[55].textData,Ты можешь отдать кинжал девочке...,
Map009.Event[40].Page[0].list.command[56],___CHOICE___,
Map009.Event[40].Page[0].list.command[56].textChoice[0],Отдать,
Map009.Event[40].Page[0].list.command[56].textChoice[1],Нет,
Map009.Event[40].Page[0].list.command[62],____TEXT____,
Map009.Event[40].Page[0].list.command[63].textData,"Ты отдаешь его девочке, и она удивлена такому подарку.",
Map009.Event[40].Page[0].list.command[64],____TEXT____,
Map009.Event[40].Page[0].list.command[65].textData,"Похоже, что она не привыкла к подобной доброте.",
Map009.Event[40].Page[0].list.command[66],____TEXT____,
Map009.Event[40].Page[0].list.command[67].textData,"В любом случае, похоже, кинжал ей понравился. ",
Map009.Event[40].Page[0].list.command[70],____TEXT____,
Map009.Event[40].Page[0].list.command[71].textData,Девочка получила \c[2]Кинжал\c[0],
Map009.Event[40].Page[0].list.command[83],____TEXT____,
Map009.Event[40].Page[0].list.command[84].textData,Ты можешь отдать его \N[8]...,
Map009.Event[40].Page[0].list.command[85],___CHOICE___,
Map009.Event[40].Page[0].list.command[85].textChoice[0],Отдать,
Map009.Event[40].Page[0].list.command[85].textChoice[1],Нет,
Map009.Event[40].Page[0].list.command[91],____TEXT____,
Map009.Event[40].Page[0].list.command[92].textData,"Ты отдаешь кинжал \N[8], и он озадачен. Однако, он ",
Map009.Event[40].Page[0].list.command[93].textData,"быстро осознает потенциал этой вещи, с помощью которой ",
Map009.Event[40].Page[0].list.command[94].textData,можно эффективнее наносить повреждения.,
Map009.Event[40].Page[0].list.command[95],____TEXT____,
Map009.Event[40].Page[0].list.command[96].textData,\N[8] дрожит в предвкушении...,
Map009.Event[40].Page[0].list.command[99],____TEXT____,
Map009.Event[40].Page[0].list.command[100].textData,\N[8] получил \c[2]Кинжал\c[0]!,
Map009.Event[41].Page[0].list.command[0],____TEXT____,
Map009.Event[41].Page[0].list.command[1].textData,\c[7]Худое создание\c[0],
Map009.Event[41].Page[0].list.command[2].textData,"""О-оставь меня в покое, прошу"".",
Map009.Event[41].Page[0].list.command[3],____TEXT____,
Map009.Event[41].Page[0].list.command[4].textData,\c[7]Худое создание\c[0],
Map009.Event[41].Page[0].list.command[5].textData,"""Я превращаюсь в бабочку!""",
Map009.Event[41].Page[0].list.command[6],___CHOICE___,
Map009.Event[41].Page[0].list.command[6].textChoice[0],Атаковать,
Map009.Event[41].Page[0].list.command[6].textChoice[1],Поговорить,
Map009.Event[41].Page[0].list.command[6].textChoice[2],Уйти,
Map009.Event[41].Page[0].list.command[18],____TEXT____,
Map009.Event[41].Page[0].list.command[19].textData,\c[7]Худое создание\c[0],
Map009.Event[41].Page[0].list.command[20].textData,"""П-послушай, я не прошу многого...""",
Map009.Event[41].Page[0].list.command[21],____TEXT____,
Map009.Event[41].Page[0].list.command[22].textData,\c[7]Худое создание\c[0],
Map009.Event[41].Page[0].list.command[23].textData,"""Просто позволь мне превратиться в бабочку"".",
Map009.Event[41].Page[0].list.command[28],____TEXT____,
Map009.Event[41].Page[0].list.command[29].textData,\c[7]Худое создание\c[0],
Map009.Event[41].Page[0].list.command[30].textData,"""Я стану прелестной бабочкой!""",
Map009.Event[41].Page[1].list.command[0],____TEXT____,
Map009.Event[41].Page[1].list.command[1].textData,Ты подбираешь с земли \c[2]Душу Бабочки\c[0].,
Map009.Event[41].Page[1].list.command[4],____TEXT____,
Map009.Event[41].Page[1].list.command[5].textData,"Может быть твое воображение разыгралось, но краем глаза ",
Map009.Event[41].Page[1].list.command[6].textData,"ты замечаешь, как в небеса взлетела гигантская бабочка...",
Map009.Event[41].Page[3].list.command[2],____TEXT____,
Map009.Event[41].Page[3].list.command[3].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map009.Event[41].Page[3].list.command[4],___CHOICE___,
Map009.Event[41].Page[3].list.command[4].textChoice[0],Да,
Map009.Event[41].Page[3].list.command[4].textChoice[1],Нет,
Map009.Event[41].Page[3].list.command[7],____TEXT____,
Map009.Event[41].Page[3].list.command[8].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map009.Event[41].Page[3].list.command[9].textData,Теперь он излучает слабый синий свет.,
Map009.Event[41].Page[3].list.command[23],____TEXT____,
Map009.Event[41].Page[3].list.command[24].textData,Ты можешь \c[2]Поглотить\c[0] останки мертвого создания.,
Map009.Event[41].Page[3].list.command[25],___CHOICE___,
Map009.Event[41].Page[3].list.command[25].textChoice[0],Да,
Map009.Event[41].Page[3].list.command[25].textChoice[1],Нет,
Map009.Event[41].Page[3].list.command[72],____TEXT____,
Map009.Event[41].Page[3].list.command[73].textData,Ты поглощаешь останки. Не густо...,
Map009.Event[41].Page[3].list.command[88],____TEXT____,
Map009.Event[41].Page[3].list.command[89].textData,Ты можешь использовать \c[2]Семя демона\c[0] на мертвом создании.,
Map009.Event[41].Page[3].list.command[90],___CHOICE___,
Map009.Event[41].Page[3].list.command[90].textChoice[0],Использовать,
Map009.Event[41].Page[3].list.command[90].textChoice[1],Нет,
Map009.Event[41].Page[3].list.command[144],____TEXT____,
Map009.Event[41].Page[3].list.command[145].textData,Дитя проросло из твоего семени!,
Map009.Event[41].Page[3].list.command[146],____TEXT____,
Map009.Event[41].Page[3].list.command[147].textData,Ты берёшь дитя с собой.,
Map009.Event[41].Page[3].list.command[161],____TEXT____,
Map009.Event[41].Page[3].list.command[162].textData,"Тебе не хватает рассудка, для этого действия.",
Map009.Event[41].Page[3].list.command[176],____TEXT____,
Map009.Event[41].Page[3].list.command[177].textData,Создание убито.,
Map009.Event[41].Page[4].list.command[2],____TEXT____,
Map009.Event[41].Page[4].list.command[3].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map009.Event[41].Page[4].list.command[4],___CHOICE___,
Map009.Event[41].Page[4].list.command[4].textChoice[0],Да,
Map009.Event[41].Page[4].list.command[4].textChoice[1],Нет,
Map009.Event[41].Page[4].list.command[7],____TEXT____,
Map009.Event[41].Page[4].list.command[8].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map009.Event[41].Page[4].list.command[9].textData,Теперь он излучает слабый синий свет.,
Map009.Event[41].Page[4].list.command[22],____TEXT____,
Map009.Event[41].Page[4].list.command[23].textData,Осталась лишь груда мяса...,
Map009.Event[45].Page[1].list.command[0],____TEXT____,
Map009.Event[45].Page[1].list.command[1].textData,Девочка мертва...,
Map009.Event[45].Page[1].list.command[4],____TEXT____,
Map009.Event[45].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map009.Event[45].Page[1].list.command[6],___CHOICE___,
Map009.Event[45].Page[1].list.command[6].textChoice[0],Да,
Map009.Event[45].Page[1].list.command[6].textChoice[1],Нет,
Map009.Event[45].Page[1].list.command[9],____TEXT____,
Map009.Event[45].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map009.Event[45].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map009.Event[45].Page[1].list.command[12],____TEXT____,
Map009.Event[45].Page[1].list.command[13].textData,"У камня тяжелая аура. Она настолько тяжелая,",
Map009.Event[45].Page[1].list.command[14].textData,"что ты на миг думаешь, что не сможешь унести его…",
Map009.Event[46].Page[1].list.command[0],____TEXT____,
Map009.Event[46].Page[1].list.command[1].textData,Здесь лежит \N[16]...,
Map009.Event[46].Page[1].list.command[3],____TEXT____,
Map009.Event[46].Page[1].list.command[4].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map009.Event[46].Page[1].list.command[5],___CHOICE___,
Map009.Event[46].Page[1].list.command[5].textChoice[0],Да,
Map009.Event[46].Page[1].list.command[5].textChoice[1],Нет,
Map009.Event[46].Page[1].list.command[7],____TEXT____,
Map009.Event[46].Page[1].list.command[8].textData,.\|.\|.\|.,
Map009.Event[46].Page[1].list.command[9],____TEXT____,
Map009.Event[46].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] не реагирует на его,
Map009.Event[46].Page[1].list.command[11].textData,останки...,
Map009.Event[47].Page[1].list.command[0],____TEXT____,
Map009.Event[47].Page[1].list.command[1].textData,Здесь лежит \N[17]...,
Map009.Event[47].Page[1].list.command[3],____TEXT____,
Map009.Event[47].Page[1].list.command[4].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map009.Event[47].Page[1].list.command[5],___CHOICE___,
Map009.Event[47].Page[1].list.command[5].textChoice[0],Да,
Map009.Event[47].Page[1].list.command[5].textChoice[1],Нет,
Map009.Event[47].Page[1].list.command[7],____TEXT____,
Map009.Event[47].Page[1].list.command[8].textData,.\|.\|.\|.,
Map009.Event[47].Page[1].list.command[9],____TEXT____,
Map009.Event[47].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] не реагирует на его,
Map009.Event[47].Page[1].list.command[11].textData,останки...,
Map009.Event[48].Page[1].list.command[0],____TEXT____,
Map009.Event[48].Page[1].list.command[1].textData,Здесь лежит \N[18]...,
Map009.Event[48].Page[1].list.command[3],____TEXT____,
Map009.Event[48].Page[1].list.command[4].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map009.Event[48].Page[1].list.command[5],___CHOICE___,
Map009.Event[48].Page[1].list.command[5].textChoice[0],Да,
Map009.Event[48].Page[1].list.command[5].textChoice[1],Нет,
