Ruta,Texto original,Traducción
Map.Event[4].Page[0].list.command[0],____TEXT____,
Map.Event[4].Page[0].list.command[1].textData,Здесь изображен таинственный знак.,
Map.Event[4].Page[0].list.command[2],____TEXT____,
Map.Event[4].Page[0].list.command[3].textData,"Похоже, это место не всегда было заброшенным...",
Map.Event[41].Page[0].list.command[0],____TEXT____,
Map.Event[41].Page[0].list.command[1].textData,Здесь изображен таинственный знак.,
Map.Event[41].Page[0].list.command[2],____TEXT____,
Map.Event[41].Page[0].list.command[3].textData,"Похоже, это место не всегда было заброшенным...",
Map.Event[56].Page[0].list.command[3],____TEXT____,
Map.Event[56].Page[0].list.command[4].textData,Что-то медленно возникает из зеленого тумана...,
Map.Event[56].Page[0].list.command[22],____TEXT____,
Map.Event[56].Page[0].list.command[23].textData,"Существо медленно спускается туда, откуда оно явилось.",
Map.Event[56].Page[0].list.command[24],____TEXT____,
Map.Event[56].Page[0].list.command[25].textData,Оно отпустило тебя...,
Map.Event[59].Page[0].list.command[3],____TEXT____,
Map.Event[59].Page[0].list.command[4].textData,Что-то медленно возникает из зеленого тумана...,
Map.Event[59].Page[0].list.command[22],____TEXT____,
Map.Event[59].Page[0].list.command[23].textData,"Существо медленно спускается туда, откуда оно явилось.",
Map.Event[59].Page[0].list.command[24],____TEXT____,
Map.Event[59].Page[0].list.command[25].textData,Оно отпустило тебя...,
Map.Event[60].Page[0].list.command[5],____TEXT____,
Map.Event[60].Page[0].list.command[6].textData,У тебя кружится голова...,
Map.Event[60].Page[0].list.command[7],____TEXT____,
Map.Event[60].Page[0].list.command[8].textData,Зеленое свечение этого мира начинает ,
Map.Event[60].Page[0].list.command[9].textData,оказывать свое влияние на твои чувства...,
Map.Event[60].Page[0].list.command[13],____TEXT____,
Map.Event[60].Page[0].list.command[14].textData,"Ты чувствуешь, что этот мир теряет ",
Map.Event[60].Page[0].list.command[15].textData,всякую внутреннюю логику...,
Map.Event[60].Page[0].list.command[19],____TEXT____,
Map.Event[60].Page[0].list.command[20].textData,Ты ходишь кругами?,
Map.Event[61].Page[0].list.command[5],____TEXT____,
Map.Event[61].Page[0].list.command[6].textData,У тебя кружится голова...,
Map.Event[61].Page[0].list.command[7],____TEXT____,
Map.Event[61].Page[0].list.command[8].textData,Зеленое свечение этого мира начинает ,
Map.Event[61].Page[0].list.command[9].textData,оказывать свое влияние на твои чувства...,
Map.Event[61].Page[0].list.command[13],____TEXT____,
Map.Event[61].Page[0].list.command[14].textData,"Ты чувствуешь, что этот мир теряет ",
Map.Event[61].Page[0].list.command[15].textData,всякую внутреннюю логику...,
Map.Event[61].Page[0].list.command[19],____TEXT____,
Map.Event[61].Page[0].list.command[20].textData,Ты ходишь кругами?,
Map.Event[62].Page[0].list.command[5],____TEXT____,
Map.Event[62].Page[0].list.command[6].textData,У тебя кружится голова...,
Map.Event[62].Page[0].list.command[7],____TEXT____,
Map.Event[62].Page[0].list.command[8].textData,Зеленое свечение этого мира начинает ,
Map.Event[62].Page[0].list.command[9].textData,оказывать свое влияние на твои чувства...,
Map.Event[62].Page[0].list.command[13],____TEXT____,
Map.Event[62].Page[0].list.command[14].textData,"Ты чувствуешь, что этот мир теряет ",
Map.Event[62].Page[0].list.command[15].textData,всякую внутреннюю логику...,
Map.Event[62].Page[0].list.command[19],____TEXT____,
Map.Event[62].Page[0].list.command[20].textData,Ты ходишь кругами?,
Map.Event[64].Page[0].list.command[10],____TEXT____,
Map.Event[64].Page[0].list.command[11].textData,\c[7]Д'Арс\c[0],
Map.Event[64].Page[0].list.command[12].textData,"""Ле'Гард...""",
Map.Event[64].Page[0].list.command[17],____TEXT____,
Map.Event[64].Page[0].list.command[18].textData,\c[7]Ле'Гард\c[0],
Map.Event[64].Page[0].list.command[19].textData,"""...""",
Map.Event[64].Page[0].list.command[20],____TEXT____,
Map.Event[64].Page[0].list.command[21].textData,\c[7]Ле'Гард\c[0],
Map.Event[64].Page[0].list.command[22].textData,"""Сколько прошло времени?""",
Map.Event[64].Page[0].list.command[23],____TEXT____,
Map.Event[64].Page[0].list.command[24].textData,\c[7]Ле'Гард\c[0],
Map.Event[64].Page[0].list.command[25].textData,"""Столетие или около того?""",
Map.Event[64].Page[0].list.command[26],___CHOICE___,
Map.Event[64].Page[0].list.command[26].textChoice[0],"""Ты нашел, что искал?""",
Map.Event[64].Page[0].list.command[26].textChoice[1],"""Ты бросил нас...""",
Map.Event[64].Page[0].list.command[28],____TEXT____,
Map.Event[64].Page[0].list.command[29].textData,\c[7]Ле'Гард\c[0],
Map.Event[64].Page[0].list.command[30].textData,"""Я нашел... что-то.""",
Map.Event[64].Page[0].list.command[32],____TEXT____,
Map.Event[64].Page[0].list.command[33].textData,\c[7]Ле'Гард\c[0],
Map.Event[64].Page[0].list.command[34].textData,"""Говорят, что Сильвиан создала нас по своему образу и ",
Map.Event[64].Page[0].list.command[35].textData,"подобию.""",
Map.Event[64].Page[0].list.command[36],____TEXT____,
Map.Event[64].Page[0].list.command[37].textData,\c[7]Ле'Гард\c[0],
Map.Event[64].Page[0].list.command[38].textData,"""Но что, если бог - лишь абстрактная идея? ",
Map.Event[64].Page[0].list.command[39].textData,Которой мы дали физический образ по нашему ,
Map.Event[64].Page[0].list.command[40].textData,"собственному подобию?""",
Map.Event[64].Page[0].list.command[41],____TEXT____,
Map.Event[64].Page[0].list.command[42].textData,,
Map.Event[64].Page[0].list.command[43],____TEXT____,
Map.Event[64].Page[0].list.command[44].textData,\c[7]Ле'Гард\c[0],
Map.Event[64].Page[0].list.command[45].textData,"""В сущности, это поменяет нас ролями.""",
Map.Event[64].Page[0].list.command[46],____TEXT____,
Map.Event[64].Page[0].list.command[47].textData,\c[7]Ле'Гард\c[0],
Map.Event[64].Page[0].list.command[48].textData,"""И существует ли бог вообще?""",
Map.Event[64].Page[0].list.command[49],____TEXT____,
Map.Event[64].Page[0].list.command[50].textData,\c[7]Ле'Гард\c[0],
Map.Event[64].Page[0].list.command[51].textData,"""Мы, люди, больше не можем полагаться на них.""",
Map.Event[64].Page[0].list.command[54],____TEXT____,
Map.Event[64].Page[0].list.command[55].textData,\c[7]Ле'Гард\c[0],
Map.Event[64].Page[0].list.command[56].textData,"""О, да... Я помню об этом.""",
Map.Event[64].Page[0].list.command[57],____TEXT____,
Map.Event[64].Page[0].list.command[58].textData,\c[7]Ле'Гард\c[0],
Map.Event[64].Page[0].list.command[59].textData,"""Ни в коем случае не желаю тебя оскорбить, но ",
Map.Event[64].Page[0].list.command[60].textData,"отведённая тебе роль в великом замысле подошла к концу"".",
Map.Event[64].Page[0].list.command[61],____TEXT____,
Map.Event[64].Page[0].list.command[62].textData,\c[7]Ле'Гард\c[0],
Map.Event[64].Page[0].list.command[63].textData,"""У меня была цель, которая во много раз превосходила",
Map.Event[64].Page[0].list.command[64].textData,"всю нашу жалкую возню в прошлом мире.""",
Map.Event[64].Page[0].list.command[68],____TEXT____,
Map.Event[64].Page[0].list.command[69].textData,\c[7]Ле'Гард\c[0],
Map.Event[64].Page[0].list.command[70].textData,"""Не знаю, сможешь ли ты когда-нибудь поистине понять ",
Map.Event[64].Page[0].list.command[71].textData,"мои мотивы, но это тот путь, которой только я способен ",
Map.Event[64].Page[0].list.command[72].textData,"пройти целиком.""",
Map.Event[64].Page[0].list.command[73],____TEXT____,
Map.Event[64].Page[0].list.command[74].textData,\c[7]Ле'Гард\c[0],
Map.Event[64].Page[0].list.command[75].textData,"""Мне было суждено его пройти.""",
Map.Event[64].Page[0].list.command[76],____TEXT____,
Map.Event[64].Page[0].list.command[77].textData,\c[7]Ле'Гард\c[0],
Map.Event[64].Page[0].list.command[78].textData,"""Я пытался жить иначе... Но всё это было тщетно.""",
Map.Event[64].Page[0].list.command[80],____TEXT____,
Map.Event[64].Page[0].list.command[81].textData,\c[7]Ле'Гард\c[0],
Map.Event[64].Page[0].list.command[82].textData,"""\N[3], ты же знаешь это. Мы так долго пытались ",
Map.Event[64].Page[0].list.command[83].textData,"изменить этот мир.""",
Map.Event[64].Page[0].list.command[85],____TEXT____,
Map.Event[64].Page[0].list.command[86].textData,\c[7]Д'Арс\c[0],
Map.Event[64].Page[0].list.command[87].textData,"""...""",
Map.Event[64].Page[0].list.command[93],____TEXT____,
Map.Event[64].Page[0].list.command[94].textData,\c[7]Ле'Гард\c[0],
Map.Event[64].Page[0].list.command[95].textData,"""Жить - то же самое, что и страдать. Дабы выжить, нам ",
Map.Event[64].Page[0].list.command[96].textData,необходимо найти за всеми этими страданиями некий ,
Map.Event[64].Page[0].list.command[97].textData,"смысл.""",
Map.Event[64].Page[0].list.command[98],____TEXT____,
Map.Event[64].Page[0].list.command[99].textData,\c[7]Ле'Гард\c[0],
Map.Event[64].Page[0].list.command[100].textData,"""Истина отражена в этом контрасте. Без страданий не ",
Map.Event[64].Page[0].list.command[101].textData,"может быть ни блаженства, ни рая.""",
Map.Event[64].Page[0].list.command[102],____TEXT____,
Map.Event[64].Page[0].list.command[103].textData,\c[7]Ле'Гард\c[0],
Map.Event[64].Page[0].list.command[104].textData,"""Мой долг - выковать рай из жалкого людского ",
Map.Event[64].Page[0].list.command[105].textData,"существования. Лишь я один могу сделать это.""",
Map.Event[64].Page[0].list.command[107],____TEXT____,
Map.Event[64].Page[0].list.command[108].textData,\c[7]Ле'Гард\c[0],
Map.Event[64].Page[0].list.command[109].textData,"""Я не желаю тебе вреда. Ведь я же твой Бог.""",
Map.Event[64].Page[0].list.command[110],____TEXT____,
Map.Event[64].Page[0].list.command[111].textData,\c[7]Ле'Гард\c[0],
Map.Event[64].Page[0].list.command[112].textData,"""Дабы показать, насколько я люблю тебя, я выпущу тебя ",
Map.Event[64].Page[0].list.command[113].textData,"из этой тьмы, тем или иным путем.""",
Map.Event[64].Page[0].list.command[114],____TEXT____,
Map.Event[64].Page[0].list.command[115].textData,\c[7]Ле'Гард\c[0],
Map.Event[64].Page[0].list.command[116].textData,"""Если ты преклонишься передо мной, то я выпущу тебя.""",
Map.Event[64].Page[0].list.command[117],___CHOICE___,
Map.Event[64].Page[0].list.command[117].textChoice[0],Преклониться перед ним,
Map.Event[64].Page[0].list.command[117].textChoice[1],"""Ты не мой Бог!""",
Map.Event[64].Page[0].list.command[119],____TEXT____,
Map.Event[64].Page[0].list.command[120].textData,\c[7]Ле'Гард\c[0],
Map.Event[64].Page[0].list.command[121].textData,"""Да... Возлюби Бога своего.""",
Map.Event[64].Page[0].list.command[131],____TEXT____,
Map.Event[64].Page[0].list.command[132].textData,\c[7]Ле'Гард\c[0],
Map.Event[64].Page[0].list.command[133].textData,"""Я все равно люблю тебя. Моя любовь безусловна...""",
Map.Event[64].Page[2].list.command[4],____TEXT____,
Map.Event[64].Page[2].list.command[5].textData,\c[7]???\c[0],
Map.Event[64].Page[2].list.command[6].textData,"""\N[1]... Ты помнишь момент, когда мы впервые обрели ",
Map.Event[64].Page[2].list.command[7].textData,"свободу? С тех пор, лишь к этому чувству мы стремились.""",
Map.Event[64].Page[2].list.command[8],____TEXT____,
Map.Event[64].Page[2].list.command[9].textData,\c[7]???\c[0],
Map.Event[64].Page[2].list.command[10].textData,"""Оставь свою ношу. Оставь свое тело. Позволь мне ",
Map.Event[64].Page[2].list.command[11].textData,"продолжить наше течение по ветру...""",
Map.Event[64].Page[2].list.command[23],____TEXT____,
Map.Event[64].Page[2].list.command[24].textData,\c[7]???\c[0],
Map.Event[64].Page[2].list.command[25].textData,"""\N[3]... Мы с тобой уже достаточно подчинялись. ",
Map.Event[64].Page[2].list.command[26].textData,"Разве ты, не слышишь, как наша душа молит о большем?""",
Map.Event[64].Page[2].list.command[27],____TEXT____,
Map.Event[64].Page[2].list.command[28].textData,\c[7]???\c[0],
Map.Event[64].Page[2].list.command[29].textData,"""Мы можем господствовать. ТЫ можешь господствовать. ",
Map.Event[64].Page[2].list.command[30].textData,Оставь свою земную оболочку и позволь нам вознестись. ,
Map.Event[64].Page[2].list.command[31].textData,"Дай мне господствовать над теми, кому нужен пастух"".",
Map.Event[64].Page[2].list.command[43],____TEXT____,
Map.Event[64].Page[2].list.command[44].textData,\c[7]???\c[0],
Map.Event[64].Page[2].list.command[45].textData,"""\N[4]... Для того, чтобы наше познание продолжалось, ",
Map.Event[64].Page[2].list.command[46].textData,"тебе необходимо убить свое эго и двигаться дальше"".",
Map.Event[64].Page[2].list.command[47],____TEXT____,
Map.Event[64].Page[2].list.command[48].textData,\c[7]???\c[0],
Map.Event[64].Page[2].list.command[49].textData,"""Оставь свою скорлупу из плоти позади, и позволь ",
Map.Event[64].Page[2].list.command[50].textData,"мне дальше идти навстречу нашим целям"".",
Map.Event[64].Page[2].list.command[67],____TEXT____,
Map.Event[64].Page[2].list.command[68].textData,\c[7]???\c[0],
Map.Event[64].Page[2].list.command[69].textData,"""\N[5]... У страдания нет конца. Это наша судьба. ",
Map.Event[64].Page[2].list.command[70].textData,"Но ты ведь чувствуешь то же, что и я"".",
Map.Event[64].Page[2].list.command[71],____TEXT____,
Map.Event[64].Page[2].list.command[72].textData,\c[7]???\c[0],
Map.Event[64].Page[2].list.command[73].textData,"""Так что не сопротивляйся неизбежному. Прими страдания. ",
Map.Event[64].Page[2].list.command[74].textData,"Позволь мне позаботиться о том, что бы они не были ",
Map.Event[64].Page[2].list.command[75].textData,"в пустую"".",
Map.Event[64].Page[2].list.command[76],____TEXT____,
Map.Event[64].Page[2].list.command[77].textData,,
Map.Event[65].Page[0].list.command[10],____TEXT____,
Map.Event[65].Page[0].list.command[11].textData,\c[7]Д'Арс\c[0],
Map.Event[65].Page[0].list.command[12].textData,"""Ле'Гард...""",
Map.Event[65].Page[0].list.command[17],____TEXT____,
Map.Event[65].Page[0].list.command[18].textData,\c[7]Ле'Гард\c[0],
Map.Event[65].Page[0].list.command[19].textData,"""...""",
Map.Event[65].Page[0].list.command[20],____TEXT____,
Map.Event[65].Page[0].list.command[21].textData,\c[7]Ле'Гард\c[0],
Map.Event[65].Page[0].list.command[22].textData,"""Сколько прошло времени?""",
Map.Event[65].Page[0].list.command[23],____TEXT____,
Map.Event[65].Page[0].list.command[24].textData,\c[7]Ле'Гард\c[0],
Map.Event[65].Page[0].list.command[25].textData,"""Столетие или около того?""",
Map.Event[65].Page[0].list.command[26],___CHOICE___,
Map.Event[65].Page[0].list.command[26].textChoice[0],"""Ты нашел, что искал?""",
Map.Event[65].Page[0].list.command[26].textChoice[1],"""Ты бросил нас...""",
Map.Event[65].Page[0].list.command[28],____TEXT____,
Map.Event[65].Page[0].list.command[29].textData,\c[7]Ле'Гард\c[0],
Map.Event[65].Page[0].list.command[30].textData,"""Я нашел... что-то.""",
Map.Event[65].Page[0].list.command[32],____TEXT____,
Map.Event[65].Page[0].list.command[33].textData,\c[7]Ле'Гард\c[0],
Map.Event[65].Page[0].list.command[34].textData,"""Говорят, что Сильвиан создала нас по своему образу и ",
Map.Event[65].Page[0].list.command[35].textData,"подобию.""",
Map.Event[65].Page[0].list.command[36],____TEXT____,
Map.Event[65].Page[0].list.command[37].textData,\c[7]Ле'Гард\c[0],
Map.Event[65].Page[0].list.command[38].textData,"""Но что, если бог - лишь абстрактная идея? ",
Map.Event[65].Page[0].list.command[39].textData,Которой мы дали физический образ по нашему ,
Map.Event[65].Page[0].list.command[40].textData,"собственному подобию?""",
Map.Event[65].Page[0].list.command[41],____TEXT____,
Map.Event[65].Page[0].list.command[42].textData,,
Map.Event[65].Page[0].list.command[43],____TEXT____,
Map.Event[65].Page[0].list.command[44].textData,\c[7]Ле'Гард\c[0],
Map.Event[65].Page[0].list.command[45].textData,"""В сущности, это поменяет нас ролями.""",
Map.Event[65].Page[0].list.command[46],____TEXT____,
Map.Event[65].Page[0].list.command[47].textData,\c[7]Ле'Гард\c[0],
Map.Event[65].Page[0].list.command[48].textData,"""И существует ли бог вообще?""",
Map.Event[65].Page[0].list.command[49],____TEXT____,
Map.Event[65].Page[0].list.command[50].textData,\c[7]Ле'Гард\c[0],
Map.Event[65].Page[0].list.command[51].textData,"""Мы, люди, больше не можем полагаться на них.""",
Map.Event[65].Page[0].list.command[54],____TEXT____,
Map.Event[65].Page[0].list.command[55].textData,\c[7]Ле'Гард\c[0],
Map.Event[65].Page[0].list.command[56].textData,"""О, да... Я помню об этом.""",
Map.Event[65].Page[0].list.command[57],____TEXT____,
Map.Event[65].Page[0].list.command[58].textData,\c[7]Ле'Гард\c[0],
Map.Event[65].Page[0].list.command[59].textData,"""Ни в коем случае не желаю тебя оскорбить, но ",
Map.Event[65].Page[0].list.command[60].textData,"отведённая тебе роль в великом замысле подошла к концу"".",
Map.Event[65].Page[0].list.command[61],____TEXT____,
Map.Event[65].Page[0].list.command[62].textData,\c[7]Ле'Гард\c[0],
Map.Event[65].Page[0].list.command[63].textData,"""У меня была цель, которая во много раз превосходила",
Map.Event[65].Page[0].list.command[64].textData,"всю нашу жалкую возню в прошлом мире.""",
Map.Event[65].Page[0].list.command[68],____TEXT____,
Map.Event[65].Page[0].list.command[69].textData,\c[7]Ле'Гард\c[0],
Map.Event[65].Page[0].list.command[70].textData,"""Не знаю, сможешь ли ты когда-нибудь поистине понять ",
Map.Event[65].Page[0].list.command[71].textData,"мои мотивы, но это тот путь, которой только я способен ",
Map.Event[65].Page[0].list.command[72].textData,"пройти целиком.""",
Map.Event[65].Page[0].list.command[73],____TEXT____,
Map.Event[65].Page[0].list.command[74].textData,\c[7]Ле'Гард\c[0],
Map.Event[65].Page[0].list.command[75].textData,"""Мне было суждено его пройти.""",
Map.Event[65].Page[0].list.command[76],____TEXT____,
Map.Event[65].Page[0].list.command[77].textData,\c[7]Ле'Гард\c[0],
Map.Event[65].Page[0].list.command[78].textData,"""Я пытался жить иначе... Но всё это было тщетно.""",
Map.Event[65].Page[0].list.command[80],____TEXT____,
Map.Event[65].Page[0].list.command[81].textData,\c[7]Ле'Гард\c[0],
Map.Event[65].Page[0].list.command[82].textData,"""\N[3], ты же знаешь это. Мы так долго пытались ",
Map.Event[65].Page[0].list.command[83].textData,"изменить этот мир.""",
Map.Event[65].Page[0].list.command[85],____TEXT____,
Map.Event[65].Page[0].list.command[86].textData,\c[7]Д'Арс\c[0],
Map.Event[65].Page[0].list.command[87].textData,"""...""",
Map.Event[65].Page[0].list.command[93],____TEXT____,
Map.Event[65].Page[0].list.command[94].textData,\c[7]Ле'Гард\c[0],
Map.Event[65].Page[0].list.command[95].textData,"""Жить - то же самое, что и страдать. Дабы выжить, нам ",
Map.Event[65].Page[0].list.command[96].textData,необходимо найти за всеми этими страданиями некий ,
Map.Event[65].Page[0].list.command[97].textData,"смысл.""",
Map.Event[65].Page[0].list.command[98],____TEXT____,
Map.Event[65].Page[0].list.command[99].textData,\c[7]Ле'Гард\c[0],
Map.Event[65].Page[0].list.command[100].textData,"""Истина отражена в этом контрасте. Без страданий не ",
Map.Event[65].Page[0].list.command[101].textData,"может быть ни блаженства, ни рая.""",
Map.Event[65].Page[0].list.command[102],____TEXT____,
Map.Event[65].Page[0].list.command[103].textData,\c[7]Ле'Гард\c[0],
Map.Event[65].Page[0].list.command[104].textData,"""Мой долг - выковать рай из жалкого людского ",
Map.Event[65].Page[0].list.command[105].textData,"существования. Лишь я один могу сделать это.""",
Map.Event[65].Page[0].list.command[107],____TEXT____,
Map.Event[65].Page[0].list.command[108].textData,\c[7]Ле'Гард\c[0],
Map.Event[65].Page[0].list.command[109].textData,"""Я не желаю тебе вреда. Ведь я же твой Бог.""",
Map.Event[65].Page[0].list.command[110],____TEXT____,
Map.Event[65].Page[0].list.command[111].textData,\c[7]Ле'Гард\c[0],
Map.Event[65].Page[0].list.command[112].textData,"""Дабы показать, насколько я люблю тебя, я выпущу тебя ",
Map.Event[65].Page[0].list.command[113].textData,"из этой тьмы, тем или иным путем.""",
Map.Event[65].Page[0].list.command[114],____TEXT____,
Map.Event[65].Page[0].list.command[115].textData,\c[7]Ле'Гард\c[0],
Map.Event[65].Page[0].list.command[116].textData,"""Если ты преклонишься передо мной, то я выпущу тебя.""",
Map.Event[65].Page[0].list.command[117],___CHOICE___,
Map.Event[65].Page[0].list.command[117].textChoice[0],Преклониться перед ним,
Map.Event[65].Page[0].list.command[117].textChoice[1],"""Ты не мой Бог!""",
Map.Event[65].Page[0].list.command[119],____TEXT____,
Map.Event[65].Page[0].list.command[120].textData,\c[7]Ле'Гард\c[0],
Map.Event[65].Page[0].list.command[121].textData,"""Да... Возлюби Бога своего.""",
Map.Event[65].Page[0].list.command[131],____TEXT____,
Map.Event[65].Page[0].list.command[132].textData,\c[7]Ле'Гард\c[0],
Map.Event[65].Page[0].list.command[133].textData,"""Я все равно люблю тебя. Моя любовь безусловна...""",
Map.Event[65].Page[2].list.command[4],____TEXT____,
Map.Event[65].Page[2].list.command[5].textData,\c[7]???\c[0],
Map.Event[65].Page[2].list.command[6].textData,"""\N[1]... Ты помнишь момент, когда мы впервые обрели ",
Map.Event[65].Page[2].list.command[7].textData,"свободу? С тех пор, лишь к этому чувству мы стремились.""",
Map.Event[65].Page[2].list.command[8],____TEXT____,
Map.Event[65].Page[2].list.command[9].textData,\c[7]???\c[0],
Map.Event[65].Page[2].list.command[10].textData,"""Оставь свою ношу. Оставь свое тело. Позволь мне ",
Map.Event[65].Page[2].list.command[11].textData,"продолжить наше течение по ветру...""",
Map.Event[65].Page[2].list.command[23],____TEXT____,
Map.Event[65].Page[2].list.command[24].textData,\c[7]???\c[0],
Map.Event[65].Page[2].list.command[25].textData,"""\N[3]... Мы с тобой уже достаточно подчинялись. ",
Map.Event[65].Page[2].list.command[26].textData,"Разве ты, не слышишь, как наша душа молит о большем?""",
Map.Event[65].Page[2].list.command[27],____TEXT____,
Map.Event[65].Page[2].list.command[28].textData,\c[7]???\c[0],
Map.Event[65].Page[2].list.command[29].textData,"""Мы можем господствовать. ТЫ можешь господствовать. ",
Map.Event[65].Page[2].list.command[30].textData,Оставь свою земную оболочку и позволь нам вознестись. ,
Map.Event[65].Page[2].list.command[31].textData,"Дай мне господствовать над теми, кому нужен пастух"".",
Map.Event[65].Page[2].list.command[43],____TEXT____,
Map.Event[65].Page[2].list.command[44].textData,\c[7]???\c[0],
Map.Event[65].Page[2].list.command[45].textData,"""\N[4]... Для того, чтобы наше познание продолжалось, ",
Map.Event[65].Page[2].list.command[46].textData,"тебе необходимо убить свое эго и двигаться дальше"".",
Map.Event[65].Page[2].list.command[47],____TEXT____,
Map.Event[65].Page[2].list.command[48].textData,\c[7]???\c[0],
Map.Event[65].Page[2].list.command[49].textData,"""Оставь свою скорлупу из плоти позади, и позволь ",
Map.Event[65].Page[2].list.command[50].textData,"мне дальше идти навстречу нашим целям"".",
Map.Event[65].Page[2].list.command[67],____TEXT____,
Map.Event[65].Page[2].list.command[68].textData,\c[7]???\c[0],
Map.Event[65].Page[2].list.command[69].textData,"""\N[5]... У страдания нет конца. Это наша судьба. ",
Map.Event[65].Page[2].list.command[70].textData,"Но ты ведь чувствуешь то же, что и я"".",
Map.Event[65].Page[2].list.command[71],____TEXT____,
Map.Event[65].Page[2].list.command[72].textData,\c[7]???\c[0],
Map.Event[65].Page[2].list.command[73].textData,"""Так что не сопротивляйся неизбежному. Прими страдания. ",
Map.Event[65].Page[2].list.command[74].textData,"Позволь мне позаботиться о том, что бы они не были ",
Map.Event[65].Page[2].list.command[75].textData,"в пустую"".",
Map.Event[65].Page[2].list.command[76],____TEXT____,
Map.Event[65].Page[2].list.command[77].textData,,
Map.Event[77].Page[0].list.command[0],____TEXT____,
Map.Event[77].Page[0].list.command[1].textData,Здесь изображен таинственный знак.,
Map.Event[77].Page[0].list.command[2],____TEXT____,
Map.Event[77].Page[0].list.command[3].textData,"Похоже, это место не всегда было заброшенным...",
Map.Event[97].Page[0].list.command[0],____TEXT____,
Map.Event[97].Page[0].list.command[1].textData,Здесь изображен таинственный знак.,
Map.Event[97].Page[0].list.command[2],____TEXT____,
Map.Event[97].Page[0].list.command[3].textData,"Похоже, это место не всегда было заброшенным...",
Map.Event[101].Page[0].list.command[0],____TEXT____,
Map.Event[101].Page[0].list.command[1].textData,Здесь изображен таинственный знак.,
Map.Event[101].Page[0].list.command[2],____TEXT____,
Map.Event[101].Page[0].list.command[3].textData,"Похоже, это место не всегда было заброшенным...",
Map.Event[102].Page[0].list.command[0],____TEXT____,
Map.Event[102].Page[0].list.command[1].textData,Здесь изображен таинственный знак.,
Map.Event[102].Page[0].list.command[2],____TEXT____,
Map.Event[102].Page[0].list.command[3].textData,"Похоже, это место не всегда было заброшенным...",
Map.Event[117].Page[0].list.command[1],____TEXT____,
Map.Event[117].Page[0].list.command[2].textData,Использовать \c[2]Огниво\c[0] чтобы разжечь костер?,
Map.Event[117].Page[0].list.command[3],___CHOICE___,
Map.Event[117].Page[0].list.command[3].textChoice[0],Да,
Map.Event[117].Page[0].list.command[3].textChoice[1],Нет,
Map.Event[117].Page[1].list.command[0],____TEXT____,
Map.Event[117].Page[1].list.command[1].textData,Тепло костра успокаивает тебя...,
Map.Event[117].Page[1].list.command[3],____TEXT____,
Map.Event[117].Page[1].list.command[4].textData,Пожарить \c[2]Мясо Морского Дракона\c[0]?,
Map.Event[117].Page[1].list.command[5],___CHOICE___,
Map.Event[117].Page[1].list.command[5].textChoice[0],Да,
Map.Event[117].Page[1].list.command[5].textChoice[1],Нет,
Map.Event[117].Page[1].list.command[17],____TEXT____,
Map.Event[117].Page[1].list.command[18].textData,Пожарить \c[2]Сырое мясо\c[0]?,
Map.Event[117].Page[1].list.command[19],___CHOICE___,
Map.Event[117].Page[1].list.command[19].textChoice[0],Да,
Map.Event[117].Page[1].list.command[19].textChoice[1],Нет,
Map.Event[156].Page[1].list.command[0],____TEXT____,
Map.Event[156].Page[1].list.command[1].textData,Девочка мертва...,
Map.Event[156].Page[1].list.command[4],____TEXT____,
Map.Event[156].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[156].Page[1].list.command[6],___CHOICE___,
Map.Event[156].Page[1].list.command[6].textChoice[0],Да,
Map.Event[156].Page[1].list.command[6].textChoice[1],Нет,
Map.Event[156].Page[1].list.command[9],____TEXT____,
Map.Event[156].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map.Event[156].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map.Event[156].Page[1].list.command[12],____TEXT____,
Map.Event[156].Page[1].list.command[13].textData,"У камня невероятно тяжелая аура. Настолько, что",
Map.Event[156].Page[1].list.command[14].textData,"на миг кажется, будто ты не сможешь поднять его...",
Map.Event[157].Page[1].list.command[0],____TEXT____,
Map.Event[157].Page[1].list.command[1].textData,Здесь лежит \N[16]...,
Map.Event[157].Page[1].list.command[3],____TEXT____,
Map.Event[157].Page[1].list.command[4].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[157].Page[1].list.command[5],___CHOICE___,
Map.Event[157].Page[1].list.command[5].textChoice[0],Да,
Map.Event[157].Page[1].list.command[5].textChoice[1],Нет,
Map.Event[157].Page[1].list.command[7],____TEXT____,
Map.Event[157].Page[1].list.command[8].textData,.\|.\|.\|.,
Map.Event[157].Page[1].list.command[9],____TEXT____,
Map.Event[157].Page[1].list.command[10].textData,[2]Камень душ\c[0] не реагирует на его останки...,
Map.Event[158].Page[1].list.command[0],____TEXT____,
Map.Event[158].Page[1].list.command[1].textData,Здесь лежит \N[17]...,
Map.Event[158].Page[1].list.command[3],____TEXT____,
Map.Event[158].Page[1].list.command[4].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[158].Page[1].list.command[5],___CHOICE___,
Map.Event[158].Page[1].list.command[5].textChoice[0],Да,
