ID,source,target
Map147.Event[3].Page[0].list.command[0],____TEXT____,
Map147.Event[3].Page[0].list.command[1].textData,Здесь стоит зловещая статуя. ,
Map147.Event[3].Page[0].list.command[2].textData,"Она тяжелая, сдвинуть не удается.",
Map147.Event[6].Page[0].list.command[0],____TEXT____,
Map147.Event[6].Page[0].list.command[1].textData,Здесь стоит зловещая статуя. ,
Map147.Event[6].Page[0].list.command[2].textData,"Она тяжелая, сдвинуть не удается.",
Map147.Event[12].Page[0].list.command[0],____TEXT____,
Map147.Event[12].Page[0].list.command[1].textData,Здесь стоит зловещая статуя. ,
Map147.Event[12].Page[0].list.command[2].textData,"Она тяжелая, сдвинуть не удается.",
Map147.Event[13].Page[0].list.command[0],____TEXT____,
Map147.Event[13].Page[0].list.command[1].textData,Здесь стоит зловещая статуя. ,
Map147.Event[13].Page[0].list.command[2].textData,"Она тяжелая, сдвинуть не удается.",
Map147.Event[14].Page[0].list.command[0],____TEXT____,
Map147.Event[14].Page[0].list.command[1].textData,Здесь стоит зловещая статуя. ,
Map147.Event[14].Page[0].list.command[2].textData,"Она тяжелая, сдвинуть не удается.",
Map147.Event[15].Page[0].list.command[0],____TEXT____,
Map147.Event[15].Page[0].list.command[1].textData,Здесь стоит зловещая статуя. ,
Map147.Event[15].Page[0].list.command[2].textData,"Она тяжелая, сдвинуть не удается.",
Map147.Event[16].Page[0].list.command[0],____TEXT____,
Map147.Event[16].Page[0].list.command[1].textData,Здесь стоит зловещая статуя. ,
Map147.Event[16].Page[0].list.command[2].textData,"Она тяжелая, сдвинуть не удается.",
Map147.Event[18].Page[0].list.command[0],____TEXT____,
Map147.Event[18].Page[0].list.command[1].textData,Здесь стоит зловещая статуя. ,
Map147.Event[18].Page[0].list.command[2].textData,"Она тяжелая, сдвинуть не удается.",
Map147.Event[20].Page[0].list.command[0],____TEXT____,
Map147.Event[20].Page[0].list.command[1].textData,Здесь стоит зловещая статуя. ,
Map147.Event[20].Page[0].list.command[2].textData,"Она тяжелая, сдвинуть не удается.",
Map147.Event[21].Page[0].list.command[0],____TEXT____,
Map147.Event[21].Page[0].list.command[1].textData,Здесь стоит зловещая статуя. ,
Map147.Event[21].Page[0].list.command[2].textData,"Она тяжелая, сдвинуть не удается.",
Map147.Event[24].Page[0].list.command[0],____TEXT____,
Map147.Event[24].Page[0].list.command[1].textData,Здесь стоит зловещая статуя. ,
Map147.Event[24].Page[0].list.command[2].textData,"Она тяжелая, сдвинуть не удается.",
Map147.Event[25].Page[0].list.command[0],____TEXT____,
Map147.Event[25].Page[0].list.command[1].textData,Здесь стоит зловещая статуя. ,
Map147.Event[25].Page[0].list.command[2].textData,"Она тяжелая, сдвинуть не удается.",
Map147.Event[27].Page[0].list.command[0],____TEXT____,
Map147.Event[27].Page[0].list.command[1].textData,Здесь стоит зловещая статуя. ,
Map147.Event[27].Page[0].list.command[2].textData,"Она тяжелая, сдвинуть не удается.",
Map147.Event[60].Page[0].list.command[0],____TEXT____,
Map147.Event[60].Page[0].list.command[1].textData,Здесь стоит зловещая статуя. ,
Map147.Event[60].Page[0].list.command[2].textData,"Она тяжелая, сдвинуть не удается.",
Map147.Event[63].Page[0].list.command[0],____TEXT____,
Map147.Event[63].Page[0].list.command[1].textData,Здесь стоит зловещая статуя. ,
Map147.Event[63].Page[0].list.command[2].textData,"Она тяжелая, сдвинуть не удается.",
