Ruta,Texto original,Traducción
Map.Event[3].Page[0].list.command[0],____TEXT____,
Map.Event[3].Page[0].list.command[1].textData,Стены покрыты слизью и всеми возможными мерзостями.,
Map.Event[3].Page[0].list.command[2],___CHOICE___,
Map.Event[3].Page[0].list.command[2].textChoice[0],Выкарабкаться,
Map.Event[3].Page[0].list.command[2].textChoice[1],Уйти,
Map.Event[3].Page[0].list.command[4],____TEXT____,
Map.Event[3].Page[0].list.command[5].textData,Это бессмысленно. У тебя не получается ухватиться ,
Map.Event[3].Page[0].list.command[6].textData,за что-нибудь.,
Map.Event[3].Page[0].list.command[7],____TEXT____,
Map.Event[3].Page[0].list.command[8].textData,"Похоже, что прыгать сюда было ошибкой...",
Map.Event[4].Page[0].list.command[0],____TEXT____,
Map.Event[4].Page[0].list.command[1].textData,Стены покрыты слизью и всеми возможными мерзостями.,
Map.Event[4].Page[0].list.command[2],___CHOICE___,
Map.Event[4].Page[0].list.command[2].textChoice[0],Выкарабкаться,
Map.Event[4].Page[0].list.command[2].textChoice[1],Уйти,
Map.Event[4].Page[0].list.command[4],____TEXT____,
Map.Event[4].Page[0].list.command[5].textData,Это бессмысленно. У тебя не получается ухватиться ,
Map.Event[4].Page[0].list.command[6].textData,за что-нибудь.,
Map.Event[4].Page[0].list.command[7],____TEXT____,
Map.Event[4].Page[0].list.command[8].textData,"Похоже, что прыгать сюда было ошибкой...",
Map.Event[5].Page[0].list.command[0],____TEXT____,
Map.Event[5].Page[0].list.command[1].textData,Стены покрыты слизью и всеми возможными мерзостями.,
Map.Event[5].Page[0].list.command[2],___CHOICE___,
Map.Event[5].Page[0].list.command[2].textChoice[0],Выкарабкаться,
Map.Event[5].Page[0].list.command[2].textChoice[1],Уйти,
Map.Event[5].Page[0].list.command[4],____TEXT____,
Map.Event[5].Page[0].list.command[5].textData,Это бессмысленно. У тебя не получается ухватиться ,
Map.Event[5].Page[0].list.command[6].textData,за что-нибудь.,
Map.Event[5].Page[0].list.command[7],____TEXT____,
Map.Event[5].Page[0].list.command[8].textData,"Похоже, что прыгать сюда было ошибкой...",
Map.Event[12].Page[0].list.command[3],____TEXT____,
Map.Event[12].Page[0].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[12].Page[0].list.command[5],___CHOICE___,
Map.Event[12].Page[0].list.command[5].textChoice[0],Перестать дышать,
Map.Event[12].Page[0].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[12].Page[1].list.command[3],____TEXT____,
Map.Event[12].Page[1].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[12].Page[1].list.command[5],___CHOICE___,
Map.Event[12].Page[1].list.command[5].textChoice[0],Перестать дышать,
Map.Event[12].Page[1].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[12].Page[2].list.command[3],____TEXT____,
Map.Event[12].Page[2].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[12].Page[2].list.command[5],___CHOICE___,
Map.Event[12].Page[2].list.command[5].textChoice[0],Перестать дышать,
Map.Event[12].Page[2].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[12].Page[3].list.command[3],____TEXT____,
Map.Event[12].Page[3].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[12].Page[3].list.command[5],___CHOICE___,
Map.Event[12].Page[3].list.command[5].textChoice[0],Перестать дышать,
Map.Event[12].Page[3].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[12].Page[4].list.command[3],____TEXT____,
Map.Event[12].Page[4].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[12].Page[4].list.command[5],___CHOICE___,
Map.Event[12].Page[4].list.command[5].textChoice[0],Перестать дышать,
Map.Event[12].Page[4].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[12].Page[5].list.command[3],____TEXT____,
Map.Event[12].Page[5].list.command[4].textData,Ты не можешь двигаться...,
