Ruta,Texto original,Traducción
Map.Event[3].Page[0].list.command[1],____TEXT____,
Map.Event[3].Page[0].list.command[2].textData,В этом месте стена мягкая на ощупь.,
Map.Event[3].Page[0].list.command[3],___CHOICE___,
Map.Event[3].Page[0].list.command[3].textChoice[0],Толкнуть,
Map.Event[3].Page[0].list.command[3].textChoice[1],Уйти,
Map.Event[5].Page[1].list.command[0],____TEXT____,
Map.Event[5].Page[1].list.command[1].textData,Безлунница мертва...,
Map.Event[6].Page[1].list.command[0],____TEXT____,
Map.Event[6].Page[1].list.command[1].textData,Здесь лежит \N[6]...,
Map.Event[7].Page[1].list.command[0],____TEXT____,
Map.Event[7].Page[1].list.command[1].textData,Здесь лежит \N[5]...,
Map.Event[8].Page[1].list.command[0],____TEXT____,
Map.Event[8].Page[1].list.command[1].textData,Здесь лежит \N[4]...,
Map.Event[9].Page[1].list.command[0],____TEXT____,
Map.Event[9].Page[1].list.command[1].textData,Здесь лежит \N[3]...,
Map.Event[10].Page[1].list.command[0],____TEXT____,
Map.Event[10].Page[1].list.command[1].textData,Здесь лежит \N[1]...,
Map.Event[10].Page[1].list.command[4],____TEXT____,
Map.Event[10].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[10].Page[1].list.command[6],___CHOICE___,
Map.Event[10].Page[1].list.command[6].textChoice[0],Да,
Map.Event[10].Page[1].list.command[6].textChoice[1],Нет,
Map.Event[10].Page[1].list.command[9],____TEXT____,
Map.Event[10].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map.Event[10].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map.Event[18].Page[1].list.command[0],____TEXT____,
Map.Event[18].Page[1].list.command[1].textData,Девочка мертва...,
Map.Event[19].Page[1].list.command[0],____TEXT____,
Map.Event[19].Page[1].list.command[1].textData,Здесь лежит \N[16]...,
Map.Event[20].Page[1].list.command[0],____TEXT____,
Map.Event[20].Page[1].list.command[1].textData,Здесь лежит \N[17]...,
Map.Event[21].Page[1].list.command[0],____TEXT____,
Map.Event[21].Page[1].list.command[1].textData,Здесь лежит \N[18]...,
Map.Event[22].Page[0].list.command[3],____TEXT____,
Map.Event[22].Page[0].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[22].Page[0].list.command[5],___CHOICE___,
Map.Event[22].Page[0].list.command[5].textChoice[0],Перестать дышать,
Map.Event[22].Page[0].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[22].Page[1].list.command[3],____TEXT____,
Map.Event[22].Page[1].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[22].Page[1].list.command[5],___CHOICE___,
Map.Event[22].Page[1].list.command[5].textChoice[0],Перестать дышать,
Map.Event[22].Page[1].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[22].Page[2].list.command[3],____TEXT____,
Map.Event[22].Page[2].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[22].Page[2].list.command[5],___CHOICE___,
Map.Event[22].Page[2].list.command[5].textChoice[0],Перестать дышать,
Map.Event[22].Page[2].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[22].Page[3].list.command[3],____TEXT____,
Map.Event[22].Page[3].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[22].Page[3].list.command[5],___CHOICE___,
Map.Event[22].Page[3].list.command[5].textChoice[0],Перестать дышать,
Map.Event[22].Page[3].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[22].Page[4].list.command[3],____TEXT____,
Map.Event[22].Page[4].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[22].Page[4].list.command[5],___CHOICE___,
Map.Event[22].Page[4].list.command[5].textChoice[0],Перестать дышать,
Map.Event[22].Page[4].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[22].Page[5].list.command[3],____TEXT____,
Map.Event[22].Page[5].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[22].Page[5].list.command[5],___CHOICE___,
Map.Event[22].Page[5].list.command[5].textChoice[0],Перестать дышать,
Map.Event[22].Page[5].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[22].Page[6].list.command[3],____TEXT____,
Map.Event[22].Page[6].list.command[4].textData,Ты не можешь двигаться...,
Map.Event[22].Page[6].list.command[5],___CHOICE___,
Map.Event[22].Page[6].list.command[5].textChoice[0],Перестать дышать,
Map.Event[22].Page[6].list.command[5].textChoice[1],Не сдаваться!,
Map.Event[34].Page[0].list.command[8].textComment,MERCENARY,
Map.Event[34].Page[0].list.command[86].textComment,KNIGHT,
Map.Event[34].Page[0].list.command[164].textComment,CAPTAIN,
Map.Event[34].Page[0].list.command[260].textComment,OUTLANDER,
Map.Event[34].Page[0].list.command[338].textComment,MARRIAGE,
Map.Event[40].Page[0].list.command[0],____TEXT____,
Map.Event[40].Page[0].list.command[1].textData,В этом месте стена мягкая на ощупь.,
Map.Event[40].Page[0].list.command[2],___CHOICE___,
Map.Event[40].Page[0].list.command[2].textChoice[0],Толкнуть,
Map.Event[40].Page[0].list.command[2].textChoice[1],Уйти,
Map.Event[41].Page[0].list.command[1],____TEXT____,
Map.Event[41].Page[0].list.command[2].textData,В этом месте стена мягкая на ощупь.,
Map.Event[41].Page[0].list.command[3],___CHOICE___,
Map.Event[41].Page[0].list.command[3].textChoice[0],Толкнуть,
Map.Event[41].Page[0].list.command[3].textChoice[1],Уйти,
Map.Event[53].Page[0].list.command[1],____TEXT____,
Map.Event[53].Page[0].list.command[2].textData,В этом месте стена мягкая на ощупь.,
Map.Event[53].Page[0].list.command[3],___CHOICE___,
Map.Event[53].Page[0].list.command[3].textChoice[0],Толкнуть,
Map.Event[53].Page[0].list.command[3].textChoice[1],Уйти,
Map.Event[65].Page[0].list.command[1],____TEXT____,
