Ruta,Texto original,Traducción
Map.Event[14].Page[1].list.command[1],____TEXT____,
Map.Event[14].Page[1].list.command[2].textData,\c[7]Бакман\c[0],
Map.Event[14].Page[1].list.command[3].textData,"""О, вы проснулись"".",
Map.Event[14].Page[1].list.command[4],____TEXT____,
Map.Event[14].Page[1].list.command[5].textData,\c[7]Бакман\c[0],
Map.Event[14].Page[1].list.command[6].textData,"""Вашей выдержке остается только позавидовать, друг мой"".",
Map.Event[14].Page[1].list.command[7],____TEXT____,
Map.Event[14].Page[1].list.command[8].textData,\c[7]Бакман\c[0],
Map.Event[14].Page[1].list.command[9].textData,"""Я здесь дрожу как осиновый лист, а вы тем временем ",
Map.Event[14].Page[1].list.command[10].textData,"решаете немного вздремнуть. Невероятно"".",
Map.Event[14].Page[1].list.command[13],____TEXT____,
Map.Event[14].Page[1].list.command[14].textData,\c[7]Бакман\c[0],
Map.Event[14].Page[1].list.command[15].textData,"""З-за что?! Боги, за что!""",
Map.Event[14].Page[1].list.command[16],____TEXT____,
Map.Event[14].Page[1].list.command[17].textData,\c[7]Бакман\c[0],
Map.Event[14].Page[1].list.command[18].textData,"""За каждым углом, новое зло желающее мне навредить"".",
Map.Event[14].Page[1].list.command[19],___CHOICE___,
Map.Event[14].Page[1].list.command[19].textChoice[0],"""Так и будете здесь прятаться?""",
Map.Event[14].Page[1].list.command[19].textChoice[1],"""Возьмите себя в руки!""",
Map.Event[14].Page[1].list.command[19].textChoice[2],"""...""",
Map.Event[14].Page[1].list.command[21],____TEXT____,
Map.Event[14].Page[1].list.command[22].textData,\c[7]Бакман\c[0],
Map.Event[14].Page[1].list.command[23].textData,Если вы ещё не заметили: эти подземелья наполнены,
Map.Event[14].Page[1].list.command[24].textData,невообразимыми ужасами из самых глубин,
Map.Event[14].Page[1].list.command[25].textData,"тьмы...""",
Map.Event[14].Page[1].list.command[26],____TEXT____,
Map.Event[14].Page[1].list.command[27].textData,\c[7]Бакман\c[0],
Map.Event[14].Page[1].list.command[28].textData,"""Одно страшнее другого. Но самое садистское отродье - ",
Map.Event[14].Page[1].list.command[29].textData,"это Тротюр, здешний палач"".",
Map.Event[14].Page[1].list.command[32],____TEXT____,
Map.Event[14].Page[1].list.command[33].textData,\c[7]Бакман\c[0],
Map.Event[14].Page[1].list.command[34].textData,"""Вам легко говорить...""",
Map.Event[14].Page[1].list.command[35].textData,,
Map.Event[14].Page[2].list.command[1],____TEXT____,
Map.Event[14].Page[2].list.command[2].textData,\c[7]Бакман\c[0],
