ID,source,target
Map013.Event[4].Page[0].list.command[3],____TEXT____,
Map013.Event[4].Page[0].list.command[4].textData,Ты не можешь двигаться...,
Map013.Event[4].Page[0].list.command[5],___CHOICE___,
Map013.Event[4].Page[0].list.command[5].textChoice[0],Перестать дышать,
Map013.Event[4].Page[0].list.command[5].textChoice[1],Не сдаваться!,
Map013.Event[4].Page[1].list.command[3],____TEXT____,
Map013.Event[4].Page[1].list.command[4].textData,Ты не можешь двигаться...,
Map013.Event[4].Page[1].list.command[5],___CHOICE___,
Map013.Event[4].Page[1].list.command[5].textChoice[0],Перестать дышать,
Map013.Event[4].Page[1].list.command[5].textChoice[1],Не сдаваться!,
Map013.Event[4].Page[2].list.command[3],____TEXT____,
Map013.Event[4].Page[2].list.command[4].textData,Ты не можешь двигаться...,
Map013.Event[4].Page[2].list.command[5],___CHOICE___,
Map013.Event[4].Page[2].list.command[5].textChoice[0],Перестать дышать,
Map013.Event[4].Page[2].list.command[5].textChoice[1],Не сдаваться!,
Map013.Event[4].Page[3].list.command[3],____TEXT____,
Map013.Event[4].Page[3].list.command[4].textData,Ты не можешь двигаться...,
Map013.Event[4].Page[3].list.command[5],___CHOICE___,
Map013.Event[4].Page[3].list.command[5].textChoice[0],Перестать дышать,
Map013.Event[4].Page[3].list.command[5].textChoice[1],Не сдаваться!,
Map013.Event[4].Page[4].list.command[3],____TEXT____,
Map013.Event[4].Page[4].list.command[4].textData,Ты не можешь двигаться...,
Map013.Event[4].Page[4].list.command[5],___CHOICE___,
Map013.Event[4].Page[4].list.command[5].textChoice[0],Перестать дышать,
Map013.Event[4].Page[4].list.command[5].textChoice[1],Не сдаваться!,
Map013.Event[4].Page[5].list.command[33],____TEXT____,
Map013.Event[4].Page[5].list.command[34].textData,Ты не можешь двигаться...,
Map013.Event[4].Page[5].list.command[35],___CHOICE___,
Map013.Event[4].Page[5].list.command[35].textChoice[0],Перестать дышать,
Map013.Event[4].Page[5].list.command[35].textChoice[1],Не сдаваться!,
