Ruta,Texto original,Traducción
Map.Event[3].Page[0].list.command[18],____TEXT____,
Map.Event[3].Page[0].list.command[19].textData,Новый бог с обнаженной грудью возникает пред тобой...,
Map.Event[3].Page[0].list.command[21],____TEXT____,
Map.Event[3].Page[0].list.command[22].textData,Женщина окидывает девочку быстрым взглядом.,
Map.Event[3].Page[0].list.command[25],____TEXT____,
Map.Event[3].Page[0].list.command[26].textData,\c[7]Нильван\c[0],
Map.Event[3].Page[0].list.command[27].textData,"""О новая...""",
Map.Event[3].Page[0].list.command[29],____TEXT____,
Map.Event[3].Page[0].list.command[30].textData,"Похоже, что девочка нервничает рядом с новой богиней.",
Map.Event[3].Page[0].list.command[33],____TEXT____,
Map.Event[3].Page[0].list.command[34].textData,\c[7]Нильван\c[0],
Map.Event[3].Page[0].list.command[35].textData,"""Я должна просить тебя об услуге.""",
Map.Event[3].Page[0].list.command[36],____TEXT____,
Map.Event[3].Page[0].list.command[37].textData,\c[7]Нильван\c[0],
Map.Event[3].Page[0].list.command[38].textData,"""Наше время пришло. Эта форма существования - не тот",
Map.Event[3].Page[0].list.command[39].textData,"ответ, которого мы искали.""",
Map.Event[3].Page[0].list.command[40],____TEXT____,
Map.Event[3].Page[0].list.command[41].textData,\c[7]Нильван\c[0],
Map.Event[3].Page[0].list.command[42].textData,"""Дабы человечество стало свободным, нам необходимо ",
Map.Event[3].Page[0].list.command[43].textData,"нечто большее.""",
Map.Event[3].Page[0].list.command[44],____TEXT____,
Map.Event[3].Page[0].list.command[45].textData,\c[7]Нильван\c[0],
Map.Event[3].Page[0].list.command[46].textData,"""Нам нужно нечто сопоставимое с ними в размерах и ",
Map.Event[3].Page[0].list.command[47].textData,"статусе.""",
Map.Event[3].Page[0].list.command[49],____TEXT____,
Map.Event[3].Page[0].list.command[50].textData,Нильван массирует свой слегка набухший живот...,
Map.Event[3].Page[0].list.command[52],____TEXT____,
Map.Event[3].Page[0].list.command[53].textData,\c[7]Нильван\c[0],
Map.Event[3].Page[0].list.command[54].textData,"""Пожалуйста, молю тебя, уведи мое дитя отсюда.""",
Map.Event[3].Page[0].list.command[55],____TEXT____,
Map.Event[3].Page[0].list.command[56].textData,\c[7]Нильван\c[0],
Map.Event[3].Page[0].list.command[57].textData,"""Отведи её к сердцу тьмы.""",
Map.Event[3].Page[0].list.command[59],____TEXT____,
Map.Event[3].Page[0].list.command[60].textData,\c[7]Нильван\c[0],
Map.Event[3].Page[0].list.command[61].textData,"""Я с радостью отдам  тебе свою душу, если ты",
Map.Event[3].Page[0].list.command[62].textData,"согласишься исполнить мою просьбу...""",
Map.Event[3].Page[0].list.command[63],___CHOICE___,
Map.Event[3].Page[0].list.command[63].textChoice[0],"""По рукам"".",
Map.Event[3].Page[0].list.command[63].textChoice[1],"""Я отказываюсь.""",
Map.Event[3].Page[0].list.command[65],____TEXT____,
Map.Event[3].Page[0].list.command[66].textData,\c[7]Нильван\c[0],
Map.Event[3].Page[0].list.command[67].textData,"""Спасибо тебе"".",
Map.Event[3].Page[0].list.command[69],____TEXT____,
Map.Event[3].Page[0].list.command[70].textData,Нильван в последний раз смотрит на девочку.,
Map.Event[3].Page[0].list.command[71],____TEXT____,
Map.Event[3].Page[0].list.command[72].textData,Девочка прячется за тебя.,
Map.Event[3].Page[0].list.command[86],____TEXT____,
Map.Event[3].Page[0].list.command[87].textData,Ты получаешь \c[2]Бесконечную душу\c[0].,
Map.Event[3].Page[0].list.command[92],____TEXT____,
Map.Event[3].Page[0].list.command[93].textData,\c[7]Нильван\c[0],
Map.Event[3].Page[0].list.command[94].textData,"""...""",
Map.Event[3].Page[0].list.command[95],____TEXT____,
Map.Event[3].Page[0].list.command[96].textData,Нильван не выглядит обрадованной твоим решением.,
Map.Event[3].Page[0].list.command[106],____TEXT____,
Map.Event[3].Page[0].list.command[107].textData,Ты просыпаешься.,
