ID,source,target
Map114.Event[2].Page[0].list.command[0],____TEXT____,
Map114.Event[2].Page[0].list.command[1].textData,Ты обыскиваешь урну в поисках чего-нибудь полезного...,
Map114.Event[2].Page[1].list.command[0],____TEXT____,
Map114.Event[2].Page[1].list.command[1].textData,Ничего не осталось.,
Map114.Event[3].Page[0].list.command[0],____TEXT____,
Map114.Event[3].Page[0].list.command[1].textData,Ты обыскиваешь урну в поисках чего-нибудь полезного...,
Map114.Event[3].Page[1].list.command[0],____TEXT____,
Map114.Event[3].Page[1].list.command[1].textData,Ничего не осталось.,
Map114.Event[5].Page[1].list.command[0],____TEXT____,
Map114.Event[5].Page[1].list.command[1].textData,Безлунница мертва...,
Map114.Event[5].Page[1].list.command[4],____TEXT____,
Map114.Event[5].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map114.Event[5].Page[1].list.command[6],___CHOICE___,
Map114.Event[5].Page[1].list.command[6].textChoice[0],Да,
Map114.Event[5].Page[1].list.command[6].textChoice[1],Нет,
Map114.Event[5].Page[1].list.command[9],____TEXT____,
Map114.Event[5].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map114.Event[5].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map114.Event[6].Page[1].list.command[0],____TEXT____,
Map114.Event[6].Page[1].list.command[1].textData,Здесь лежит \N[6]...,
Map114.Event[6].Page[1].list.command[4],____TEXT____,
Map114.Event[6].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map114.Event[6].Page[1].list.command[6],___CHOICE___,
Map114.Event[6].Page[1].list.command[6].textChoice[0],Да,
Map114.Event[6].Page[1].list.command[6].textChoice[1],Нет,
Map114.Event[6].Page[1].list.command[8],____TEXT____,
Map114.Event[6].Page[1].list.command[9].textData,.\|.\|.\|.,
Map114.Event[6].Page[1].list.command[10],____TEXT____,
Map114.Event[6].Page[1].list.command[11].textData,[2]Камень душ\c[0] не реагирует на его останки...,
Map114.Event[7].Page[1].list.command[0],____TEXT____,
Map114.Event[7].Page[1].list.command[1].textData,Здесь лежит \N[5]...,
Map114.Event[7].Page[1].list.command[4],____TEXT____,
Map114.Event[7].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map114.Event[7].Page[1].list.command[6],___CHOICE___,
Map114.Event[7].Page[1].list.command[6].textChoice[0],Да,
Map114.Event[7].Page[1].list.command[6].textChoice[1],Нет,
Map114.Event[7].Page[1].list.command[9],____TEXT____,
Map114.Event[7].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map114.Event[7].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map114.Event[8].Page[1].list.command[0],____TEXT____,
Map114.Event[8].Page[1].list.command[1].textData,Здесь лежит \N[4]...,
Map114.Event[8].Page[1].list.command[4],____TEXT____,
Map114.Event[8].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map114.Event[8].Page[1].list.command[6],___CHOICE___,
Map114.Event[8].Page[1].list.command[6].textChoice[0],Да,
Map114.Event[8].Page[1].list.command[6].textChoice[1],Нет,
Map114.Event[8].Page[1].list.command[9],____TEXT____,
Map114.Event[8].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map114.Event[8].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map114.Event[9].Page[1].list.command[0],____TEXT____,
Map114.Event[9].Page[1].list.command[1].textData,Здесь лежит \N[3]...,
Map114.Event[9].Page[1].list.command[4],____TEXT____,
Map114.Event[9].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map114.Event[9].Page[1].list.command[6],___CHOICE___,
Map114.Event[9].Page[1].list.command[6].textChoice[0],Да,
Map114.Event[9].Page[1].list.command[6].textChoice[1],Нет,
Map114.Event[9].Page[1].list.command[9],____TEXT____,
Map114.Event[9].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map114.Event[9].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map114.Event[10].Page[1].list.command[0],____TEXT____,
Map114.Event[10].Page[1].list.command[1].textData,Здесь лежит \N[1]...,
Map114.Event[10].Page[1].list.command[4],____TEXT____,
Map114.Event[10].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map114.Event[10].Page[1].list.command[6],___CHOICE___,
Map114.Event[10].Page[1].list.command[6].textChoice[0],Да,
Map114.Event[10].Page[1].list.command[6].textChoice[1],Нет,
Map114.Event[10].Page[1].list.command[9],____TEXT____,
Map114.Event[10].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map114.Event[10].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map114.Event[12].Page[0].list.command[0],____TEXT____,
Map114.Event[12].Page[0].list.command[1].textData,"Путь преграждает решетка. Выглядит крепкой,  вряд ли ее можно выломать.",
Map114.Event[12].Page[0].list.command[2],___CHOICE___,
Map114.Event[12].Page[0].list.command[2].textChoice[0],Изучить,
Map114.Event[12].Page[0].list.command[2].textChoice[1],Уйти,
Map114.Event[12].Page[0].list.command[4],____TEXT____,
Map114.Event[12].Page[0].list.command[5].textData,"Похоже, что дверь ведет наружу...",
Map114.Event[18].Page[1].list.command[0],____TEXT____,
Map114.Event[18].Page[1].list.command[1].textData,Девочка мертва...,
Map114.Event[18].Page[1].list.command[4],____TEXT____,
Map114.Event[18].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map114.Event[18].Page[1].list.command[6],___CHOICE___,
Map114.Event[18].Page[1].list.command[6].textChoice[0],Да,
Map114.Event[18].Page[1].list.command[6].textChoice[1],Нет,
Map114.Event[18].Page[1].list.command[9],____TEXT____,
Map114.Event[18].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map114.Event[18].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map114.Event[18].Page[1].list.command[12],____TEXT____,
Map114.Event[18].Page[1].list.command[13].textData,"У камня невероятно тяжелая аура. Настолько, что",
Map114.Event[18].Page[1].list.command[14].textData,"на миг кажется, будто ты не сможешь поднять его...",
Map114.Event[19].Page[1].list.command[0],____TEXT____,
Map114.Event[19].Page[1].list.command[1].textData,Здесь лежит \N[16]...,
Map114.Event[19].Page[1].list.command[3],____TEXT____,
Map114.Event[19].Page[1].list.command[4].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map114.Event[19].Page[1].list.command[5],___CHOICE___,
Map114.Event[19].Page[1].list.command[5].textChoice[0],Да,
Map114.Event[19].Page[1].list.command[5].textChoice[1],Нет,
Map114.Event[19].Page[1].list.command[7],____TEXT____,
Map114.Event[19].Page[1].list.command[8].textData,.\|.\|.\|.,
Map114.Event[19].Page[1].list.command[9],____TEXT____,
Map114.Event[19].Page[1].list.command[10].textData,[2]Камень душ\c[0] не реагирует на его останки...,
Map114.Event[20].Page[1].list.command[0],____TEXT____,
Map114.Event[20].Page[1].list.command[1].textData,Здесь лежит \N[17]...,
Map114.Event[20].Page[1].list.command[3],____TEXT____,
Map114.Event[20].Page[1].list.command[4].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map114.Event[20].Page[1].list.command[5],___CHOICE___,
Map114.Event[20].Page[1].list.command[5].textChoice[0],Да,
Map114.Event[20].Page[1].list.command[5].textChoice[1],Нет,
Map114.Event[20].Page[1].list.command[7],____TEXT____,
Map114.Event[20].Page[1].list.command[8].textData,.\|.\|.\|.,
Map114.Event[20].Page[1].list.command[9],____TEXT____,
Map114.Event[20].Page[1].list.command[10].textData,[2]Камень душ\c[0] не реагирует на его останки...,
Map114.Event[21].Page[1].list.command[0],____TEXT____,
Map114.Event[21].Page[1].list.command[1].textData,Здесь лежит \N[18]...,
Map114.Event[21].Page[1].list.command[3],____TEXT____,
Map114.Event[21].Page[1].list.command[4].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map114.Event[21].Page[1].list.command[5],___CHOICE___,
Map114.Event[21].Page[1].list.command[5].textChoice[0],Да,
Map114.Event[21].Page[1].list.command[5].textChoice[1],Нет,
Map114.Event[21].Page[1].list.command[7],____TEXT____,
Map114.Event[21].Page[1].list.command[8].textData,.\|.\|.\|.,
Map114.Event[21].Page[1].list.command[9],____TEXT____,
Map114.Event[21].Page[1].list.command[10].textData,[2]Камень душ\c[0] не реагирует на его останки...,
Map114.Event[34].Page[0].list.command[8].textComment,MERCENARY,
Map114.Event[34].Page[0].list.command[117].textComment,KNIGHT,
Map114.Event[34].Page[0].list.command[226].textComment,CAPTAIN,
Map114.Event[34].Page[0].list.command[329].textComment,OUTLANDER,
Map114.Event[34].Page[0].list.command[438].textComment,MARRIAGE,
Map114.Event[36].Page[1].list.command[0],____TEXT____,
Map114.Event[36].Page[1].list.command[1].textData,Твоё дитя мертво...,
Map114.Event[36].Page[1].list.command[4],____TEXT____,
Map114.Event[36].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map114.Event[36].Page[1].list.command[6],___CHOICE___,
Map114.Event[36].Page[1].list.command[6].textChoice[0],Да,
Map114.Event[36].Page[1].list.command[6].textChoice[1],Нет,
Map114.Event[36].Page[1].list.command[8],____TEXT____,
Map114.Event[36].Page[1].list.command[9].textData,.\|.\|.\|.,
Map114.Event[36].Page[1].list.command[10],____TEXT____,
Map114.Event[36].Page[1].list.command[11].textData,[2]Камень душ\c[0] не реагирует на его останки...,
Map114.Event[37].Page[0].list.command[3],____TEXT____,
Map114.Event[37].Page[0].list.command[4].textData,Ты не можешь двигаться...,
Map114.Event[37].Page[0].list.command[5],___CHOICE___,
Map114.Event[37].Page[0].list.command[5].textChoice[0],Перестать дышать,
Map114.Event[37].Page[0].list.command[5].textChoice[1],Не сдаваться!,
Map114.Event[37].Page[1].list.command[3],____TEXT____,
Map114.Event[37].Page[1].list.command[4].textData,Ты не можешь двигаться...,
Map114.Event[37].Page[1].list.command[5],___CHOICE___,
Map114.Event[37].Page[1].list.command[5].textChoice[0],Перестать дышать,
Map114.Event[37].Page[1].list.command[5].textChoice[1],Не сдаваться!,
Map114.Event[37].Page[2].list.command[3],____TEXT____,
Map114.Event[37].Page[2].list.command[4].textData,Ты не можешь двигаться...,
Map114.Event[37].Page[2].list.command[5],___CHOICE___,
Map114.Event[37].Page[2].list.command[5].textChoice[0],Перестать дышать,
Map114.Event[37].Page[2].list.command[5].textChoice[1],Не сдаваться!,
Map114.Event[37].Page[3].list.command[3],____TEXT____,
Map114.Event[37].Page[3].list.command[4].textData,Ты не можешь двигаться...,
Map114.Event[37].Page[3].list.command[5],___CHOICE___,
Map114.Event[37].Page[3].list.command[5].textChoice[0],Перестать дышать,
Map114.Event[37].Page[3].list.command[5].textChoice[1],Не сдаваться!,
Map114.Event[37].Page[4].list.command[3],____TEXT____,
Map114.Event[37].Page[4].list.command[4].textData,Ты не можешь двигаться...,
Map114.Event[37].Page[4].list.command[5],___CHOICE___,
Map114.Event[37].Page[4].list.command[5].textChoice[0],Перестать дышать,
Map114.Event[37].Page[4].list.command[5].textChoice[1],Не сдаваться!,
Map114.Event[37].Page[5].list.command[3],____TEXT____,
Map114.Event[37].Page[5].list.command[4].textData,Ты не можешь двигаться...,
Map114.Event[37].Page[5].list.command[5],___CHOICE___,
Map114.Event[37].Page[5].list.command[5].textChoice[0],Перестать дышать,
Map114.Event[37].Page[5].list.command[5].textChoice[1],Не сдаваться!,
Map114.Event[37].Page[6].list.command[3],____TEXT____,
Map114.Event[37].Page[6].list.command[4].textData,Ты не можешь двигаться...,
Map114.Event[37].Page[6].list.command[5],___CHOICE___,
Map114.Event[37].Page[6].list.command[5].textChoice[0],Перестать дышать,
Map114.Event[37].Page[6].list.command[5].textChoice[1],Не сдаваться!,
Map114.Event[46].Page[0].list.command[0].textComment,<follower touch>,
Map114.Event[46].Page[1].list.command[0].textComment,<follower touch>,
Map114.Event[46].Page[2].list.command[0].textComment,<follower touch>,
Map114.Event[46].Page[3].list.command[0].textComment,<follower touch>,
Map114.Event[46].Page[4].list.command[0].textComment,<follower touch>,
Map114.Event[46].Page[5].list.command[0].textComment,<follower touch>,
Map114.Event[46].Page[6].list.command[0].textComment,<follower touch>,
Map114.Event[46].Page[7].list.command[1],____TEXT____,
Map114.Event[46].Page[7].list.command[2].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map114.Event[46].Page[7].list.command[3],___CHOICE___,
Map114.Event[46].Page[7].list.command[3].textChoice[0],Да,
Map114.Event[46].Page[7].list.command[3].textChoice[1],Нет,
Map114.Event[46].Page[7].list.command[5],____TEXT____,
Map114.Event[46].Page[7].list.command[6].textData,.\|.\|.\|.,
Map114.Event[46].Page[7].list.command[7],____TEXT____,
Map114.Event[46].Page[7].list.command[8].textData,[2]Камень душ\c[0] не реагирует на останки существа...,
Map114.Event[46].Page[7].list.command[17],____TEXT____,
Map114.Event[46].Page[7].list.command[18].textData,Ты можешь \c[2]Поглотить\c[0] останки стража.,
Map114.Event[46].Page[7].list.command[19],___CHOICE___,
Map114.Event[46].Page[7].list.command[19].textChoice[0],Да,
Map114.Event[46].Page[7].list.command[19].textChoice[1],Нет,
Map114.Event[46].Page[7].list.command[66],____TEXT____,
Map114.Event[46].Page[7].list.command[67].textData,Ты поглощаешь останки.,
Map114.Event[46].Page[7].list.command[82],____TEXT____,
Map114.Event[46].Page[7].list.command[83].textData,Ты можешь использовать \c[2]Семя демона\c[0] на страже.,
Map114.Event[46].Page[7].list.command[84],___CHOICE___,
Map114.Event[46].Page[7].list.command[84].textChoice[0],Использовать,
Map114.Event[46].Page[7].list.command[84].textChoice[1],Нет,
Map114.Event[46].Page[7].list.command[139],____TEXT____,
Map114.Event[46].Page[7].list.command[140].textData,Дитя проросло из твоего семени!,
Map114.Event[46].Page[7].list.command[141],____TEXT____,
Map114.Event[46].Page[7].list.command[142].textData,Ты берёшь дитя с собой.,
Map114.Event[46].Page[7].list.command[157],____TEXT____,
Map114.Event[46].Page[7].list.command[158].textData,"Тебе не хватает рассудка, для этого действия.",
Map114.Event[46].Page[7].list.command[173],____TEXT____,
Map114.Event[46].Page[7].list.command[174].textData,Чудовище повержено...,
Map114.Event[46].Page[7].list.command[175],___CHOICE___,
Map114.Event[46].Page[7].list.command[175].textChoice[0],Ударить его,
Map114.Event[46].Page[7].list.command[175].textChoice[1],Обыскать его,
Map114.Event[46].Page[7].list.command[175].textChoice[2],Освежевать его,
Map114.Event[46].Page[7].list.command[175].textChoice[3],Оставить его,
Map114.Event[46].Page[7].list.command[181],____TEXT____,
Map114.Event[46].Page[7].list.command[182].textData,Никакой реакции. Но это приносит удовлетворение.,
Map114.Event[46].Page[7].list.command[195],____TEXT____,
Map114.Event[46].Page[7].list.command[196].textData,Ты забираешь \c[2]Мех Повелителя мух\c[0]!,
Map114.Event[46].Page[7].list.command[203],____TEXT____,
Map114.Event[46].Page[7].list.command[204].textData,Чудовище повержено...,
Map114.Event[46].Page[7].list.command[205],___CHOICE___,
Map114.Event[46].Page[7].list.command[205].textChoice[0],Ударить его,
Map114.Event[46].Page[7].list.command[205].textChoice[1],Обыскать его,
Map114.Event[46].Page[7].list.command[205].textChoice[2],Оставить его,
Map114.Event[46].Page[7].list.command[211],____TEXT____,
Map114.Event[46].Page[7].list.command[212].textData,Никакой реакции. Но это приносит удовлетворение.,
Map114.Event[46].Page[8].list.command[1],____TEXT____,
Map114.Event[46].Page[8].list.command[2].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map114.Event[46].Page[8].list.command[3],___CHOICE___,
Map114.Event[46].Page[8].list.command[3].textChoice[0],Да,
Map114.Event[46].Page[8].list.command[3].textChoice[1],Нет,
Map114.Event[46].Page[8].list.command[5],____TEXT____,
Map114.Event[46].Page[8].list.command[6].textData,.\|.\|.\|.,
Map114.Event[46].Page[8].list.command[7],____TEXT____,
Map114.Event[46].Page[8].list.command[8].textData,[2]Камень душ\c[0] не реагирует на останки существа...,
Map114.Event[46].Page[8].list.command[17],____TEXT____,
Map114.Event[46].Page[8].list.command[18].textData,Ты можешь \c[2]Поглотить\c[0] останки стража.,
Map114.Event[46].Page[8].list.command[19],___CHOICE___,
Map114.Event[46].Page[8].list.command[19].textChoice[0],Да,
Map114.Event[46].Page[8].list.command[19].textChoice[1],Нет,
Map114.Event[46].Page[8].list.command[66],____TEXT____,
