ID,source,target
Map023.Event[6].Page[1].list.command[0],____TEXT____,
Map023.Event[6].Page[1].list.command[1].textData,Твоё дитя мертво...,
Map023.Event[6].Page[1].list.command[4],____TEXT____,
Map023.Event[6].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map023.Event[6].Page[1].list.command[6],___CHOICE___,
Map023.Event[6].Page[1].list.command[6].textChoice[0],Да,
Map023.Event[6].Page[1].list.command[6].textChoice[1],Нет,
Map023.Event[6].Page[1].list.command[8],____TEXT____,
Map023.Event[6].Page[1].list.command[9].textData,.\|.\|.\|.,
Map023.Event[6].Page[1].list.command[10],____TEXT____,
Map023.Event[6].Page[1].list.command[11].textData,[2]Камень душ\c[0] не реагирует на его останки...,
Map023.Event[7].Page[0].list.command[3],____TEXT____,
Map023.Event[7].Page[0].list.command[4].textData,Ты не можешь двигаться...,
Map023.Event[7].Page[0].list.command[5],___CHOICE___,
Map023.Event[7].Page[0].list.command[5].textChoice[0],Перестать дышать,
Map023.Event[7].Page[0].list.command[5].textChoice[1],Не сдаваться!,
Map023.Event[7].Page[1].list.command[3],____TEXT____,
Map023.Event[7].Page[1].list.command[4].textData,Ты не можешь двигаться...,
Map023.Event[7].Page[1].list.command[5],___CHOICE___,
Map023.Event[7].Page[1].list.command[5].textChoice[0],Перестать дышать,
Map023.Event[7].Page[1].list.command[5].textChoice[1],Не сдаваться!,
Map023.Event[7].Page[2].list.command[3],____TEXT____,
Map023.Event[7].Page[2].list.command[4].textData,Ты не можешь двигаться...,
Map023.Event[7].Page[2].list.command[5],___CHOICE___,
Map023.Event[7].Page[2].list.command[5].textChoice[0],Перестать дышать,
Map023.Event[7].Page[2].list.command[5].textChoice[1],Не сдаваться!,
Map023.Event[7].Page[3].list.command[3],____TEXT____,
Map023.Event[7].Page[3].list.command[4].textData,Ты не можешь двигаться...,
Map023.Event[7].Page[3].list.command[5],___CHOICE___,
Map023.Event[7].Page[3].list.command[5].textChoice[0],Перестать дышать,
Map023.Event[7].Page[3].list.command[5].textChoice[1],Не сдаваться!,
Map023.Event[7].Page[4].list.command[3],____TEXT____,
Map023.Event[7].Page[4].list.command[4].textData,Ты не можешь двигаться...,
Map023.Event[7].Page[4].list.command[5],___CHOICE___,
Map023.Event[7].Page[4].list.command[5].textChoice[0],Перестать дышать,
Map023.Event[7].Page[4].list.command[5].textChoice[1],Не сдаваться!,
Map023.Event[7].Page[5].list.command[3],____TEXT____,
Map023.Event[7].Page[5].list.command[4].textData,Ты не можешь двигаться...,
Map023.Event[7].Page[5].list.command[5],___CHOICE___,
Map023.Event[7].Page[5].list.command[5].textChoice[0],Перестать дышать,
Map023.Event[7].Page[5].list.command[5].textChoice[1],Не сдаваться!,
Map023.Event[7].Page[6].list.command[3],____TEXT____,
Map023.Event[7].Page[6].list.command[4].textData,Ты не можешь двигаться...,
Map023.Event[7].Page[6].list.command[5],___CHOICE___,
Map023.Event[7].Page[6].list.command[5].textChoice[0],Перестать дышать,
Map023.Event[7].Page[6].list.command[5].textChoice[1],Не сдаваться!,
Map023.Event[10].Page[1].list.command[0],____TEXT____,
Map023.Event[10].Page[1].list.command[1].textData,Девочка мертва...,
Map023.Event[10].Page[1].list.command[4],____TEXT____,
Map023.Event[10].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map023.Event[10].Page[1].list.command[6],___CHOICE___,
Map023.Event[10].Page[1].list.command[6].textChoice[0],Да,
Map023.Event[10].Page[1].list.command[6].textChoice[1],Нет,
Map023.Event[10].Page[1].list.command[9],____TEXT____,
Map023.Event[10].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map023.Event[10].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map023.Event[10].Page[1].list.command[12],____TEXT____,
Map023.Event[10].Page[1].list.command[13].textData,"У камня невероятно тяжелая аура. Настолько, что",
Map023.Event[10].Page[1].list.command[14].textData,"на миг кажется, будто ты не сможешь поднять его...",
Map023.Event[11].Page[1].list.command[0],____TEXT____,
Map023.Event[11].Page[1].list.command[1].textData,Безлунница мертва...,
Map023.Event[11].Page[1].list.command[4],____TEXT____,
Map023.Event[11].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map023.Event[11].Page[1].list.command[6],___CHOICE___,
Map023.Event[11].Page[1].list.command[6].textChoice[0],Да,
Map023.Event[11].Page[1].list.command[6].textChoice[1],Нет,
Map023.Event[11].Page[1].list.command[9],____TEXT____,
Map023.Event[11].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map023.Event[11].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map023.Event[12].Page[1].list.command[0],____TEXT____,
Map023.Event[12].Page[1].list.command[1].textData,Здесь лежит \N[16]...,
Map023.Event[12].Page[1].list.command[3],____TEXT____,
Map023.Event[12].Page[1].list.command[4].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map023.Event[12].Page[1].list.command[5],___CHOICE___,
Map023.Event[12].Page[1].list.command[5].textChoice[0],Да,
Map023.Event[12].Page[1].list.command[5].textChoice[1],Нет,
Map023.Event[12].Page[1].list.command[7],____TEXT____,
Map023.Event[12].Page[1].list.command[8].textData,.\|.\|.\|.,
