ID,source,target
Map032.Event[3].Page[0].list.command[0],____TEXT____,
Map032.Event[3].Page[0].list.command[1].textData,Стены покрыты слизью и всеми возможными мерзостями.,
Map032.Event[3].Page[0].list.command[2],___CHOICE___,
Map032.Event[3].Page[0].list.command[2].textChoice[0],Выкарабкаться,
Map032.Event[3].Page[0].list.command[2].textChoice[1],Уйти,
Map032.Event[3].Page[0].list.command[4],____TEXT____,
Map032.Event[3].Page[0].list.command[5].textData,Это бессмысленно. У тебя не получается ухватиться ,
Map032.Event[3].Page[0].list.command[6].textData,за что-нибудь.,
Map032.Event[3].Page[0].list.command[7],____TEXT____,
Map032.Event[3].Page[0].list.command[8].textData,"Похоже, что прыгать сюда было ошибкой...",
Map032.Event[4].Page[0].list.command[0],____TEXT____,
Map032.Event[4].Page[0].list.command[1].textData,Стены покрыты слизью и всеми возможными мерзостями.,
Map032.Event[4].Page[0].list.command[2],___CHOICE___,
Map032.Event[4].Page[0].list.command[2].textChoice[0],Выкарабкаться,
Map032.Event[4].Page[0].list.command[2].textChoice[1],Уйти,
Map032.Event[4].Page[0].list.command[4],____TEXT____,
Map032.Event[4].Page[0].list.command[5].textData,Это бессмысленно. У тебя не получается ухватиться ,
Map032.Event[4].Page[0].list.command[6].textData,за что-нибудь.,
Map032.Event[4].Page[0].list.command[7],____TEXT____,
Map032.Event[4].Page[0].list.command[8].textData,"Похоже, что прыгать сюда было ошибкой...",
Map032.Event[5].Page[0].list.command[0],____TEXT____,
Map032.Event[5].Page[0].list.command[1].textData,Стены покрыты слизью и всеми возможными мерзостями.,
Map032.Event[5].Page[0].list.command[2],___CHOICE___,
Map032.Event[5].Page[0].list.command[2].textChoice[0],Выкарабкаться,
Map032.Event[5].Page[0].list.command[2].textChoice[1],Уйти,
Map032.Event[5].Page[0].list.command[4],____TEXT____,
Map032.Event[5].Page[0].list.command[5].textData,Это бессмысленно. У тебя не получается ухватиться ,
Map032.Event[5].Page[0].list.command[6].textData,за что-нибудь.,
Map032.Event[5].Page[0].list.command[7],____TEXT____,
Map032.Event[5].Page[0].list.command[8].textData,"Похоже, что прыгать сюда было ошибкой...",
Map032.Event[12].Page[0].list.command[3],____TEXT____,
Map032.Event[12].Page[0].list.command[4].textData,Ты не можешь двигаться...,
Map032.Event[12].Page[0].list.command[5],___CHOICE___,
Map032.Event[12].Page[0].list.command[5].textChoice[0],Перестать дышать,
Map032.Event[12].Page[0].list.command[5].textChoice[1],Не сдаваться!,
Map032.Event[12].Page[1].list.command[3],____TEXT____,
Map032.Event[12].Page[1].list.command[4].textData,Ты не можешь двигаться...,
Map032.Event[12].Page[1].list.command[5],___CHOICE___,
Map032.Event[12].Page[1].list.command[5].textChoice[0],Перестать дышать,
Map032.Event[12].Page[1].list.command[5].textChoice[1],Не сдаваться!,
Map032.Event[12].Page[2].list.command[3],____TEXT____,
Map032.Event[12].Page[2].list.command[4].textData,Ты не можешь двигаться...,
Map032.Event[12].Page[2].list.command[5],___CHOICE___,
Map032.Event[12].Page[2].list.command[5].textChoice[0],Перестать дышать,
Map032.Event[12].Page[2].list.command[5].textChoice[1],Не сдаваться!,
Map032.Event[12].Page[3].list.command[3],____TEXT____,
Map032.Event[12].Page[3].list.command[4].textData,Ты не можешь двигаться...,
Map032.Event[12].Page[3].list.command[5],___CHOICE___,
Map032.Event[12].Page[3].list.command[5].textChoice[0],Перестать дышать,
Map032.Event[12].Page[3].list.command[5].textChoice[1],Не сдаваться!,
Map032.Event[12].Page[4].list.command[3],____TEXT____,
Map032.Event[12].Page[4].list.command[4].textData,Ты не можешь двигаться...,
Map032.Event[12].Page[4].list.command[5],___CHOICE___,
Map032.Event[12].Page[4].list.command[5].textChoice[0],Перестать дышать,
Map032.Event[12].Page[4].list.command[5].textChoice[1],Не сдаваться!,
Map032.Event[12].Page[5].list.command[3],____TEXT____,
Map032.Event[12].Page[5].list.command[4].textData,Ты не можешь двигаться...,
Map032.Event[12].Page[5].list.command[5],___CHOICE___,
Map032.Event[12].Page[5].list.command[5].textChoice[0],Перестать дышать,
Map032.Event[12].Page[5].list.command[5].textChoice[1],Не сдаваться!,
Map032.Event[12].Page[6].list.command[3],____TEXT____,
Map032.Event[12].Page[6].list.command[4].textData,Ты не можешь двигаться...,
Map032.Event[12].Page[6].list.command[5],___CHOICE___,
Map032.Event[12].Page[6].list.command[5].textChoice[0],Перестать дышать,
Map032.Event[12].Page[6].list.command[5].textChoice[1],Не сдаваться!,
Map032.Event[13].Page[1].list.command[0],____TEXT____,
Map032.Event[13].Page[1].list.command[1].textData,Девочка мертва...,
Map032.Event[14].Page[1].list.command[0],____TEXT____,
Map032.Event[14].Page[1].list.command[1].textData,Здесь лежит \N[16]...,
Map032.Event[15].Page[1].list.command[0],____TEXT____,
Map032.Event[15].Page[1].list.command[1].textData,Здесь лежит \N[17]...,
Map032.Event[16].Page[1].list.command[0],____TEXT____,
Map032.Event[16].Page[1].list.command[1].textData,Здесь лежит \N[18]...,
Map032.Event[17].Page[1].list.command[0],____TEXT____,
Map032.Event[17].Page[1].list.command[1].textData,Безлунница мертва...,
Map032.Event[18].Page[1].list.command[0],____TEXT____,
Map032.Event[18].Page[1].list.command[1].textData,Здесь лежит \N[1]...,
Map032.Event[19].Page[1].list.command[0],____TEXT____,
Map032.Event[19].Page[1].list.command[1].textData,Здесь лежит \N[3]...,
Map032.Event[20].Page[1].list.command[0],____TEXT____,
Map032.Event[20].Page[1].list.command[1].textData,Здесь лежит \N[6]...,
Map032.Event[21].Page[1].list.command[0],____TEXT____,
Map032.Event[21].Page[1].list.command[1].textData,Здесь лежит \N[5]...,
Map032.Event[22].Page[1].list.command[0],____TEXT____,
Map032.Event[22].Page[1].list.command[1].textData,Здесь лежит \N[4]...,
Map032.Event[28].Page[0].list.command[8].textComment,MERCENARY,
Map032.Event[28].Page[0].list.command[104].textComment,KNIGHT,
Map032.Event[28].Page[0].list.command[200].textComment,CAPTAIN,
Map032.Event[28].Page[0].list.command[296].textComment,OUTLANDER,
Map032.Event[28].Page[0].list.command[392].textComment,MARRIAGE,
Map032.Event[30].Page[1].list.command[0],____TEXT____,
Map032.Event[30].Page[1].list.command[1].textData,Твоё дитя мертво...,
Map032.Event[32].Page[1].list.command[0],____TEXT____,
Map032.Event[32].Page[1].list.command[1].textData,Здесь лежит \N[19]...,
Map032.Event[33].Page[1].list.command[0],____TEXT____,
Map032.Event[33].Page[1].list.command[1].textData,Здесь лежит \N[20]...,
