ID,source,target
Map014.Event[6].Page[1].list.command[0],____TEXT____,
Map014.Event[6].Page[1].list.command[1].textData,Твоё дитя мертво...,
Map014.Event[6].Page[1].list.command[4],____TEXT____,
Map014.Event[6].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map014.Event[6].Page[1].list.command[6],___CHOICE___,
Map014.Event[6].Page[1].list.command[6].textChoice[0],Да,
Map014.Event[6].Page[1].list.command[6].textChoice[1],Нет,
Map014.Event[6].Page[1].list.command[8],____TEXT____,
Map014.Event[6].Page[1].list.command[9].textData,.\|.\|.\|.,
Map014.Event[6].Page[1].list.command[10],____TEXT____,
Map014.Event[6].Page[1].list.command[11].textData,[2]Камень душ\c[0] не реагирует на его останки...,
Map014.Event[7].Page[0].list.command[3],____TEXT____,
Map014.Event[7].Page[0].list.command[4].textData,Ты не можешь двигаться...,
Map014.Event[7].Page[0].list.command[5],___CHOICE___,
Map014.Event[7].Page[0].list.command[5].textChoice[0],Перестать дышать,
Map014.Event[7].Page[0].list.command[5].textChoice[1],Не сдаваться!,
Map014.Event[7].Page[1].list.command[3],____TEXT____,
Map014.Event[7].Page[1].list.command[4].textData,Ты не можешь двигаться...,
Map014.Event[7].Page[1].list.command[5],___CHOICE___,
Map014.Event[7].Page[1].list.command[5].textChoice[0],Перестать дышать,
Map014.Event[7].Page[1].list.command[5].textChoice[1],Не сдаваться!,
Map014.Event[7].Page[2].list.command[3],____TEXT____,
Map014.Event[7].Page[2].list.command[4].textData,Ты не можешь двигаться...,
Map014.Event[7].Page[2].list.command[5],___CHOICE___,
Map014.Event[7].Page[2].list.command[5].textChoice[0],Перестать дышать,
Map014.Event[7].Page[2].list.command[5].textChoice[1],Не сдаваться!,
Map014.Event[7].Page[3].list.command[3],____TEXT____,
Map014.Event[7].Page[3].list.command[4].textData,Ты не можешь двигаться...,
Map014.Event[7].Page[3].list.command[5],___CHOICE___,
Map014.Event[7].Page[3].list.command[5].textChoice[0],Перестать дышать,
Map014.Event[7].Page[3].list.command[5].textChoice[1],Не сдаваться!,
Map014.Event[7].Page[4].list.command[3],____TEXT____,
Map014.Event[7].Page[4].list.command[4].textData,Ты не можешь двигаться...,
Map014.Event[7].Page[4].list.command[5],___CHOICE___,
Map014.Event[7].Page[4].list.command[5].textChoice[0],Перестать дышать,
Map014.Event[7].Page[4].list.command[5].textChoice[1],Не сдаваться!,
Map014.Event[7].Page[5].list.command[3],____TEXT____,
Map014.Event[7].Page[5].list.command[4].textData,Ты не можешь двигаться...,
Map014.Event[7].Page[5].list.command[5],___CHOICE___,
Map014.Event[7].Page[5].list.command[5].textChoice[0],Перестать дышать,
Map014.Event[7].Page[5].list.command[5].textChoice[1],Не сдаваться!,
Map014.Event[7].Page[6].list.command[3],____TEXT____,
Map014.Event[7].Page[6].list.command[4].textData,Ты не можешь двигаться...,
Map014.Event[7].Page[6].list.command[5],___CHOICE___,
Map014.Event[7].Page[6].list.command[5].textChoice[0],Перестать дышать,
Map014.Event[7].Page[6].list.command[5].textChoice[1],Не сдаваться!,
Map014.Event[10].Page[1].list.command[0],____TEXT____,
Map014.Event[10].Page[1].list.command[1].textData,Девочка мертва...,
Map014.Event[10].Page[1].list.command[4],____TEXT____,
Map014.Event[10].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map014.Event[10].Page[1].list.command[6],___CHOICE___,
Map014.Event[10].Page[1].list.command[6].textChoice[0],Да,
Map014.Event[10].Page[1].list.command[6].textChoice[1],Нет,
Map014.Event[10].Page[1].list.command[9],____TEXT____,
Map014.Event[10].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map014.Event[10].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map014.Event[10].Page[1].list.command[12],____TEXT____,
Map014.Event[10].Page[1].list.command[13].textData,"У камня невероятно тяжелая аура. Настолько, что",
Map014.Event[10].Page[1].list.command[14].textData,"на миг кажется, будто ты не сможешь поднять его...",
Map014.Event[11].Page[1].list.command[0],____TEXT____,
Map014.Event[11].Page[1].list.command[1].textData,Безлунница мертва...,
Map014.Event[11].Page[1].list.command[4],____TEXT____,
Map014.Event[11].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map014.Event[11].Page[1].list.command[6],___CHOICE___,
Map014.Event[11].Page[1].list.command[6].textChoice[0],Да,
Map014.Event[11].Page[1].list.command[6].textChoice[1],Нет,
Map014.Event[11].Page[1].list.command[9],____TEXT____,
Map014.Event[11].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map014.Event[11].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map014.Event[12].Page[1].list.command[0],____TEXT____,
Map014.Event[12].Page[1].list.command[1].textData,Здесь лежит \N[16]...,
Map014.Event[12].Page[1].list.command[3],____TEXT____,
Map014.Event[12].Page[1].list.command[4].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map014.Event[12].Page[1].list.command[5],___CHOICE___,
Map014.Event[12].Page[1].list.command[5].textChoice[0],Да,
Map014.Event[12].Page[1].list.command[5].textChoice[1],Нет,
Map014.Event[12].Page[1].list.command[7],____TEXT____,
Map014.Event[12].Page[1].list.command[8].textData,.\|.\|.\|.,
Map014.Event[12].Page[1].list.command[9],____TEXT____,
Map014.Event[12].Page[1].list.command[10].textData,[2]Камень душ\c[0] не реагирует на его останки...,
Map014.Event[13].Page[1].list.command[0],____TEXT____,
Map014.Event[13].Page[1].list.command[1].textData,Здесь лежит \N[17]...,
Map014.Event[13].Page[1].list.command[3],____TEXT____,
Map014.Event[13].Page[1].list.command[4].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map014.Event[13].Page[1].list.command[5],___CHOICE___,
Map014.Event[13].Page[1].list.command[5].textChoice[0],Да,
Map014.Event[13].Page[1].list.command[5].textChoice[1],Нет,
Map014.Event[13].Page[1].list.command[7],____TEXT____,
Map014.Event[13].Page[1].list.command[8].textData,.\|.\|.\|.,
Map014.Event[13].Page[1].list.command[9],____TEXT____,
Map014.Event[13].Page[1].list.command[10].textData,[2]Камень душ\c[0] не реагирует на его останки...,
Map014.Event[14].Page[1].list.command[0],____TEXT____,
Map014.Event[14].Page[1].list.command[1].textData,Здесь лежит \N[18]...,
Map014.Event[14].Page[1].list.command[3],____TEXT____,
Map014.Event[14].Page[1].list.command[4].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map014.Event[14].Page[1].list.command[5],___CHOICE___,
Map014.Event[14].Page[1].list.command[5].textChoice[0],Да,
Map014.Event[14].Page[1].list.command[5].textChoice[1],Нет,
Map014.Event[14].Page[1].list.command[7],____TEXT____,
Map014.Event[14].Page[1].list.command[8].textData,.\|.\|.\|.,
Map014.Event[14].Page[1].list.command[9],____TEXT____,
Map014.Event[14].Page[1].list.command[10].textData,[2]Камень душ\c[0] не реагирует на его останки...,
Map014.Event[15].Page[1].list.command[0],____TEXT____,
Map014.Event[15].Page[1].list.command[1].textData,Здесь лежит \N[1]...,
Map014.Event[15].Page[1].list.command[4],____TEXT____,
Map014.Event[15].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map014.Event[15].Page[1].list.command[6],___CHOICE___,
Map014.Event[15].Page[1].list.command[6].textChoice[0],Да,
Map014.Event[15].Page[1].list.command[6].textChoice[1],Нет,
Map014.Event[15].Page[1].list.command[9],____TEXT____,
Map014.Event[15].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map014.Event[15].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map014.Event[16].Page[1].list.command[0],____TEXT____,
Map014.Event[16].Page[1].list.command[1].textData,Здесь лежит \N[3]...,
Map014.Event[16].Page[1].list.command[4],____TEXT____,
Map014.Event[16].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map014.Event[16].Page[1].list.command[6],___CHOICE___,
Map014.Event[16].Page[1].list.command[6].textChoice[0],Да,
Map014.Event[16].Page[1].list.command[6].textChoice[1],Нет,
Map014.Event[16].Page[1].list.command[9],____TEXT____,
Map014.Event[16].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map014.Event[16].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map014.Event[17].Page[1].list.command[0],____TEXT____,
Map014.Event[17].Page[1].list.command[1].textData,Здесь лежит \N[6]...,
Map014.Event[17].Page[1].list.command[4],____TEXT____,
Map014.Event[17].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map014.Event[17].Page[1].list.command[6],___CHOICE___,
Map014.Event[17].Page[1].list.command[6].textChoice[0],Да,
Map014.Event[17].Page[1].list.command[6].textChoice[1],Нет,
Map014.Event[17].Page[1].list.command[8],____TEXT____,
Map014.Event[17].Page[1].list.command[9].textData,.\|.\|.\|.,
Map014.Event[17].Page[1].list.command[10],____TEXT____,
Map014.Event[17].Page[1].list.command[11].textData,[2]Камень душ\c[0] не реагирует на его останки...,
Map014.Event[18].Page[1].list.command[0],____TEXT____,
Map014.Event[18].Page[1].list.command[1].textData,Здесь лежит \N[5]...,
Map014.Event[18].Page[1].list.command[4],____TEXT____,
Map014.Event[18].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map014.Event[18].Page[1].list.command[6],___CHOICE___,
Map014.Event[18].Page[1].list.command[6].textChoice[0],Да,
Map014.Event[18].Page[1].list.command[6].textChoice[1],Нет,
Map014.Event[18].Page[1].list.command[9],____TEXT____,
Map014.Event[18].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map014.Event[18].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map014.Event[19].Page[1].list.command[0],____TEXT____,
Map014.Event[19].Page[1].list.command[1].textData,Здесь лежит \N[4]...,
Map014.Event[19].Page[1].list.command[4],____TEXT____,
Map014.Event[19].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map014.Event[19].Page[1].list.command[6],___CHOICE___,
Map014.Event[19].Page[1].list.command[6].textChoice[0],Да,
Map014.Event[19].Page[1].list.command[6].textChoice[1],Нет,
Map014.Event[19].Page[1].list.command[9],____TEXT____,
Map014.Event[19].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map014.Event[19].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map014.Event[28].Page[1].list.command[0],____TEXT____,
Map014.Event[28].Page[1].list.command[1].textData,Здесь лежит \N[19]...,
Map014.Event[28].Page[1].list.command[3],____TEXT____,
Map014.Event[28].Page[1].list.command[4].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map014.Event[28].Page[1].list.command[5],___CHOICE___,
Map014.Event[28].Page[1].list.command[5].textChoice[0],Да,
Map014.Event[28].Page[1].list.command[5].textChoice[1],Нет,
Map014.Event[28].Page[1].list.command[7],____TEXT____,
Map014.Event[28].Page[1].list.command[8].textData,.\|.\|.\|.,
Map014.Event[28].Page[1].list.command[9],____TEXT____,
Map014.Event[28].Page[1].list.command[10].textData,[2]Камень душ\c[0] не реагирует на его останки...,
Map014.Event[29].Page[1].list.command[0],____TEXT____,
Map014.Event[29].Page[1].list.command[1].textData,Здесь лежит \N[20]...,
Map014.Event[29].Page[1].list.command[3],____TEXT____,
Map014.Event[29].Page[1].list.command[4].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map014.Event[29].Page[1].list.command[5],___CHOICE___,
Map014.Event[29].Page[1].list.command[5].textChoice[0],Да,
Map014.Event[29].Page[1].list.command[5].textChoice[1],Нет,
Map014.Event[29].Page[1].list.command[7],____TEXT____,
Map014.Event[29].Page[1].list.command[8].textData,.\|.\|.\|.,
Map014.Event[29].Page[1].list.command[9],____TEXT____,
Map014.Event[29].Page[1].list.command[10].textData,[2]Камень душ\c[0] не реагирует на его останки...,
Map014.Event[35].Page[0].list.command[8].textComment,MERCENARY,
Map014.Event[35].Page[0].list.command[117].textComment,KNIGHT,
Map014.Event[35].Page[0].list.command[226].textComment,CAPTAIN,
Map014.Event[35].Page[0].list.command[329].textComment,OUTLANDER,
Map014.Event[35].Page[0].list.command[438].textComment,MARRIAGE,
Map014.Event[37].Page[1].list.command[0],____TEXT____,
Map014.Event[37].Page[1].list.command[1].textData,Здесь лежит \N[21]...,
Map014.Event[37].Page[1].list.command[3],____TEXT____,
Map014.Event[37].Page[1].list.command[4].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map014.Event[37].Page[1].list.command[5],___CHOICE___,
Map014.Event[37].Page[1].list.command[5].textChoice[0],Да,
Map014.Event[37].Page[1].list.command[5].textChoice[1],Нет,
Map014.Event[37].Page[1].list.command[7],____TEXT____,
Map014.Event[37].Page[1].list.command[8].textData,.\|.\|.\|.,
Map014.Event[37].Page[1].list.command[9],____TEXT____,
Map014.Event[37].Page[1].list.command[10].textData,[2]Камень душ\c[0] не реагирует на его останки...,
Map014.Event[39].Page[0].list.command[0],____TEXT____,
Map014.Event[39].Page[0].list.command[1].textData,Перед тобой нечто.,
Map014.Event[39].Page[0].list.command[2],___CHOICE___,
Map014.Event[39].Page[0].list.command[2].textChoice[0],Засунуть руку внутрь,
Map014.Event[39].Page[0].list.command[2].textChoice[1],Изучить,
