Ruta,Texto original,Traducción
Map.Event[2].Page[0].list.command[0],____TEXT____,
Map.Event[2].Page[0].list.command[1].textData,Обезображенный труп. Похоже беднягу нещадно,
Map.Event[2].Page[0].list.command[2].textData,пытали множеством способов.,
Map.Event[2].Page[0].list.command[3].textData,  ,
Map.Event[2].Page[0].list.command[4],____TEXT____,
Map.Event[2].Page[0].list.command[5].textData,Из его шеи торчит гигантская пара ножниц...,
Map.Event[2].Page[0].list.command[6],___CHOICE___,
Map.Event[2].Page[0].list.command[6].textChoice[0],Взять их,
Map.Event[2].Page[0].list.command[6].textChoice[1],Уйти,
Map.Event[2].Page[0].list.command[8],____TEXT____,
Map.Event[2].Page[0].list.command[9].textData,Ты находишь \c[2]Ножницы\c[0].,
Map.Event[2].Page[5].list.command[0],____TEXT____,
Map.Event[2].Page[5].list.command[1].textData,Обезображенный труп гниёт здесь.,
Map.Event[3].Page[0].list.command[0],____TEXT____,
Map.Event[3].Page[0].list.command[1].textData,Обезображенный труп. Похоже беднягу нещадно,
Map.Event[3].Page[0].list.command[2].textData,пытали множеством способов.,
Map.Event[3].Page[0].list.command[3].textData,  ,
Map.Event[3].Page[0].list.command[4],____TEXT____,
Map.Event[3].Page[0].list.command[5].textData,Из его шеи торчит гигантская пара ножниц...,
Map.Event[3].Page[0].list.command[6],___CHOICE___,
Map.Event[3].Page[0].list.command[6].textChoice[0],Взять их,
Map.Event[3].Page[0].list.command[6].textChoice[1],Уйти,
Map.Event[3].Page[0].list.command[8],____TEXT____,
Map.Event[3].Page[0].list.command[9].textData,Ты находишь \c[2]Ножницы\c[0].,
Map.Event[3].Page[5].list.command[0],____TEXT____,
Map.Event[3].Page[5].list.command[1].textData,Обезображенный труп гниёт здесь.,
Map.Event[5].Page[1].list.command[0],____TEXT____,
Map.Event[5].Page[1].list.command[1].textData,Безлунница мертва...,
Map.Event[5].Page[1].list.command[4],____TEXT____,
Map.Event[5].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[5].Page[1].list.command[6],___CHOICE___,
Map.Event[5].Page[1].list.command[6].textChoice[0],Да,
Map.Event[5].Page[1].list.command[6].textChoice[1],Нет,
Map.Event[5].Page[1].list.command[9],____TEXT____,
Map.Event[5].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map.Event[5].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map.Event[6].Page[1].list.command[0],____TEXT____,
Map.Event[6].Page[1].list.command[1].textData,Здесь лежит \N[6]...,
Map.Event[6].Page[1].list.command[4],____TEXT____,
Map.Event[6].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map.Event[6].Page[1].list.command[6],___CHOICE___,
Map.Event[6].Page[1].list.command[6].textChoice[0],Да,
Map.Event[6].Page[1].list.command[6].textChoice[1],Нет,
Map.Event[6].Page[1].list.command[8],____TEXT____,
Map.Event[6].Page[1].list.command[9].textData,.\|.\|.\|.,
Map.Event[6].Page[1].list.command[10],____TEXT____,
Map.Event[6].Page[1].list.command[11].textData,[2]Камень душ\c[0] не реагирует на его останки...,
Map.Event[7].Page[1].list.command[0],____TEXT____,
