Ruta,Texto original,Traducción
Map.Event[7].Page[0].list.command[1],____TEXT____,
Map.Event[7].Page[0].list.command[2].textData,Ты можешь открыть дверь с помощью \c[2]Взлома\c[0].,
Map.Event[7].Page[0].list.command[3],___CHOICE___,
Map.Event[7].Page[0].list.command[3].textChoice[0],Использовать \c[2]Взлом\c[0],
Map.Event[7].Page[0].list.command[3].textChoice[1],Нет,
Map.Event[7].Page[0].list.command[22],____TEXT____,
Map.Event[7].Page[0].list.command[23].textData,Дверь закрыта...,
Map.Event[7].Page[0].list.command[24],___CHOICE___,
Map.Event[7].Page[0].list.command[24].textChoice[0],Использовать \c[2]Ключ от камеры Эт.3\c[0],
Map.Event[7].Page[0].list.command[24].textChoice[1],Использовать \c[2]Красный флакон\c[0],
Map.Event[7].Page[0].list.command[24].textChoice[2],Уйти,
Map.Event[7].Page[0].list.command[51],____TEXT____,
Map.Event[7].Page[0].list.command[52].textData,Дверь закрыта...,
Map.Event[7].Page[0].list.command[53],___CHOICE___,
Map.Event[7].Page[0].list.command[53].textChoice[0],Использовать \c[2]Красный флакон\c[0],
Map.Event[7].Page[0].list.command[53].textChoice[1],Уйти,
Map.Event[7].Page[0].list.command[73],____TEXT____,
Map.Event[7].Page[0].list.command[74].textData,Дверь закрыта...,
Map.Event[7].Page[0].list.command[75],___CHOICE___,
Map.Event[7].Page[0].list.command[75].textChoice[0],Использовать \c[2]Ключ от камеры Эт.3\c[0],
Map.Event[7].Page[0].list.command[75].textChoice[1],Уйти,
Map.Event[7].Page[0].list.command[91],____TEXT____,
Map.Event[7].Page[0].list.command[92].textData,Дверь закрыта...,
Map.Event[10].Page[0].list.command[1],____TEXT____,
Map.Event[10].Page[0].list.command[2].textData,Ты можешь открыть дверь с помощью \c[2]Взлома\c[0].,
Map.Event[10].Page[0].list.command[3],___CHOICE___,
Map.Event[10].Page[0].list.command[3].textChoice[0],Использовать \c[2]Взлом\c[0],
Map.Event[10].Page[0].list.command[3].textChoice[1],Нет,
Map.Event[10].Page[0].list.command[22],____TEXT____,
Map.Event[10].Page[0].list.command[23].textData,Дверь закрыта...,
Map.Event[10].Page[0].list.command[24],___CHOICE___,
Map.Event[10].Page[0].list.command[24].textChoice[0],Использовать \c[2]Ключ от камеры Эт.3\c[0],
Map.Event[10].Page[0].list.command[24].textChoice[1],Использовать \c[2]Красный флакон\c[0],
Map.Event[10].Page[0].list.command[24].textChoice[2],Уйти,
Map.Event[10].Page[0].list.command[51],____TEXT____,
Map.Event[10].Page[0].list.command[52].textData,Дверь закрыта...,
Map.Event[10].Page[0].list.command[53],___CHOICE___,
Map.Event[10].Page[0].list.command[53].textChoice[0],Использовать \c[2]Красный флакон\c[0],
Map.Event[10].Page[0].list.command[53].textChoice[1],Уйти,
Map.Event[10].Page[0].list.command[73],____TEXT____,
Map.Event[10].Page[0].list.command[74].textData,Дверь закрыта...,
Map.Event[10].Page[0].list.command[75],___CHOICE___,
Map.Event[10].Page[0].list.command[75].textChoice[0],Использовать \c[2]Ключ от камеры Эт.3\c[0],
Map.Event[10].Page[0].list.command[75].textChoice[1],Уйти,
Map.Event[10].Page[0].list.command[91],____TEXT____,
Map.Event[10].Page[0].list.command[92].textData,Дверь закрыта...,
Map.Event[11].Page[0].list.command[1],____TEXT____,
Map.Event[11].Page[0].list.command[2].textData,Ты можешь открыть дверь с помощью \c[2]Взлома\c[0].,
Map.Event[11].Page[0].list.command[3],___CHOICE___,
Map.Event[11].Page[0].list.command[3].textChoice[0],Использовать \c[2]Взлом\c[0],
Map.Event[11].Page[0].list.command[3].textChoice[1],Нет,
Map.Event[11].Page[0].list.command[22],____TEXT____,
Map.Event[11].Page[0].list.command[23].textData,Дверь закрыта...,
Map.Event[11].Page[0].list.command[24],___CHOICE___,
Map.Event[11].Page[0].list.command[24].textChoice[0],Использовать \c[2]Ключ от камеры Эт.3\c[0],
Map.Event[11].Page[0].list.command[24].textChoice[1],Использовать \c[2]Красный флакон\c[0],
Map.Event[11].Page[0].list.command[24].textChoice[2],Уйти,
Map.Event[11].Page[0].list.command[51],____TEXT____,
Map.Event[11].Page[0].list.command[52].textData,Дверь закрыта...,
Map.Event[11].Page[0].list.command[53],___CHOICE___,
Map.Event[11].Page[0].list.command[53].textChoice[0],Использовать \c[2]Красный флакон\c[0],
Map.Event[11].Page[0].list.command[53].textChoice[1],Уйти,
Map.Event[11].Page[0].list.command[73],____TEXT____,
Map.Event[11].Page[0].list.command[74].textData,Дверь закрыта...,
Map.Event[11].Page[0].list.command[75],___CHOICE___,
Map.Event[11].Page[0].list.command[75].textChoice[0],Использовать \c[2]Ключ от камеры Эт.3\c[0],
Map.Event[11].Page[0].list.command[75].textChoice[1],Уйти,
Map.Event[11].Page[0].list.command[91],____TEXT____,
Map.Event[11].Page[0].list.command[92].textData,Дверь закрыта...,
Map.Event[13].Page[0].list.command[1],____TEXT____,
Map.Event[13].Page[0].list.command[2].textData,Ты можешь открыть дверь с помощью \c[2]Взлома\c[0].,
Map.Event[13].Page[0].list.command[3],___CHOICE___,
Map.Event[13].Page[0].list.command[3].textChoice[0],Использовать \c[2]Взлом\c[0],
Map.Event[13].Page[0].list.command[3].textChoice[1],Нет,
Map.Event[13].Page[0].list.command[22],____TEXT____,
Map.Event[13].Page[0].list.command[23].textData,Дверь закрыта...,
Map.Event[13].Page[0].list.command[24],___CHOICE___,
Map.Event[13].Page[0].list.command[24].textChoice[0],Использовать \c[2]Ключ от камеры Эт.3\c[0],
Map.Event[13].Page[0].list.command[24].textChoice[1],Использовать \c[2]Красный флакон\c[0],
Map.Event[13].Page[0].list.command[24].textChoice[2],Уйти,
Map.Event[13].Page[0].list.command[51],____TEXT____,
Map.Event[13].Page[0].list.command[52].textData,Дверь закрыта...,
Map.Event[13].Page[0].list.command[53],___CHOICE___,
Map.Event[13].Page[0].list.command[53].textChoice[0],Использовать \c[2]Красный флакон\c[0],
Map.Event[13].Page[0].list.command[53].textChoice[1],Уйти,
Map.Event[13].Page[0].list.command[73],____TEXT____,
Map.Event[13].Page[0].list.command[74].textData,Дверь закрыта...,
Map.Event[13].Page[0].list.command[75],___CHOICE___,
Map.Event[13].Page[0].list.command[75].textChoice[0],Использовать \c[2]Ключ от камеры Эт.3\c[0],
Map.Event[13].Page[0].list.command[75].textChoice[1],Уйти,
Map.Event[13].Page[0].list.command[91],____TEXT____,
Map.Event[13].Page[0].list.command[92].textData,Дверь закрыта...,
Map.Event[14].Page[0].list.command[1],____TEXT____,
Map.Event[14].Page[0].list.command[2].textData,Ты открываешь дверь.,
Map.Event[14].Page[0].list.command[13],____TEXT____,
Map.Event[14].Page[0].list.command[14].textData,Дверь закрыта с другой стороны.,
Map.Event[16].Page[0].list.command[0].textComment,<follower touch>,
Map.Event[16].Page[1].list.command[0].textComment,<follower touch>,
Map.Event[16].Page[2].list.command[1],____TEXT____,
Map.Event[16].Page[2].list.command[2].textData,Ты можешь \c[2]Поглотить\c[0] останки мертвого гуля.,
Map.Event[16].Page[2].list.command[3],___CHOICE___,
Map.Event[16].Page[2].list.command[3].textChoice[0],Да,
Map.Event[16].Page[2].list.command[3].textChoice[1],Нет,
Map.Event[16].Page[2].list.command[10],____TEXT____,
Map.Event[16].Page[2].list.command[11].textData,Ты поглощаешь останки.,
Map.Event[16].Page[2].list.command[26],____TEXT____,
Map.Event[16].Page[2].list.command[27].textData,Ты можешь использовать \c[2]Семя демона\c[0] на гуле.,
Map.Event[16].Page[2].list.command[28],___CHOICE___,
Map.Event[16].Page[2].list.command[28].textChoice[0],Использовать,
Map.Event[16].Page[2].list.command[28].textChoice[1],Нет,
Map.Event[16].Page[2].list.command[82],____TEXT____,
Map.Event[16].Page[2].list.command[83].textData,Дитя проросло из твоего семени!,
Map.Event[16].Page[2].list.command[84],____TEXT____,
Map.Event[16].Page[2].list.command[85].textData,Ты берёшь дитя с собой.,
Map.Event[16].Page[2].list.command[99],____TEXT____,
Map.Event[16].Page[2].list.command[100].textData,"Тебе не хватает рассудка, для этого действия.",
Map.Event[16].Page[2].list.command[158],____TEXT____,
Map.Event[16].Page[2].list.command[159].textData,Ты можешь использовать \c[2]Некромантию\c[0] на мертвеце...,
Map.Event[16].Page[2].list.command[160],___CHOICE___,
Map.Event[16].Page[2].list.command[160].textChoice[0],Использовать \c[2]Некромантию\c[0] ,
Map.Event[16].Page[2].list.command[160].textChoice[1],Уйти,
Map.Event[16].Page[2].list.command[176],____TEXT____,
Map.Event[16].Page[2].list.command[177].textData,\c[2]Некромантия\c[0] прошла успешно!,
Map.Event[16].Page[2].list.command[220],____TEXT____,
Map.Event[16].Page[2].list.command[221].textData,Дай имя своему новому гулю!,
Map.Event[16].Page[2].list.command[224],____TEXT____,
Map.Event[16].Page[2].list.command[225].textData,"\N[18] похоже не помнит ничего из своей прошлой жизни,",
Map.Event[16].Page[2].list.command[226].textData,"а сам факт ""воскрешения"" его крайне озадачивает.",
Map.Event[16].Page[2].list.command[227],____TEXT____,
Map.Event[16].Page[2].list.command[228].textData,Он без стыда чешет свой пах.,
Map.Event[16].Page[2].list.command[233],___CHOICE___,
Map.Event[16].Page[2].list.command[233].textChoice[0],ОРЁЛ,
Map.Event[16].Page[2].list.command[233].textChoice[1],РЕШКА,
Map.Event[16].Page[2].list.command[246],____TEXT____,
Map.Event[16].Page[2].list.command[247].textData,\c[2]Некромантия\c[0] прошла успешно!,
Map.Event[16].Page[2].list.command[290],____TEXT____,
Map.Event[16].Page[2].list.command[291].textData,Дай имя своему новому гулю!,
Map.Event[16].Page[2].list.command[294],____TEXT____,
Map.Event[16].Page[2].list.command[295].textData,"\N[18] похоже не помнит ничего из своей прошлой жизни,",
Map.Event[16].Page[2].list.command[296].textData,"а сам факт ""воскрешения"" его крайне озадачивает.",
Map.Event[16].Page[2].list.command[297],____TEXT____,
Map.Event[16].Page[2].list.command[298].textData,Он без стыда чешет свой пах.,
Map.Event[16].Page[2].list.command[309],____TEXT____,
Map.Event[16].Page[2].list.command[310].textData,\c[2]Некромантия\c[0] не удалась!,
Map.Event[16].Page[2].list.command[328],____TEXT____,
Map.Event[16].Page[2].list.command[329].textData,\c[2]Некромантия\c[0] прошла успешно!,
Map.Event[16].Page[2].list.command[372],____TEXT____,
Map.Event[16].Page[2].list.command[373].textData,Дай имя своему новому гулю!,
