ID,source,target
Map065.Event[8].Page[0].list.command[0],____TEXT____,
Map065.Event[8].Page[0].list.command[1].textData,Темная яма источающая отвратную вонь...,
Map065.Event[8].Page[0].list.command[2],___CHOICE___,
Map065.Event[8].Page[0].list.command[2].textChoice[0],Изучить,
Map065.Event[8].Page[0].list.command[2].textChoice[1],Уйти,
Map065.Event[8].Page[0].list.command[4],____TEXT____,
Map065.Event[8].Page[0].list.command[5].textData,Ты слышишь эхо из глубин...,
Map065.Event[36].Page[0].list.command[3].textComment,rolling1,
Map065.Event[36].Page[0].list.command[10].textComment,rolling2,
Map065.Event[36].Page[0].list.command[17].textComment,rolling3,
Map065.Event[36].Page[0].list.command[24].textComment,rolling_check,
Map065.Event[156].Page[1].list.command[0],____TEXT____,
Map065.Event[156].Page[1].list.command[1].textData,Девочка мертва...,
Map065.Event[156].Page[1].list.command[4],____TEXT____,
Map065.Event[156].Page[1].list.command[5].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map065.Event[156].Page[1].list.command[6],___CHOICE___,
Map065.Event[156].Page[1].list.command[6].textChoice[0],Да,
Map065.Event[156].Page[1].list.command[6].textChoice[1],Нет,
Map065.Event[156].Page[1].list.command[9],____TEXT____,
Map065.Event[156].Page[1].list.command[10].textData,\c[2]Камень душ\c[0] меняет свой облик.,
Map065.Event[156].Page[1].list.command[11].textData,Теперь он излучает слабый синий свет.,
Map065.Event[156].Page[1].list.command[12],____TEXT____,
Map065.Event[156].Page[1].list.command[13].textData,"У камня невероятно тяжелая аура. Настолько, что",
Map065.Event[156].Page[1].list.command[14].textData,"на миг кажется, будто ты не сможешь поднять его...",
Map065.Event[157].Page[1].list.command[0],____TEXT____,
Map065.Event[157].Page[1].list.command[1].textData,Здесь лежит \N[16]...,
Map065.Event[157].Page[1].list.command[3],____TEXT____,
Map065.Event[157].Page[1].list.command[4].textData,Ты можешь использовать здесь \c[2]Камень душ\c[0]...,
Map065.Event[157].Page[1].list.command[5],___CHOICE___,
Map065.Event[157].Page[1].list.command[5].textChoice[0],Да,
Map065.Event[157].Page[1].list.command[5].textChoice[1],Нет,
Map065.Event[157].Page[1].list.command[7],____TEXT____,
Map065.Event[157].Page[1].list.command[8].textData,.\|.\|.\|.,
Map065.Event[157].Page[1].list.command[9],____TEXT____,
Map065.Event[157].Page[1].list.command[10].textData,[2]Камень душ\c[0] не реагирует на его останки...,
Map065.Event[158].Page[1].list.command[0],____TEXT____,
Map065.Event[158].Page[1].list.command[1].textData,Здесь лежит \N[17]...,
Map065.Event[158].Page[1].list.command[3],____TEXT____,
