ID,source,target
Map112.Event[1].Page[0].list.command[0].textComment,<follower touch>,
Map112.Event[1].Page[1].list.command[0].textComment,<follower touch>,
Map112.Event[1].Page[2].list.command[0].textComment,<follower touch>,
Map112.Event[1].Page[3].list.command[0].textComment,<follower touch>,
Map112.Event[1].Page[4].list.command[0].textComment,<follower touch>,
Map112.Event[1].Page[5].list.command[0].textComment,<follower touch>,
Map112.Event[1].Page[6].list.command[0].textComment,<follower touch>,
Map112.Event[1].Page[7].list.command[2],____TEXT____,
Map112.Event[1].Page[7].list.command[3].textData,You could use \c[2]Soul stone\c[0] here...,
Map112.Event[1].Page[7].list.command[4],___CHOICE___,
Map112.Event[1].Page[7].list.command[4].textChoice[0],Yes,
Map112.Event[1].Page[7].list.command[4].textChoice[1],No,
Map112.Event[1].Page[7].list.command[7],____TEXT____,
Map112.Event[1].Page[7].list.command[8].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map112.Event[1].Page[7].list.command[9].textData,The stone is radiating faint blue light.,
Map112.Event[1].Page[7].list.command[23],____TEXT____,
Map112.Event[1].Page[7].list.command[24].textData,You could \c[2]Devour\c[0] the remains of the dead guard.,
Map112.Event[1].Page[7].list.command[25],___CHOICE___,
Map112.Event[1].Page[7].list.command[25].textChoice[0],Yes,
Map112.Event[1].Page[7].list.command[25].textChoice[1],No,
Map112.Event[1].Page[7].list.command[72],____TEXT____,
Map112.Event[1].Page[7].list.command[73].textData,You devoured the remains.,
Map112.Event[1].Page[7].list.command[88],____TEXT____,
Map112.Event[1].Page[7].list.command[89].textData,You could use \c[2]Demon seed\c[0] on the dead guard.,
Map112.Event[1].Page[7].list.command[90],___CHOICE___,
Map112.Event[1].Page[7].list.command[90].textChoice[0],Use ,
Map112.Event[1].Page[7].list.command[90].textChoice[1],No,
Map112.Event[1].Page[7].list.command[144],____TEXT____,
Map112.Event[1].Page[7].list.command[145].textData,A baby sprouted out of your seed!,
Map112.Event[1].Page[7].list.command[146],____TEXT____,
Map112.Event[1].Page[7].list.command[147].textData,You take the baby with you.,
Map112.Event[1].Page[7].list.command[161],____TEXT____,
Map112.Event[1].Page[7].list.command[162].textData,You do not have enough sanity to perform this act.,
Map112.Event[1].Page[7].list.command[177],____TEXT____,
Map112.Event[1].Page[7].list.command[178].textData,The monstrosity is down...,
Map112.Event[1].Page[7].list.command[179],___CHOICE___,
Map112.Event[1].Page[7].list.command[179].textChoice[0],Beat him,
Map112.Event[1].Page[7].list.command[179].textChoice[1],Search him,
Map112.Event[1].Page[7].list.command[179].textChoice[2],Skin him,
Map112.Event[1].Page[7].list.command[179].textChoice[3],Leave him,
Map112.Event[1].Page[7].list.command[185],____TEXT____,
Map112.Event[1].Page[7].list.command[186].textData,No reaction. But it is satisfying.,
Map112.Event[1].Page[7].list.command[189],____TEXT____,
Map112.Event[1].Page[7].list.command[190].textData,You take prison guard's \c[2]Loincloth\c[0] and,
Map112.Event[1].Page[7].list.command[191].textData,\c[2]Meat cleaver\c[0] with you. They're still sweaty,
Map112.Event[1].Page[7].list.command[192].textData,and damp.,
Map112.Event[1].Page[7].list.command[204],____TEXT____,
Map112.Event[1].Page[7].list.command[205].textData,You took \c[2]Guard skin\c[0]!,
Map112.Event[1].Page[7].list.command[212],____TEXT____,
Map112.Event[1].Page[7].list.command[213].textData,The monstrosity is down...,
Map112.Event[1].Page[7].list.command[214],___CHOICE___,
Map112.Event[1].Page[7].list.command[214].textChoice[0],Beat him,
Map112.Event[1].Page[7].list.command[214].textChoice[1],Search him,
Map112.Event[1].Page[7].list.command[214].textChoice[2],Leave him,
Map112.Event[1].Page[7].list.command[220],____TEXT____,
Map112.Event[1].Page[7].list.command[221].textData,No reaction. But it is satisfying.,
Map112.Event[1].Page[7].list.command[224],____TEXT____,
Map112.Event[1].Page[7].list.command[225].textData,You take prison guard's \c[2]Loincloth\c[0] and,
Map112.Event[1].Page[7].list.command[226].textData,\c[2]Meat cleaver\c[0] with you. They're still sweaty,
Map112.Event[1].Page[7].list.command[227].textData,and damp.,
Map112.Event[1].Page[8].list.command[2],____TEXT____,
Map112.Event[1].Page[8].list.command[3].textData,You could use \c[2]Soul stone\c[0] here...,
Map112.Event[1].Page[8].list.command[4],___CHOICE___,
Map112.Event[1].Page[8].list.command[4].textChoice[0],Yes,
Map112.Event[1].Page[8].list.command[4].textChoice[1],No,
Map112.Event[1].Page[8].list.command[7],____TEXT____,
Map112.Event[1].Page[8].list.command[8].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map112.Event[1].Page[8].list.command[9].textData,The stone is radiating faint blue light.,
Map112.Event[1].Page[8].list.command[23],____TEXT____,
Map112.Event[1].Page[8].list.command[24].textData,You could \c[2]Devour\c[0] the remains of the dead guard.,
Map112.Event[1].Page[8].list.command[25],___CHOICE___,
Map112.Event[1].Page[8].list.command[25].textChoice[0],Yes,
Map112.Event[1].Page[8].list.command[25].textChoice[1],No,
Map112.Event[1].Page[8].list.command[72],____TEXT____,
Map112.Event[1].Page[8].list.command[73].textData,You devoured the remains.,
Map112.Event[1].Page[8].list.command[88],____TEXT____,
Map112.Event[1].Page[8].list.command[89].textData,You could use \c[2]Demon seed\c[0] on the dead guard.,
Map112.Event[1].Page[8].list.command[90],___CHOICE___,
Map112.Event[1].Page[8].list.command[90].textChoice[0],Use ,
Map112.Event[1].Page[8].list.command[90].textChoice[1],No,
Map112.Event[1].Page[8].list.command[144],____TEXT____,
Map112.Event[1].Page[8].list.command[145].textData,A baby sprouted out of your seed!,
Map112.Event[1].Page[8].list.command[146],____TEXT____,
Map112.Event[1].Page[8].list.command[147].textData,You take the baby with you.,
Map112.Event[1].Page[8].list.command[161],____TEXT____,
Map112.Event[1].Page[8].list.command[162].textData,You do not have enough sanity to perform this act.,
Map112.Event[1].Page[8].list.command[177],____TEXT____,
Map112.Event[1].Page[8].list.command[178].textData,The monstrosity is down...,
Map112.Event[1].Page[8].list.command[179],___CHOICE___,
