ID,source,target
Map078.Event[5].Page[1].list.command[0],____TEXT____,
Map078.Event[5].Page[1].list.command[1].textData,Moonless is dead now...,
Map078.Event[5].Page[1].list.command[4],____TEXT____,
Map078.Event[5].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map078.Event[5].Page[1].list.command[6],___CHOICE___,
Map078.Event[5].Page[1].list.command[6].textChoice[0],Yes,
Map078.Event[5].Page[1].list.command[6].textChoice[1],No,
Map078.Event[5].Page[1].list.command[9],____TEXT____,
Map078.Event[5].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map078.Event[5].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map078.Event[6].Page[1].list.command[0],____TEXT____,
Map078.Event[6].Page[1].list.command[1].textData,Here lies \N[6]...,
Map078.Event[6].Page[1].list.command[4],____TEXT____,
Map078.Event[6].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map078.Event[6].Page[1].list.command[6],___CHOICE___,
Map078.Event[6].Page[1].list.command[6].textChoice[0],Yes,
Map078.Event[6].Page[1].list.command[6].textChoice[1],No,
Map078.Event[6].Page[1].list.command[8],____TEXT____,
Map078.Event[6].Page[1].list.command[9].textData,.\|.\|.\|.,
Map078.Event[6].Page[1].list.command[10],____TEXT____,
Map078.Event[6].Page[1].list.command[11].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map078.Event[6].Page[1].list.command[12].textData,remains...,
Map078.Event[7].Page[1].list.command[0],____TEXT____,
Map078.Event[7].Page[1].list.command[1].textData,Here lies \N[5]...,
Map078.Event[7].Page[1].list.command[4],____TEXT____,
Map078.Event[7].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map078.Event[7].Page[1].list.command[6],___CHOICE___,
Map078.Event[7].Page[1].list.command[6].textChoice[0],Yes,
Map078.Event[7].Page[1].list.command[6].textChoice[1],No,
Map078.Event[7].Page[1].list.command[9],____TEXT____,
Map078.Event[7].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map078.Event[7].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map078.Event[8].Page[1].list.command[0],____TEXT____,
Map078.Event[8].Page[1].list.command[1].textData,Here lies \N[4]...,
Map078.Event[8].Page[1].list.command[4],____TEXT____,
Map078.Event[8].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map078.Event[8].Page[1].list.command[6],___CHOICE___,
Map078.Event[8].Page[1].list.command[6].textChoice[0],Yes,
Map078.Event[8].Page[1].list.command[6].textChoice[1],No,
Map078.Event[8].Page[1].list.command[9],____TEXT____,
Map078.Event[8].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map078.Event[8].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map078.Event[9].Page[1].list.command[0],____TEXT____,
Map078.Event[9].Page[1].list.command[1].textData,Here lies \N[3]...,
Map078.Event[9].Page[1].list.command[4],____TEXT____,
Map078.Event[9].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
