Ruta,Texto original,Traducción
Map.Event[6].Page[1].list.command[0],____TEXT____,
Map.Event[6].Page[1].list.command[1].textData,Your child is dead now...,
Map.Event[7].Page[0].list.command[3],____TEXT____,
Map.Event[7].Page[0].list.command[4].textData,You are unable to move...,
Map.Event[7].Page[0].list.command[5],___CHOICE___,
Map.Event[7].Page[0].list.command[5].textChoice[0],Quit breathing,
Map.Event[7].Page[0].list.command[5].textChoice[1],Hold on!,
Map.Event[7].Page[1].list.command[3],____TEXT____,
Map.Event[7].Page[1].list.command[4].textData,You are unable to move...,
Map.Event[7].Page[1].list.command[5],___CHOICE___,
Map.Event[7].Page[1].list.command[5].textChoice[0],Quit breathing,
Map.Event[7].Page[1].list.command[5].textChoice[1],Hold on!,
Map.Event[7].Page[2].list.command[3],____TEXT____,
Map.Event[7].Page[2].list.command[4].textData,You are unable to move...,
Map.Event[7].Page[2].list.command[5],___CHOICE___,
Map.Event[7].Page[2].list.command[5].textChoice[0],Quit breathing,
Map.Event[7].Page[2].list.command[5].textChoice[1],Hold on!,
Map.Event[7].Page[3].list.command[3],____TEXT____,
Map.Event[7].Page[3].list.command[4].textData,You are unable to move...,
Map.Event[7].Page[3].list.command[5],___CHOICE___,
Map.Event[7].Page[3].list.command[5].textChoice[0],Quit breathing,
Map.Event[7].Page[3].list.command[5].textChoice[1],Hold on!,
Map.Event[7].Page[4].list.command[3],____TEXT____,
Map.Event[7].Page[4].list.command[4].textData,You are unable to move...,
Map.Event[7].Page[4].list.command[5],___CHOICE___,
Map.Event[7].Page[4].list.command[5].textChoice[0],Quit breathing,
Map.Event[7].Page[4].list.command[5].textChoice[1],Hold on!,
Map.Event[7].Page[5].list.command[3],____TEXT____,
Map.Event[7].Page[5].list.command[4].textData,You are unable to move...,
Map.Event[7].Page[5].list.command[5],___CHOICE___,
Map.Event[7].Page[5].list.command[5].textChoice[0],Quit breathing,
Map.Event[7].Page[5].list.command[5].textChoice[1],Hold on!,
Map.Event[7].Page[6].list.command[3],____TEXT____,
Map.Event[7].Page[6].list.command[4].textData,You are unable to move...,
Map.Event[7].Page[6].list.command[5],___CHOICE___,
Map.Event[7].Page[6].list.command[5].textChoice[0],Quit breathing,
Map.Event[7].Page[6].list.command[5].textChoice[1],Hold on!,
Map.Event[10].Page[1].list.command[0],____TEXT____,
Map.Event[10].Page[1].list.command[1].textData,The girl is dead now...,
Map.Event[11].Page[1].list.command[0],____TEXT____,
Map.Event[11].Page[1].list.command[1].textData,Moonless is dead now...,
Map.Event[12].Page[1].list.command[0],____TEXT____,
Map.Event[12].Page[1].list.command[1].textData,Here lies \N[16]...,
Map.Event[13].Page[1].list.command[0],____TEXT____,
Map.Event[13].Page[1].list.command[1].textData,Here lies \N[17]...,
Map.Event[14].Page[1].list.command[0],____TEXT____,
Map.Event[14].Page[1].list.command[1].textData,Here lies \N[18]...,
Map.Event[15].Page[1].list.command[0],____TEXT____,
Map.Event[15].Page[1].list.command[1].textData,Here lies \N[1]...,
Map.Event[16].Page[1].list.command[0],____TEXT____,
Map.Event[16].Page[1].list.command[1].textData,Here lies \N[3]...,
Map.Event[17].Page[1].list.command[0],____TEXT____,
Map.Event[17].Page[1].list.command[1].textData,Here lies \N[6]...,
Map.Event[18].Page[1].list.command[0],____TEXT____,
Map.Event[18].Page[1].list.command[1].textData,Here lies \N[5]...,
Map.Event[19].Page[1].list.command[0],____TEXT____,
Map.Event[19].Page[1].list.command[1].textData,Here lies \N[4]...,
Map.Event[35].Page[0].list.command[8].textComment,MERCENARY,
Map.Event[35].Page[0].list.command[104].textComment,KNIGHT,
Map.Event[35].Page[0].list.command[200].textComment,CAPTAIN,
Map.Event[35].Page[0].list.command[296].textComment,OUTLANDER,
Map.Event[35].Page[0].list.command[392].textComment,MARRIAGE,
Map.Event[39].Page[0].list.command[0],____TEXT____,
Map.Event[39].Page[0].list.command[1].textData,You search the crate for anything useful...,
Map.Event[39].Page[1].list.command[0],____TEXT____,
Map.Event[39].Page[1].list.command[1].textData,Nothing left in the crate.,
Map.Event[42].Page[0].list.command[0],____TEXT____,
Map.Event[42].Page[0].list.command[1].textData,You search the crate for anything useful...,
Map.Event[42].Page[1].list.command[0],____TEXT____,
Map.Event[42].Page[1].list.command[1].textData,Nothing left in the crate.,
Map.Event[44].Page[0].list.command[0],____TEXT____,
Map.Event[44].Page[0].list.command[1].textData,You search the barrel for anything useful...,
Map.Event[44].Page[1].list.command[0],____TEXT____,
Map.Event[44].Page[1].list.command[1].textData,Nothing left here.,
Map.Event[45].Page[0].list.command[0],____TEXT____,
Map.Event[45].Page[0].list.command[1].textData,There is a fine chair sitting here...,
Map.Event[45].Page[0].list.command[2],____TEXT____,
Map.Event[45].Page[0].list.command[3].textData,Its purpose is unknown. Maybe it's here just stored,
Map.Event[45].Page[0].list.command[4].textData,away?,
Map.Event[48].Page[1].list.command[0],____TEXT____,
Map.Event[48].Page[1].list.command[1].textData,Here lies \N[19]...,
Map.Event[49].Page[1].list.command[0],____TEXT____,
Map.Event[49].Page[1].list.command[1].textData,Here lies \N[20]...,
Map.Event[50].Page[1].list.command[0],____TEXT____,
Map.Event[50].Page[1].list.command[1].textData,Here lies \N[21]...,
