ID,source,target
Map158.Event[1].Page[0].list.command[29],____TEXT____,
Map158.Event[1].Page[0].list.command[30].textData,\c[7]???\c[0],
Map158.Event[1].Page[0].list.command[31].textData,"""A dark and moist high school that looms deep in the ",
Map158.Event[1].Page[0].list.command[32].textData,"shadows.""",
Map158.Event[1].Page[0].list.command[34],____TEXT____,
Map158.Event[1].Page[0].list.command[35].textData,\c[7]???\c[0],
Map158.Event[1].Page[0].list.command[36].textData,"""One would think this is no place for youth to grow up in, ",
Map158.Event[1].Page[0].list.command[37].textData,"but one would simply be wrong in that hasty assessment.""",
Map158.Event[1].Page[0].list.command[39],____TEXT____,
Map158.Event[1].Page[0].list.command[40].textData,\c[7]???\c[0],
Map158.Event[1].Page[0].list.command[41].textData,"The dungeon academy of Fear & Hunger...""",
Map158.Event[1].Page[0].list.command[43],____TEXT____,
Map158.Event[1].Page[0].list.command[44].textData,\c[7]???\c[0],
Map158.Event[1].Page[0].list.command[45].textData,"""A very special high school only for the most special students ",
Map158.Event[1].Page[0].list.command[46].textData,"across the known world.""",
Map158.Event[1].Page[0].list.command[47],____TEXT____,
Map158.Event[1].Page[0].list.command[48].textData,\c[7]???\c[0],
Map158.Event[1].Page[0].list.command[49].textData,"""I don’t know how I got to attend this school among the ",
Map158.Event[1].Page[0].list.command[50].textData,"hundreds of thousands of other applicants.""",
Map158.Event[1].Page[0].list.command[51],____TEXT____,
Map158.Event[1].Page[0].list.command[52].textData,\c[7]???\c[0],
Map158.Event[1].Page[0].list.command[53].textData,"""Maybe it was by miraculous fate, a coin toss by the gods ",
Map158.Event[1].Page[0].list.command[54].textData,"that chose my fate.""",
Map158.Event[1].Page[0].list.command[55],____TEXT____,
Map158.Event[1].Page[0].list.command[56].textData,\c[7]???\c[0],
Map158.Event[1].Page[0].list.command[57].textData,"""Whatever is the case, I feel honored and full of pride in ",
Map158.Event[1].Page[0].list.command[58].textData,knowing that one day I will rank among the very few who ,
Map158.Event[1].Page[0].list.command[59].textData,"graduated from this place...""",
Map158.Event[1].Page[0].list.command[60],____TEXT____,
Map158.Event[1].Page[0].list.command[61].textData,\c[7]???\c[0],
Map158.Event[1].Page[0].list.command[62].textData,"""... and endured the fear and the hunger this dungeon high ",
Map158.Event[1].Page[0].list.command[63].textData,"is known for.""",
Map158.Event[1].Page[0].list.command[65],____TEXT____,
Map158.Event[1].Page[0].list.command[66].textData,\c[7]???\c[0],
Map158.Event[1].Page[0].list.command[67].textData,"""In any case, before we go any further, let me introduce ",
Map158.Event[1].Page[0].list.command[68].textData,"myself.""",
Map158.Event[1].Page[0].list.command[69].textComment,Black background,
Map158.Event[1].Page[0].list.command[76],____TEXT____,
Map158.Event[1].Page[0].list.command[77].textData,\c[7]Cahara\c[0],
Map158.Event[1].Page[0].list.command[78].textData,"""I'm Cahara of the South. Pleased to meet you.""",
Map158.Event[1].Page[0].list.command[79],____TEXT____,
Map158.Event[1].Page[0].list.command[80].textData,\c[7]Cahara\c[0],
Map158.Event[1].Page[0].list.command[81].textData,"""The thing is, I’m really in a world of trouble. The academy ",
Map158.Event[1].Page[0].list.command[82].textData,"is going to have its annual harvest festival soon.""",
Map158.Event[1].Page[0].list.command[83],____TEXT____,
Map158.Event[1].Page[0].list.command[84].textData,\c[7]Cahara\c[0],
Map158.Event[1].Page[0].list.command[85].textData,"""And with the festival, there is also going to be a prom.""",
Map158.Event[1].Page[0].list.command[86],____TEXT____,
Map158.Event[1].Page[0].list.command[87].textData,\c[7]Cahara\c[0],
Map158.Event[1].Page[0].list.command[88].textData,"""It is the pinnacle of each academic year and not attending ",
Map158.Event[1].Page[0].list.command[89].textData,the event would deem one socially awkward for the rest of ,
Map158.Event[1].Page[0].list.command[90].textData,"his or her academic career here.""",
Map158.Event[1].Page[0].list.command[91],____TEXT____,
Map158.Event[1].Page[0].list.command[92].textData,\c[7]Cahara\c[0],
Map158.Event[1].Page[0].list.command[93].textData,"""The school has this very strict policy of either adapting ",
Map158.Event[1].Page[0].list.command[94].textData,to its bizarre ways or getting swallowed up whole by its ,
Map158.Event[1].Page[0].list.command[95].textData,"intense presence.""",
Map158.Event[1].Page[0].list.command[96],____TEXT____,
Map158.Event[1].Page[0].list.command[97].textData,\c[7]Cahara\c[0],
