ID,source,target
Map022.Event[6].Page[1].list.command[0],____TEXT____,
Map022.Event[6].Page[1].list.command[1].textData,Your child is dead now...,
Map022.Event[6].Page[1].list.command[4],____TEXT____,
Map022.Event[6].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map022.Event[6].Page[1].list.command[6],___CHOICE___,
Map022.Event[6].Page[1].list.command[6].textChoice[0],Yes,
Map022.Event[6].Page[1].list.command[6].textChoice[1],No,
Map022.Event[6].Page[1].list.command[8],____TEXT____,
Map022.Event[6].Page[1].list.command[9].textData,.\|.\|.\|.,
Map022.Event[6].Page[1].list.command[10],____TEXT____,
Map022.Event[6].Page[1].list.command[11].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map022.Event[6].Page[1].list.command[12].textData,remains...,
Map022.Event[7].Page[0].list.command[3],____TEXT____,
Map022.Event[7].Page[0].list.command[4].textData,You are unable to move...,
Map022.Event[7].Page[0].list.command[5],___CHOICE___,
Map022.Event[7].Page[0].list.command[5].textChoice[0],Quit breathing,
Map022.Event[7].Page[0].list.command[5].textChoice[1],Hold on!,
Map022.Event[7].Page[1].list.command[3],____TEXT____,
Map022.Event[7].Page[1].list.command[4].textData,You are unable to move...,
Map022.Event[7].Page[1].list.command[5],___CHOICE___,
Map022.Event[7].Page[1].list.command[5].textChoice[0],Quit breathing,
Map022.Event[7].Page[1].list.command[5].textChoice[1],Hold on!,
Map022.Event[7].Page[2].list.command[3],____TEXT____,
Map022.Event[7].Page[2].list.command[4].textData,You are unable to move...,
Map022.Event[7].Page[2].list.command[5],___CHOICE___,
Map022.Event[7].Page[2].list.command[5].textChoice[0],Quit breathing,
Map022.Event[7].Page[2].list.command[5].textChoice[1],Hold on!,
Map022.Event[7].Page[3].list.command[3],____TEXT____,
Map022.Event[7].Page[3].list.command[4].textData,You are unable to move...,
Map022.Event[7].Page[3].list.command[5],___CHOICE___,
Map022.Event[7].Page[3].list.command[5].textChoice[0],Quit breathing,
Map022.Event[7].Page[3].list.command[5].textChoice[1],Hold on!,
Map022.Event[7].Page[4].list.command[3],____TEXT____,
Map022.Event[7].Page[4].list.command[4].textData,You are unable to move...,
Map022.Event[7].Page[4].list.command[5],___CHOICE___,
Map022.Event[7].Page[4].list.command[5].textChoice[0],Quit breathing,
Map022.Event[7].Page[4].list.command[5].textChoice[1],Hold on!,
Map022.Event[7].Page[5].list.command[3],____TEXT____,
Map022.Event[7].Page[5].list.command[4].textData,You are unable to move...,
Map022.Event[7].Page[5].list.command[5],___CHOICE___,
Map022.Event[7].Page[5].list.command[5].textChoice[0],Quit breathing,
Map022.Event[7].Page[5].list.command[5].textChoice[1],Hold on!,
Map022.Event[7].Page[6].list.command[3],____TEXT____,
Map022.Event[7].Page[6].list.command[4].textData,You are unable to move...,
Map022.Event[7].Page[6].list.command[5],___CHOICE___,
Map022.Event[7].Page[6].list.command[5].textChoice[0],Quit breathing,
Map022.Event[7].Page[6].list.command[5].textChoice[1],Hold on!,
Map022.Event[10].Page[1].list.command[0],____TEXT____,
Map022.Event[10].Page[1].list.command[1].textData,The girl is dead now...,
Map022.Event[10].Page[1].list.command[4],____TEXT____,
Map022.Event[10].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map022.Event[10].Page[1].list.command[6],___CHOICE___,
Map022.Event[10].Page[1].list.command[6].textChoice[0],Yes,
Map022.Event[10].Page[1].list.command[6].textChoice[1],No,
Map022.Event[10].Page[1].list.command[9],____TEXT____,
Map022.Event[10].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map022.Event[10].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map022.Event[10].Page[1].list.command[12],____TEXT____,
Map022.Event[10].Page[1].list.command[13].textData,The stone has a heavy aura to it. It's almost too much,
Map022.Event[10].Page[1].list.command[14].textData,for you to carry...,
Map022.Event[11].Page[1].list.command[0],____TEXT____,
Map022.Event[11].Page[1].list.command[1].textData,Moonless is dead now...,
Map022.Event[11].Page[1].list.command[4],____TEXT____,
Map022.Event[11].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map022.Event[11].Page[1].list.command[6],___CHOICE___,
Map022.Event[11].Page[1].list.command[6].textChoice[0],Yes,
Map022.Event[11].Page[1].list.command[6].textChoice[1],No,
Map022.Event[11].Page[1].list.command[9],____TEXT____,
Map022.Event[11].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map022.Event[11].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map022.Event[12].Page[1].list.command[0],____TEXT____,
Map022.Event[12].Page[1].list.command[1].textData,Here lies \N[16]...,
Map022.Event[12].Page[1].list.command[3],____TEXT____,
Map022.Event[12].Page[1].list.command[4].textData,You could use \c[2]Soul stone\c[0] here...,
Map022.Event[12].Page[1].list.command[5],___CHOICE___,
Map022.Event[12].Page[1].list.command[5].textChoice[0],Yes,
Map022.Event[12].Page[1].list.command[5].textChoice[1],No,
Map022.Event[12].Page[1].list.command[7],____TEXT____,
Map022.Event[12].Page[1].list.command[8].textData,.\|.\|.\|.,
Map022.Event[12].Page[1].list.command[9],____TEXT____,
Map022.Event[12].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map022.Event[12].Page[1].list.command[11].textData,remains...,
Map022.Event[13].Page[1].list.command[0],____TEXT____,
Map022.Event[13].Page[1].list.command[1].textData,Here lies \N[17]...,
Map022.Event[13].Page[1].list.command[3],____TEXT____,
Map022.Event[13].Page[1].list.command[4].textData,You could use \c[2]Soul stone\c[0] here...,
Map022.Event[13].Page[1].list.command[5],___CHOICE___,
Map022.Event[13].Page[1].list.command[5].textChoice[0],Yes,
Map022.Event[13].Page[1].list.command[5].textChoice[1],No,
Map022.Event[13].Page[1].list.command[7],____TEXT____,
Map022.Event[13].Page[1].list.command[8].textData,.\|.\|.\|.,
Map022.Event[13].Page[1].list.command[9],____TEXT____,
Map022.Event[13].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map022.Event[13].Page[1].list.command[11].textData,remains...,
Map022.Event[14].Page[1].list.command[0],____TEXT____,
Map022.Event[14].Page[1].list.command[1].textData,Here lies \N[18]...,
Map022.Event[14].Page[1].list.command[3],____TEXT____,
Map022.Event[14].Page[1].list.command[4].textData,You could use \c[2]Soul stone\c[0] here...,
Map022.Event[14].Page[1].list.command[5],___CHOICE___,
Map022.Event[14].Page[1].list.command[5].textChoice[0],Yes,
Map022.Event[14].Page[1].list.command[5].textChoice[1],No,
Map022.Event[14].Page[1].list.command[7],____TEXT____,
Map022.Event[14].Page[1].list.command[8].textData,.\|.\|.\|.,
Map022.Event[14].Page[1].list.command[9],____TEXT____,
Map022.Event[14].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map022.Event[14].Page[1].list.command[11].textData,remains...,
Map022.Event[15].Page[1].list.command[0],____TEXT____,
Map022.Event[15].Page[1].list.command[1].textData,Here lies \N[1]...,
Map022.Event[15].Page[1].list.command[4],____TEXT____,
Map022.Event[15].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map022.Event[15].Page[1].list.command[6],___CHOICE___,
Map022.Event[15].Page[1].list.command[6].textChoice[0],Yes,
Map022.Event[15].Page[1].list.command[6].textChoice[1],No,
Map022.Event[15].Page[1].list.command[9],____TEXT____,
Map022.Event[15].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map022.Event[15].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map022.Event[16].Page[1].list.command[0],____TEXT____,
Map022.Event[16].Page[1].list.command[1].textData,Here lies \N[3]...,
Map022.Event[16].Page[1].list.command[4],____TEXT____,
Map022.Event[16].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map022.Event[16].Page[1].list.command[6],___CHOICE___,
Map022.Event[16].Page[1].list.command[6].textChoice[0],Yes,
Map022.Event[16].Page[1].list.command[6].textChoice[1],No,
Map022.Event[16].Page[1].list.command[9],____TEXT____,
Map022.Event[16].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map022.Event[16].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map022.Event[17].Page[1].list.command[0],____TEXT____,
Map022.Event[17].Page[1].list.command[1].textData,Here lies \N[6]...,
Map022.Event[17].Page[1].list.command[4],____TEXT____,
Map022.Event[17].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map022.Event[17].Page[1].list.command[6],___CHOICE___,
Map022.Event[17].Page[1].list.command[6].textChoice[0],Yes,
Map022.Event[17].Page[1].list.command[6].textChoice[1],No,
Map022.Event[17].Page[1].list.command[8],____TEXT____,
Map022.Event[17].Page[1].list.command[9].textData,.\|.\|.\|.,
Map022.Event[17].Page[1].list.command[10],____TEXT____,
Map022.Event[17].Page[1].list.command[11].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map022.Event[17].Page[1].list.command[12].textData,remains...,
Map022.Event[18].Page[1].list.command[0],____TEXT____,
Map022.Event[18].Page[1].list.command[1].textData,Here lies \N[5]...,
Map022.Event[18].Page[1].list.command[4],____TEXT____,
Map022.Event[18].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map022.Event[18].Page[1].list.command[6],___CHOICE___,
Map022.Event[18].Page[1].list.command[6].textChoice[0],Yes,
Map022.Event[18].Page[1].list.command[6].textChoice[1],No,
Map022.Event[18].Page[1].list.command[9],____TEXT____,
Map022.Event[18].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map022.Event[18].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map022.Event[19].Page[1].list.command[0],____TEXT____,
Map022.Event[19].Page[1].list.command[1].textData,Here lies \N[4]...,
Map022.Event[19].Page[1].list.command[4],____TEXT____,
Map022.Event[19].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map022.Event[19].Page[1].list.command[6],___CHOICE___,
Map022.Event[19].Page[1].list.command[6].textChoice[0],Yes,
Map022.Event[19].Page[1].list.command[6].textChoice[1],No,
Map022.Event[19].Page[1].list.command[9],____TEXT____,
Map022.Event[19].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map022.Event[19].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map022.Event[29].Page[0].list.command[1],____TEXT____,
Map022.Event[29].Page[0].list.command[2].textData,The cavedweller notices your crown...,
Map022.Event[29].Page[0].list.command[6],____TEXT____,
Map022.Event[29].Page[0].list.command[7].textData,The cavedweller just stands there looking at you.,
Map022.Event[29].Page[0].list.command[8],___CHOICE___,
Map022.Event[29].Page[0].list.command[8].textChoice[0],"""Hello.""",
Map022.Event[29].Page[0].list.command[8].textChoice[1],"""What is this place?""",
Map022.Event[29].Page[0].list.command[8].textChoice[2],"""Who are you?""",
Map022.Event[29].Page[0].list.command[8].textChoice[3],Attack the dweller,
Map022.Event[29].Page[0].list.command[8].textChoice[4],Leave,
Map022.Event[29].Page[0].list.command[10],____TEXT____,
Map022.Event[29].Page[0].list.command[11].textData,The cavedweller tilts its head sideways.,
Map022.Event[29].Page[0].list.command[14],____TEXT____,
Map022.Event[29].Page[0].list.command[15].textData,The cavedweller is looking at the ground and is pointing,
Map022.Event[29].Page[0].list.command[16].textData,it in a way...,
Map022.Event[29].Page[0].list.command[19],____TEXT____,
Map022.Event[29].Page[0].list.command[20].textData,The cavedweller is tapping its chest.,
Map022.Event[29].Page[0].list.command[24].textComment,<follower touch>,
Map022.Event[29].Page[1].list.command[0],____TEXT____,
Map022.Event[29].Page[1].list.command[1].textData,The cavedweller is kneeling before you.,
Map022.Event[29].Page[1].list.command[2],___CHOICE___,
Map022.Event[29].Page[1].list.command[2].textChoice[0],"""There is no need for this.""",
Map022.Event[29].Page[1].list.command[2].textChoice[1],"""Acknowledge your king.""",
Map022.Event[29].Page[2].list.command[0].textComment,<follower touch>,
Map022.Event[29].Page[3].list.command[0].textComment,<follower touch>,
Map022.Event[29].Page[4].list.command[0].textComment,<follower touch>,
Map022.Event[29].Page[5].list.command[0].textComment,<follower touch>,
Map022.Event[29].Page[6].list.command[2],____TEXT____,
Map022.Event[29].Page[6].list.command[3].textData,You could use \c[2]Soul stone\c[0] here...,
Map022.Event[29].Page[6].list.command[4],___CHOICE___,
Map022.Event[29].Page[6].list.command[4].textChoice[0],Yes,
Map022.Event[29].Page[6].list.command[4].textChoice[1],No,
Map022.Event[29].Page[6].list.command[7],____TEXT____,
Map022.Event[29].Page[6].list.command[8].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map022.Event[29].Page[6].list.command[9].textData,The stone is radiating faint blue light.,
Map022.Event[29].Page[6].list.command[23],____TEXT____,
Map022.Event[29].Page[6].list.command[24].textData,You could \c[2]Devour\c[0] the remains of the dead dweller.,
Map022.Event[29].Page[6].list.command[25],___CHOICE___,
Map022.Event[29].Page[6].list.command[25].textChoice[0],Yes,
Map022.Event[29].Page[6].list.command[25].textChoice[1],No,
Map022.Event[29].Page[6].list.command[72],____TEXT____,
Map022.Event[29].Page[6].list.command[73].textData,You devoured the remains.,
Map022.Event[29].Page[6].list.command[88],____TEXT____,
Map022.Event[29].Page[6].list.command[89].textData,You could use \c[2]Demon seed\c[0] on the dead cavedweller.,
Map022.Event[29].Page[6].list.command[90],___CHOICE___,
Map022.Event[29].Page[6].list.command[90].textChoice[0],Use ,
Map022.Event[29].Page[6].list.command[90].textChoice[1],No,
Map022.Event[29].Page[6].list.command[144],____TEXT____,
Map022.Event[29].Page[6].list.command[145].textData,A baby sprouted out of your seed!,
Map022.Event[29].Page[6].list.command[146],____TEXT____,
Map022.Event[29].Page[6].list.command[147].textData,You take the baby with you.,
Map022.Event[29].Page[6].list.command[161],____TEXT____,
Map022.Event[29].Page[6].list.command[162].textData,You do not have enough sanity to perform this act.,
Map022.Event[29].Page[6].list.command[176],____TEXT____,
Map022.Event[29].Page[6].list.command[177].textData,The dweller is down...,
Map022.Event[29].Page[6].list.command[178],___CHOICE___,
Map022.Event[29].Page[6].list.command[178].textChoice[0],Beat her,
Map022.Event[29].Page[6].list.command[178].textChoice[1],Search her,
Map022.Event[29].Page[6].list.command[178].textChoice[2],Leave,
Map022.Event[29].Page[6].list.command[184],____TEXT____,
Map022.Event[29].Page[6].list.command[185].textData,No reaction. The creature appears to be surprisingly,
Map022.Event[29].Page[6].list.command[186].textData,muscular...,
Map022.Event[29].Page[6].list.command[189],____TEXT____,
Map022.Event[29].Page[6].list.command[190].textData,The dweller has nothing of value.,
Map022.Event[29].Page[7].list.command[2],____TEXT____,
Map022.Event[29].Page[7].list.command[3].textData,You could use \c[2]Soul stone\c[0] here...,
Map022.Event[29].Page[7].list.command[4],___CHOICE___,
Map022.Event[29].Page[7].list.command[4].textChoice[0],Yes,
Map022.Event[29].Page[7].list.command[4].textChoice[1],No,
Map022.Event[29].Page[7].list.command[7],____TEXT____,
