ID,source,target
Map054.Event[3].Page[0].list.command[0],____TEXT____,
Map054.Event[3].Page[0].list.command[1].textData,Walls are covered in mucus and all things horrible.,
Map054.Event[3].Page[0].list.command[2],___CHOICE___,
Map054.Event[3].Page[0].list.command[2].textChoice[0],Climb up,
Map054.Event[3].Page[0].list.command[2].textChoice[1],Leave,
Map054.Event[3].Page[0].list.command[4],____TEXT____,
Map054.Event[3].Page[0].list.command[5].textData,It seems to be hopeless. You fail to get a grip,
Map054.Event[3].Page[0].list.command[6].textData,at anything.,
Map054.Event[3].Page[0].list.command[7],____TEXT____,
Map054.Event[3].Page[0].list.command[8].textData,It appears to have been a mistake jumping down here...,
Map054.Event[4].Page[0].list.command[0],____TEXT____,
Map054.Event[4].Page[0].list.command[1].textData,Walls are covered in mucus and all things horrible.,
Map054.Event[4].Page[0].list.command[2],___CHOICE___,
Map054.Event[4].Page[0].list.command[2].textChoice[0],Climb up,
Map054.Event[4].Page[0].list.command[2].textChoice[1],Leave,
Map054.Event[4].Page[0].list.command[4],____TEXT____,
Map054.Event[4].Page[0].list.command[5].textData,It seems to be hopeless. You fail to get a grip,
Map054.Event[4].Page[0].list.command[6].textData,at anything.,
Map054.Event[4].Page[0].list.command[7],____TEXT____,
Map054.Event[4].Page[0].list.command[8].textData,It appears to have been a mistake jumping down here...,
Map054.Event[5].Page[0].list.command[0],____TEXT____,
Map054.Event[5].Page[0].list.command[1].textData,Walls are covered in mucus and all things horrible.,
Map054.Event[5].Page[0].list.command[2],___CHOICE___,
Map054.Event[5].Page[0].list.command[2].textChoice[0],Climb up,
Map054.Event[5].Page[0].list.command[2].textChoice[1],Leave,
Map054.Event[5].Page[0].list.command[4],____TEXT____,
Map054.Event[5].Page[0].list.command[5].textData,It seems to be hopeless. You fail to get a grip,
Map054.Event[5].Page[0].list.command[6].textData,at anything.,
Map054.Event[5].Page[0].list.command[7],____TEXT____,
Map054.Event[5].Page[0].list.command[8].textData,It appears to have been a mistake jumping down here...,
Map054.Event[12].Page[0].list.command[3],____TEXT____,
Map054.Event[12].Page[0].list.command[4].textData,You are unable to move...,
Map054.Event[12].Page[0].list.command[5],___CHOICE___,
Map054.Event[12].Page[0].list.command[5].textChoice[0],Quit breathing,
Map054.Event[12].Page[0].list.command[5].textChoice[1],Hold on!,
Map054.Event[12].Page[1].list.command[3],____TEXT____,
Map054.Event[12].Page[1].list.command[4].textData,You are unable to move...,
Map054.Event[12].Page[1].list.command[5],___CHOICE___,
Map054.Event[12].Page[1].list.command[5].textChoice[0],Quit breathing,
Map054.Event[12].Page[1].list.command[5].textChoice[1],Hold on!,
Map054.Event[12].Page[2].list.command[3],____TEXT____,
Map054.Event[12].Page[2].list.command[4].textData,You are unable to move...,
Map054.Event[12].Page[2].list.command[5],___CHOICE___,
Map054.Event[12].Page[2].list.command[5].textChoice[0],Quit breathing,
Map054.Event[12].Page[2].list.command[5].textChoice[1],Hold on!,
Map054.Event[12].Page[3].list.command[3],____TEXT____,
Map054.Event[12].Page[3].list.command[4].textData,You are unable to move...,
Map054.Event[12].Page[3].list.command[5],___CHOICE___,
Map054.Event[12].Page[3].list.command[5].textChoice[0],Quit breathing,
Map054.Event[12].Page[3].list.command[5].textChoice[1],Hold on!,
Map054.Event[12].Page[4].list.command[3],____TEXT____,
Map054.Event[12].Page[4].list.command[4].textData,You are unable to move...,
Map054.Event[12].Page[4].list.command[5],___CHOICE___,
Map054.Event[12].Page[4].list.command[5].textChoice[0],Quit breathing,
Map054.Event[12].Page[4].list.command[5].textChoice[1],Hold on!,
Map054.Event[12].Page[5].list.command[3],____TEXT____,
Map054.Event[12].Page[5].list.command[4].textData,You are unable to move...,
Map054.Event[12].Page[5].list.command[5],___CHOICE___,
Map054.Event[12].Page[5].list.command[5].textChoice[0],Quit breathing,
Map054.Event[12].Page[5].list.command[5].textChoice[1],Hold on!,
Map054.Event[12].Page[6].list.command[3],____TEXT____,
Map054.Event[12].Page[6].list.command[4].textData,You are unable to move...,
Map054.Event[12].Page[6].list.command[5],___CHOICE___,
Map054.Event[12].Page[6].list.command[5].textChoice[0],Quit breathing,
Map054.Event[12].Page[6].list.command[5].textChoice[1],Hold on!,
Map054.Event[13].Page[1].list.command[0],____TEXT____,
Map054.Event[13].Page[1].list.command[1].textData,The girl is dead now...,
Map054.Event[14].Page[1].list.command[0],____TEXT____,
Map054.Event[14].Page[1].list.command[1].textData,Here lies \N[16]...,
Map054.Event[15].Page[1].list.command[0],____TEXT____,
Map054.Event[15].Page[1].list.command[1].textData,Here lies \N[17]...,
Map054.Event[16].Page[1].list.command[0],____TEXT____,
Map054.Event[16].Page[1].list.command[1].textData,Here lies \N[18]...,
Map054.Event[17].Page[1].list.command[0],____TEXT____,
Map054.Event[17].Page[1].list.command[1].textData,Moonless is dead now...,
Map054.Event[18].Page[1].list.command[0],____TEXT____,
Map054.Event[18].Page[1].list.command[1].textData,Here lies \N[1]...,
Map054.Event[19].Page[1].list.command[0],____TEXT____,
Map054.Event[19].Page[1].list.command[1].textData,Here lies \N[3]...,
Map054.Event[20].Page[1].list.command[0],____TEXT____,
Map054.Event[20].Page[1].list.command[1].textData,Here lies \N[6]...,
Map054.Event[21].Page[1].list.command[0],____TEXT____,
Map054.Event[21].Page[1].list.command[1].textData,Here lies \N[5]...,
Map054.Event[22].Page[1].list.command[0],____TEXT____,
Map054.Event[22].Page[1].list.command[1].textData,Here lies \N[4]...,
Map054.Event[28].Page[0].list.command[8].textComment,MERCENARY,
Map054.Event[28].Page[0].list.command[104].textComment,KNIGHT,
Map054.Event[28].Page[0].list.command[200].textComment,CAPTAIN,
Map054.Event[28].Page[0].list.command[296].textComment,OUTLANDER,
Map054.Event[28].Page[0].list.command[392].textComment,MARRIAGE,
Map054.Event[30].Page[1].list.command[0],____TEXT____,
Map054.Event[30].Page[1].list.command[1].textData,Your child is dead now...,
Map054.Event[32].Page[1].list.command[0],____TEXT____,
Map054.Event[32].Page[1].list.command[1].textData,Here lies \N[19]...,
Map054.Event[33].Page[1].list.command[0],____TEXT____,
Map054.Event[33].Page[1].list.command[1].textData,Here lies \N[20]...,
