ID,source,target
Map029.Event[7].Page[0].list.command[19],____TEXT____,
Map029.Event[7].Page[0].list.command[20].textData,"The door seems to be open, however you hear faint whimper",
Map029.Event[7].Page[0].list.command[21].textData,from inside...,
Map029.Event[7].Page[0].list.command[22],___CHOICE___,
Map029.Event[7].Page[0].list.command[22].textChoice[0],Open,
Map029.Event[7].Page[0].list.command[22].textChoice[1],Leave,
Map029.Event[9].Page[0].list.command[0].textComment,<follower touch>,
Map029.Event[9].Page[1].list.command[0].textComment,<follower touch>,
Map029.Event[9].Page[2].list.command[0].textComment,<follower touch>,
Map029.Event[9].Page[3].list.command[0].textComment,<follower touch>,
Map029.Event[9].Page[4].list.command[0].textComment,<follower touch>,
Map029.Event[9].Page[5].list.command[0].textComment,<follower touch>,
Map029.Event[9].Page[6].list.command[0].textComment,<follower touch>,
Map029.Event[9].Page[7].list.command[2],____TEXT____,
Map029.Event[9].Page[7].list.command[3].textData,You could use \c[2]Soul stone\c[0] here...,
Map029.Event[9].Page[7].list.command[4],___CHOICE___,
Map029.Event[9].Page[7].list.command[4].textChoice[0],Yes,
Map029.Event[9].Page[7].list.command[4].textChoice[1],No,
Map029.Event[9].Page[7].list.command[7],____TEXT____,
Map029.Event[9].Page[7].list.command[8].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map029.Event[9].Page[7].list.command[9].textData,The stone is radiating faint blue light.,
Map029.Event[9].Page[7].list.command[23],____TEXT____,
Map029.Event[9].Page[7].list.command[24].textData,You could \c[2]Devour\c[0] the remains of the dead guard.,
Map029.Event[9].Page[7].list.command[25],___CHOICE___,
Map029.Event[9].Page[7].list.command[25].textChoice[0],Yes,
Map029.Event[9].Page[7].list.command[25].textChoice[1],No,
Map029.Event[9].Page[7].list.command[72],____TEXT____,
Map029.Event[9].Page[7].list.command[73].textData,You devoured the remains.,
Map029.Event[9].Page[7].list.command[88],____TEXT____,
Map029.Event[9].Page[7].list.command[89].textData,You could use \c[2]Demon seed\c[0] on the dead guard.,
Map029.Event[9].Page[7].list.command[90],___CHOICE___,
Map029.Event[9].Page[7].list.command[90].textChoice[0],Use ,
Map029.Event[9].Page[7].list.command[90].textChoice[1],No,
Map029.Event[9].Page[7].list.command[145],____TEXT____,
Map029.Event[9].Page[7].list.command[146].textData,A baby sprouted out of your seed!,
Map029.Event[9].Page[7].list.command[147],____TEXT____,
Map029.Event[9].Page[7].list.command[148].textData,You take the baby with you.,
Map029.Event[9].Page[7].list.command[163],____TEXT____,
Map029.Event[9].Page[7].list.command[164].textData,You do not have enough sanity to perform this act.,
Map029.Event[9].Page[7].list.command[179],____TEXT____,
Map029.Event[9].Page[7].list.command[180].textData,The monstrosity is down...,
Map029.Event[9].Page[7].list.command[181],___CHOICE___,
Map029.Event[9].Page[7].list.command[181].textChoice[0],Beat him,
Map029.Event[9].Page[7].list.command[181].textChoice[1],Search him,
Map029.Event[9].Page[7].list.command[181].textChoice[2],Skin him,
Map029.Event[9].Page[7].list.command[181].textChoice[3],Leave him,
Map029.Event[9].Page[7].list.command[187],____TEXT____,
Map029.Event[9].Page[7].list.command[188].textData,No reaction. But it is satisfying.,
Map029.Event[9].Page[7].list.command[202],____TEXT____,
Map029.Event[9].Page[7].list.command[203].textData,You took \c[2]Guard skin\c[0]!,
Map029.Event[9].Page[7].list.command[210],____TEXT____,
Map029.Event[9].Page[7].list.command[211].textData,The monstrosity is down...,
Map029.Event[9].Page[7].list.command[212],___CHOICE___,
Map029.Event[9].Page[7].list.command[212].textChoice[0],Beat him,
Map029.Event[9].Page[7].list.command[212].textChoice[1],Search him,
Map029.Event[9].Page[7].list.command[212].textChoice[2],Leave him,
Map029.Event[9].Page[7].list.command[218],____TEXT____,
Map029.Event[9].Page[7].list.command[219].textData,No reaction. But it is satisfying.,
Map029.Event[9].Page[8].list.command[2],____TEXT____,
Map029.Event[9].Page[8].list.command[3].textData,You could use \c[2]Soul stone\c[0] here...,
Map029.Event[9].Page[8].list.command[4],___CHOICE___,
Map029.Event[9].Page[8].list.command[4].textChoice[0],Yes,
Map029.Event[9].Page[8].list.command[4].textChoice[1],No,
Map029.Event[9].Page[8].list.command[7],____TEXT____,
Map029.Event[9].Page[8].list.command[8].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map029.Event[9].Page[8].list.command[9].textData,The stone is radiating faint blue light.,
Map029.Event[9].Page[8].list.command[23],____TEXT____,
Map029.Event[9].Page[8].list.command[24].textData,You could \c[2]Devour\c[0] the remains of the dead guard.,
Map029.Event[9].Page[8].list.command[25],___CHOICE___,
Map029.Event[9].Page[8].list.command[25].textChoice[0],Yes,
Map029.Event[9].Page[8].list.command[25].textChoice[1],No,
Map029.Event[9].Page[8].list.command[72],____TEXT____,
Map029.Event[9].Page[8].list.command[73].textData,You devoured the remains.,
Map029.Event[9].Page[8].list.command[88],____TEXT____,
Map029.Event[9].Page[8].list.command[89].textData,You could use \c[2]Demon seed\c[0] on the dead guard.,
