Ruta,Texto original,Traducción
Map.Event[2].Page[0].list.command[0],____TEXT____,
Map.Event[2].Page[0].list.command[1].textData,You pick up a \c[2]Dried mushroom\c[0].,
Map.Event[3].Page[0].list.command[0],____TEXT____,
Map.Event[3].Page[0].list.command[1].textData,You pick up a \c[2]Dried mushroom\c[0].,
Map.Event[5].Page[1].list.command[0],____TEXT____,
Map.Event[5].Page[1].list.command[1].textData,Moonless is dead now...,
Map.Event[5].Page[1].list.command[4],____TEXT____,
Map.Event[5].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map.Event[5].Page[1].list.command[6],___CHOICE___,
Map.Event[5].Page[1].list.command[6].textChoice[0],Yes,
Map.Event[5].Page[1].list.command[6].textChoice[1],No,
Map.Event[5].Page[1].list.command[9],____TEXT____,
Map.Event[5].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map.Event[5].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map.Event[6].Page[1].list.command[0],____TEXT____,
Map.Event[6].Page[1].list.command[1].textData,Here lies \N[6]...,
Map.Event[6].Page[1].list.command[4],____TEXT____,
Map.Event[6].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map.Event[6].Page[1].list.command[6],___CHOICE___,
Map.Event[6].Page[1].list.command[6].textChoice[0],Yes,
Map.Event[6].Page[1].list.command[6].textChoice[1],No,
Map.Event[6].Page[1].list.command[8],____TEXT____,
Map.Event[6].Page[1].list.command[9].textData,.\|.\|.\|.,
Map.Event[6].Page[1].list.command[10],____TEXT____,
Map.Event[6].Page[1].list.command[11].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map.Event[6].Page[1].list.command[12].textData,remains...,
Map.Event[7].Page[1].list.command[0],____TEXT____,
Map.Event[7].Page[1].list.command[1].textData,Here lies \N[5]...,
Map.Event[7].Page[1].list.command[4],____TEXT____,
Map.Event[7].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map.Event[7].Page[1].list.command[6],___CHOICE___,
Map.Event[7].Page[1].list.command[6].textChoice[0],Yes,
Map.Event[7].Page[1].list.command[6].textChoice[1],No,
Map.Event[7].Page[1].list.command[9],____TEXT____,
Map.Event[7].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map.Event[7].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map.Event[8].Page[1].list.command[0],____TEXT____,
Map.Event[8].Page[1].list.command[1].textData,Here lies \N[4]...,
Map.Event[8].Page[1].list.command[4],____TEXT____,
Map.Event[8].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map.Event[8].Page[1].list.command[6],___CHOICE___,
Map.Event[8].Page[1].list.command[6].textChoice[0],Yes,
Map.Event[8].Page[1].list.command[6].textChoice[1],No,
Map.Event[8].Page[1].list.command[9],____TEXT____,
Map.Event[8].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map.Event[8].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map.Event[9].Page[1].list.command[0],____TEXT____,
Map.Event[9].Page[1].list.command[1].textData,Here lies \N[3]...,
Map.Event[9].Page[1].list.command[4],____TEXT____,
Map.Event[9].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map.Event[9].Page[1].list.command[6],___CHOICE___,
Map.Event[9].Page[1].list.command[6].textChoice[0],Yes,
Map.Event[9].Page[1].list.command[6].textChoice[1],No,
Map.Event[9].Page[1].list.command[9],____TEXT____,
Map.Event[9].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map.Event[9].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map.Event[10].Page[1].list.command[0],____TEXT____,
Map.Event[10].Page[1].list.command[1].textData,Here lies \N[1]...,
Map.Event[10].Page[1].list.command[4],____TEXT____,
Map.Event[10].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map.Event[10].Page[1].list.command[6],___CHOICE___,
Map.Event[10].Page[1].list.command[6].textChoice[0],Yes,
Map.Event[10].Page[1].list.command[6].textChoice[1],No,
Map.Event[10].Page[1].list.command[9],____TEXT____,
Map.Event[10].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map.Event[10].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map.Event[12].Page[0].list.command[0].textComment,<follower touch>,
Map.Event[12].Page[1].list.command[2],____TEXT____,
Map.Event[12].Page[1].list.command[3].textData,You could use \c[2]Soul stone\c[0] here...,
Map.Event[12].Page[1].list.command[4],___CHOICE___,
Map.Event[12].Page[1].list.command[4].textChoice[0],Yes,
Map.Event[12].Page[1].list.command[4].textChoice[1],No,
Map.Event[12].Page[1].list.command[7],____TEXT____,
Map.Event[12].Page[1].list.command[8].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map.Event[12].Page[1].list.command[9].textData,The stone is radiating faint blue light.,
Map.Event[12].Page[1].list.command[23],____TEXT____,
Map.Event[12].Page[1].list.command[24].textData,You could \c[2]Devour\c[0] the remains of the maneba.,
Map.Event[12].Page[1].list.command[25],___CHOICE___,
Map.Event[12].Page[1].list.command[25].textChoice[0],Yes,
Map.Event[12].Page[1].list.command[25].textChoice[1],No,
Map.Event[12].Page[1].list.command[72],____TEXT____,
Map.Event[12].Page[1].list.command[73].textData,You devoured the remains.,
Map.Event[12].Page[1].list.command[88],____TEXT____,
Map.Event[12].Page[1].list.command[89].textData,You could use \c[2]Demon seed\c[0] on the dead ghoul.,
Map.Event[12].Page[1].list.command[90],___CHOICE___,
Map.Event[12].Page[1].list.command[90].textChoice[0],Use ,
Map.Event[12].Page[1].list.command[90].textChoice[1],No,
Map.Event[12].Page[1].list.command[144],____TEXT____,
Map.Event[12].Page[1].list.command[145].textData,A baby sprouted out of your seed!,
Map.Event[12].Page[1].list.command[146],____TEXT____,
Map.Event[12].Page[1].list.command[147].textData,You take the baby with you.,
Map.Event[12].Page[1].list.command[161],____TEXT____,
Map.Event[12].Page[1].list.command[162].textData,You do not have enough sanity to perform this act.,
Map.Event[12].Page[1].list.command[177],____TEXT____,
Map.Event[12].Page[1].list.command[178].textData,What do you want to do with the body?,
Map.Event[12].Page[1].list.command[179],___CHOICE___,
Map.Event[12].Page[1].list.command[179].textChoice[0],Beat him,
Map.Event[12].Page[1].list.command[179].textChoice[1],Search him,
Map.Event[12].Page[1].list.command[179].textChoice[2],Skin him,
Map.Event[12].Page[1].list.command[179].textChoice[3],Leave,
Map.Event[12].Page[1].list.command[185],____TEXT____,
Map.Event[12].Page[1].list.command[186].textData,"The body of the maneba is jellyfish, so your kicks sink",
Map.Event[12].Page[1].list.command[187].textData,in deep.,
Map.Event[12].Page[1].list.command[190],____TEXT____,
Map.Event[12].Page[1].list.command[191].textData,The maneba has nothing of value.,
Map.Event[12].Page[1].list.command[200],____TEXT____,
