Ruta,Texto original,Traducción
Map.Event[7].Page[0].list.command[0],____TEXT____,
Map.Event[7].Page[0].list.command[1].textData,"It might be just your imagination, but you can hear",
Map.Event[7].Page[0].list.command[2].textData,a faint sound from the other side of the door...,
Map.Event[7].Page[0].list.command[3],___CHOICE___,
Map.Event[7].Page[0].list.command[3].textChoice[0],Open,
Map.Event[7].Page[0].list.command[3].textChoice[1],Listen,
Map.Event[7].Page[0].list.command[3].textChoice[2],Knock on the door,
Map.Event[7].Page[0].list.command[3].textChoice[3],Leave it,
Map.Event[7].Page[0].list.command[21],____TEXT____,
Map.Event[7].Page[0].list.command[22].textData,.\|.\|.\|.,
Map.Event[7].Page[0].list.command[24],____TEXT____,
Map.Event[7].Page[0].list.command[25].textData,You hear faint breathing from inside...,
Map.Event[7].Page[0].list.command[28],____TEXT____,
Map.Event[7].Page[0].list.command[29].textData,Something faint can be heard...,
Map.Event[7].Page[0].list.command[72],____TEXT____,
Map.Event[7].Page[0].list.command[73].textData,.\|.\|.\|.,
Map.Event[7].Page[0].list.command[74],____TEXT____,
Map.Event[7].Page[0].list.command[75].textData,No answer...,
Map.Event[9].Page[0].list.command[0].textComment,<follower touch>,
Map.Event[9].Page[1].list.command[0].textComment,<follower touch>,
Map.Event[9].Page[2].list.command[0].textComment,<follower touch>,
Map.Event[9].Page[3].list.command[0].textComment,<follower touch>,
Map.Event[9].Page[4].list.command[0].textComment,<follower touch>,
Map.Event[9].Page[5].list.command[0].textComment,<follower touch>,
Map.Event[9].Page[6].list.command[0].textComment,<follower touch>,
Map.Event[9].Page[7].list.command[2],____TEXT____,
Map.Event[9].Page[7].list.command[3].textData,You could use \c[2]Soul stone\c[0] here...,
Map.Event[9].Page[7].list.command[4],___CHOICE___,
Map.Event[9].Page[7].list.command[4].textChoice[0],Yes,
Map.Event[9].Page[7].list.command[4].textChoice[1],No,
Map.Event[9].Page[7].list.command[7],____TEXT____,
Map.Event[9].Page[7].list.command[8].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map.Event[9].Page[7].list.command[9].textData,The stone is radiating faint blue light.,
Map.Event[9].Page[7].list.command[23],____TEXT____,
Map.Event[9].Page[7].list.command[24].textData,You could \c[2]Devour\c[0] the remains of the dead guard.,
Map.Event[9].Page[7].list.command[25],___CHOICE___,
Map.Event[9].Page[7].list.command[25].textChoice[0],Yes,
Map.Event[9].Page[7].list.command[25].textChoice[1],No,
Map.Event[9].Page[7].list.command[72],____TEXT____,
Map.Event[9].Page[7].list.command[73].textData,You devoured the remains.,
Map.Event[9].Page[7].list.command[88],____TEXT____,
Map.Event[9].Page[7].list.command[89].textData,You could use \c[2]Demon seed\c[0] on the dead guard.,
Map.Event[9].Page[7].list.command[90],___CHOICE___,
Map.Event[9].Page[7].list.command[90].textChoice[0],Use ,
Map.Event[9].Page[7].list.command[90].textChoice[1],No,
Map.Event[9].Page[7].list.command[145],____TEXT____,
Map.Event[9].Page[7].list.command[146].textData,A baby sprouted out of your seed!,
Map.Event[9].Page[7].list.command[147],____TEXT____,
Map.Event[9].Page[7].list.command[148].textData,You take the baby with you.,
Map.Event[9].Page[7].list.command[163],____TEXT____,
Map.Event[9].Page[7].list.command[164].textData,You do not have enough sanity to perform this act.,
Map.Event[9].Page[7].list.command[179],____TEXT____,
Map.Event[9].Page[7].list.command[180].textData,The monstrosity is down...,
Map.Event[9].Page[7].list.command[181],___CHOICE___,
Map.Event[9].Page[7].list.command[181].textChoice[0],Beat him,
Map.Event[9].Page[7].list.command[181].textChoice[1],Search him,
Map.Event[9].Page[7].list.command[181].textChoice[2],Skin him,
Map.Event[9].Page[7].list.command[181].textChoice[3],Leave him,
Map.Event[9].Page[7].list.command[187],____TEXT____,
Map.Event[9].Page[7].list.command[188].textData,No reaction. But it is satisfying.,
Map.Event[9].Page[7].list.command[201],____TEXT____,
Map.Event[9].Page[7].list.command[202].textData,You took \c[2]Guard skin\c[0]!,
Map.Event[9].Page[7].list.command[209],____TEXT____,
Map.Event[9].Page[7].list.command[210].textData,The monstrosity is down...,
Map.Event[9].Page[7].list.command[211],___CHOICE___,
Map.Event[9].Page[7].list.command[211].textChoice[0],Beat him,
Map.Event[9].Page[7].list.command[211].textChoice[1],Search him,
Map.Event[9].Page[7].list.command[211].textChoice[2],Leave him,
Map.Event[9].Page[7].list.command[217],____TEXT____,
Map.Event[9].Page[7].list.command[218].textData,No reaction. But it is satisfying.,
Map.Event[9].Page[8].list.command[2],____TEXT____,
Map.Event[9].Page[8].list.command[3].textData,You could use \c[2]Soul stone\c[0] here...,
Map.Event[9].Page[8].list.command[4],___CHOICE___,
Map.Event[9].Page[8].list.command[4].textChoice[0],Yes,
Map.Event[9].Page[8].list.command[4].textChoice[1],No,
Map.Event[9].Page[8].list.command[7],____TEXT____,
Map.Event[9].Page[8].list.command[8].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map.Event[9].Page[8].list.command[9].textData,The stone is radiating faint blue light.,
Map.Event[9].Page[8].list.command[23],____TEXT____,
Map.Event[9].Page[8].list.command[24].textData,You could \c[2]Devour\c[0] the remains of the dead guard.,
Map.Event[9].Page[8].list.command[25],___CHOICE___,
Map.Event[9].Page[8].list.command[25].textChoice[0],Yes,
Map.Event[9].Page[8].list.command[25].textChoice[1],No,
Map.Event[9].Page[8].list.command[72],____TEXT____,
Map.Event[9].Page[8].list.command[73].textData,You devoured the remains.,
Map.Event[9].Page[8].list.command[88],____TEXT____,
Map.Event[9].Page[8].list.command[89].textData,You could use \c[2]Demon seed\c[0] on the dead guard.,
Map.Event[9].Page[8].list.command[90],___CHOICE___,
Map.Event[9].Page[8].list.command[90].textChoice[0],Use ,
Map.Event[9].Page[8].list.command[90].textChoice[1],No,
Map.Event[9].Page[8].list.command[145],____TEXT____,
Map.Event[9].Page[8].list.command[146].textData,A baby sprouted out of your seed!,
Map.Event[9].Page[8].list.command[147],____TEXT____,
Map.Event[9].Page[8].list.command[148].textData,You take the baby with you.,
Map.Event[9].Page[8].list.command[163],____TEXT____,
Map.Event[9].Page[8].list.command[164].textData,You do not have enough sanity to perform this act.,
Map.Event[9].Page[8].list.command[179],____TEXT____,
Map.Event[9].Page[8].list.command[180].textData,The monstrosity is down...,
Map.Event[9].Page[8].list.command[181],___CHOICE___,
Map.Event[9].Page[8].list.command[181].textChoice[0],Beat him,
Map.Event[9].Page[8].list.command[181].textChoice[1],Search him,
Map.Event[9].Page[8].list.command[181].textChoice[2],Skin him,
Map.Event[9].Page[8].list.command[181].textChoice[3],Leave him,
Map.Event[9].Page[8].list.command[187],____TEXT____,
Map.Event[9].Page[8].list.command[188].textData,No reaction. But it is satisfying.,
Map.Event[9].Page[8].list.command[191],____TEXT____,
Map.Event[9].Page[8].list.command[192].textData,You already searched him.,
Map.Event[9].Page[8].list.command[201],____TEXT____,
Map.Event[9].Page[8].list.command[202].textData,You took \c[2]Guard skin\c[0]!,
Map.Event[9].Page[8].list.command[209],____TEXT____,
Map.Event[9].Page[8].list.command[210].textData,The monstrosity is down...,
Map.Event[9].Page[8].list.command[211],___CHOICE___,
Map.Event[9].Page[8].list.command[211].textChoice[0],Beat him,
Map.Event[9].Page[8].list.command[211].textChoice[1],Search him,
Map.Event[9].Page[8].list.command[211].textChoice[2],Leave him,
Map.Event[9].Page[8].list.command[217],____TEXT____,
Map.Event[9].Page[8].list.command[218].textData,No reaction. But it is satisfying.,
Map.Event[9].Page[8].list.command[221],____TEXT____,
Map.Event[9].Page[8].list.command[222].textData,You already searched him.,
Map.Event[9].Page[9].list.command[2],____TEXT____,
Map.Event[9].Page[9].list.command[3].textData,You could use \c[2]Soul stone\c[0] here...,
Map.Event[9].Page[9].list.command[4],___CHOICE___,
Map.Event[9].Page[9].list.command[4].textChoice[0],Yes,
Map.Event[9].Page[9].list.command[4].textChoice[1],No,
Map.Event[9].Page[9].list.command[7],____TEXT____,
Map.Event[9].Page[9].list.command[8].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map.Event[9].Page[9].list.command[9].textData,The stone is radiating faint blue light now and,
Map.Event[9].Page[9].list.command[10].textData,it's also clearly heavier.,
Map.Event[9].Page[9].list.command[23],____TEXT____,
Map.Event[9].Page[9].list.command[24].textData,A pile of flesh remains here...,
Map.Event[12].Page[0].list.command[0].textComment,CHEST,
Map.Event[12].Page[0].list.command[1],____TEXT____,
Map.Event[12].Page[0].list.command[2].textData,A sturdy chest. It doesn't seem to be locked.,
Map.Event[12].Page[0].list.command[3],___CHOICE___,
Map.Event[12].Page[0].list.command[3].textChoice[0],Open,
Map.Event[12].Page[0].list.command[3].textChoice[1],Leave,
Map.Event[12].Page[0].list.command[9],___CHOICE___,
Map.Event[12].Page[0].list.command[9].textChoice[0],HEADS,
Map.Event[12].Page[0].list.command[9].textChoice[1],TAILS,
Map.Event[12].Page[0].list.command[137].textComment,CHEST,
Map.Event[12].Page[1].list.command[0],____TEXT____,
Map.Event[12].Page[1].list.command[1].textData,There is nothing left in the chest anymore.,
Map.Event[15].Page[0].list.command[0].textComment,BOOKSHELF,
Map.Event[15].Page[0].list.command[1],____TEXT____,
Map.Event[15].Page[0].list.command[2].textData,Dusty old books fill the bookshelf.,
Map.Event[15].Page[0].list.command[3].textData,Some of them seem partly rotten and moldy.,
Map.Event[15].Page[0].list.command[4],___CHOICE___,
Map.Event[15].Page[0].list.command[4].textChoice[0],Search,
Map.Event[15].Page[0].list.command[4].textChoice[1],Leave,
Map.Event[15].Page[0].list.command[10],___CHOICE___,
Map.Event[15].Page[0].list.command[10].textChoice[0],HEADS,
Map.Event[15].Page[0].list.command[10].textChoice[1],TAILS,
Map.Event[15].Page[0].list.command[66],____TEXT____,
Map.Event[15].Page[0].list.command[67].textData,The book feels very special and has a hefty weight to it.,
Map.Event[15].Page[0].list.command[68],____TEXT____,
Map.Event[15].Page[0].list.command[69].textData,"Like a siren's call, the book is calling to you. Its",
Map.Event[15].Page[0].list.command[70].textData,macabre leather coverings look irresistable.,
Map.Event[15].Page[0].list.command[108],____TEXT____,
Map.Event[15].Page[0].list.command[109].textData,You find nothing of interest.,
Map.Event[15].Page[0].list.command[119].textComment,BOOKSHELF,
Map.Event[15].Page[1].list.command[0],____TEXT____,
Map.Event[15].Page[1].list.command[1].textData,You already searched this bookshelf.,
Map.Event[19].Page[0].list.command[0],____TEXT____,
Map.Event[19].Page[0].list.command[1].textData,A crude kitchen table with lots of scratch and cut,
Map.Event[19].Page[0].list.command[2].textData,marks. It's pretty tainted too.,
Map.Event[19].Page[0].list.command[5],____TEXT____,
Map.Event[19].Page[0].list.command[6].textData,You find a bag of \c[2]Wheat flour\c[0]!,
Map.Event[19].Page[0].list.command[7].textData,There are some maggots crawling in the flour.,
Map.Event[19].Page[0].list.command[12],____TEXT____,
Map.Event[19].Page[0].list.command[13].textData,From the bottom shelf you find some \c[2]Dried meat\c[0]!,
Map.Event[19].Page[0].list.command[18],____TEXT____,
Map.Event[19].Page[0].list.command[19].textData,There are three \c[2]3 Eggs\c[0] hidden in a basket!,
Map.Event[19].Page[1].list.command[0],____TEXT____,
Map.Event[19].Page[1].list.command[1].textData,There is nothing here.,
Map.Event[20].Page[0].list.command[1],____TEXT____,
Map.Event[20].Page[0].list.command[2].textData,You could open the door with \c[2]Lockpicking\c[0].,
Map.Event[20].Page[0].list.command[3],___CHOICE___,
Map.Event[20].Page[0].list.command[3].textChoice[0],Use \c[2]Lockpicking\c[0],
Map.Event[20].Page[0].list.command[3].textChoice[1],Don't,
Map.Event[20].Page[0].list.command[28],____TEXT____,
Map.Event[20].Page[0].list.command[29].textData,The door seems to be locked...,
Map.Event[20].Page[0].list.command[30],___CHOICE___,
Map.Event[20].Page[0].list.command[30].textChoice[0],Force the door,
Map.Event[20].Page[0].list.command[30].textChoice[1],Use \c[2]Small key\c[0],
Map.Event[20].Page[0].list.command[30].textChoice[2],Use \c[2]Red vial\c[0],
Map.Event[20].Page[0].list.command[30].textChoice[3],Leave,
Map.Event[20].Page[0].list.command[40],____TEXT____,
Map.Event[20].Page[0].list.command[41].textData,You managed to force your way through the door.,
Map.Event[20].Page[0].list.command[47],____TEXT____,
Map.Event[20].Page[0].list.command[48].textData,You don't seem to be strong enough to force the door open...,
Map.Event[20].Page[0].list.command[59],____TEXT____,
Map.Event[20].Page[0].list.command[60].textData,You managed to force your way through the door.,
Map.Event[20].Page[0].list.command[66],____TEXT____,
Map.Event[20].Page[0].list.command[67].textData,You don't seem to be strong enough to force the door open...,
Map.Event[20].Page[0].list.command[77],____TEXT____,
Map.Event[20].Page[0].list.command[78].textData,You managed to force your way through the door.,
Map.Event[20].Page[0].list.command[84],____TEXT____,
Map.Event[20].Page[0].list.command[85].textData,You don't seem to be strong enough to force the door open...,
Map.Event[20].Page[0].list.command[94],____TEXT____,
Map.Event[20].Page[0].list.command[95].textData,You try using \c[2]Small key\c[0].,
Map.Event[20].Page[0].list.command[113],____TEXT____,
Map.Event[20].Page[0].list.command[114].textData,You try melting the lock with \c[2]Red vial\c[0].,
Map.Event[20].Page[0].list.command[136],____TEXT____,
Map.Event[20].Page[0].list.command[137].textData,The door seems to be locked...,
Map.Event[20].Page[0].list.command[138],___CHOICE___,
Map.Event[20].Page[0].list.command[138].textChoice[0],Force the door,
Map.Event[20].Page[0].list.command[138].textChoice[1],Use \c[2]Red vial\c[0],
Map.Event[20].Page[0].list.command[138].textChoice[2],Leave,
Map.Event[20].Page[0].list.command[148],____TEXT____,
Map.Event[20].Page[0].list.command[149].textData,You managed to force your way through the door.,
Map.Event[20].Page[0].list.command[155],____TEXT____,
Map.Event[20].Page[0].list.command[156].textData,You don't seem to be strong enough to force the door open...,
Map.Event[20].Page[0].list.command[167],____TEXT____,
Map.Event[20].Page[0].list.command[168].textData,You managed to force your way through the door.,
Map.Event[20].Page[0].list.command[174],____TEXT____,
Map.Event[20].Page[0].list.command[175].textData,You don't seem to be strong enough to force the door open...,
Map.Event[20].Page[0].list.command[185],____TEXT____,
Map.Event[20].Page[0].list.command[186].textData,You managed to force your way through the door.,
Map.Event[20].Page[0].list.command[192],____TEXT____,
Map.Event[20].Page[0].list.command[193].textData,You don't seem to be strong enough to force the door open...,
Map.Event[20].Page[0].list.command[202],____TEXT____,
Map.Event[20].Page[0].list.command[203].textData,You try melting the lock with \c[2]Red vial\c[0].,
Map.Event[20].Page[0].list.command[228],____TEXT____,
Map.Event[20].Page[0].list.command[229].textData,The door seems to be locked...,
Map.Event[20].Page[0].list.command[230],___CHOICE___,
