ID,source,target
Map160.Event[1].Page[0].list.command[1],____TEXT____,
Map160.Event[1].Page[0].list.command[2].textData,Use \c[2]Tinderbox\c[0] to light the bonfire?,
Map160.Event[1].Page[0].list.command[3],___CHOICE___,
Map160.Event[1].Page[0].list.command[3].textChoice[0],Yes,
Map160.Event[1].Page[0].list.command[3].textChoice[1],No,
Map160.Event[1].Page[1].list.command[0],____TEXT____,
Map160.Event[1].Page[1].list.command[1].textData,The warmth of the bonfire soothes you...,
Map160.Event[1].Page[1].list.command[3],____TEXT____,
Map160.Event[1].Page[1].list.command[4].textData,Grill the \c[2]Salmonsnake meat\c[0]?,
Map160.Event[1].Page[1].list.command[5],___CHOICE___,
Map160.Event[1].Page[1].list.command[5].textChoice[0],Yes,
Map160.Event[1].Page[1].list.command[5].textChoice[1],No,
Map160.Event[1].Page[1].list.command[17],____TEXT____,
Map160.Event[1].Page[1].list.command[18].textData,Grill the \c[2]Raw meat\c[0]?,
Map160.Event[1].Page[1].list.command[19],___CHOICE___,
Map160.Event[1].Page[1].list.command[19].textChoice[0],Yes,
Map160.Event[1].Page[1].list.command[19].textChoice[1],No,
Map160.Event[4].Page[0].list.command[0],____TEXT____,
Map160.Event[4].Page[0].list.command[1].textData,A mysterious sign has been crafted here.,
Map160.Event[4].Page[0].list.command[2],____TEXT____,
Map160.Event[4].Page[0].list.command[3].textData,Seems like this place hasn't always been completely ,
Map160.Event[4].Page[0].list.command[4].textData,deserted...,
Map160.Event[14].Page[0].list.command[0],____TEXT____,
Map160.Event[14].Page[0].list.command[1].textData,The seat doesn't seem to react to you in any way...,
Map160.Event[14].Page[0].list.command[2],____TEXT____,
Map160.Event[14].Page[0].list.command[3].textData,Seems like this was a one way trip...,
Map160.Event[77].Page[0].list.command[0],____TEXT____,
Map160.Event[77].Page[0].list.command[1].textData,A mysterious sign has been crafted here.,
Map160.Event[77].Page[0].list.command[2],____TEXT____,
Map160.Event[77].Page[0].list.command[3].textData,Seems like this place hasn't always been completely ,
Map160.Event[77].Page[0].list.command[4].textData,deserted...,
Map160.Event[97].Page[0].list.command[0],____TEXT____,
Map160.Event[97].Page[0].list.command[1].textData,A mysterious sign has been crafted here.,
Map160.Event[97].Page[0].list.command[2],____TEXT____,
Map160.Event[97].Page[0].list.command[3].textData,Seems like this place hasn't always been completely ,
Map160.Event[97].Page[0].list.command[4].textData,deserted...,
Map160.Event[101].Page[0].list.command[0],____TEXT____,
Map160.Event[101].Page[0].list.command[1].textData,A mysterious sign has been crafted here.,
Map160.Event[101].Page[0].list.command[2],____TEXT____,
Map160.Event[101].Page[0].list.command[3].textData,Seems like this place hasn't always been completely ,
Map160.Event[101].Page[0].list.command[4].textData,deserted...,
Map160.Event[102].Page[0].list.command[0],____TEXT____,
Map160.Event[102].Page[0].list.command[1].textData,A mysterious sign has been crafted here.,
Map160.Event[102].Page[0].list.command[2],____TEXT____,
Map160.Event[102].Page[0].list.command[3].textData,Seems like this place hasn't always been completely ,
Map160.Event[102].Page[0].list.command[4].textData,deserted...,
Map160.Event[110].Page[0].list.command[1],____TEXT____,
Map160.Event[110].Page[0].list.command[2].textData,Use \c[2]Tinderbox\c[0] to light the bonfire?,
Map160.Event[110].Page[0].list.command[3],___CHOICE___,
Map160.Event[110].Page[0].list.command[3].textChoice[0],Yes,
Map160.Event[110].Page[0].list.command[3].textChoice[1],No,
Map160.Event[110].Page[1].list.command[0],____TEXT____,
Map160.Event[110].Page[1].list.command[1].textData,The warmth of the bonfire soothes you...,
Map160.Event[110].Page[1].list.command[3],____TEXT____,
Map160.Event[110].Page[1].list.command[4].textData,Grill the \c[2]Salmonsnake meat\c[0]?,
Map160.Event[110].Page[1].list.command[5],___CHOICE___,
Map160.Event[110].Page[1].list.command[5].textChoice[0],Yes,
Map160.Event[110].Page[1].list.command[5].textChoice[1],No,
Map160.Event[110].Page[1].list.command[17],____TEXT____,
Map160.Event[110].Page[1].list.command[18].textData,Grill the \c[2]Raw meat\c[0]?,
Map160.Event[110].Page[1].list.command[19],___CHOICE___,
Map160.Event[110].Page[1].list.command[19].textChoice[0],Yes,
Map160.Event[110].Page[1].list.command[19].textChoice[1],No,
Map160.Event[111].Page[0].list.command[0],____TEXT____,
Map160.Event[111].Page[0].list.command[1].textData,A mysterious sign has been crafted here.,
Map160.Event[111].Page[0].list.command[2],____TEXT____,
Map160.Event[111].Page[0].list.command[3].textData,Seems like this place hasn't always been completely ,
Map160.Event[111].Page[0].list.command[4].textData,deserted...,
Map160.Event[117].Page[0].list.command[1],____TEXT____,
Map160.Event[117].Page[0].list.command[2].textData,Use \c[2]Tinderbox\c[0] to light the bonfire?,
Map160.Event[117].Page[0].list.command[3],___CHOICE___,
Map160.Event[117].Page[0].list.command[3].textChoice[0],Yes,
Map160.Event[117].Page[0].list.command[3].textChoice[1],No,
Map160.Event[117].Page[1].list.command[0],____TEXT____,
Map160.Event[117].Page[1].list.command[1].textData,The warmth of the bonfire soothes you...,
Map160.Event[117].Page[1].list.command[3],____TEXT____,
Map160.Event[117].Page[1].list.command[4].textData,Grill the \c[2]Salmonsnake meat\c[0]?,
Map160.Event[117].Page[1].list.command[5],___CHOICE___,
Map160.Event[117].Page[1].list.command[5].textChoice[0],Yes,
Map160.Event[117].Page[1].list.command[5].textChoice[1],No,
Map160.Event[117].Page[1].list.command[17],____TEXT____,
Map160.Event[117].Page[1].list.command[18].textData,Grill the \c[2]Raw meat\c[0]?,
Map160.Event[117].Page[1].list.command[19],___CHOICE___,
Map160.Event[117].Page[1].list.command[19].textChoice[0],Yes,
