ID,source,target
Map110.Event[5].Page[1].list.command[0],____TEXT____,
Map110.Event[5].Page[1].list.command[1].textData,Moonless is dead now...,
Map110.Event[5].Page[1].list.command[4],____TEXT____,
Map110.Event[5].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map110.Event[5].Page[1].list.command[6],___CHOICE___,
Map110.Event[5].Page[1].list.command[6].textChoice[0],Yes,
Map110.Event[5].Page[1].list.command[6].textChoice[1],No,
Map110.Event[5].Page[1].list.command[9],____TEXT____,
Map110.Event[5].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map110.Event[5].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map110.Event[6].Page[1].list.command[0],____TEXT____,
Map110.Event[6].Page[1].list.command[1].textData,Here lies \N[6]...,
Map110.Event[6].Page[1].list.command[4],____TEXT____,
Map110.Event[6].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map110.Event[6].Page[1].list.command[6],___CHOICE___,
Map110.Event[6].Page[1].list.command[6].textChoice[0],Yes,
Map110.Event[6].Page[1].list.command[6].textChoice[1],No,
Map110.Event[6].Page[1].list.command[8],____TEXT____,
Map110.Event[6].Page[1].list.command[9].textData,.\|.\|.\|.,
Map110.Event[6].Page[1].list.command[10],____TEXT____,
Map110.Event[6].Page[1].list.command[11].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map110.Event[6].Page[1].list.command[12].textData,remains...,
Map110.Event[7].Page[1].list.command[0],____TEXT____,
Map110.Event[7].Page[1].list.command[1].textData,Here lies \N[5]...,
Map110.Event[7].Page[1].list.command[4],____TEXT____,
Map110.Event[7].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map110.Event[7].Page[1].list.command[6],___CHOICE___,
Map110.Event[7].Page[1].list.command[6].textChoice[0],Yes,
Map110.Event[7].Page[1].list.command[6].textChoice[1],No,
Map110.Event[7].Page[1].list.command[9],____TEXT____,
Map110.Event[7].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map110.Event[7].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map110.Event[8].Page[1].list.command[0],____TEXT____,
Map110.Event[8].Page[1].list.command[1].textData,Here lies \N[4]...,
Map110.Event[8].Page[1].list.command[4],____TEXT____,
Map110.Event[8].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map110.Event[8].Page[1].list.command[6],___CHOICE___,
Map110.Event[8].Page[1].list.command[6].textChoice[0],Yes,
Map110.Event[8].Page[1].list.command[6].textChoice[1],No,
Map110.Event[8].Page[1].list.command[9],____TEXT____,
Map110.Event[8].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map110.Event[8].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map110.Event[9].Page[1].list.command[0],____TEXT____,
Map110.Event[9].Page[1].list.command[1].textData,Here lies \N[3]...,
Map110.Event[9].Page[1].list.command[4],____TEXT____,
Map110.Event[9].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map110.Event[9].Page[1].list.command[6],___CHOICE___,
Map110.Event[9].Page[1].list.command[6].textChoice[0],Yes,
Map110.Event[9].Page[1].list.command[6].textChoice[1],No,
Map110.Event[9].Page[1].list.command[9],____TEXT____,
Map110.Event[9].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map110.Event[9].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map110.Event[10].Page[1].list.command[0],____TEXT____,
Map110.Event[10].Page[1].list.command[1].textData,Here lies \N[1]...,
Map110.Event[10].Page[1].list.command[4],____TEXT____,
Map110.Event[10].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map110.Event[10].Page[1].list.command[6],___CHOICE___,
Map110.Event[10].Page[1].list.command[6].textChoice[0],Yes,
Map110.Event[10].Page[1].list.command[6].textChoice[1],No,
Map110.Event[10].Page[1].list.command[9],____TEXT____,
Map110.Event[10].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map110.Event[10].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map110.Event[18].Page[1].list.command[0],____TEXT____,
Map110.Event[18].Page[1].list.command[1].textData,The girl is dead now...,
Map110.Event[18].Page[1].list.command[4],____TEXT____,
Map110.Event[18].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map110.Event[18].Page[1].list.command[6],___CHOICE___,
Map110.Event[18].Page[1].list.command[6].textChoice[0],Yes,
Map110.Event[18].Page[1].list.command[6].textChoice[1],No,
Map110.Event[18].Page[1].list.command[9],____TEXT____,
Map110.Event[18].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map110.Event[18].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map110.Event[18].Page[1].list.command[12],____TEXT____,
Map110.Event[18].Page[1].list.command[13].textData,The stone has a heavy aura to it. It's almost too much,
Map110.Event[18].Page[1].list.command[14].textData,for you to carry...,
Map110.Event[19].Page[1].list.command[0],____TEXT____,
Map110.Event[19].Page[1].list.command[1].textData,Here lies \N[16]...,
Map110.Event[19].Page[1].list.command[3],____TEXT____,
Map110.Event[19].Page[1].list.command[4].textData,You could use \c[2]Soul stone\c[0] here...,
Map110.Event[19].Page[1].list.command[5],___CHOICE___,
Map110.Event[19].Page[1].list.command[5].textChoice[0],Yes,
Map110.Event[19].Page[1].list.command[5].textChoice[1],No,
Map110.Event[19].Page[1].list.command[7],____TEXT____,
Map110.Event[19].Page[1].list.command[8].textData,.\|.\|.\|.,
Map110.Event[19].Page[1].list.command[9],____TEXT____,
Map110.Event[19].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map110.Event[19].Page[1].list.command[11].textData,remains...,
Map110.Event[20].Page[1].list.command[0],____TEXT____,
Map110.Event[20].Page[1].list.command[1].textData,Here lies \N[17]...,
Map110.Event[20].Page[1].list.command[3],____TEXT____,
Map110.Event[20].Page[1].list.command[4].textData,You could use \c[2]Soul stone\c[0] here...,
Map110.Event[20].Page[1].list.command[5],___CHOICE___,
Map110.Event[20].Page[1].list.command[5].textChoice[0],Yes,
Map110.Event[20].Page[1].list.command[5].textChoice[1],No,
Map110.Event[20].Page[1].list.command[7],____TEXT____,
Map110.Event[20].Page[1].list.command[8].textData,.\|.\|.\|.,
Map110.Event[20].Page[1].list.command[9],____TEXT____,
Map110.Event[20].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map110.Event[20].Page[1].list.command[11].textData,remains...,
Map110.Event[21].Page[1].list.command[0],____TEXT____,
Map110.Event[21].Page[1].list.command[1].textData,Here lies \N[18]...,
Map110.Event[21].Page[1].list.command[3],____TEXT____,
Map110.Event[21].Page[1].list.command[4].textData,You could use \c[2]Soul stone\c[0] here...,
Map110.Event[21].Page[1].list.command[5],___CHOICE___,
Map110.Event[21].Page[1].list.command[5].textChoice[0],Yes,
Map110.Event[21].Page[1].list.command[5].textChoice[1],No,
Map110.Event[21].Page[1].list.command[7],____TEXT____,
Map110.Event[21].Page[1].list.command[8].textData,.\|.\|.\|.,
Map110.Event[21].Page[1].list.command[9],____TEXT____,
Map110.Event[21].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map110.Event[21].Page[1].list.command[11].textData,remains...,
Map110.Event[34].Page[0].list.command[8].textComment,MERCENARY,
Map110.Event[34].Page[0].list.command[117].textComment,KNIGHT,
Map110.Event[34].Page[0].list.command[226].textComment,CAPTAIN,
Map110.Event[34].Page[0].list.command[329].textComment,OUTLANDER,
Map110.Event[34].Page[0].list.command[438].textComment,MARRIAGE,
Map110.Event[36].Page[1].list.command[0],____TEXT____,
Map110.Event[36].Page[1].list.command[1].textData,Your child is dead now...,
Map110.Event[36].Page[1].list.command[4],____TEXT____,
Map110.Event[36].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map110.Event[36].Page[1].list.command[6],___CHOICE___,
Map110.Event[36].Page[1].list.command[6].textChoice[0],Yes,
Map110.Event[36].Page[1].list.command[6].textChoice[1],No,
Map110.Event[36].Page[1].list.command[8],____TEXT____,
Map110.Event[36].Page[1].list.command[9].textData,.\|.\|.\|.,
Map110.Event[36].Page[1].list.command[10],____TEXT____,
Map110.Event[36].Page[1].list.command[11].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map110.Event[36].Page[1].list.command[12].textData,remains...,
Map110.Event[37].Page[0].list.command[3],____TEXT____,
Map110.Event[37].Page[0].list.command[4].textData,You are unable to move...,
Map110.Event[37].Page[0].list.command[5],___CHOICE___,
Map110.Event[37].Page[0].list.command[5].textChoice[0],Quit breathing,
Map110.Event[37].Page[0].list.command[5].textChoice[1],Hold on!,
Map110.Event[37].Page[1].list.command[3],____TEXT____,
Map110.Event[37].Page[1].list.command[4].textData,You are unable to move...,
Map110.Event[37].Page[1].list.command[5],___CHOICE___,
Map110.Event[37].Page[1].list.command[5].textChoice[0],Quit breathing,
Map110.Event[37].Page[1].list.command[5].textChoice[1],Hold on!,
Map110.Event[37].Page[2].list.command[3],____TEXT____,
Map110.Event[37].Page[2].list.command[4].textData,You are unable to move...,
Map110.Event[37].Page[2].list.command[5],___CHOICE___,
Map110.Event[37].Page[2].list.command[5].textChoice[0],Quit breathing,
Map110.Event[37].Page[2].list.command[5].textChoice[1],Hold on!,
Map110.Event[37].Page[3].list.command[3],____TEXT____,
Map110.Event[37].Page[3].list.command[4].textData,You are unable to move...,
Map110.Event[37].Page[3].list.command[5],___CHOICE___,
