ID,source,target
Map075.Event[5].Page[1].list.command[0],____TEXT____,
Map075.Event[5].Page[1].list.command[1].textData,Moonless is dead now...,
Map075.Event[5].Page[1].list.command[4],____TEXT____,
Map075.Event[5].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map075.Event[5].Page[1].list.command[6],___CHOICE___,
Map075.Event[5].Page[1].list.command[6].textChoice[0],Yes,
Map075.Event[5].Page[1].list.command[6].textChoice[1],No,
Map075.Event[5].Page[1].list.command[9],____TEXT____,
Map075.Event[5].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map075.Event[5].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map075.Event[6].Page[1].list.command[0],____TEXT____,
Map075.Event[6].Page[1].list.command[1].textData,Here lies \N[6]...,
Map075.Event[6].Page[1].list.command[4],____TEXT____,
Map075.Event[6].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map075.Event[6].Page[1].list.command[6],___CHOICE___,
Map075.Event[6].Page[1].list.command[6].textChoice[0],Yes,
Map075.Event[6].Page[1].list.command[6].textChoice[1],No,
Map075.Event[6].Page[1].list.command[8],____TEXT____,
Map075.Event[6].Page[1].list.command[9].textData,.\|.\|.\|.,
Map075.Event[6].Page[1].list.command[10],____TEXT____,
Map075.Event[6].Page[1].list.command[11].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map075.Event[6].Page[1].list.command[12].textData,remains...,
Map075.Event[7].Page[1].list.command[0],____TEXT____,
Map075.Event[7].Page[1].list.command[1].textData,Here lies \N[5]...,
Map075.Event[7].Page[1].list.command[4],____TEXT____,
Map075.Event[7].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map075.Event[7].Page[1].list.command[6],___CHOICE___,
Map075.Event[7].Page[1].list.command[6].textChoice[0],Yes,
Map075.Event[7].Page[1].list.command[6].textChoice[1],No,
Map075.Event[7].Page[1].list.command[9],____TEXT____,
Map075.Event[7].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map075.Event[7].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map075.Event[8].Page[1].list.command[0],____TEXT____,
Map075.Event[8].Page[1].list.command[1].textData,Here lies \N[4]...,
Map075.Event[8].Page[1].list.command[4],____TEXT____,
Map075.Event[8].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map075.Event[8].Page[1].list.command[6],___CHOICE___,
Map075.Event[8].Page[1].list.command[6].textChoice[0],Yes,
Map075.Event[8].Page[1].list.command[6].textChoice[1],No,
Map075.Event[8].Page[1].list.command[9],____TEXT____,
Map075.Event[8].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map075.Event[8].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map075.Event[9].Page[1].list.command[0],____TEXT____,
Map075.Event[9].Page[1].list.command[1].textData,Here lies \N[3]...,
Map075.Event[9].Page[1].list.command[4],____TEXT____,
Map075.Event[9].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map075.Event[9].Page[1].list.command[6],___CHOICE___,
Map075.Event[9].Page[1].list.command[6].textChoice[0],Yes,
Map075.Event[9].Page[1].list.command[6].textChoice[1],No,
Map075.Event[9].Page[1].list.command[9],____TEXT____,
Map075.Event[9].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map075.Event[9].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map075.Event[10].Page[1].list.command[0],____TEXT____,
Map075.Event[10].Page[1].list.command[1].textData,Here lies \N[1]...,
Map075.Event[10].Page[1].list.command[4],____TEXT____,
Map075.Event[10].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map075.Event[10].Page[1].list.command[6],___CHOICE___,
Map075.Event[10].Page[1].list.command[6].textChoice[0],Yes,
Map075.Event[10].Page[1].list.command[6].textChoice[1],No,
Map075.Event[10].Page[1].list.command[9],____TEXT____,
Map075.Event[10].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map075.Event[10].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map075.Event[18].Page[1].list.command[0],____TEXT____,
Map075.Event[18].Page[1].list.command[1].textData,The girl is dead now...,
Map075.Event[18].Page[1].list.command[4],____TEXT____,
Map075.Event[18].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map075.Event[18].Page[1].list.command[6],___CHOICE___,
Map075.Event[18].Page[1].list.command[6].textChoice[0],Yes,
Map075.Event[18].Page[1].list.command[6].textChoice[1],No,
Map075.Event[18].Page[1].list.command[9],____TEXT____,
Map075.Event[18].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map075.Event[18].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map075.Event[18].Page[1].list.command[12],____TEXT____,
Map075.Event[18].Page[1].list.command[13].textData,The stone has a heavy aura to it. It's almost too much,
Map075.Event[18].Page[1].list.command[14].textData,for you to carry...,
Map075.Event[19].Page[1].list.command[0],____TEXT____,
Map075.Event[19].Page[1].list.command[1].textData,Here lies \N[16]...,
Map075.Event[19].Page[1].list.command[3],____TEXT____,
Map075.Event[19].Page[1].list.command[4].textData,You could use \c[2]Soul stone\c[0] here...,
Map075.Event[19].Page[1].list.command[5],___CHOICE___,
Map075.Event[19].Page[1].list.command[5].textChoice[0],Yes,
Map075.Event[19].Page[1].list.command[5].textChoice[1],No,
Map075.Event[19].Page[1].list.command[7],____TEXT____,
Map075.Event[19].Page[1].list.command[8].textData,.\|.\|.\|.,
Map075.Event[19].Page[1].list.command[9],____TEXT____,
Map075.Event[19].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map075.Event[19].Page[1].list.command[11].textData,remains...,
Map075.Event[20].Page[1].list.command[0],____TEXT____,
Map075.Event[20].Page[1].list.command[1].textData,Here lies \N[17]...,
Map075.Event[20].Page[1].list.command[3],____TEXT____,
Map075.Event[20].Page[1].list.command[4].textData,You could use \c[2]Soul stone\c[0] here...,
Map075.Event[20].Page[1].list.command[5],___CHOICE___,
Map075.Event[20].Page[1].list.command[5].textChoice[0],Yes,
Map075.Event[20].Page[1].list.command[5].textChoice[1],No,
Map075.Event[20].Page[1].list.command[7],____TEXT____,
Map075.Event[20].Page[1].list.command[8].textData,.\|.\|.\|.,
Map075.Event[20].Page[1].list.command[9],____TEXT____,
Map075.Event[20].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map075.Event[20].Page[1].list.command[11].textData,remains...,
Map075.Event[21].Page[1].list.command[0],____TEXT____,
Map075.Event[21].Page[1].list.command[1].textData,Here lies \N[18]...,
Map075.Event[21].Page[1].list.command[3],____TEXT____,
Map075.Event[21].Page[1].list.command[4].textData,You could use \c[2]Soul stone\c[0] here...,
Map075.Event[21].Page[1].list.command[5],___CHOICE___,
Map075.Event[21].Page[1].list.command[5].textChoice[0],Yes,
Map075.Event[21].Page[1].list.command[5].textChoice[1],No,
Map075.Event[21].Page[1].list.command[7],____TEXT____,
Map075.Event[21].Page[1].list.command[8].textData,.\|.\|.\|.,
Map075.Event[21].Page[1].list.command[9],____TEXT____,
Map075.Event[21].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map075.Event[21].Page[1].list.command[11].textData,remains...,
Map075.Event[28].Page[0].list.command[0].textComment,<follower touch>,
Map075.Event[28].Page[1].list.command[2],____TEXT____,
Map075.Event[28].Page[1].list.command[3].textData,You could use \c[2]Soul stone\c[0] here...,
Map075.Event[28].Page[1].list.command[4],___CHOICE___,
Map075.Event[28].Page[1].list.command[4].textChoice[0],Yes,
Map075.Event[28].Page[1].list.command[4].textChoice[1],No,
Map075.Event[28].Page[1].list.command[7],____TEXT____,
Map075.Event[28].Page[1].list.command[8].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map075.Event[28].Page[1].list.command[9].textData,The stone is radiating faint blue light.,
Map075.Event[28].Page[1].list.command[22],____TEXT____,
Map075.Event[28].Page[1].list.command[23].textData,The hulking iron shakespeare lays here.,
Map075.Event[28].Page[1].list.command[24].textData,What do you want to do with the hollow body?,
Map075.Event[28].Page[1].list.command[25],___CHOICE___,
Map075.Event[28].Page[1].list.command[25].textChoice[0],Beat him,
Map075.Event[28].Page[1].list.command[25].textChoice[1],Search him,
Map075.Event[28].Page[1].list.command[25].textChoice[2],Leave him,
Map075.Event[28].Page[1].list.command[31],____TEXT____,
Map075.Event[28].Page[1].list.command[32].textData,The armor echoes heavily with each of your hits...,
Map075.Event[28].Page[1].list.command[35],____TEXT____,
Map075.Event[28].Page[1].list.command[36].textData,You find the \c[2]Cell keys F3\c[0] from the iron ,
Map075.Event[28].Page[1].list.command[37].textData,shakespeare!,
Map075.Event[28].Page[2].list.command[2],____TEXT____,
Map075.Event[28].Page[2].list.command[3].textData,You could use \c[2]Soul stone\c[0] here...,
Map075.Event[28].Page[2].list.command[4],___CHOICE___,
Map075.Event[28].Page[2].list.command[4].textChoice[0],Yes,
Map075.Event[28].Page[2].list.command[4].textChoice[1],No,
Map075.Event[28].Page[2].list.command[7],____TEXT____,
Map075.Event[28].Page[2].list.command[8].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map075.Event[28].Page[2].list.command[9].textData,The stone is radiating faint blue light.,
Map075.Event[28].Page[2].list.command[22],____TEXT____,
Map075.Event[28].Page[2].list.command[23].textData,The hulking iron shakespeare lays here.,
Map075.Event[28].Page[2].list.command[24].textData,What do you want to do with the hollow body?,
Map075.Event[28].Page[2].list.command[25],___CHOICE___,
Map075.Event[28].Page[2].list.command[25].textChoice[0],Beat him,
Map075.Event[28].Page[2].list.command[25].textChoice[1],Search him,
Map075.Event[28].Page[2].list.command[25].textChoice[2],Leave him,
Map075.Event[28].Page[2].list.command[31],____TEXT____,
Map075.Event[28].Page[2].list.command[32].textData,The armor echoes heavily with each of your hits...,
Map075.Event[28].Page[2].list.command[35],____TEXT____,
Map075.Event[28].Page[2].list.command[36].textData,The iron shakespeare has nothing of value left.,
Map075.Event[34].Page[0].list.command[8].textComment,MERCENARY,
Map075.Event[34].Page[0].list.command[87].textComment,KNIGHT,
