ID,source,target
Map180.Event[1].Page[0].list.command[3],____TEXT____,
Map180.Event[1].Page[0].list.command[4].textData,\c[7]Enki\c[0],
Map180.Event[1].Page[0].list.command[5].textData,"""...""",
Map180.Event[6].Page[0].list.command[3],____TEXT____,
Map180.Event[6].Page[0].list.command[4].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[0].list.command[5].textData,"""...""",
Map180.Event[6].Page[0].list.command[6],____TEXT____,
Map180.Event[6].Page[0].list.command[7].textData,Nilvan seems to be lost in her thoughts...,
Map180.Event[6].Page[0].list.command[10],____TEXT____,
Map180.Event[6].Page[0].list.command[11].textData,\c[7]Cahara\c[0],
Map180.Event[6].Page[0].list.command[12].textData,"""...""",
Map180.Event[6].Page[0].list.command[13],___CHOICE___,
Map180.Event[6].Page[0].list.command[13].textChoice[0],"""Would you like to be my date?""",
Map180.Event[6].Page[0].list.command[13].textChoice[1],"""Nevermind...""",
Map180.Event[6].Page[0].list.command[17],____TEXT____,
Map180.Event[6].Page[0].list.command[18].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[0].list.command[19].textData,"""... huh?""",
Map180.Event[6].Page[0].list.command[20],____TEXT____,
Map180.Event[6].Page[0].list.command[21].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[0].list.command[22].textData,"""Ahh... Did I hear correct?""",
Map180.Event[6].Page[0].list.command[23],____TEXT____,
Map180.Event[6].Page[0].list.command[24].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[0].list.command[25].textData,"""No, I couldn't have heard right. It would make no sense...""",
Map180.Event[6].Page[1].list.command[3],____TEXT____,
Map180.Event[6].Page[1].list.command[4].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[1].list.command[5].textData,"""...""",
Map180.Event[6].Page[1].list.command[6],____TEXT____,
Map180.Event[6].Page[1].list.command[7].textData,Nilvan seems to be lost in her thoughts...,
Map180.Event[6].Page[1].list.command[10],____TEXT____,
Map180.Event[6].Page[1].list.command[11].textData,\c[7]D'arce\c[0],
Map180.Event[6].Page[1].list.command[12].textData,"""...""",
Map180.Event[6].Page[1].list.command[13],___CHOICE___,
Map180.Event[6].Page[1].list.command[13].textChoice[0],"""Would you like to be my date?""",
Map180.Event[6].Page[1].list.command[13].textChoice[1],"""Nevermind...""",
Map180.Event[6].Page[1].list.command[17],____TEXT____,
Map180.Event[6].Page[1].list.command[18].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[1].list.command[19].textData,"""... huh?""",
Map180.Event[6].Page[1].list.command[20],____TEXT____,
Map180.Event[6].Page[1].list.command[21].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[1].list.command[22].textData,"""Ahh... Did I hear correct?""",
Map180.Event[6].Page[1].list.command[23],____TEXT____,
Map180.Event[6].Page[1].list.command[24].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[1].list.command[25].textData,"""No, I couldn't have heard right. It would make no sense...""",
Map180.Event[6].Page[2].list.command[3],____TEXT____,
Map180.Event[6].Page[2].list.command[4].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[2].list.command[5].textData,"""...""",
Map180.Event[6].Page[2].list.command[6],____TEXT____,
Map180.Event[6].Page[2].list.command[7].textData,Nilvan seems to be lost in her thoughts...,
Map180.Event[6].Page[2].list.command[10],____TEXT____,
Map180.Event[6].Page[2].list.command[11].textData,\c[7]Enki\c[0],
Map180.Event[6].Page[2].list.command[12].textData,"""...""",
Map180.Event[6].Page[2].list.command[13],___CHOICE___,
Map180.Event[6].Page[2].list.command[13].textChoice[0],"""Would you like to be my date?""",
Map180.Event[6].Page[2].list.command[13].textChoice[1],"""Nevermind...""",
Map180.Event[6].Page[2].list.command[17],____TEXT____,
Map180.Event[6].Page[2].list.command[18].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[2].list.command[19].textData,"""... huh?""",
Map180.Event[6].Page[2].list.command[20],____TEXT____,
Map180.Event[6].Page[2].list.command[21].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[2].list.command[22].textData,"""Ahh... Did I hear correct?""",
Map180.Event[6].Page[2].list.command[23],____TEXT____,
Map180.Event[6].Page[2].list.command[24].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[2].list.command[25].textData,"""No, I couldn't have heard right. It would make no sense...""",
Map180.Event[6].Page[3].list.command[3],____TEXT____,
Map180.Event[6].Page[3].list.command[4].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[3].list.command[5].textData,"""...""",
Map180.Event[6].Page[3].list.command[6],____TEXT____,
Map180.Event[6].Page[3].list.command[7].textData,Nilvan seems to be lost in her thoughts...,
Map180.Event[6].Page[3].list.command[10],____TEXT____,
Map180.Event[6].Page[3].list.command[11].textData,\c[7]Ragnvaldr\c[0],
Map180.Event[6].Page[3].list.command[12].textData,"""...""",
Map180.Event[6].Page[3].list.command[13],___CHOICE___,
Map180.Event[6].Page[3].list.command[13].textChoice[0],"""Would you like to be my date?""",
Map180.Event[6].Page[3].list.command[13].textChoice[1],"""Nevermind...""",
Map180.Event[6].Page[3].list.command[17],____TEXT____,
Map180.Event[6].Page[3].list.command[18].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[3].list.command[19].textData,"""... huh?""",
Map180.Event[6].Page[3].list.command[20],____TEXT____,
Map180.Event[6].Page[3].list.command[21].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[3].list.command[22].textData,"""Ahh... Did I hear correct?""",
Map180.Event[6].Page[3].list.command[23],____TEXT____,
Map180.Event[6].Page[3].list.command[24].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[3].list.command[25].textData,"""No, I couldn't have heard right. It would make no sense...""",
Map180.Event[6].Page[4].list.command[3],____TEXT____,
Map180.Event[6].Page[4].list.command[4].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[4].list.command[5].textData,"""...""",
Map180.Event[6].Page[4].list.command[6],____TEXT____,
Map180.Event[6].Page[4].list.command[7].textData,Nilvan seems to be lost in her thoughts...,
Map180.Event[6].Page[4].list.command[10],____TEXT____,
Map180.Event[6].Page[4].list.command[11].textData,\c[7]Cahara\c[0],
Map180.Event[6].Page[4].list.command[12].textData,"""...""",
Map180.Event[6].Page[4].list.command[13],___CHOICE___,
Map180.Event[6].Page[4].list.command[13].textChoice[0],"""Would you like to be my date?""",
Map180.Event[6].Page[4].list.command[13].textChoice[1],"""Nevermind...""",
Map180.Event[6].Page[4].list.command[17],____TEXT____,
Map180.Event[6].Page[4].list.command[18].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[4].list.command[19].textData,"""You did ask! I've been waiting for you to ask this for",
Map180.Event[6].Page[4].list.command[20].textData,"a couple of days already!""",
Map180.Event[6].Page[4].list.command[21],____TEXT____,
Map180.Event[6].Page[4].list.command[22].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[4].list.command[23].textData,"""I think you're the only one who can stand my air-headedness",
Map180.Event[6].Page[4].list.command[24].textData,"tee hee!""",
Map180.Event[6].Page[5].list.command[3],____TEXT____,
Map180.Event[6].Page[5].list.command[4].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[5].list.command[5].textData,"""...""",
Map180.Event[6].Page[5].list.command[6],____TEXT____,
Map180.Event[6].Page[5].list.command[7].textData,Nilvan seems to be lost in her thoughts...,
Map180.Event[6].Page[5].list.command[10],____TEXT____,
Map180.Event[6].Page[5].list.command[11].textData,\c[7]D'arce\c[0],
Map180.Event[6].Page[5].list.command[12].textData,"""...""",
Map180.Event[6].Page[5].list.command[13],___CHOICE___,
Map180.Event[6].Page[5].list.command[13].textChoice[0],"""Would you like to be my date?""",
Map180.Event[6].Page[5].list.command[13].textChoice[1],"""Nevermind...""",
Map180.Event[6].Page[5].list.command[17],____TEXT____,
Map180.Event[6].Page[5].list.command[18].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[5].list.command[19].textData,"""You did ask! I've been waiting for you to ask this for",
Map180.Event[6].Page[5].list.command[20].textData,"a couple of days already!""",
Map180.Event[6].Page[5].list.command[21],____TEXT____,
Map180.Event[6].Page[5].list.command[22].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[5].list.command[23].textData,"""I think you're the only one who can stand my air-headedness",
Map180.Event[6].Page[5].list.command[24].textData,"tee hee!""",
Map180.Event[6].Page[6].list.command[3],____TEXT____,
Map180.Event[6].Page[6].list.command[4].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[6].list.command[5].textData,"""...""",
Map180.Event[6].Page[6].list.command[6],____TEXT____,
Map180.Event[6].Page[6].list.command[7].textData,Nilvan seems to be lost in her thoughts...,
Map180.Event[6].Page[6].list.command[10],____TEXT____,
Map180.Event[6].Page[6].list.command[11].textData,\c[7]Enki\c[0],
Map180.Event[6].Page[6].list.command[12].textData,"""...""",
Map180.Event[6].Page[6].list.command[13],___CHOICE___,
Map180.Event[6].Page[6].list.command[13].textChoice[0],"""Would you like to be my date?""",
Map180.Event[6].Page[6].list.command[13].textChoice[1],"""Nevermind...""",
Map180.Event[6].Page[6].list.command[17],____TEXT____,
Map180.Event[6].Page[6].list.command[18].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[6].list.command[19].textData,"""You did ask! I've been waiting for you to ask this for",
Map180.Event[6].Page[6].list.command[20].textData,"a couple of days already!""",
Map180.Event[6].Page[6].list.command[21],____TEXT____,
Map180.Event[6].Page[6].list.command[22].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[6].list.command[23].textData,"""I think you're the only one who can stand my air-headedness",
Map180.Event[6].Page[6].list.command[24].textData,"tee hee!""",
Map180.Event[6].Page[7].list.command[3],____TEXT____,
Map180.Event[6].Page[7].list.command[4].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[7].list.command[5].textData,"""...""",
Map180.Event[6].Page[7].list.command[6],____TEXT____,
Map180.Event[6].Page[7].list.command[7].textData,Nilvan seems to be lost in her thoughts...,
Map180.Event[6].Page[7].list.command[10],____TEXT____,
Map180.Event[6].Page[7].list.command[11].textData,\c[7]Ragnvaldr\c[0],
Map180.Event[6].Page[7].list.command[12].textData,"""...""",
Map180.Event[6].Page[7].list.command[13],___CHOICE___,
Map180.Event[6].Page[7].list.command[13].textChoice[0],"""Would you like to be my date?""",
Map180.Event[6].Page[7].list.command[13].textChoice[1],"""Nevermind...""",
Map180.Event[6].Page[7].list.command[17],____TEXT____,
Map180.Event[6].Page[7].list.command[18].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[7].list.command[19].textData,"""You did ask! I've been waiting for you to ask this for",
Map180.Event[6].Page[7].list.command[20].textData,"a couple of days already!""",
Map180.Event[6].Page[7].list.command[21],____TEXT____,
Map180.Event[6].Page[7].list.command[22].textData,\c[7]Nilvan\c[0],
Map180.Event[6].Page[7].list.command[23].textData,"""I think you're the only one who can stand my air-headedness",
Map180.Event[6].Page[7].list.command[24].textData,"tee hee!""",
Map180.Event[11].Page[0].list.command[3],____TEXT____,
Map180.Event[11].Page[0].list.command[4].textData,\c[7]Nas'hrah\c[0],
Map180.Event[11].Page[0].list.command[5].textData,"""What do you want?! Go ask someone to be your date!""",
Map180.Event[11].Page[0].list.command[8],____TEXT____,
Map180.Event[11].Page[0].list.command[9].textData,\c[7]Cahara\c[0],
Map180.Event[11].Page[0].list.command[10].textData,"""...""",
Map180.Event[11].Page[0].list.command[11],___CHOICE___,
Map180.Event[11].Page[0].list.command[11].textChoice[0],"""Would you like to be my date?""",
Map180.Event[11].Page[0].list.command[11].textChoice[1],"""Nevermind...""",
Map180.Event[11].Page[0].list.command[15],____TEXT____,
Map180.Event[11].Page[0].list.command[16].textData,\c[7]Nas'hrah\c[0],
Map180.Event[11].Page[0].list.command[17].textData,"""No, no, no, NO!""",
Map180.Event[11].Page[0].list.command[18],____TEXT____,
Map180.Event[11].Page[0].list.command[19].textData,\c[7]Nas'hrah\c[0],
Map180.Event[11].Page[0].list.command[20].textData,"""If I'm your only option, you might as well go hang yourself",
Map180.Event[11].Page[0].list.command[21].textData,"you miserable worm!""",
Map180.Event[11].Page[1].list.command[3],____TEXT____,
Map180.Event[11].Page[1].list.command[4].textData,\c[7]Nas'hrah\c[0],
Map180.Event[11].Page[1].list.command[5].textData,"""What do you want?! Go ask someone to be your date!""",
Map180.Event[11].Page[1].list.command[8],____TEXT____,
Map180.Event[11].Page[1].list.command[9].textData,\c[7]D'arce\c[0],
Map180.Event[11].Page[1].list.command[10].textData,"""...""",
Map180.Event[11].Page[1].list.command[11],___CHOICE___,
Map180.Event[11].Page[1].list.command[11].textChoice[0],"""Would you like to be my date?""",
Map180.Event[11].Page[1].list.command[11].textChoice[1],"""Nevermind...""",
Map180.Event[11].Page[1].list.command[15],____TEXT____,
Map180.Event[11].Page[1].list.command[16].textData,\c[7]Nas'hrah\c[0],
Map180.Event[11].Page[1].list.command[17].textData,"""No, no, no, NO!""",
Map180.Event[11].Page[1].list.command[18],____TEXT____,
Map180.Event[11].Page[1].list.command[19].textData,\c[7]Nas'hrah\c[0],
Map180.Event[11].Page[1].list.command[20].textData,"""If I'm your only option, you might as well go hang yourself",
Map180.Event[11].Page[1].list.command[21].textData,"you miserable worm!""",
Map180.Event[11].Page[2].list.command[3],____TEXT____,
Map180.Event[11].Page[2].list.command[4].textData,\c[7]Nas'hrah\c[0],
Map180.Event[11].Page[2].list.command[5].textData,"""What do you want?! Go ask someone to be your date!""",
Map180.Event[11].Page[2].list.command[8],____TEXT____,
Map180.Event[11].Page[2].list.command[9].textData,\c[7]Enki\c[0],
Map180.Event[11].Page[2].list.command[10].textData,"""...""",
Map180.Event[11].Page[2].list.command[11],___CHOICE___,
Map180.Event[11].Page[2].list.command[11].textChoice[0],"""Would you like to be my date?""",
Map180.Event[11].Page[2].list.command[11].textChoice[1],"""Nevermind...""",
Map180.Event[11].Page[2].list.command[15],____TEXT____,
Map180.Event[11].Page[2].list.command[16].textData,\c[7]Nas'hrah\c[0],
Map180.Event[11].Page[2].list.command[17].textData,"""No, no, no, NO!""",
Map180.Event[11].Page[2].list.command[18],____TEXT____,
Map180.Event[11].Page[2].list.command[19].textData,\c[7]Nas'hrah\c[0],
Map180.Event[11].Page[2].list.command[20].textData,"""If I'm your only option, you might as well go hang yourself",
Map180.Event[11].Page[2].list.command[21].textData,"you miserable worm!""",
Map180.Event[11].Page[3].list.command[3],____TEXT____,
Map180.Event[11].Page[3].list.command[4].textData,\c[7]Nas'hrah\c[0],
Map180.Event[11].Page[3].list.command[5].textData,"""What do you want?! Go ask someone to be your date!""",
Map180.Event[11].Page[3].list.command[8],____TEXT____,
Map180.Event[11].Page[3].list.command[9].textData,\c[7]Ragnvaldr\c[0],
Map180.Event[11].Page[3].list.command[10].textData,"""...""",
Map180.Event[11].Page[3].list.command[11],___CHOICE___,
Map180.Event[11].Page[3].list.command[11].textChoice[0],"""Would you like to be my date?""",
Map180.Event[11].Page[3].list.command[11].textChoice[1],"""Nevermind...""",
Map180.Event[11].Page[3].list.command[15],____TEXT____,
Map180.Event[11].Page[3].list.command[16].textData,\c[7]Nas'hrah\c[0],
Map180.Event[11].Page[3].list.command[17].textData,"""No, no, no, NO!""",
Map180.Event[11].Page[3].list.command[18],____TEXT____,
Map180.Event[11].Page[3].list.command[19].textData,\c[7]Nas'hrah\c[0],
Map180.Event[11].Page[3].list.command[20].textData,"""If I'm your only option, you might as well go hang yourself",
Map180.Event[11].Page[3].list.command[21].textData,"you miserable worm!""",
Map180.Event[11].Page[4].list.command[3],____TEXT____,
Map180.Event[11].Page[4].list.command[4].textData,\c[7]Nas'hrah\c[0],
