ID,source,target
Map142.Event[24].Page[12].list.command[2],____TEXT____,
Map142.Event[24].Page[12].list.command[3].textData,The god of fear and hunger acknowledges your suffering.,
Map142.Event[26].Page[0].list.command[2],____TEXT____,
Map142.Event[26].Page[0].list.command[3].textData,You take a look into the black...,
Map142.Event[26].Page[0].list.command[33],____TEXT____,
Map142.Event[26].Page[0].list.command[34].textData,You sanity declines at an alarming rate! You are gasping for,
Map142.Event[26].Page[0].list.command[35].textData,breath desperately as the shock and horror shut down your,
Map142.Event[26].Page[0].list.command[36].textData,bodily functions one by one.,
Map142.Event[26].Page[0].list.command[37],____TEXT____,
Map142.Event[26].Page[0].list.command[38].textData,You feel terror run wild inside you. Despite being hardened,
Map142.Event[26].Page[0].list.command[39].textData,"by the horrors of the dungeon, nothing you've witnessed so",
Map142.Event[26].Page[0].list.command[40].textData,far could have readied you for this primal feeling.,
Map142.Event[26].Page[0].list.command[41],____TEXT____,
Map142.Event[26].Page[0].list.command[42].textData,You cannot operate in any way. Your body has to shut down,
Map142.Event[26].Page[0].list.command[43].textData,as that is the only escape it can come up with when facing,
Map142.Event[26].Page[0].list.command[44].textData,this older being.,
Map142.Event[26].Page[0].list.command[45],____TEXT____,
Map142.Event[26].Page[0].list.command[46].textData,Your life runs past your eyes in a heartbeat. The biggest,
Map142.Event[26].Page[0].list.command[47].textData,regret you have was to ever set a foot in these dungeons.,
Map142.Event[26].Page[0].list.command[48],____TEXT____,
Map142.Event[26].Page[0].list.command[49].textData,You know realize that the whole experience was predetermined,
Map142.Event[26].Page[0].list.command[50].textData,since the very first second you laid your eyes on this ancient,
Map142.Event[26].Page[0].list.command[51].textData,fortress...,
Map142.Event[26].Page[1].list.command[6],____TEXT____,
Map142.Event[26].Page[1].list.command[7].textData,You take a look into the black...,
Map142.Event[26].Page[1].list.command[33],____TEXT____,
Map142.Event[26].Page[1].list.command[34].textData,\c[7]Nas'hrah\c[0],
Map142.Event[26].Page[1].list.command[35].textData,"""YES!! KUEH KUEH!!""",
Map142.Event[26].Page[1].list.command[36],____TEXT____,
Map142.Event[26].Page[1].list.command[37].textData,\c[7]Nas'hrah\c[0],
Map142.Event[26].Page[1].list.command[38].textData,"""GRO-GOROTH!!""",
Map142.Event[26].Page[1].list.command[39],____TEXT____,
Map142.Event[26].Page[1].list.command[40].textData,\c[7]Nas'hrah\c[0],
Map142.Event[26].Page[1].list.command[41].textData,"""YOU NASTY VILE PISS STAIN!""",
Map142.Event[26].Page[1].list.command[42],____TEXT____,
Map142.Event[26].Page[1].list.command[43].textData,\c[7]Nas'hrah\c[0],
Map142.Event[26].Page[1].list.command[44].textData,"""KUEH HUEH! THIS IS THE DAY!""",
Map142.Event[26].Page[1].list.command[45],____TEXT____,
Map142.Event[26].Page[1].list.command[46].textData,\c[7]Nas'hrah\c[0],
Map142.Event[26].Page[1].list.command[47].textData,"""THIS IS THE DAY--""",
Map142.Event[26].Page[1].list.command[52],____TEXT____,
Map142.Event[26].Page[1].list.command[53].textData,Nas'hrah burned into ash.,
Map142.Event[26].Page[1].list.command[62],____TEXT____,
Map142.Event[26].Page[1].list.command[63].textData,\c[7]Traces of Gro-goroth\c[0],
Map142.Event[26].Page[1].list.command[64].textData,"""WHY.. DO.. YOU.. RESIST.. HUMAN?""",
Map142.Event[26].Page[1].list.command[65],___CHOICE___,
Map142.Event[26].Page[1].list.command[65].textChoice[0],"""I want to crush the old gods!""",
Map142.Event[26].Page[1].list.command[65].textChoice[1],"""I want to become a true god!""",
Map142.Event[26].Page[1].list.command[65].textChoice[2],"""I just want to know more...""",
Map142.Event[26].Page[1].list.command[67],____TEXT____,
Map142.Event[26].Page[1].list.command[68].textData,\c[7]Traces of Gro-goroth\c[0],
Map142.Event[26].Page[1].list.command[69].textData,"""YOU.. CRUSH?""",
Map142.Event[26].Page[1].list.command[70],____TEXT____,
Map142.Event[26].Page[1].list.command[71].textData,\c[7]Traces of Gro-goroth\c[0],
