ID,source,target
Map026.Event[5].Page[1].list.command[0],____TEXT____,
Map026.Event[5].Page[1].list.command[1].textData,Moonless is dead now...,
Map026.Event[5].Page[1].list.command[4],____TEXT____,
Map026.Event[5].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map026.Event[5].Page[1].list.command[6],___CHOICE___,
Map026.Event[5].Page[1].list.command[6].textChoice[0],Yes,
Map026.Event[5].Page[1].list.command[6].textChoice[1],No,
Map026.Event[5].Page[1].list.command[9],____TEXT____,
Map026.Event[5].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map026.Event[5].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map026.Event[6].Page[1].list.command[0],____TEXT____,
Map026.Event[6].Page[1].list.command[1].textData,Here lies \N[6]...,
Map026.Event[6].Page[1].list.command[4],____TEXT____,
Map026.Event[6].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map026.Event[6].Page[1].list.command[6],___CHOICE___,
Map026.Event[6].Page[1].list.command[6].textChoice[0],Yes,
Map026.Event[6].Page[1].list.command[6].textChoice[1],No,
Map026.Event[6].Page[1].list.command[8],____TEXT____,
Map026.Event[6].Page[1].list.command[9].textData,.\|.\|.\|.,
Map026.Event[6].Page[1].list.command[10],____TEXT____,
Map026.Event[6].Page[1].list.command[11].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map026.Event[6].Page[1].list.command[12].textData,remains...,
Map026.Event[7].Page[1].list.command[0],____TEXT____,
Map026.Event[7].Page[1].list.command[1].textData,Here lies \N[5]...,
Map026.Event[7].Page[1].list.command[4],____TEXT____,
Map026.Event[7].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map026.Event[7].Page[1].list.command[6],___CHOICE___,
Map026.Event[7].Page[1].list.command[6].textChoice[0],Yes,
Map026.Event[7].Page[1].list.command[6].textChoice[1],No,
Map026.Event[7].Page[1].list.command[9],____TEXT____,
Map026.Event[7].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map026.Event[7].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map026.Event[8].Page[1].list.command[0],____TEXT____,
Map026.Event[8].Page[1].list.command[1].textData,Here lies \N[4]...,
Map026.Event[8].Page[1].list.command[4],____TEXT____,
Map026.Event[8].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map026.Event[8].Page[1].list.command[6],___CHOICE___,
Map026.Event[8].Page[1].list.command[6].textChoice[0],Yes,
Map026.Event[8].Page[1].list.command[6].textChoice[1],No,
Map026.Event[8].Page[1].list.command[9],____TEXT____,
Map026.Event[8].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map026.Event[8].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map026.Event[9].Page[1].list.command[0],____TEXT____,
Map026.Event[9].Page[1].list.command[1].textData,Here lies \N[3]...,
Map026.Event[9].Page[1].list.command[4],____TEXT____,
Map026.Event[9].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map026.Event[9].Page[1].list.command[6],___CHOICE___,
Map026.Event[9].Page[1].list.command[6].textChoice[0],Yes,
Map026.Event[9].Page[1].list.command[6].textChoice[1],No,
Map026.Event[9].Page[1].list.command[9],____TEXT____,
