ID,source,target
Map138.Event[3].Page[0].list.command[18],____TEXT____,
Map138.Event[3].Page[0].list.command[19].textData,A bare-breasted new god appears before you...,
Map138.Event[3].Page[0].list.command[21],____TEXT____,
Map138.Event[3].Page[0].list.command[22].textData,The woman glances over the girl briefly.,
Map138.Event[3].Page[0].list.command[25],____TEXT____,
Map138.Event[3].Page[0].list.command[26].textData,\c[7]Nilvan\c[0],
Map138.Event[3].Page[0].list.command[27].textData,"""Oh new one...""",
Map138.Event[3].Page[0].list.command[29],____TEXT____,
Map138.Event[3].Page[0].list.command[30].textData,The girl seems nervous around the new god.,
Map138.Event[3].Page[0].list.command[33],____TEXT____,
Map138.Event[3].Page[0].list.command[34].textData,\c[7]Nilvan\c[0],
Map138.Event[3].Page[0].list.command[35].textData,"""I must ask you a favor.""",
Map138.Event[3].Page[0].list.command[36],____TEXT____,
Map138.Event[3].Page[0].list.command[37].textData,\c[7]Nilvan\c[0],
Map138.Event[3].Page[0].list.command[38].textData,"""Our time has come. This form of existence isn't the answer",
Map138.Event[3].Page[0].list.command[39].textData,"we were looking for.""",
Map138.Event[3].Page[0].list.command[40],____TEXT____,
Map138.Event[3].Page[0].list.command[41].textData,\c[7]Nilvan\c[0],
Map138.Event[3].Page[0].list.command[42].textData,"""For mankind to break free, we need more.""",
Map138.Event[3].Page[0].list.command[43],____TEXT____,
Map138.Event[3].Page[0].list.command[44].textData,\c[7]Nilvan\c[0],
Map138.Event[3].Page[0].list.command[45].textData,"""We need someone equal in size and stature to them.""",
Map138.Event[3].Page[0].list.command[47],____TEXT____,
Map138.Event[3].Page[0].list.command[48].textData,Nilvan rubs her slightly swollen belly...,
Map138.Event[3].Page[0].list.command[50],____TEXT____,
Map138.Event[3].Page[0].list.command[51].textData,\c[7]Nilvan\c[0],
Map138.Event[3].Page[0].list.command[52].textData,"""Please, I ask of you, just get my child out of here.""",
Map138.Event[3].Page[0].list.command[53],____TEXT____,
Map138.Event[3].Page[0].list.command[54].textData,\c[7]Nilvan\c[0],
Map138.Event[3].Page[0].list.command[55].textData,"""Take her to the heart of the darkness.""",
Map138.Event[3].Page[0].list.command[57],____TEXT____,
Map138.Event[3].Page[0].list.command[58].textData,\c[7]Nilvan\c[0],
Map138.Event[3].Page[0].list.command[59].textData,"""I would gladly gift my soul to you if you were to agree on",
Map138.Event[3].Page[0].list.command[60].textData,"these terms...""",
Map138.Event[3].Page[0].list.command[61],___CHOICE___,
Map138.Event[3].Page[0].list.command[61].textChoice[0],"""I agree.""",
Map138.Event[3].Page[0].list.command[61].textChoice[1],"""I refuse.""",
Map138.Event[3].Page[0].list.command[63],____TEXT____,
Map138.Event[3].Page[0].list.command[64].textData,\c[7]Nilvan\c[0],
Map138.Event[3].Page[0].list.command[65].textData,"""Thank you.""",
Map138.Event[3].Page[0].list.command[67],____TEXT____,
Map138.Event[3].Page[0].list.command[68].textData,Nilvan gives the girl one last gaze.,
Map138.Event[3].Page[0].list.command[69],____TEXT____,
Map138.Event[3].Page[0].list.command[70].textData,The girl backs away behind you.,
Map138.Event[3].Page[0].list.command[84],____TEXT____,
Map138.Event[3].Page[0].list.command[85].textData,You get the \c[2]Endless soul\c[0].,
Map138.Event[3].Page[0].list.command[90],____TEXT____,
Map138.Event[3].Page[0].list.command[91].textData,\c[7]Nilvan\c[0],
Map138.Event[3].Page[0].list.command[92].textData,"""...""",
Map138.Event[3].Page[0].list.command[93],____TEXT____,
Map138.Event[3].Page[0].list.command[94].textData,Nilvan doesn't seem pleased with this decision.,
Map138.Event[3].Page[0].list.command[104],____TEXT____,
Map138.Event[3].Page[0].list.command[105].textData,You wake up from your dream.,
