ID,source,target
Map053.Event[14].Page[1].list.command[1],____TEXT____,
Map053.Event[14].Page[1].list.command[2].textData,\c[7]Buckman\c[0],
Map053.Event[14].Page[1].list.command[3].textData,"""Oh you woke up.""",
Map053.Event[14].Page[1].list.command[4],____TEXT____,
Map053.Event[14].Page[1].list.command[5].textData,\c[7]Buckman\c[0],
Map053.Event[14].Page[1].list.command[6].textData,"""You truly have nerves of steel my friend.""",
Map053.Event[14].Page[1].list.command[7],____TEXT____,
Map053.Event[14].Page[1].list.command[8].textData,\c[7]Buckman\c[0],
Map053.Event[14].Page[1].list.command[9].textData,"""Here I am shivering like a leaf of an aspen tree and you",
Map053.Event[14].Page[1].list.command[10].textData,"take a beauty nap. Incredible.""",
Map053.Event[14].Page[1].list.command[13],____TEXT____,
Map053.Event[14].Page[1].list.command[14].textData,\c[7]Buckman\c[0],
Map053.Event[14].Page[1].list.command[15].textData,"""W-why?! This is relentless!""",
Map053.Event[14].Page[1].list.command[16],____TEXT____,
Map053.Event[14].Page[1].list.command[17].textData,\c[7]Buckman\c[0],
Map053.Event[14].Page[1].list.command[18].textData,"""Behind every corner, something new awaits to harm me.""",
Map053.Event[14].Page[1].list.command[19],___CHOICE___,
Map053.Event[14].Page[1].list.command[19].textChoice[0],"""Are you just going to hide here?""",
Map053.Event[14].Page[1].list.command[19].textChoice[1],"""Get a hold on yourself!""",
Map053.Event[14].Page[1].list.command[19].textChoice[2],"""...""",
Map053.Event[14].Page[1].list.command[21],____TEXT____,
Map053.Event[14].Page[1].list.command[22].textData,\c[7]Buckman\c[0],
Map053.Event[14].Page[1].list.command[23].textData,"""In case you haven't noticed already, these dungeons are",
Map053.Event[14].Page[1].list.command[24].textData,filled with unimaginable horrors from the depths of the ,
Map053.Event[14].Page[1].list.command[25].textData,"darkness...""",
Map053.Event[14].Page[1].list.command[26],____TEXT____,
Map053.Event[14].Page[1].list.command[27].textData,\c[7]Buckman\c[0],
Map053.Event[14].Page[1].list.command[28].textData,"""One more terrifying than the last. But the most sadistic one",
Map053.Event[14].Page[1].list.command[29].textData,"would have to be Trortur, the torturer of these dungeons.""",
Map053.Event[14].Page[1].list.command[32],____TEXT____,
Map053.Event[14].Page[1].list.command[33].textData,\c[7]Buckman\c[0],
Map053.Event[14].Page[1].list.command[34].textData,"""It's not that simple...""",
Map053.Event[14].Page[2].list.command[1],____TEXT____,
Map053.Event[14].Page[2].list.command[2].textData,\c[7]Buckman\c[0],
Map053.Event[14].Page[2].list.command[3].textData,"""Oh you woke up.""",
Map053.Event[14].Page[2].list.command[4],____TEXT____,
Map053.Event[14].Page[2].list.command[5].textData,\c[7]Buckman\c[0],
Map053.Event[14].Page[2].list.command[6].textData,"""You truly have nerves of steel my friend.""",
Map053.Event[14].Page[2].list.command[7],____TEXT____,
Map053.Event[14].Page[2].list.command[8].textData,\c[7]Buckman\c[0],
Map053.Event[14].Page[2].list.command[9].textData,"""Here I am shivering like a leaf of an aspen tree and you",
Map053.Event[14].Page[2].list.command[10].textData,"take a beauty nap. Incredible.""",
Map053.Event[14].Page[2].list.command[11],____TEXT____,
Map053.Event[14].Page[2].list.command[12].textData,\c[7]Buckman\c[0],
Map053.Event[14].Page[2].list.command[13].textData,"""And you managed to get rid of that wretched torturer.""",
Map053.Event[14].Page[2].list.command[16],____TEXT____,
Map053.Event[14].Page[2].list.command[17].textData,\c[7]Buckman\c[0],
Map053.Event[14].Page[2].list.command[18].textData,"""You managed to get rid of that wretched torturer?""",
Map053.Event[14].Page[2].list.command[21],____TEXT____,
Map053.Event[14].Page[2].list.command[22].textData,\c[7]Buckman\c[0],
Map053.Event[14].Page[2].list.command[23].textData,"""Absolutely magnificent!""",
Map053.Event[14].Page[2].list.command[24],____TEXT____,
Map053.Event[14].Page[2].list.command[25].textData,\c[7]Buckman\c[0],
Map053.Event[14].Page[2].list.command[26].textData,"""But the dangers of this dungeon don't end here!""",
Map053.Event[14].Page[2].list.command[27],___CHOICE___,
Map053.Event[14].Page[2].list.command[27].textChoice[0],"""What are you doing here?""",
Map053.Event[14].Page[2].list.command[27].textChoice[1],"""Do you want to travel together?""",
Map053.Event[14].Page[2].list.command[29],____TEXT____,
Map053.Event[14].Page[2].list.command[30].textData,\c[7]Buckman\c[0],
Map053.Event[14].Page[2].list.command[31].textData,"""Ah... Well... It's complicated.""",
Map053.Event[14].Page[2].list.command[32],____TEXT____,
Map053.Event[14].Page[2].list.command[33].textData,\c[7]Buckman\c[0],
Map053.Event[14].Page[2].list.command[34].textData,"""Let us trade words later in a more secure enviroment.""",
Map053.Event[14].Page[2].list.command[37],____TEXT____,
Map053.Event[14].Page[2].list.command[38].textData,\c[7]Buckman\c[0],
Map053.Event[14].Page[2].list.command[39].textData,"""Aah, you are heading towards the darkness...""",
Map053.Event[14].Page[2].list.command[40],____TEXT____,
Map053.Event[14].Page[2].list.command[41].textData,\c[7]Buckman\c[0],
Map053.Event[14].Page[2].list.command[42].textData,"""I apologize, but not this time. I will catch my breath here ",
Map053.Event[14].Page[2].list.command[43].textData,"for a while.""",
Map053.Event[15].Page[0].list.command[0],____TEXT____,
Map053.Event[15].Page[0].list.command[1].textData,There is a bloody toilet hole. You could fit through,
Map053.Event[15].Page[0].list.command[2].textData,the hole...,
Map053.Event[15].Page[0].list.command[3],___CHOICE___,
Map053.Event[15].Page[0].list.command[3].textChoice[0],Look,
Map053.Event[15].Page[0].list.command[3].textChoice[1],Climb in,
Map053.Event[15].Page[0].list.command[3].textChoice[2],Leave,
Map053.Event[15].Page[0].list.command[5],____TEXT____,
Map053.Event[15].Page[0].list.command[6].textData,You see nothing but darkness.,
Map053.Event[15].Page[0].list.command[7].textData,The smell is awful however.,
Map053.Event[15].Page[0].list.command[8],____TEXT____,
Map053.Event[15].Page[0].list.command[9].textData,"The smell is a mixture of death, blood, feces and",
Map053.Event[15].Page[0].list.command[10].textData,semen.,
Map053.Event[16].Page[0].list.command[0],____TEXT____,
Map053.Event[16].Page[0].list.command[1].textData,\c[7]Priest\c[0],
Map053.Event[16].Page[0].list.command[2].textData,"""They will create an idol out of our fears!""",
Map053.Event[16].Page[1].list.command[1],____TEXT____,
Map053.Event[16].Page[1].list.command[2].textData,\c[7]Priest\c[0],
Map053.Event[16].Page[1].list.command[3].textData,"""Greetings sister. Have you come for the holy ceremony",
Map053.Event[16].Page[1].list.command[4].textData,"as well?""",
Map053.Event[16].Page[1].list.command[5],____TEXT____,
Map053.Event[16].Page[1].list.command[6].textData,\c[7]Priest\c[0],
Map053.Event[16].Page[1].list.command[7].textData,"""The time is now. The times the prophecies have foretold!""",
Map053.Event[16].Page[1].list.command[10],____TEXT____,
Map053.Event[16].Page[1].list.command[11].textData,\c[7]Priest\c[0],
Map053.Event[16].Page[1].list.command[12].textData,"""Greetings brother. Have you come for the holy ceremony",
Map053.Event[16].Page[1].list.command[13].textData,"as well?""",
Map053.Event[16].Page[1].list.command[14],____TEXT____,
Map053.Event[16].Page[1].list.command[15].textData,\c[7]Priest\c[0],
Map053.Event[16].Page[1].list.command[16].textData,"""The time is now. The times the prophecies have foretold!""",
Map053.Event[16].Page[1].list.command[19],____TEXT____,
Map053.Event[16].Page[1].list.command[20].textData,\c[7]Priest\c[0],
Map053.Event[16].Page[1].list.command[21].textData,"""Is there something you would like to know?""",
Map053.Event[16].Page[1].list.command[22],___CHOICE___,
Map053.Event[16].Page[1].list.command[22].textChoice[0],"""About the older gods...""",
Map053.Event[16].Page[1].list.command[22].textChoice[1],"""About the new gods...""",
Map053.Event[16].Page[1].list.command[22].textChoice[2],Attack him,
Map053.Event[16].Page[1].list.command[22].textChoice[3],"""Nevermind.""",
Map053.Event[16].Page[1].list.command[24],____TEXT____,
Map053.Event[16].Page[1].list.command[25].textData,\c[7]Priest\c[0],
Map053.Event[16].Page[1].list.command[26].textData,"""Tell me which god do you serve?""",
Map053.Event[16].Page[1].list.command[27],___CHOICE___,
Map053.Event[16].Page[1].list.command[27].textChoice[0],"""Gro-goroth.""",
Map053.Event[16].Page[1].list.command[27].textChoice[1],"""Sylvian.""",
Map053.Event[16].Page[1].list.command[27].textChoice[2],"""Alll-Mer.""",
Map053.Event[16].Page[1].list.command[27].textChoice[3],"""Other...""",
Map053.Event[16].Page[1].list.command[29],____TEXT____,
Map053.Event[16].Page[1].list.command[30].textData,\c[7]Priest\c[0],
Map053.Event[16].Page[1].list.command[31].textData,"""Where there is creation, there must be destruction. Such",
Map053.Event[16].Page[1].list.command[32].textData,"is the cycle of life.""",
Map053.Event[16].Page[1].list.command[33],____TEXT____,
Map053.Event[16].Page[1].list.command[34].textData,\c[7]Priest\c[0],
Map053.Event[16].Page[1].list.command[35].textData,"""Common folk often portray Gro-goroth as a being of evil",
Map053.Event[16].Page[1].list.command[36].textData,"or an entity that must be avoided by all costs.""",
Map053.Event[16].Page[1].list.command[37],____TEXT____,
Map053.Event[16].Page[1].list.command[38].textData,\c[7]Priest\c[0],
Map053.Event[16].Page[1].list.command[39].textData,"""But... it's not the whole truth.""",
Map053.Event[16].Page[1].list.command[42],____TEXT____,
Map053.Event[16].Page[1].list.command[43].textData,\c[7]Priest\c[0],
Map053.Event[16].Page[1].list.command[44].textData,"""Sylvian, the goddess... She once loved us so...""",
Map053.Event[16].Page[1].list.command[45],____TEXT____,
Map053.Event[16].Page[1].list.command[46].textData,\c[7]Priest\c[0],
Map053.Event[16].Page[1].list.command[47].textData,"""But you can love too much...""",
Map053.Event[16].Page[1].list.command[48],____TEXT____,
Map053.Event[16].Page[1].list.command[49].textData,\c[7]Priest\c[0],
Map053.Event[16].Page[1].list.command[50].textData,"""That is when lust, sex and addiction take a form of ",
Map053.Event[16].Page[1].list.command[51].textData,"defiguration.""",
Map053.Event[16].Page[1].list.command[54],____TEXT____,
Map053.Event[16].Page[1].list.command[55].textData,\c[7]Priest\c[0],
Map053.Event[16].Page[1].list.command[56].textData,"""Alll-Mer is the most recent of all the older gods.""",
Map053.Event[16].Page[1].list.command[57],____TEXT____,
Map053.Event[16].Page[1].list.command[58].textData,\c[7]Priest\c[0],
Map053.Event[16].Page[1].list.command[59].textData,"""But that is only because he made himself apparent at such",
Map053.Event[16].Page[1].list.command[60].textData,"a late age.""",
Map053.Event[16].Page[1].list.command[61],____TEXT____,
Map053.Event[16].Page[1].list.command[62].textData,\c[7]Priest\c[0],
Map053.Event[16].Page[1].list.command[63].textData,"""He has existed for aeons as a seed of his father.""",
Map053.Event[16].Page[1].list.command[66],____TEXT____,
Map053.Event[16].Page[1].list.command[67].textData,\c[7]Priest\c[0],
