ID,source,target
Map145.Event[5].Page[1].list.command[6],____TEXT____,
Map145.Event[5].Page[1].list.command[7].textData,With \c[2]Mastery over insects\c[0] you are able to hear,
Map145.Event[5].Page[1].list.command[8].textData,whispers...,
Map145.Event[5].Page[1].list.command[11],____TEXT____,
Map145.Event[5].Page[1].list.command[12].textData,"\} ""Master... you are near... keep going!""",
Map145.Event[5].Page[1].list.command[16],____TEXT____,
Map145.Event[5].Page[1].list.command[17].textData,"\} ""Master... we are close... to celebration!""",
Map145.Event[5].Page[1].list.command[21],____TEXT____,
Map145.Event[5].Page[1].list.command[22].textData,"\} ""Master... jubilee... the time is here!""",
Map145.Event[5].Page[1].list.command[25],____TEXT____,
Map145.Event[5].Page[1].list.command[26].textData,"\} ""Master... let us feast together... blood...""",
Map145.Event[7].Page[1].list.command[6],____TEXT____,
Map145.Event[7].Page[1].list.command[7].textData,With \c[2]Mastery over insects\c[0] you are able to hear,
Map145.Event[7].Page[1].list.command[8].textData,whispers...,
Map145.Event[7].Page[1].list.command[11],____TEXT____,
Map145.Event[7].Page[1].list.command[12].textData,"\} ""Master... you are near... keep going!""",
Map145.Event[7].Page[1].list.command[16],____TEXT____,
Map145.Event[7].Page[1].list.command[17].textData,"\} ""Master... we are close... to celebration!""",
Map145.Event[7].Page[1].list.command[21],____TEXT____,
Map145.Event[7].Page[1].list.command[22].textData,"\} ""Master... jubilee... the time is here!""",
Map145.Event[7].Page[1].list.command[25],____TEXT____,
Map145.Event[7].Page[1].list.command[26].textData,"\} ""Master... let us feast together... blood...""",
Map145.Event[8].Page[1].list.command[6],____TEXT____,
Map145.Event[8].Page[1].list.command[7].textData,With \c[2]Mastery over insects\c[0] you are able to hear,
Map145.Event[8].Page[1].list.command[8].textData,whispers...,
Map145.Event[8].Page[1].list.command[11],____TEXT____,
Map145.Event[8].Page[1].list.command[12].textData,"\} ""Master... you are near... keep going!""",
Map145.Event[8].Page[1].list.command[16],____TEXT____,
Map145.Event[8].Page[1].list.command[17].textData,"\} ""Master... we are close... to celebration!""",
Map145.Event[8].Page[1].list.command[21],____TEXT____,
Map145.Event[8].Page[1].list.command[22].textData,"\} ""Master... jubilee... the time is here!""",
Map145.Event[8].Page[1].list.command[25],____TEXT____,
Map145.Event[8].Page[1].list.command[26].textData,"\} ""Master... let us feast together... blood...""",
Map145.Event[14].Page[1].list.command[6],____TEXT____,
Map145.Event[14].Page[1].list.command[7].textData,With \c[2]Mastery over insects\c[0] you are able to hear,
Map145.Event[14].Page[1].list.command[8].textData,whispers...,
Map145.Event[14].Page[1].list.command[11],____TEXT____,
Map145.Event[14].Page[1].list.command[12].textData,"\} ""Master... you are near... keep going!""",
Map145.Event[14].Page[1].list.command[16],____TEXT____,
Map145.Event[14].Page[1].list.command[17].textData,"\} ""Master... we are close... to celebration!""",
Map145.Event[14].Page[1].list.command[21],____TEXT____,
Map145.Event[14].Page[1].list.command[22].textData,"\} ""Master... jubilee... the time is here!""",
Map145.Event[14].Page[1].list.command[25],____TEXT____,
Map145.Event[14].Page[1].list.command[26].textData,"\} ""Master... let us feast together... blood...""",
Map145.Event[15].Page[1].list.command[6],____TEXT____,
Map145.Event[15].Page[1].list.command[7].textData,With \c[2]Mastery over insects\c[0] you are able to hear,
Map145.Event[15].Page[1].list.command[8].textData,whispers...,
Map145.Event[15].Page[1].list.command[11],____TEXT____,
Map145.Event[15].Page[1].list.command[12].textData,"\} ""Master... you are near... keep going!""",
Map145.Event[15].Page[1].list.command[16],____TEXT____,
Map145.Event[15].Page[1].list.command[17].textData,"\} ""Master... we are close... to celebration!""",
Map145.Event[15].Page[1].list.command[21],____TEXT____,
Map145.Event[15].Page[1].list.command[22].textData,"\} ""Master... jubilee... the time is here!""",
Map145.Event[15].Page[1].list.command[25],____TEXT____,
Map145.Event[15].Page[1].list.command[26].textData,"\} ""Master... let us feast together... blood...""",
Map145.Event[101].Page[0].list.command[0],____TEXT____,
Map145.Event[101].Page[0].list.command[1].textData,A sturdy chest. It doesn't seem to be locked.,
Map145.Event[101].Page[0].list.command[2],___CHOICE___,
Map145.Event[101].Page[0].list.command[2].textChoice[0],Open,
Map145.Event[101].Page[0].list.command[2].textChoice[1],Leave it,
Map145.Event[101].Page[0].list.command[5],___CHOICE___,
Map145.Event[101].Page[0].list.command[5].textChoice[0],HEADS,
Map145.Event[101].Page[0].list.command[5].textChoice[1],TAILS,
Map145.Event[101].Page[1].list.command[0],____TEXT____,
Map145.Event[101].Page[1].list.command[1].textData,There is nothing left in the chest anymore.,
Map145.Event[156].Page[1].list.command[0],____TEXT____,
Map145.Event[156].Page[1].list.command[1].textData,The girl is dead now...,
Map145.Event[156].Page[1].list.command[4],____TEXT____,
Map145.Event[156].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map145.Event[156].Page[1].list.command[6],___CHOICE___,
Map145.Event[156].Page[1].list.command[6].textChoice[0],Yes,
Map145.Event[156].Page[1].list.command[6].textChoice[1],No,
Map145.Event[156].Page[1].list.command[9],____TEXT____,
Map145.Event[156].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed its appearance.,
Map145.Event[156].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map145.Event[156].Page[1].list.command[12],____TEXT____,
Map145.Event[156].Page[1].list.command[13].textData,The stone has a heavy aura to it. It's almost too much,
Map145.Event[156].Page[1].list.command[14].textData,for you to carry...,
Map145.Event[157].Page[1].list.command[0],____TEXT____,
Map145.Event[157].Page[1].list.command[1].textData,Here lies \N[16]...,
Map145.Event[157].Page[1].list.command[3],____TEXT____,
