ID,source,target
Map066.Event[5].Page[1].list.command[0],____TEXT____,
Map066.Event[5].Page[1].list.command[1].textData,Moonless is dead now...,
Map066.Event[6].Page[1].list.command[0],____TEXT____,
Map066.Event[6].Page[1].list.command[1].textData,Here lies \N[6]...,
Map066.Event[7].Page[1].list.command[0],____TEXT____,
Map066.Event[7].Page[1].list.command[1].textData,Here lies \N[5]...,
Map066.Event[8].Page[1].list.command[0],____TEXT____,
Map066.Event[8].Page[1].list.command[1].textData,Here lies \N[4]...,
Map066.Event[9].Page[1].list.command[0],____TEXT____,
Map066.Event[9].Page[1].list.command[1].textData,Here lies \N[3]...,
Map066.Event[10].Page[1].list.command[0],____TEXT____,
Map066.Event[10].Page[1].list.command[1].textData,Here lies \N[1]...,
Map066.Event[10].Page[1].list.command[4],____TEXT____,
Map066.Event[10].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map066.Event[10].Page[1].list.command[6],___CHOICE___,
Map066.Event[10].Page[1].list.command[6].textChoice[0],Yes,
Map066.Event[10].Page[1].list.command[6].textChoice[1],No,
Map066.Event[10].Page[1].list.command[9],____TEXT____,
Map066.Event[10].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map066.Event[10].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map066.Event[15].Page[0].list.command[1],____TEXT____,
Map066.Event[15].Page[0].list.command[2].textData,The wall feels soft around here.,
Map066.Event[15].Page[0].list.command[3],___CHOICE___,
Map066.Event[15].Page[0].list.command[3].textChoice[0],Push,
Map066.Event[15].Page[0].list.command[3].textChoice[1],Leave,
Map066.Event[18].Page[1].list.command[0],____TEXT____,
Map066.Event[18].Page[1].list.command[1].textData,The girl is dead now...,
Map066.Event[19].Page[1].list.command[0],____TEXT____,
Map066.Event[19].Page[1].list.command[1].textData,Here lies \N[16]...,
Map066.Event[20].Page[1].list.command[0],____TEXT____,
Map066.Event[20].Page[1].list.command[1].textData,Here lies \N[17]...,
Map066.Event[21].Page[1].list.command[0],____TEXT____,
Map066.Event[21].Page[1].list.command[1].textData,Here lies \N[18]...,
Map066.Event[22].Page[0].list.command[3],____TEXT____,
Map066.Event[22].Page[0].list.command[4].textData,You are unable to move...,
Map066.Event[22].Page[0].list.command[5],___CHOICE___,
Map066.Event[22].Page[0].list.command[5].textChoice[0],Quit breathing,
Map066.Event[22].Page[0].list.command[5].textChoice[1],Hold on!,
Map066.Event[22].Page[1].list.command[3],____TEXT____,
Map066.Event[22].Page[1].list.command[4].textData,You are unable to move...,
Map066.Event[22].Page[1].list.command[5],___CHOICE___,
Map066.Event[22].Page[1].list.command[5].textChoice[0],Quit breathing,
Map066.Event[22].Page[1].list.command[5].textChoice[1],Hold on!,
Map066.Event[22].Page[2].list.command[3],____TEXT____,
Map066.Event[22].Page[2].list.command[4].textData,You are unable to move...,
Map066.Event[22].Page[2].list.command[5],___CHOICE___,
Map066.Event[22].Page[2].list.command[5].textChoice[0],Quit breathing,
Map066.Event[22].Page[2].list.command[5].textChoice[1],Hold on!,
Map066.Event[22].Page[3].list.command[3],____TEXT____,
Map066.Event[22].Page[3].list.command[4].textData,You are unable to move...,
Map066.Event[22].Page[3].list.command[5],___CHOICE___,
Map066.Event[22].Page[3].list.command[5].textChoice[0],Quit breathing,
Map066.Event[22].Page[3].list.command[5].textChoice[1],Hold on!,
Map066.Event[22].Page[4].list.command[3],____TEXT____,
Map066.Event[22].Page[4].list.command[4].textData,You are unable to move...,
Map066.Event[22].Page[4].list.command[5],___CHOICE___,
Map066.Event[22].Page[4].list.command[5].textChoice[0],Quit breathing,
Map066.Event[22].Page[4].list.command[5].textChoice[1],Hold on!,
Map066.Event[22].Page[5].list.command[3],____TEXT____,
Map066.Event[22].Page[5].list.command[4].textData,You are unable to move...,
Map066.Event[22].Page[5].list.command[5],___CHOICE___,
Map066.Event[22].Page[5].list.command[5].textChoice[0],Quit breathing,
Map066.Event[22].Page[5].list.command[5].textChoice[1],Hold on!,
Map066.Event[22].Page[6].list.command[3],____TEXT____,
Map066.Event[22].Page[6].list.command[4].textData,You are unable to move...,
Map066.Event[22].Page[6].list.command[5],___CHOICE___,
Map066.Event[22].Page[6].list.command[5].textChoice[0],Quit breathing,
Map066.Event[22].Page[6].list.command[5].textChoice[1],Hold on!,
Map066.Event[34].Page[0].list.command[8].textComment,MERCENARY,
Map066.Event[34].Page[0].list.command[86].textComment,KNIGHT,
Map066.Event[34].Page[0].list.command[164].textComment,CAPTAIN,
Map066.Event[34].Page[0].list.command[260].textComment,OUTLANDER,
Map066.Event[34].Page[0].list.command[338].textComment,MARRIAGE,
Map066.Event[45].Page[1].list.command[0],____TEXT____,
Map066.Event[45].Page[1].list.command[1].textData,Your child is dead now...,
Map066.Event[46].Page[0].list.command[0],____TEXT____,
Map066.Event[46].Page[0].list.command[1].textData,A sturdy chest. It doesn't seem to be locked.,
Map066.Event[46].Page[0].list.command[2],___CHOICE___,
Map066.Event[46].Page[0].list.command[2].textChoice[0],Open,
Map066.Event[46].Page[0].list.command[2].textChoice[1],Leave it,
Map066.Event[46].Page[0].list.command[5],___CHOICE___,
Map066.Event[46].Page[0].list.command[5].textChoice[0],HEADS,
Map066.Event[46].Page[0].list.command[5].textChoice[1],TAILS,
Map066.Event[46].Page[1].list.command[0],____TEXT____,
Map066.Event[46].Page[1].list.command[1].textData,There is nothing left in the chest anymore.,
Map066.Event[47].Page[0].list.command[0],____TEXT____,
Map066.Event[47].Page[0].list.command[1].textData,A sturdy chest. It doesn't seem to be locked.,
Map066.Event[47].Page[0].list.command[2],___CHOICE___,
Map066.Event[47].Page[0].list.command[2].textChoice[0],Open,
Map066.Event[47].Page[0].list.command[2].textChoice[1],Leave it,
Map066.Event[47].Page[0].list.command[5],___CHOICE___,
Map066.Event[47].Page[0].list.command[5].textChoice[0],HEADS,
Map066.Event[47].Page[0].list.command[5].textChoice[1],TAILS,
Map066.Event[47].Page[0].list.command[41],____TEXT____,
Map066.Event[47].Page[0].list.command[42].textData,Empty.,
Map066.Event[47].Page[0].list.command[81],____TEXT____,
Map066.Event[47].Page[0].list.command[82].textData,Empty.,
Map066.Event[47].Page[1].list.command[0],____TEXT____,
Map066.Event[47].Page[1].list.command[1].textData,There is nothing left in the chest anymore.,
Map066.Event[50].Page[0].list.command[1],____TEXT____,
Map066.Event[50].Page[0].list.command[2].textData,With \c[2]Mastery over insects\c[0] you are able to hear,
Map066.Event[50].Page[0].list.command[3].textData,whispers...,
Map066.Event[50].Page[0].list.command[4],____TEXT____,
Map066.Event[50].Page[0].list.command[5].textData,"\} ""Master... this is our... kingdom...""",
Map066.Event[50].Page[0].list.command[6],____TEXT____,
Map066.Event[50].Page[0].list.command[7].textData,"\} ""Master... look for the hidden paths... there are plenty...""",
Map066.Event[59].Page[0].list.command[3],____TEXT____,
Map066.Event[59].Page[0].list.command[4].textData,You feel a terrible presence entering these dungeons...,
Map066.Event[60].Page[0].list.command[3],____TEXT____,
Map066.Event[60].Page[0].list.command[4].textData,You feel a terrible presence entering these dungeons...,
Map066.Event[61].Page[0].list.command[3],____TEXT____,
Map066.Event[61].Page[0].list.command[4].textData,You feel a terrible presence entering these dungeons...,
Map066.Event[62].Page[1].list.command[0],____TEXT____,
Map066.Event[62].Page[1].list.command[1].textData,Here lies \N[19]...,
Map066.Event[63].Page[1].list.command[0],____TEXT____,
Map066.Event[63].Page[1].list.command[1].textData,Here lies \N[20]...,
Map066.Event[64].Page[1].list.command[0],____TEXT____,
Map066.Event[64].Page[1].list.command[1].textData,Here lies \N[21]...,
