Ruta,Texto original,Traducción
Map.Event[1].Page[0].list.command[29],____TEXT____,
Map.Event[1].Page[0].list.command[30].textData,\c[7]???\c[0],
Map.Event[1].Page[0].list.command[31].textData,"""A dark and moist high school that looms deep in the ",
Map.Event[1].Page[0].list.command[32].textData,"shadows.""",
Map.Event[1].Page[0].list.command[34],____TEXT____,
Map.Event[1].Page[0].list.command[35].textData,\c[7]???\c[0],
Map.Event[1].Page[0].list.command[36].textData,"""One would think this is no place for youth to grow up in, ",
Map.Event[1].Page[0].list.command[37].textData,"but one would simply be wrong in that hasty assessment.""",
Map.Event[1].Page[0].list.command[39],____TEXT____,
Map.Event[1].Page[0].list.command[40].textData,\c[7]???\c[0],
Map.Event[1].Page[0].list.command[41].textData,"The dungeon academy of Fear & Hunger...""",
Map.Event[1].Page[0].list.command[43],____TEXT____,
Map.Event[1].Page[0].list.command[44].textData,\c[7]???\c[0],
Map.Event[1].Page[0].list.command[45].textData,"""A very special high school only for the most special students ",
Map.Event[1].Page[0].list.command[46].textData,"across the known world.""",
Map.Event[1].Page[0].list.command[47],____TEXT____,
Map.Event[1].Page[0].list.command[48].textData,\c[7]???\c[0],
Map.Event[1].Page[0].list.command[49].textData,"""I don’t know how I got to attend this school among the ",
Map.Event[1].Page[0].list.command[50].textData,"hundreds of thousands of other applicants.""",
Map.Event[1].Page[0].list.command[51],____TEXT____,
Map.Event[1].Page[0].list.command[52].textData,\c[7]???\c[0],
Map.Event[1].Page[0].list.command[53].textData,"""Maybe it was by miraculous fate, a coin toss by the gods ",
Map.Event[1].Page[0].list.command[54].textData,"that chose my fate.""",
Map.Event[1].Page[0].list.command[55],____TEXT____,
Map.Event[1].Page[0].list.command[56].textData,\c[7]???\c[0],
Map.Event[1].Page[0].list.command[57].textData,"""Whatever is the case, I feel honored and full of pride in ",
Map.Event[1].Page[0].list.command[58].textData,knowing that one day I will rank among the very few who ,
Map.Event[1].Page[0].list.command[59].textData,"graduated from this place...""",
Map.Event[1].Page[0].list.command[60],____TEXT____,
Map.Event[1].Page[0].list.command[61].textData,\c[7]???\c[0],
Map.Event[1].Page[0].list.command[62].textData,"""... and endured the fear and the hunger this dungeon high ",
Map.Event[1].Page[0].list.command[63].textData,"is known for.""",
Map.Event[1].Page[0].list.command[65],____TEXT____,
Map.Event[1].Page[0].list.command[66].textData,\c[7]???\c[0],
Map.Event[1].Page[0].list.command[67].textData,"""In any case, before we go any further, let me introduce ",
Map.Event[1].Page[0].list.command[68].textData,"myself.""",
Map.Event[1].Page[0].list.command[69].textComment,Black background,
Map.Event[1].Page[0].list.command[76],____TEXT____,
Map.Event[1].Page[0].list.command[77].textData,\c[7]Cahara\c[0],
Map.Event[1].Page[0].list.command[78].textData,"""I'm Cahara of the South. Pleased to meet you.""",
Map.Event[1].Page[0].list.command[79],____TEXT____,
Map.Event[1].Page[0].list.command[80].textData,\c[7]Cahara\c[0],
Map.Event[1].Page[0].list.command[81].textData,"""The thing is, I’m really in a world of trouble. The academy ",
Map.Event[1].Page[0].list.command[82].textData,"is going to have its annual harvest festival soon.""",
Map.Event[1].Page[0].list.command[83],____TEXT____,
Map.Event[1].Page[0].list.command[84].textData,\c[7]Cahara\c[0],
Map.Event[1].Page[0].list.command[85].textData,"""And with the festival, there is also going to be a prom.""",
Map.Event[1].Page[0].list.command[86],____TEXT____,
Map.Event[1].Page[0].list.command[87].textData,\c[7]Cahara\c[0],
Map.Event[1].Page[0].list.command[88].textData,"""It is the pinnacle of each academic year and not attending ",
Map.Event[1].Page[0].list.command[89].textData,the event would deem one socially awkward for the rest of ,
Map.Event[1].Page[0].list.command[90].textData,"his or her academic career here.""",
Map.Event[1].Page[0].list.command[91],____TEXT____,
Map.Event[1].Page[0].list.command[92].textData,\c[7]Cahara\c[0],
Map.Event[1].Page[0].list.command[93].textData,"""The school has this very strict policy of either adapting ",
Map.Event[1].Page[0].list.command[94].textData,to its bizarre ways or getting swallowed up whole by its ,
Map.Event[1].Page[0].list.command[95].textData,"intense presence.""",
Map.Event[1].Page[0].list.command[96],____TEXT____,
Map.Event[1].Page[0].list.command[97].textData,\c[7]Cahara\c[0],
Map.Event[1].Page[0].list.command[98].textData,"""So failing to attend the prom is not an option.""",
Map.Event[1].Page[0].list.command[99],____TEXT____,
Map.Event[1].Page[0].list.command[100].textData,\c[7]Cahara\c[0],
Map.Event[1].Page[0].list.command[101].textData,"""The problem is... One needs a partner for the prom. You",
Map.Event[1].Page[0].list.command[102].textData,"cannot get in alone. And in order to get a partner, you",
Map.Event[1].Page[0].list.command[103].textData,"actually have to get other people to like you.""",
Map.Event[1].Page[0].list.command[104],____TEXT____,
Map.Event[1].Page[0].list.command[105].textData,\c[7]Cahara\c[0],
Map.Event[1].Page[0].list.command[106].textData,"""It is really a modern version of the chivalrous battles ",
Map.Event[1].Page[0].list.command[107].textData,the knights of the olden times had with dragons and other ,
Map.Event[1].Page[0].list.command[108].textData,"ancient deities.""",
Map.Event[1].Page[0].list.command[109],____TEXT____,
Map.Event[1].Page[0].list.command[110].textData,\c[7]Cahara\c[0],
Map.Event[1].Page[0].list.command[111].textData,"""The ultimate social challenge where the stakes are the ",
Map.Event[1].Page[0].list.command[112].textData,"highest.""",
Map.Event[1].Page[0].list.command[113],____TEXT____,
Map.Event[1].Page[0].list.command[114].textData,\c[7]Cahara\c[0],
Map.Event[1].Page[0].list.command[115].textData,"""But I cannot let this menacing threat scare me. I need to ",
Map.Event[1].Page[0].list.command[116].textData,step up and look into the empty eye sockets of the death ,
Map.Event[1].Page[0].list.command[117].textData,"itself.""",
Map.Event[1].Page[0].list.command[118],____TEXT____,
Map.Event[1].Page[0].list.command[119].textData,\c[7]Cahara\c[0],
Map.Event[1].Page[0].list.command[120].textData,"""I have five days to get a date for the prom. Wish me ",
Map.Event[1].Page[0].list.command[121].textData,"good luck!""",
Map.Event[1].Page[0].list.command[126],____TEXT____,
Map.Event[1].Page[0].list.command[127].textData,\c[7]D'arce\c[0],
Map.Event[1].Page[0].list.command[128].textData,"""I'm D'arce Cataliss from the Kingdom of Rondon. It's an",
Map.Event[1].Page[0].list.command[129].textData,"honor to meet you.""",
