ID,source,target
Map165.Event[7].Page[1].list.command[0],____TEXT____,
Map165.Event[7].Page[1].list.command[1].textData,There is a strange mechanism here.,
Map165.Event[7].Page[1].list.command[2],___CHOICE___,
Map165.Event[7].Page[1].list.command[2].textChoice[0],Use the mechanism,
Map165.Event[7].Page[1].list.command[2].textChoice[1],Leave,
Map165.Event[11].Page[0].list.command[0],____TEXT____,
Map165.Event[11].Page[0].list.command[1].textData,A pile of burnt bodies remain here.,
Map165.Event[12].Page[0].list.command[0],____TEXT____,
Map165.Event[12].Page[0].list.command[1].textData,A pile of burnt bodies remain here.,
Map165.Event[13].Page[0].list.command[0],____TEXT____,
Map165.Event[13].Page[0].list.command[1].textData,A pile of burnt bodies remain here.,
Map165.Event[14].Page[1].list.command[0],____TEXT____,
Map165.Event[14].Page[1].list.command[1].textData,The girl is dead now...,
Map165.Event[14].Page[1].list.command[4],____TEXT____,
Map165.Event[14].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map165.Event[14].Page[1].list.command[6],___CHOICE___,
Map165.Event[14].Page[1].list.command[6].textChoice[0],Yes,
Map165.Event[14].Page[1].list.command[6].textChoice[1],No,
Map165.Event[14].Page[1].list.command[9],____TEXT____,
Map165.Event[14].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map165.Event[14].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map165.Event[14].Page[1].list.command[12],____TEXT____,
Map165.Event[14].Page[1].list.command[13].textData,The stone has a heavy aura to it. It's almost too much,
Map165.Event[14].Page[1].list.command[14].textData,for you to carry...,
Map165.Event[18].Page[0].list.command[3],____TEXT____,
Map165.Event[18].Page[0].list.command[4].textData,You are unable to move...,
Map165.Event[18].Page[0].list.command[5],___CHOICE___,
Map165.Event[18].Page[0].list.command[5].textChoice[0],Quit breathing,
Map165.Event[18].Page[0].list.command[5].textChoice[1],Hold on!,
Map165.Event[18].Page[1].list.command[3],____TEXT____,
Map165.Event[18].Page[1].list.command[4].textData,You are unable to move...,
Map165.Event[18].Page[1].list.command[5],___CHOICE___,
Map165.Event[18].Page[1].list.command[5].textChoice[0],Quit breathing,
Map165.Event[18].Page[1].list.command[5].textChoice[1],Hold on!,
Map165.Event[18].Page[2].list.command[3],____TEXT____,
Map165.Event[18].Page[2].list.command[4].textData,You are unable to move...,
Map165.Event[18].Page[2].list.command[5],___CHOICE___,
Map165.Event[18].Page[2].list.command[5].textChoice[0],Quit breathing,
