ID,source,target
Map063.Event[1].Page[0].list.command[0].textComment,<follower touch>,
Map063.Event[1].Page[1].list.command[0].textComment,<follower touch>,
Map063.Event[1].Page[2].list.command[0].textComment,<follower touch>,
Map063.Event[1].Page[3].list.command[0].textComment,<follower touch>,
Map063.Event[1].Page[4].list.command[0].textComment,<follower touch>,
Map063.Event[1].Page[5].list.command[0].textComment,<follower touch>,
Map063.Event[1].Page[6].list.command[0].textComment,<follower touch>,
Map063.Event[1].Page[7].list.command[2],____TEXT____,
Map063.Event[1].Page[7].list.command[3].textData,You could use \c[2]Soul stone\c[0] here...,
Map063.Event[1].Page[7].list.command[4],___CHOICE___,
Map063.Event[1].Page[7].list.command[4].textChoice[0],Yes,
Map063.Event[1].Page[7].list.command[4].textChoice[1],No,
Map063.Event[1].Page[7].list.command[7],____TEXT____,
Map063.Event[1].Page[7].list.command[8].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map063.Event[1].Page[7].list.command[9].textData,The stone is radiating faint blue light.,
Map063.Event[1].Page[7].list.command[23],____TEXT____,
Map063.Event[1].Page[7].list.command[24].textData,You could \c[2]Devour\c[0] the remains of the dead guard.,
Map063.Event[1].Page[7].list.command[25],___CHOICE___,
Map063.Event[1].Page[7].list.command[25].textChoice[0],Yes,
Map063.Event[1].Page[7].list.command[25].textChoice[1],No,
Map063.Event[1].Page[7].list.command[72],____TEXT____,
Map063.Event[1].Page[7].list.command[73].textData,You devoured the remains.,
Map063.Event[1].Page[7].list.command[88],____TEXT____,
Map063.Event[1].Page[7].list.command[89].textData,You could use \c[2]Demon seed\c[0] on the dead guard.,
Map063.Event[1].Page[7].list.command[90],___CHOICE___,
Map063.Event[1].Page[7].list.command[90].textChoice[0],Use ,
Map063.Event[1].Page[7].list.command[90].textChoice[1],No,
Map063.Event[1].Page[7].list.command[144],____TEXT____,
Map063.Event[1].Page[7].list.command[145].textData,A baby sprouted out of your seed!,
Map063.Event[1].Page[7].list.command[146],____TEXT____,
Map063.Event[1].Page[7].list.command[147].textData,You take the baby with you.,
Map063.Event[1].Page[7].list.command[161],____TEXT____,
Map063.Event[1].Page[7].list.command[162].textData,You do not have enough sanity to perform this act.,
Map063.Event[1].Page[7].list.command[177],____TEXT____,
Map063.Event[1].Page[7].list.command[178].textData,The monstrosity is down...,
Map063.Event[1].Page[7].list.command[179],___CHOICE___,
Map063.Event[1].Page[7].list.command[179].textChoice[0],Beat him,
Map063.Event[1].Page[7].list.command[179].textChoice[1],Search him,
Map063.Event[1].Page[7].list.command[179].textChoice[2],Skin him,
Map063.Event[1].Page[7].list.command[179].textChoice[3],Leave him,
Map063.Event[1].Page[7].list.command[185],____TEXT____,
Map063.Event[1].Page[7].list.command[186].textData,No reaction. But it is satisfying.,
Map063.Event[1].Page[7].list.command[189],____TEXT____,
Map063.Event[1].Page[7].list.command[190].textData,You take prison guard's \c[2]Loincloth\c[0] and,
Map063.Event[1].Page[7].list.command[191].textData,\c[2]Meat cleaver\c[0] with you. They're still sweaty,
Map063.Event[1].Page[7].list.command[192].textData,and damp.,
Map063.Event[1].Page[7].list.command[204],____TEXT____,
Map063.Event[1].Page[7].list.command[205].textData,You took \c[2]Guard skin\c[0]!,
Map063.Event[1].Page[7].list.command[212],____TEXT____,
Map063.Event[1].Page[7].list.command[213].textData,The monstrosity is down...,
Map063.Event[1].Page[7].list.command[214],___CHOICE___,
Map063.Event[1].Page[7].list.command[214].textChoice[0],Beat him,
Map063.Event[1].Page[7].list.command[214].textChoice[1],Search him,
Map063.Event[1].Page[7].list.command[214].textChoice[2],Leave him,
Map063.Event[1].Page[7].list.command[220],____TEXT____,
Map063.Event[1].Page[7].list.command[221].textData,No reaction. But it is satisfying.,
Map063.Event[1].Page[7].list.command[224],____TEXT____,
Map063.Event[1].Page[7].list.command[225].textData,You take prison guard's \c[2]Loincloth\c[0] and,
Map063.Event[1].Page[7].list.command[226].textData,\c[2]Meat cleaver\c[0] with you. They're still sweaty,
Map063.Event[1].Page[7].list.command[227].textData,and damp.,
Map063.Event[1].Page[8].list.command[2],____TEXT____,
Map063.Event[1].Page[8].list.command[3].textData,You could use \c[2]Soul stone\c[0] here...,
Map063.Event[1].Page[8].list.command[4],___CHOICE___,
Map063.Event[1].Page[8].list.command[4].textChoice[0],Yes,
Map063.Event[1].Page[8].list.command[4].textChoice[1],No,
Map063.Event[1].Page[8].list.command[7],____TEXT____,
Map063.Event[1].Page[8].list.command[8].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map063.Event[1].Page[8].list.command[9].textData,The stone is radiating faint blue light.,
Map063.Event[1].Page[8].list.command[23],____TEXT____,
Map063.Event[1].Page[8].list.command[24].textData,You could \c[2]Devour\c[0] the remains of the dead guard.,
Map063.Event[1].Page[8].list.command[25],___CHOICE___,
Map063.Event[1].Page[8].list.command[25].textChoice[0],Yes,
Map063.Event[1].Page[8].list.command[25].textChoice[1],No,
Map063.Event[1].Page[8].list.command[72],____TEXT____,
Map063.Event[1].Page[8].list.command[73].textData,You devoured the remains.,
Map063.Event[1].Page[8].list.command[88],____TEXT____,
Map063.Event[1].Page[8].list.command[89].textData,You could use \c[2]Demon seed\c[0] on the dead guard.,
Map063.Event[1].Page[8].list.command[90],___CHOICE___,
Map063.Event[1].Page[8].list.command[90].textChoice[0],Use ,
Map063.Event[1].Page[8].list.command[90].textChoice[1],No,
Map063.Event[1].Page[8].list.command[144],____TEXT____,
Map063.Event[1].Page[8].list.command[145].textData,A baby sprouted out of your seed!,
Map063.Event[1].Page[8].list.command[146],____TEXT____,
Map063.Event[1].Page[8].list.command[147].textData,You take the baby with you.,
Map063.Event[1].Page[8].list.command[161],____TEXT____,
Map063.Event[1].Page[8].list.command[162].textData,You do not have enough sanity to perform this act.,
Map063.Event[1].Page[8].list.command[177],____TEXT____,
Map063.Event[1].Page[8].list.command[178].textData,The monstrosity is down...,
Map063.Event[1].Page[8].list.command[179],___CHOICE___,
Map063.Event[1].Page[8].list.command[179].textChoice[0],Beat him,
Map063.Event[1].Page[8].list.command[179].textChoice[1],Search him,
Map063.Event[1].Page[8].list.command[179].textChoice[2],Skin him,
Map063.Event[1].Page[8].list.command[179].textChoice[3],Leave him,
Map063.Event[1].Page[8].list.command[185],____TEXT____,
Map063.Event[1].Page[8].list.command[186].textData,No reaction. But it is satisfying.,
Map063.Event[1].Page[8].list.command[189],____TEXT____,
Map063.Event[1].Page[8].list.command[190].textData,You already searched him.,
Map063.Event[1].Page[8].list.command[199],____TEXT____,
Map063.Event[1].Page[8].list.command[200].textData,You took \c[2]Guard skin\c[0]!,
Map063.Event[1].Page[8].list.command[207],____TEXT____,
Map063.Event[1].Page[8].list.command[208].textData,The monstrosity is down...,
Map063.Event[1].Page[8].list.command[209],___CHOICE___,
Map063.Event[1].Page[8].list.command[209].textChoice[0],Beat him,
Map063.Event[1].Page[8].list.command[209].textChoice[1],Search him,
Map063.Event[1].Page[8].list.command[209].textChoice[2],Leave him,
Map063.Event[1].Page[8].list.command[215],____TEXT____,
Map063.Event[1].Page[8].list.command[216].textData,No reaction. But it is satisfying.,
Map063.Event[1].Page[8].list.command[219],____TEXT____,
Map063.Event[1].Page[8].list.command[220].textData,You already searched him.,
Map063.Event[1].Page[9].list.command[2],____TEXT____,
Map063.Event[1].Page[9].list.command[3].textData,You could use \c[2]Soul stone\c[0] here...,
Map063.Event[1].Page[9].list.command[4],___CHOICE___,
Map063.Event[1].Page[9].list.command[4].textChoice[0],Yes,
Map063.Event[1].Page[9].list.command[4].textChoice[1],No,
Map063.Event[1].Page[9].list.command[7],____TEXT____,
Map063.Event[1].Page[9].list.command[8].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map063.Event[1].Page[9].list.command[9].textData,The stone is radiating faint blue light.,
Map063.Event[1].Page[9].list.command[22],____TEXT____,
Map063.Event[1].Page[9].list.command[23].textData,A pile of flesh remains here...,
Map063.Event[16].Page[0].list.command[0],____TEXT____,
Map063.Event[16].Page[0].list.command[1].textData,\c[7]Priest\c[0],
Map063.Event[16].Page[0].list.command[2].textData,"""They will create an idol out of our fears!""",
Map063.Event[16].Page[1].list.command[1],____TEXT____,
Map063.Event[16].Page[1].list.command[2].textData,\c[7]Priest\c[0],
Map063.Event[16].Page[1].list.command[3].textData,"""Greetings sister. Have you come for the holy ceremony",
Map063.Event[16].Page[1].list.command[4].textData,"as well?""",
Map063.Event[16].Page[1].list.command[5],____TEXT____,
Map063.Event[16].Page[1].list.command[6].textData,\c[7]Priest\c[0],
Map063.Event[16].Page[1].list.command[7].textData,"""The time is now. The times the prophecies have foretold!""",
Map063.Event[16].Page[1].list.command[10],____TEXT____,
Map063.Event[16].Page[1].list.command[11].textData,\c[7]Priest\c[0],
Map063.Event[16].Page[1].list.command[12].textData,"""Greetings brother. Have you come for the holy ceremony",
Map063.Event[16].Page[1].list.command[13].textData,"as well?""",
Map063.Event[16].Page[1].list.command[14],____TEXT____,
Map063.Event[16].Page[1].list.command[15].textData,\c[7]Priest\c[0],
Map063.Event[16].Page[1].list.command[16].textData,"""The time is now. The times the prophecies have foretold!""",
Map063.Event[16].Page[1].list.command[19],____TEXT____,
Map063.Event[16].Page[1].list.command[20].textData,\c[7]Priest\c[0],
Map063.Event[16].Page[1].list.command[21].textData,"""Is there something you would like to know?""",
Map063.Event[16].Page[1].list.command[22],___CHOICE___,
Map063.Event[16].Page[1].list.command[22].textChoice[0],"""About the older gods...""",
Map063.Event[16].Page[1].list.command[22].textChoice[1],"""About the new gods...""",
Map063.Event[16].Page[1].list.command[22].textChoice[2],Attack him,
Map063.Event[16].Page[1].list.command[22].textChoice[3],"""Nevermind.""",
Map063.Event[16].Page[1].list.command[24],____TEXT____,
Map063.Event[16].Page[1].list.command[25].textData,\c[7]Priest\c[0],
Map063.Event[16].Page[1].list.command[26].textData,"""Tell me which god do you serve?""",
Map063.Event[16].Page[1].list.command[27],___CHOICE___,
Map063.Event[16].Page[1].list.command[27].textChoice[0],"""Gro-goroth.""",
Map063.Event[16].Page[1].list.command[27].textChoice[1],"""Sylvian.""",
Map063.Event[16].Page[1].list.command[27].textChoice[2],"""Alll-Mer.""",
Map063.Event[16].Page[1].list.command[27].textChoice[3],"""Other...""",
Map063.Event[16].Page[1].list.command[29],____TEXT____,
Map063.Event[16].Page[1].list.command[30].textData,\c[7]Priest\c[0],
Map063.Event[16].Page[1].list.command[31].textData,"""Where there is creation, there must be destruction. Such",
Map063.Event[16].Page[1].list.command[32].textData,"is the cycle of life.""",
Map063.Event[16].Page[1].list.command[33],____TEXT____,
Map063.Event[16].Page[1].list.command[34].textData,\c[7]Priest\c[0],
Map063.Event[16].Page[1].list.command[35].textData,"""Common folk often portray Gro-goroth as a being of evil",
Map063.Event[16].Page[1].list.command[36].textData,"or entity that must be avoided by all costs.""",
Map063.Event[16].Page[1].list.command[37],____TEXT____,
Map063.Event[16].Page[1].list.command[38].textData,\c[7]Priest\c[0],
Map063.Event[16].Page[1].list.command[39].textData,"""But... it's not the whole truth.""",
Map063.Event[16].Page[1].list.command[42],____TEXT____,
Map063.Event[16].Page[1].list.command[43].textData,\c[7]Priest\c[0],
Map063.Event[16].Page[1].list.command[44].textData,"""Sylvian, the goddess... She once loved us so...""",
Map063.Event[16].Page[1].list.command[45],____TEXT____,
Map063.Event[16].Page[1].list.command[46].textData,\c[7]Priest\c[0],
Map063.Event[16].Page[1].list.command[47].textData,"""But you can love too much...""",
Map063.Event[16].Page[1].list.command[48],____TEXT____,
Map063.Event[16].Page[1].list.command[49].textData,\c[7]Priest\c[0],
Map063.Event[16].Page[1].list.command[50].textData,"""That is when lust, sex and addiction take a form of ",
Map063.Event[16].Page[1].list.command[51].textData,"defiguration.""",
Map063.Event[16].Page[1].list.command[54],____TEXT____,
