ID,source,target
Map120.Event[5].Page[1].list.command[0],____TEXT____,
Map120.Event[5].Page[1].list.command[1].textData,Moonless is dead now...,
Map120.Event[5].Page[1].list.command[4],____TEXT____,
Map120.Event[5].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map120.Event[5].Page[1].list.command[6],___CHOICE___,
Map120.Event[5].Page[1].list.command[6].textChoice[0],Yes,
Map120.Event[5].Page[1].list.command[6].textChoice[1],No,
Map120.Event[5].Page[1].list.command[9],____TEXT____,
Map120.Event[5].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map120.Event[5].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map120.Event[6].Page[1].list.command[0],____TEXT____,
Map120.Event[6].Page[1].list.command[1].textData,Here lies \N[6]...,
Map120.Event[6].Page[1].list.command[4],____TEXT____,
Map120.Event[6].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map120.Event[6].Page[1].list.command[6],___CHOICE___,
Map120.Event[6].Page[1].list.command[6].textChoice[0],Yes,
Map120.Event[6].Page[1].list.command[6].textChoice[1],No,
Map120.Event[6].Page[1].list.command[8],____TEXT____,
Map120.Event[6].Page[1].list.command[9].textData,.\|.\|.\|.,
Map120.Event[6].Page[1].list.command[10],____TEXT____,
Map120.Event[6].Page[1].list.command[11].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map120.Event[6].Page[1].list.command[12].textData,remains...,
Map120.Event[7].Page[1].list.command[0],____TEXT____,
Map120.Event[7].Page[1].list.command[1].textData,Here lies \N[5]...,
Map120.Event[7].Page[1].list.command[4],____TEXT____,
Map120.Event[7].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map120.Event[7].Page[1].list.command[6],___CHOICE___,
Map120.Event[7].Page[1].list.command[6].textChoice[0],Yes,
Map120.Event[7].Page[1].list.command[6].textChoice[1],No,
Map120.Event[7].Page[1].list.command[9],____TEXT____,
Map120.Event[7].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map120.Event[7].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map120.Event[8].Page[1].list.command[0],____TEXT____,
Map120.Event[8].Page[1].list.command[1].textData,Here lies \N[4]...,
Map120.Event[8].Page[1].list.command[4],____TEXT____,
Map120.Event[8].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map120.Event[8].Page[1].list.command[6],___CHOICE___,
Map120.Event[8].Page[1].list.command[6].textChoice[0],Yes,
Map120.Event[8].Page[1].list.command[6].textChoice[1],No,
Map120.Event[8].Page[1].list.command[9],____TEXT____,
Map120.Event[8].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map120.Event[8].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map120.Event[9].Page[1].list.command[0],____TEXT____,
Map120.Event[9].Page[1].list.command[1].textData,Here lies \N[3]...,
Map120.Event[9].Page[1].list.command[4],____TEXT____,
Map120.Event[9].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map120.Event[9].Page[1].list.command[6],___CHOICE___,
Map120.Event[9].Page[1].list.command[6].textChoice[0],Yes,
Map120.Event[9].Page[1].list.command[6].textChoice[1],No,
Map120.Event[9].Page[1].list.command[9],____TEXT____,
Map120.Event[9].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map120.Event[9].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map120.Event[10].Page[1].list.command[0],____TEXT____,
Map120.Event[10].Page[1].list.command[1].textData,Here lies \N[1]...,
Map120.Event[10].Page[1].list.command[4],____TEXT____,
Map120.Event[10].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map120.Event[10].Page[1].list.command[6],___CHOICE___,
Map120.Event[10].Page[1].list.command[6].textChoice[0],Yes,
Map120.Event[10].Page[1].list.command[6].textChoice[1],No,
Map120.Event[10].Page[1].list.command[9],____TEXT____,
Map120.Event[10].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map120.Event[10].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map120.Event[12].Page[0].list.command[1],____TEXT____,
Map120.Event[12].Page[0].list.command[2].textData,This room feels somewhat safe...,
Map120.Event[12].Page[0].list.command[3].textData,As safe as a place can in these dungeons that is.,
Map120.Event[12].Page[0].list.command[4],___CHOICE___,
Map120.Event[12].Page[0].list.command[4].textChoice[0],Tear the cloth,
Map120.Event[12].Page[0].list.command[4].textChoice[1],Save & Rest,
Map120.Event[12].Page[0].list.command[4].textChoice[2],Leave,
Map120.Event[12].Page[0].list.command[8],____TEXT____,
Map120.Event[12].Page[0].list.command[9].textData,You got a \c[2]Cloth fragment\c[0]!,
