Ruta,Texto original,Traducción
Map.Event[4].Page[0].list.command[0],____TEXT____,
Map.Event[4].Page[0].list.command[1].textData,A mysterious sign has been crafted here.,
Map.Event[4].Page[0].list.command[2],____TEXT____,
Map.Event[4].Page[0].list.command[3].textData,Seems like this place hasn't always been completely ,
Map.Event[4].Page[0].list.command[4].textData,deserted...,
Map.Event[41].Page[0].list.command[0],____TEXT____,
Map.Event[41].Page[0].list.command[1].textData,A mysterious sign has been crafted here.,
Map.Event[41].Page[0].list.command[2],____TEXT____,
Map.Event[41].Page[0].list.command[3].textData,Seems like this place hasn't always been completely ,
Map.Event[41].Page[0].list.command[4].textData,deserted...,
Map.Event[56].Page[0].list.command[3],____TEXT____,
Map.Event[56].Page[0].list.command[4].textData,Something is slowly rising from the green hue...,
Map.Event[56].Page[0].list.command[22],____TEXT____,
Map.Event[56].Page[0].list.command[23].textData,The creature slowly descended to the hue where it came from.,
Map.Event[56].Page[0].list.command[24],____TEXT____,
Map.Event[56].Page[0].list.command[25].textData,It just let you go...,
Map.Event[59].Page[0].list.command[3],____TEXT____,
Map.Event[59].Page[0].list.command[4].textData,Something is slowly rising from the green hue...,
Map.Event[59].Page[0].list.command[22],____TEXT____,
Map.Event[59].Page[0].list.command[23].textData,The creature slowly descended to the hue where it came from.,
Map.Event[59].Page[0].list.command[24],____TEXT____,
Map.Event[59].Page[0].list.command[25].textData,It just let you go...,
Map.Event[60].Page[0].list.command[5],____TEXT____,
Map.Event[60].Page[0].list.command[6].textData,You feel dizzy...,
Map.Event[60].Page[0].list.command[7],____TEXT____,
Map.Event[60].Page[0].list.command[8].textData,The green hue of this world is starting to affect your ,
Map.Event[60].Page[0].list.command[9].textData,senses...,
Map.Event[60].Page[0].list.command[13],____TEXT____,
Map.Event[60].Page[0].list.command[14].textData,You feel like the layout of this world doesn't make sense ,
Map.Event[60].Page[0].list.command[15].textData,anymore...,
Map.Event[60].Page[0].list.command[19],____TEXT____,
Map.Event[60].Page[0].list.command[20].textData,Are you walking in circles?,
Map.Event[61].Page[0].list.command[5],____TEXT____,
Map.Event[61].Page[0].list.command[6].textData,You feel dizzy...,
Map.Event[61].Page[0].list.command[7],____TEXT____,
Map.Event[61].Page[0].list.command[8].textData,The green hue of this world is starting to affect your ,
Map.Event[61].Page[0].list.command[9].textData,senses...,
Map.Event[61].Page[0].list.command[13],____TEXT____,
Map.Event[61].Page[0].list.command[14].textData,You feel like the layout of this world doesn't make sense ,
Map.Event[61].Page[0].list.command[15].textData,anymore...,
Map.Event[61].Page[0].list.command[19],____TEXT____,
Map.Event[61].Page[0].list.command[20].textData,Are you walking in circles?,
Map.Event[62].Page[0].list.command[5],____TEXT____,
Map.Event[62].Page[0].list.command[6].textData,You feel dizzy...,
Map.Event[62].Page[0].list.command[7],____TEXT____,
Map.Event[62].Page[0].list.command[8].textData,The green hue of this world is starting to affect your ,
Map.Event[62].Page[0].list.command[9].textData,senses...,
Map.Event[62].Page[0].list.command[13],____TEXT____,
