ID,source,target
Map060.Event[3].Page[0].list.command[1],____TEXT____,
Map060.Event[3].Page[0].list.command[2].textData,The wall feels soft around here.,
Map060.Event[3].Page[0].list.command[3],___CHOICE___,
Map060.Event[3].Page[0].list.command[3].textChoice[0],Push,
Map060.Event[3].Page[0].list.command[3].textChoice[1],Leave,
Map060.Event[5].Page[1].list.command[0],____TEXT____,
Map060.Event[5].Page[1].list.command[1].textData,Moonless is dead now...,
Map060.Event[5].Page[1].list.command[4],____TEXT____,
Map060.Event[5].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map060.Event[5].Page[1].list.command[6],___CHOICE___,
Map060.Event[5].Page[1].list.command[6].textChoice[0],Yes,
Map060.Event[5].Page[1].list.command[6].textChoice[1],No,
Map060.Event[5].Page[1].list.command[9],____TEXT____,
Map060.Event[5].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map060.Event[5].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map060.Event[6].Page[1].list.command[0],____TEXT____,
Map060.Event[6].Page[1].list.command[1].textData,Here lies \N[6]...,
Map060.Event[6].Page[1].list.command[4],____TEXT____,
Map060.Event[6].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map060.Event[6].Page[1].list.command[6],___CHOICE___,
Map060.Event[6].Page[1].list.command[6].textChoice[0],Yes,
Map060.Event[6].Page[1].list.command[6].textChoice[1],No,
Map060.Event[6].Page[1].list.command[8],____TEXT____,
Map060.Event[6].Page[1].list.command[9].textData,.\|.\|.\|.,
Map060.Event[6].Page[1].list.command[10],____TEXT____,
Map060.Event[6].Page[1].list.command[11].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map060.Event[6].Page[1].list.command[12].textData,remains...,
Map060.Event[7].Page[1].list.command[0],____TEXT____,
Map060.Event[7].Page[1].list.command[1].textData,Here lies \N[5]...,
Map060.Event[7].Page[1].list.command[4],____TEXT____,
Map060.Event[7].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map060.Event[7].Page[1].list.command[6],___CHOICE___,
Map060.Event[7].Page[1].list.command[6].textChoice[0],Yes,
Map060.Event[7].Page[1].list.command[6].textChoice[1],No,
Map060.Event[7].Page[1].list.command[9],____TEXT____,
Map060.Event[7].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map060.Event[7].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map060.Event[8].Page[1].list.command[0],____TEXT____,
