ID,source,target
Map123.Event[5].Page[1].list.command[0],____TEXT____,
Map123.Event[5].Page[1].list.command[1].textData,Moonless is dead now...,
Map123.Event[5].Page[1].list.command[4],____TEXT____,
Map123.Event[5].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map123.Event[5].Page[1].list.command[6],___CHOICE___,
Map123.Event[5].Page[1].list.command[6].textChoice[0],Yes,
Map123.Event[5].Page[1].list.command[6].textChoice[1],No,
Map123.Event[5].Page[1].list.command[9],____TEXT____,
Map123.Event[5].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map123.Event[5].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map123.Event[6].Page[1].list.command[0],____TEXT____,
Map123.Event[6].Page[1].list.command[1].textData,Here lies \N[6]...,
Map123.Event[6].Page[1].list.command[4],____TEXT____,
Map123.Event[6].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map123.Event[6].Page[1].list.command[6],___CHOICE___,
Map123.Event[6].Page[1].list.command[6].textChoice[0],Yes,
Map123.Event[6].Page[1].list.command[6].textChoice[1],No,
Map123.Event[6].Page[1].list.command[8],____TEXT____,
Map123.Event[6].Page[1].list.command[9].textData,.\|.\|.\|.,
Map123.Event[6].Page[1].list.command[10],____TEXT____,
Map123.Event[6].Page[1].list.command[11].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map123.Event[6].Page[1].list.command[12].textData,remains...,
Map123.Event[7].Page[1].list.command[0],____TEXT____,
Map123.Event[7].Page[1].list.command[1].textData,Here lies \N[5]...,
Map123.Event[7].Page[1].list.command[4],____TEXT____,
Map123.Event[7].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map123.Event[7].Page[1].list.command[6],___CHOICE___,
Map123.Event[7].Page[1].list.command[6].textChoice[0],Yes,
Map123.Event[7].Page[1].list.command[6].textChoice[1],No,
Map123.Event[7].Page[1].list.command[9],____TEXT____,
Map123.Event[7].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map123.Event[7].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map123.Event[8].Page[1].list.command[0],____TEXT____,
Map123.Event[8].Page[1].list.command[1].textData,Here lies \N[4]...,
Map123.Event[8].Page[1].list.command[4],____TEXT____,
Map123.Event[8].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map123.Event[8].Page[1].list.command[6],___CHOICE___,
Map123.Event[8].Page[1].list.command[6].textChoice[0],Yes,
Map123.Event[8].Page[1].list.command[6].textChoice[1],No,
Map123.Event[8].Page[1].list.command[9],____TEXT____,
Map123.Event[8].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map123.Event[8].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map123.Event[9].Page[1].list.command[0],____TEXT____,
Map123.Event[9].Page[1].list.command[1].textData,Here lies \N[3]...,
Map123.Event[9].Page[1].list.command[4],____TEXT____,
Map123.Event[9].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map123.Event[9].Page[1].list.command[6],___CHOICE___,
Map123.Event[9].Page[1].list.command[6].textChoice[0],Yes,
Map123.Event[9].Page[1].list.command[6].textChoice[1],No,
Map123.Event[9].Page[1].list.command[9],____TEXT____,
Map123.Event[9].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map123.Event[9].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map123.Event[10].Page[1].list.command[0],____TEXT____,
Map123.Event[10].Page[1].list.command[1].textData,Here lies \N[1]...,
Map123.Event[10].Page[1].list.command[4],____TEXT____,
Map123.Event[10].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map123.Event[10].Page[1].list.command[6],___CHOICE___,
Map123.Event[10].Page[1].list.command[6].textChoice[0],Yes,
Map123.Event[10].Page[1].list.command[6].textChoice[1],No,
Map123.Event[10].Page[1].list.command[9],____TEXT____,
Map123.Event[10].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map123.Event[10].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map123.Event[12].Page[0].list.command[0],____TEXT____,
Map123.Event[12].Page[0].list.command[1].textData,The ceiling has caved in here long ago.,
Map123.Event[13].Page[0].list.command[0],____TEXT____,
Map123.Event[13].Page[0].list.command[1].textData,The ceiling has caved in here long ago.,
Map123.Event[14].Page[0].list.command[0],____TEXT____,
Map123.Event[14].Page[0].list.command[1].textData,The ceiling has caved in here long ago.,
Map123.Event[15].Page[0].list.command[0],____TEXT____,
Map123.Event[15].Page[0].list.command[1].textData,The ceiling has caved in here long ago.,
Map123.Event[16].Page[0].list.command[0],____TEXT____,
Map123.Event[16].Page[0].list.command[1].textData,The ceiling has caved in here long ago.,
Map123.Event[17].Page[0].list.command[0],____TEXT____,
Map123.Event[17].Page[0].list.command[1].textData,The ceiling has caved in here long ago.,
Map123.Event[18].Page[1].list.command[0],____TEXT____,
Map123.Event[18].Page[1].list.command[1].textData,The girl is dead now...,
Map123.Event[18].Page[1].list.command[4],____TEXT____,
Map123.Event[18].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map123.Event[18].Page[1].list.command[6],___CHOICE___,
Map123.Event[18].Page[1].list.command[6].textChoice[0],Yes,
Map123.Event[18].Page[1].list.command[6].textChoice[1],No,
Map123.Event[18].Page[1].list.command[9],____TEXT____,
Map123.Event[18].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map123.Event[18].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map123.Event[18].Page[1].list.command[12],____TEXT____,
Map123.Event[18].Page[1].list.command[13].textData,The stone has a heavy aura to it. It's almost too much,
Map123.Event[18].Page[1].list.command[14].textData,for you to carry...,
Map123.Event[19].Page[1].list.command[0],____TEXT____,
Map123.Event[19].Page[1].list.command[1].textData,Here lies \N[16]...,
Map123.Event[19].Page[1].list.command[3],____TEXT____,
Map123.Event[19].Page[1].list.command[4].textData,You could use \c[2]Soul stone\c[0] here...,
Map123.Event[19].Page[1].list.command[5],___CHOICE___,
Map123.Event[19].Page[1].list.command[5].textChoice[0],Yes,
Map123.Event[19].Page[1].list.command[5].textChoice[1],No,
Map123.Event[19].Page[1].list.command[7],____TEXT____,
Map123.Event[19].Page[1].list.command[8].textData,.\|.\|.\|.,
Map123.Event[19].Page[1].list.command[9],____TEXT____,
Map123.Event[19].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map123.Event[19].Page[1].list.command[11].textData,remains...,
Map123.Event[20].Page[1].list.command[0],____TEXT____,
Map123.Event[20].Page[1].list.command[1].textData,Here lies \N[17]...,
Map123.Event[20].Page[1].list.command[3],____TEXT____,
Map123.Event[20].Page[1].list.command[4].textData,You could use \c[2]Soul stone\c[0] here...,
Map123.Event[20].Page[1].list.command[5],___CHOICE___,
Map123.Event[20].Page[1].list.command[5].textChoice[0],Yes,
Map123.Event[20].Page[1].list.command[5].textChoice[1],No,
Map123.Event[20].Page[1].list.command[7],____TEXT____,
Map123.Event[20].Page[1].list.command[8].textData,.\|.\|.\|.,
Map123.Event[20].Page[1].list.command[9],____TEXT____,
Map123.Event[20].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map123.Event[20].Page[1].list.command[11].textData,remains...,
Map123.Event[21].Page[1].list.command[0],____TEXT____,
Map123.Event[21].Page[1].list.command[1].textData,Here lies \N[18]...,
Map123.Event[21].Page[1].list.command[3],____TEXT____,
Map123.Event[21].Page[1].list.command[4].textData,You could use \c[2]Soul stone\c[0] here...,
Map123.Event[21].Page[1].list.command[5],___CHOICE___,
Map123.Event[21].Page[1].list.command[5].textChoice[0],Yes,
Map123.Event[21].Page[1].list.command[5].textChoice[1],No,
Map123.Event[21].Page[1].list.command[7],____TEXT____,
Map123.Event[21].Page[1].list.command[8].textData,.\|.\|.\|.,
Map123.Event[21].Page[1].list.command[9],____TEXT____,
Map123.Event[21].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map123.Event[21].Page[1].list.command[11].textData,remains...,
Map123.Event[34].Page[0].list.command[8].textComment,MERCENARY,
Map123.Event[34].Page[0].list.command[87].textComment,KNIGHT,
Map123.Event[34].Page[0].list.command[166].textComment,CAPTAIN,
Map123.Event[34].Page[0].list.command[269].textComment,OUTLANDER,
Map123.Event[34].Page[0].list.command[348].textComment,MARRIAGE,
Map123.Event[36].Page[1].list.command[0],____TEXT____,
Map123.Event[36].Page[1].list.command[1].textData,Your child is dead now...,
Map123.Event[36].Page[1].list.command[4],____TEXT____,
Map123.Event[36].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map123.Event[36].Page[1].list.command[6],___CHOICE___,
Map123.Event[36].Page[1].list.command[6].textChoice[0],Yes,
Map123.Event[36].Page[1].list.command[6].textChoice[1],No,
Map123.Event[36].Page[1].list.command[8],____TEXT____,
Map123.Event[36].Page[1].list.command[9].textData,.\|.\|.\|.,
Map123.Event[36].Page[1].list.command[10],____TEXT____,
Map123.Event[36].Page[1].list.command[11].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map123.Event[36].Page[1].list.command[12].textData,remains...,
Map123.Event[37].Page[0].list.command[3],____TEXT____,
Map123.Event[37].Page[0].list.command[4].textData,You are unable to move...,
Map123.Event[37].Page[0].list.command[5],___CHOICE___,
Map123.Event[37].Page[0].list.command[5].textChoice[0],Quit breathing,
Map123.Event[37].Page[0].list.command[5].textChoice[1],Hold on!,
Map123.Event[37].Page[1].list.command[3],____TEXT____,
Map123.Event[37].Page[1].list.command[4].textData,You are unable to move...,
Map123.Event[37].Page[1].list.command[5],___CHOICE___,
Map123.Event[37].Page[1].list.command[5].textChoice[0],Quit breathing,
Map123.Event[37].Page[1].list.command[5].textChoice[1],Hold on!,
Map123.Event[37].Page[2].list.command[3],____TEXT____,
Map123.Event[37].Page[2].list.command[4].textData,You are unable to move...,
Map123.Event[37].Page[2].list.command[5],___CHOICE___,
Map123.Event[37].Page[2].list.command[5].textChoice[0],Quit breathing,
Map123.Event[37].Page[2].list.command[5].textChoice[1],Hold on!,
Map123.Event[37].Page[3].list.command[3],____TEXT____,
Map123.Event[37].Page[3].list.command[4].textData,You are unable to move...,
