Ruta,Texto original,Traducción
Map.Event[8].Page[0].list.command[0],____TEXT____,
Map.Event[8].Page[0].list.command[1].textData,There is a lever here.,
Map.Event[8].Page[0].list.command[2],___CHOICE___,
Map.Event[8].Page[0].list.command[2].textChoice[0],Pull,
Map.Event[8].Page[0].list.command[2].textChoice[1],Leave,
Map.Event[8].Page[1].list.command[0],____TEXT____,
Map.Event[8].Page[1].list.command[1].textData,It doesn't seem to budge anymore.,
Map.Event[9].Page[0].list.command[0],____TEXT____,
Map.Event[9].Page[0].list.command[1].textData,Bars stand in your way. They seem to be way too firm,
Map.Event[9].Page[0].list.command[2].textData,to budge.,
Map.Event[9].Page[0].list.command[3],___CHOICE___,
Map.Event[9].Page[0].list.command[3].textChoice[0],Investigate,
Map.Event[9].Page[0].list.command[3].textChoice[1],Leave,
Map.Event[9].Page[0].list.command[5],____TEXT____,
Map.Event[9].Page[0].list.command[6].textData,You can hear some distant sounds echoing from the ,
Map.Event[9].Page[0].list.command[7].textData,darkness...,
Map.Event[9].Page[0].list.command[8],____TEXT____,
Map.Event[9].Page[0].list.command[9].textData,A terrible odor eminates from a distance.,
