ID,source,target
Map003.Event[14].Page[1].list.command[1],____TEXT____,
Map003.Event[14].Page[1].list.command[2].textData,\c[7]Buckman\c[0],
Map003.Event[14].Page[1].list.command[3].textData,"""Oh you woke up.""",
Map003.Event[14].Page[1].list.command[4],____TEXT____,
Map003.Event[14].Page[1].list.command[5].textData,\c[7]Buckman\c[0],
Map003.Event[14].Page[1].list.command[6].textData,"""You truly have nerves of steel my friend.""",
Map003.Event[14].Page[1].list.command[7],____TEXT____,
Map003.Event[14].Page[1].list.command[8].textData,\c[7]Buckman\c[0],
Map003.Event[14].Page[1].list.command[9].textData,"""Here I am shivering like a leaf of an aspen tree and you",
Map003.Event[14].Page[1].list.command[10].textData,"take a beauty nap. Incredible.""",
Map003.Event[14].Page[1].list.command[13],____TEXT____,
Map003.Event[14].Page[1].list.command[14].textData,\c[7]Buckman\c[0],
Map003.Event[14].Page[1].list.command[15].textData,"""W-why!? This is relentless!""",
Map003.Event[14].Page[1].list.command[16],____TEXT____,
Map003.Event[14].Page[1].list.command[17].textData,\c[7]Buckman\c[0],
Map003.Event[14].Page[1].list.command[18].textData,"""Behind every corner, something new awaits to harm me.""",
Map003.Event[14].Page[1].list.command[19],___CHOICE___,
Map003.Event[14].Page[1].list.command[19].textChoice[0],"""Are you just going to hide here?""",
Map003.Event[14].Page[1].list.command[19].textChoice[1],"""Get a hold of yourself!""",
Map003.Event[14].Page[1].list.command[19].textChoice[2],"""...""",
Map003.Event[14].Page[1].list.command[21],____TEXT____,
Map003.Event[14].Page[1].list.command[22].textData,\c[7]Buckman\c[0],
Map003.Event[14].Page[1].list.command[23].textData,"""In case you haven't noticed already, these dungeons are",
Map003.Event[14].Page[1].list.command[24].textData,filled with unimaginable horrors from the depths of the ,
Map003.Event[14].Page[1].list.command[25].textData,"darkness...""",
Map003.Event[14].Page[1].list.command[26],____TEXT____,
Map003.Event[14].Page[1].list.command[27].textData,\c[7]Buckman\c[0],
Map003.Event[14].Page[1].list.command[28].textData,"""One more terrifying than the last. But the most sadistic one",
Map003.Event[14].Page[1].list.command[29].textData,"would have to be Trortur, the torturer of these dungeons.""",
Map003.Event[14].Page[1].list.command[32],____TEXT____,
Map003.Event[14].Page[1].list.command[33].textData,\c[7]Buckman\c[0],
Map003.Event[14].Page[1].list.command[34].textData,"""It's not that simple...""",
Map003.Event[14].Page[2].list.command[1],____TEXT____,
Map003.Event[14].Page[2].list.command[2].textData,\c[7]Buckman\c[0],
Map003.Event[14].Page[2].list.command[3].textData,"""Oh you woke up.""",
Map003.Event[14].Page[2].list.command[4],____TEXT____,
Map003.Event[14].Page[2].list.command[5].textData,\c[7]Buckman\c[0],
Map003.Event[14].Page[2].list.command[6].textData,"""You truly have nerves of steel my friend.""",
Map003.Event[14].Page[2].list.command[7],____TEXT____,
Map003.Event[14].Page[2].list.command[8].textData,\c[7]Buckman\c[0],
Map003.Event[14].Page[2].list.command[9].textData,"""Here I am shivering like a leaf of an aspen tree and you",
Map003.Event[14].Page[2].list.command[10].textData,"take a beauty nap. Incredible.""",
Map003.Event[14].Page[2].list.command[11],____TEXT____,
Map003.Event[14].Page[2].list.command[12].textData,\c[7]Buckman\c[0],
Map003.Event[14].Page[2].list.command[13].textData,"""And you managed to get rid of that wretched torturer.""",
Map003.Event[14].Page[2].list.command[16],____TEXT____,
Map003.Event[14].Page[2].list.command[17].textData,\c[7]Buckman\c[0],
Map003.Event[14].Page[2].list.command[18].textData,"""You managed to get rid of that wretched torturer?""",
Map003.Event[14].Page[2].list.command[21],____TEXT____,
Map003.Event[14].Page[2].list.command[22].textData,\c[7]Buckman\c[0],
Map003.Event[14].Page[2].list.command[23].textData,"""Absolutely magnificent!""",
Map003.Event[14].Page[2].list.command[24],____TEXT____,
Map003.Event[14].Page[2].list.command[25].textData,\c[7]Buckman\c[0],
Map003.Event[14].Page[2].list.command[26].textData,"""But the dangers of this dungeon don't end here!""",
Map003.Event[14].Page[2].list.command[27],___CHOICE___,
Map003.Event[14].Page[2].list.command[27].textChoice[0],"""What are you doing here?""",
Map003.Event[14].Page[2].list.command[27].textChoice[1],"""Do you want to travel together?""",
Map003.Event[14].Page[2].list.command[29],____TEXT____,
Map003.Event[14].Page[2].list.command[30].textData,\c[7]Buckman\c[0],
Map003.Event[14].Page[2].list.command[31].textData,"""Ah... Well... It's complicated.""",
Map003.Event[14].Page[2].list.command[32],____TEXT____,
Map003.Event[14].Page[2].list.command[33].textData,\c[7]Buckman\c[0],
Map003.Event[14].Page[2].list.command[34].textData,"""Let us trade words later in a more secure enviroment.""",
Map003.Event[14].Page[2].list.command[37],____TEXT____,
Map003.Event[14].Page[2].list.command[38].textData,\c[7]Buckman\c[0],
Map003.Event[14].Page[2].list.command[39].textData,"""Aah, you are heading towards the darkness...""",
Map003.Event[14].Page[2].list.command[40],____TEXT____,
Map003.Event[14].Page[2].list.command[41].textData,\c[7]Buckman\c[0],
Map003.Event[14].Page[2].list.command[42].textData,"""I apologize, but not this time. I will catch my breath here ",
Map003.Event[14].Page[2].list.command[43].textData,"for a while.""",
Map003.Event[15].Page[0].list.command[0],____TEXT____,
Map003.Event[15].Page[0].list.command[1].textData,There is a bloody toilet hole. You could fit through,
Map003.Event[15].Page[0].list.command[2].textData,the hole...,
Map003.Event[15].Page[0].list.command[3],___CHOICE___,
Map003.Event[15].Page[0].list.command[3].textChoice[0],Look,
Map003.Event[15].Page[0].list.command[3].textChoice[1],Climb in,
Map003.Event[15].Page[0].list.command[3].textChoice[2],Leave,
Map003.Event[15].Page[0].list.command[5],____TEXT____,
Map003.Event[15].Page[0].list.command[6].textData,You see nothing but darkness.,
Map003.Event[15].Page[0].list.command[7].textData,The smell is awful however.,
Map003.Event[15].Page[0].list.command[8],____TEXT____,
Map003.Event[15].Page[0].list.command[9].textData,"The smell is a mixture of death, blood, feces and",
Map003.Event[15].Page[0].list.command[10].textData,semen.,
Map003.Event[16].Page[0].list.command[0],____TEXT____,
Map003.Event[16].Page[0].list.command[1].textData,\c[7]Priest\c[0],
Map003.Event[16].Page[0].list.command[2].textData,"""They will create an idol out of our fears!""",
Map003.Event[16].Page[1].list.command[1],____TEXT____,
Map003.Event[16].Page[1].list.command[2].textData,\c[7]Priest\c[0],
Map003.Event[16].Page[1].list.command[3].textData,"""Greetings sister. Have you come for the holy ceremony",
Map003.Event[16].Page[1].list.command[4].textData,"as well?""",
Map003.Event[16].Page[1].list.command[5],____TEXT____,
Map003.Event[16].Page[1].list.command[6].textData,\c[7]Priest\c[0],
Map003.Event[16].Page[1].list.command[7].textData,"""The time is now. The times the prophecies have foretold!""",
Map003.Event[16].Page[1].list.command[10],____TEXT____,
Map003.Event[16].Page[1].list.command[11].textData,\c[7]Priest\c[0],
Map003.Event[16].Page[1].list.command[12].textData,"""Greetings brother. Have you come for the holy ceremony",
Map003.Event[16].Page[1].list.command[13].textData,"as well?""",
Map003.Event[16].Page[1].list.command[14],____TEXT____,
Map003.Event[16].Page[1].list.command[15].textData,\c[7]Priest\c[0],
Map003.Event[16].Page[1].list.command[16].textData,"""The time is now. The times the prophecies have foretold!""",
Map003.Event[16].Page[1].list.command[19],____TEXT____,
Map003.Event[16].Page[1].list.command[20].textData,\c[7]Priest\c[0],
Map003.Event[16].Page[1].list.command[21].textData,"""Is there something you would like to know?""",
Map003.Event[16].Page[1].list.command[22],___CHOICE___,
Map003.Event[16].Page[1].list.command[22].textChoice[0],"""About the older gods...""",
Map003.Event[16].Page[1].list.command[22].textChoice[1],"""About the new gods...""",
Map003.Event[16].Page[1].list.command[22].textChoice[2],Attack him,
Map003.Event[16].Page[1].list.command[22].textChoice[3],"""Nevermind.""",
Map003.Event[16].Page[1].list.command[24],____TEXT____,
Map003.Event[16].Page[1].list.command[25].textData,\c[7]Priest\c[0],
Map003.Event[16].Page[1].list.command[26].textData,"""Tell me which god do you serve?""",
Map003.Event[16].Page[1].list.command[27],___CHOICE___,
Map003.Event[16].Page[1].list.command[27].textChoice[0],"""Gro-goroth.""",
Map003.Event[16].Page[1].list.command[27].textChoice[1],"""Sylvian.""",
Map003.Event[16].Page[1].list.command[27].textChoice[2],"""Alll-Mer.""",
Map003.Event[16].Page[1].list.command[27].textChoice[3],"""Other...""",
Map003.Event[16].Page[1].list.command[29],____TEXT____,
Map003.Event[16].Page[1].list.command[30].textData,\c[7]Priest\c[0],
Map003.Event[16].Page[1].list.command[31].textData,"""Where there is creation, there must be destruction. Such",
Map003.Event[16].Page[1].list.command[32].textData,"is the cycle of life.""",
