ID,source,target
Map077.Event[2].Page[0].list.command[0],____TEXT____,
Map077.Event[2].Page[0].list.command[1].textData,You pick up a \c[2]Dried mushroom\c[0].,
Map077.Event[3].Page[0].list.command[0],____TEXT____,
Map077.Event[3].Page[0].list.command[1].textData,You pick up a \c[2]Dried mushroom\c[0].,
Map077.Event[5].Page[1].list.command[0],____TEXT____,
Map077.Event[5].Page[1].list.command[1].textData,Moonless is dead now...,
Map077.Event[5].Page[1].list.command[4],____TEXT____,
Map077.Event[5].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map077.Event[5].Page[1].list.command[6],___CHOICE___,
Map077.Event[5].Page[1].list.command[6].textChoice[0],Yes,
Map077.Event[5].Page[1].list.command[6].textChoice[1],No,
Map077.Event[5].Page[1].list.command[9],____TEXT____,
Map077.Event[5].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map077.Event[5].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map077.Event[6].Page[1].list.command[0],____TEXT____,
Map077.Event[6].Page[1].list.command[1].textData,Here lies \N[6]...,
Map077.Event[6].Page[1].list.command[4],____TEXT____,
Map077.Event[6].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map077.Event[6].Page[1].list.command[6],___CHOICE___,
Map077.Event[6].Page[1].list.command[6].textChoice[0],Yes,
Map077.Event[6].Page[1].list.command[6].textChoice[1],No,
Map077.Event[6].Page[1].list.command[8],____TEXT____,
Map077.Event[6].Page[1].list.command[9].textData,.\|.\|.\|.,
Map077.Event[6].Page[1].list.command[10],____TEXT____,
Map077.Event[6].Page[1].list.command[11].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map077.Event[6].Page[1].list.command[12].textData,remains...,
Map077.Event[7].Page[1].list.command[0],____TEXT____,
Map077.Event[7].Page[1].list.command[1].textData,Here lies \N[5]...,
Map077.Event[7].Page[1].list.command[4],____TEXT____,
Map077.Event[7].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map077.Event[7].Page[1].list.command[6],___CHOICE___,
Map077.Event[7].Page[1].list.command[6].textChoice[0],Yes,
Map077.Event[7].Page[1].list.command[6].textChoice[1],No,
Map077.Event[7].Page[1].list.command[9],____TEXT____,
Map077.Event[7].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map077.Event[7].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map077.Event[8].Page[1].list.command[0],____TEXT____,
Map077.Event[8].Page[1].list.command[1].textData,Here lies \N[4]...,
Map077.Event[8].Page[1].list.command[4],____TEXT____,
Map077.Event[8].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map077.Event[8].Page[1].list.command[6],___CHOICE___,
Map077.Event[8].Page[1].list.command[6].textChoice[0],Yes,
Map077.Event[8].Page[1].list.command[6].textChoice[1],No,
Map077.Event[8].Page[1].list.command[9],____TEXT____,
Map077.Event[8].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map077.Event[8].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map077.Event[9].Page[1].list.command[0],____TEXT____,
Map077.Event[9].Page[1].list.command[1].textData,Here lies \N[3]...,
Map077.Event[9].Page[1].list.command[4],____TEXT____,
