ID,source,target
Map086.Event[4].Page[0].list.command[127],____TEXT____,
Map086.Event[4].Page[0].list.command[128].textData,You escaped the dungeons of Fear & Hunger. Part of you still,
Map086.Event[4].Page[0].list.command[129].textData,doesn't believe this to be the truth...,
Map086.Event[4].Page[0].list.command[130],____TEXT____,
Map086.Event[4].Page[0].list.command[131].textData,You can still smell all the blood and the gore that seeps,
Map086.Event[4].Page[0].list.command[132].textData,through the seams of the ancient stone walls of the,
Map086.Event[4].Page[0].list.command[133].textData,dungeon...,
Map086.Event[4].Page[0].list.command[134],____TEXT____,
Map086.Event[4].Page[0].list.command[135].textData,You can still feel the gaze of the hundreds of past ,
Map086.Event[4].Page[0].list.command[136].textData,"warriors sacrificed in the pools of blood, now left to ",
Map086.Event[4].Page[0].list.command[137].textData,rot...,
Map086.Event[4].Page[0].list.command[138],____TEXT____,
Map086.Event[4].Page[0].list.command[139].textData,You can still feel the pressure of the never-ending,
Map086.Event[4].Page[0].list.command[140].textData,darkness that the underground caverns offered. You can,
Map086.Event[4].Page[0].list.command[141].textData,still hear the distant flapping of the wings...,
Map086.Event[4].Page[0].list.command[142],____TEXT____,
Map086.Event[4].Page[0].list.command[143].textData,You still feel dizzy just imagining the rail tracks that ,
Map086.Event[4].Page[0].list.command[144].textData,lead poor souls deeper to the madness... All the way to,
Map086.Event[4].Page[0].list.command[145].textData,the altar of darkness... ,
Map086.Event[4].Page[0].list.command[146],____TEXT____,
Map086.Event[4].Page[0].list.command[147].textData,"You delved too deep, you know it yourself too.",
Map086.Event[4].Page[0].list.command[148].textData,No man could ever return from that deep...,
Map086.Event[4].Page[0].list.command[149],____TEXT____,
Map086.Event[4].Page[0].list.command[150].textData,You take a one more look at the fortress just to make,
Map086.Event[4].Page[0].list.command[151].textData,sure you really did make it out...,
Map086.Event[4].Page[0].list.command[170],____TEXT____,
Map086.Event[4].Page[0].list.command[171].textData,"To play [Dungeon Nights] mode, enter the name \c[2]Schoolboy\c[0],",
Map086.Event[4].Page[0].list.command[172].textData,\c[2]Schoolgirl\c[0] or \c[2]Schoolkid\c[0] upon selecting your character.,
Map086.Event[4].Page[1].list.command[17],____TEXT____,
Map086.Event[4].Page[1].list.command[18].textData,You never escaped the dungeons of fear and hunger.,
Map086.Event[4].Page[1].list.command[19],____TEXT____,
Map086.Event[4].Page[1].list.command[20].textData,Instead you chose eternal void and darkness as a new god.,
Map086.Event[4].Page[1].list.command[29],____TEXT____,
Map086.Event[4].Page[1].list.command[30].textData,"To play [Dungeon Nights] mode, enter the name \c[2]Schoolboy\c[0],",
Map086.Event[4].Page[1].list.command[31].textData,\c[2]Schoolgirl\c[0] or \c[2]Schoolkid\c[0] upon selecting your character.,
Map086.Event[4].Page[2].list.command[127],____TEXT____,
Map086.Event[4].Page[2].list.command[128].textData,"You defeated Le'garde, the propheticed one with delusions",
Map086.Event[4].Page[2].list.command[129].textData,of creating a new era with his godhood.,
Map086.Event[4].Page[2].list.command[130],____TEXT____,
Map086.Event[4].Page[2].list.command[131].textData,After his defeat you wake up outside the vile fortress that,
Map086.Event[4].Page[2].list.command[132].textData,trapped you before...,
Map086.Event[4].Page[2].list.command[133],____TEXT____,
Map086.Event[4].Page[2].list.command[134].textData,It all seems so hazy... Did all those events really happen?,
Map086.Event[4].Page[2].list.command[135],____TEXT____,
Map086.Event[4].Page[2].list.command[136].textData,You can still smell all the blood and the gore that seeps,
Map086.Event[4].Page[2].list.command[137].textData,through the seams of the ancient stone walls of the,
Map086.Event[4].Page[2].list.command[138].textData,dungeon...,
Map086.Event[4].Page[2].list.command[139],____TEXT____,
Map086.Event[4].Page[2].list.command[140].textData,You can still feel the gaze of the hundreds of past ,
Map086.Event[4].Page[2].list.command[141].textData,"warriors sacrificed in the pools of blood, now left to ",
Map086.Event[4].Page[2].list.command[142].textData,rot...,
Map086.Event[4].Page[2].list.command[143],____TEXT____,
Map086.Event[4].Page[2].list.command[144].textData,You can still feel the pressure of the never-ending,
Map086.Event[4].Page[2].list.command[145].textData,darkness that the underground caverns offered...,
Map086.Event[4].Page[2].list.command[146],____TEXT____,
Map086.Event[4].Page[2].list.command[147].textData,"Scarred for life, you run away from the dungeon. Hounds",
Map086.Event[4].Page[2].list.command[148].textData,"howl on your tracks, but you are way past fearing such small",
Map086.Event[4].Page[2].list.command[149].textData,dangers that dwell under the sun.,
Map086.Event[4].Page[2].list.command[150],____TEXT____,
Map086.Event[4].Page[2].list.command[151].textData,Horrors of the past never leave you alone though. Every,
Map086.Event[4].Page[2].list.command[152].textData,night you wake up from restless dreams where you are,
Map086.Event[4].Page[2].list.command[153].textData,forever trapped in the bloody corridors of the dungeon...,
Map086.Event[4].Page[2].list.command[154],____TEXT____,
Map086.Event[4].Page[2].list.command[155].textData,"The dreams become more and more lifelike as time goes on,",
Map086.Event[4].Page[2].list.command[156].textData,until you cannot tell the difference between a lucid dream,
Map086.Event[4].Page[2].list.command[157].textData,and the real world.,
Map086.Event[4].Page[2].list.command[158],____TEXT____,
Map086.Event[4].Page[2].list.command[159].textData,In the end your fate was to dwell these dungeons forever.,
Map086.Event[4].Page[2].list.command[168],____TEXT____,
Map086.Event[4].Page[2].list.command[169].textData,"To play [Dungeon Nights] mode, enter the name \c[2]Schoolboy\c[0],",
Map086.Event[4].Page[2].list.command[170].textData,\c[2]Schoolgirl\c[0] or \c[2]Schoolkid\c[0] upon selecting your character.,
Map086.Event[4].Page[3].list.command[127],____TEXT____,
Map086.Event[4].Page[3].list.command[128].textData,"You left the dungeons. Contrary to all common sense, you ",
Map086.Event[4].Page[3].list.command[129].textData,made it out alive.,
Map086.Event[4].Page[3].list.command[130],____TEXT____,
Map086.Event[4].Page[3].list.command[131].textData,Your return to the civilization would go without festivity. ,
Map086.Event[4].Page[3].list.command[132].textData,You were back to the square one essentially. Your long ,
Map086.Event[4].Page[3].list.command[133].textData,journey to the black gained you nothing.,
Map086.Event[4].Page[3].list.command[134],____TEXT____,
Map086.Event[4].Page[3].list.command[135].textData,The only thing you brought with you was the bigger ,
Map086.Event[4].Page[3].list.command[136].textData,understanding of all the darkness this world hid beneath ,
Map086.Event[4].Page[3].list.command[137].textData,the human eyes.,
Map086.Event[4].Page[3].list.command[138],____TEXT____,
Map086.Event[4].Page[3].list.command[139].textData,Not a day would pass by that you didn’t curse this ,
Map086.Event[4].Page[3].list.command[140].textData,knowledge. Just the idea drove you towards madness with ,
Map086.Event[4].Page[3].list.command[141].textData,each passing day.,
Map086.Event[4].Page[3].list.command[142],____TEXT____,
Map086.Event[4].Page[3].list.command[143].textData,"After several years living in seclusion, you started hearing ",
Map086.Event[4].Page[3].list.command[144].textData,rumours about the return of the Knights of the Midnight Sun ,
Map086.Event[4].Page[3].list.command[145].textData,and their now legendary captain Le’garde.,
Map086.Event[4].Page[3].list.command[146],____TEXT____,
Map086.Event[4].Page[3].list.command[147].textData,This man with a mysterious aura was unifying the western ,
Map086.Event[4].Page[3].list.command[148].textData,world at a rapid rate. It’s almost as if the gods ,
Map086.Event[4].Page[3].list.command[149].textData,themselves were on his side. Choosing the right side of the ,
Map086.Event[4].Page[3].list.command[150].textData,coin at every possible turn.,
Map086.Event[4].Page[3].list.command[151],____TEXT____,
Map086.Event[4].Page[3].list.command[152].textData,Eventually and inevitably he was throned as the Yellow King ,
Map086.Event[4].Page[3].list.command[153].textData,and he would bring prosperity to the western world. The ,
Map086.Event[4].Page[3].list.command[154].textData,kind that had never been seen before.,
Map086.Event[4].Page[3].list.command[155],____TEXT____,
Map086.Event[4].Page[3].list.command[156].textData,You were never fully convinced however. The name ”Yellow ,
Map086.Event[4].Page[3].list.command[157].textData,King” left you puzzled and something about his campaigns ,
Map086.Event[4].Page[3].list.command[158].textData,gave you uncanny feelings.,
Map086.Event[4].Page[3].list.command[159],____TEXT____,
Map086.Event[4].Page[3].list.command[160].textData,"On your older days, in the Kingdom of Rondon, you finally ",
Map086.Event[4].Page[3].list.command[161].textData,caught a glimpse of Le’garde after multiple decades had,
Map086.Event[4].Page[3].list.command[162].textData,gone by since you two departed your ways.,
Map086.Event[4].Page[3].list.command[163],____TEXT____,
Map086.Event[4].Page[3].list.command[164].textData,You finally understood where the name ”Yellow King” came ,
Map086.Event[4].Page[3].list.command[165].textData,from.,
Map086.Event[4].Page[3].list.command[166],____TEXT____,
Map086.Event[4].Page[3].list.command[167].textData,Le’garde still looked the same age. Almost exactly like ,
Map086.Event[4].Page[3].list.command[168].textData,you remembered. The only difference was his sickly yellow ,
Map086.Event[4].Page[3].list.command[169].textData,skin coloured by the dark green hue of the endless void.,
Map086.Event[4].Page[3].list.command[170],____TEXT____,
Map086.Event[4].Page[3].list.command[171].textData,He was not a human. This was not man taking reigns to ,
Map086.Event[4].Page[3].list.command[172].textData,themselves from the gods. This was something entirely ,
Map086.Event[4].Page[3].list.command[173].textData,different.,
Map086.Event[4].Page[3].list.command[182],____TEXT____,
Map086.Event[4].Page[3].list.command[183].textData,"To play [Dungeon Nights] mode, enter the name \c[2]Schoolboy\c[0],",
Map086.Event[4].Page[3].list.command[184].textData,\c[2]Schoolgirl\c[0] or \c[2]Schoolkid\c[0] upon selecting your character.,
Map086.Event[4].Page[4].list.command[17],____TEXT____,
Map086.Event[4].Page[4].list.command[18].textData,You never escaped the dungeons of fear and hunger.,
Map086.Event[4].Page[4].list.command[19],____TEXT____,
Map086.Event[4].Page[4].list.command[20].textData,No one ever heard about you again. Without a trace you,
Map086.Event[4].Page[4].list.command[21].textData,vanish from this world.,
Map086.Event[4].Page[4].list.command[22],____TEXT____,
Map086.Event[4].Page[4].list.command[23].textData,It's almost as if you fell out of history books altogether.,
Map086.Event[4].Page[4].list.command[24].textData,Your screams of terror never reached anyone.,
Map086.Event[4].Page[4].list.command[25],____TEXT____,
Map086.Event[4].Page[4].list.command[26].textData,You long quest only gave you hints about the greater scheme,
Map086.Event[4].Page[4].list.command[27].textData,of things. You learned a fraction of the secrets the ancient,
Map086.Event[4].Page[4].list.command[28].textData,world holds...,
Map086.Event[4].Page[4].list.command[29],____TEXT____,
Map086.Event[4].Page[4].list.command[30].textData,But even that is more than what is meant for human ears.,
Map086.Event[4].Page[4].list.command[39],____TEXT____,
Map086.Event[4].Page[4].list.command[40].textData,"To play [Dungeon Nights] mode, enter the name \c[2]Schoolboy\c[0],",
Map086.Event[4].Page[4].list.command[41].textData,\c[2]Schoolgirl\c[0] or \c[2]Schoolkid\c[0] upon selecting your character.,
Map086.Event[4].Page[5].list.command[17],____TEXT____,
Map086.Event[4].Page[5].list.command[18].textData,You never escaped the dungeons...,
Map086.Event[4].Page[5].list.command[19],____TEXT____,
Map086.Event[4].Page[5].list.command[20].textData,"Your efforts would go unsung, but your part in the greater ",
Map086.Event[4].Page[5].list.command[21].textData,scheme of things was vital nevertheless.,
Map086.Event[4].Page[5].list.command[22],____TEXT____,
Map086.Event[4].Page[5].list.command[23].textData,You had a vital part in the birth of a new god.,
Map086.Event[4].Page[5].list.command[24],____TEXT____,
Map086.Event[4].Page[5].list.command[25].textData,One that is not a mere new god but one that rivals the ,
Map086.Event[4].Page[5].list.command[26].textData,older ones.,
Map086.Event[4].Page[5].list.command[27],____TEXT____,
Map086.Event[4].Page[5].list.command[28].textData,You had the first hand experience of witnessing the coming ,
Map086.Event[4].Page[5].list.command[29].textData,paradigm shift the world is to go through in the new era.,
Map086.Event[4].Page[5].list.command[30],____TEXT____,
Map086.Event[4].Page[5].list.command[31].textData,"An era of the newborn god, the god of fear and hunger.",
Map086.Event[4].Page[5].list.command[32],____TEXT____,
Map086.Event[4].Page[5].list.command[33].textData,They'll come know this day as the cruel age.,
Map086.Event[4].Page[5].list.command[34],____TEXT____,
Map086.Event[4].Page[5].list.command[35].textData,An age where a humanborn god would finally rise after ,
Map086.Event[4].Page[5].list.command[36].textData,millenias of mankind’s struggle as the feeble new gods.,
Map086.Event[4].Page[5].list.command[37],____TEXT____,
Map086.Event[4].Page[5].list.command[38].textData,Maybe your fate was an act out of mercy? The last traces ,
Map086.Event[4].Page[5].list.command[39].textData,of compassion the newborn god shed after her true ascension.,
Map086.Event[4].Page[5].list.command[40].textData,Your demise was peaceful after all...,
Map086.Event[4].Page[5].list.command[49],____TEXT____,
Map086.Event[4].Page[5].list.command[50].textData,"To play [Dungeon Nights] mode, enter the name \c[2]Schoolboy\c[0],",
Map086.Event[4].Page[5].list.command[51].textData,\c[2]Schoolgirl\c[0] or \c[2]Schoolkid\c[0] upon selecting your character.,
Map086.Event[4].Page[6].list.command[17],____TEXT____,
Map086.Event[4].Page[6].list.command[18].textData,You never escaped the dungeons of fear and hunger.,
Map086.Event[4].Page[6].list.command[19],____TEXT____,
Map086.Event[4].Page[6].list.command[20].textData,No one ever heard about you again. Without a trace you,
Map086.Event[4].Page[6].list.command[21].textData,vanish from this world.,
Map086.Event[4].Page[6].list.command[22],____TEXT____,
