ID,source,target
Map059.Event[7].Page[0].list.command[1],____TEXT____,
Map059.Event[7].Page[0].list.command[2].textData,You could open the door with \c[2]Lockpicking\c[0].,
Map059.Event[7].Page[0].list.command[3],___CHOICE___,
Map059.Event[7].Page[0].list.command[3].textChoice[0],Use \c[2]Lockpicking\c[0],
Map059.Event[7].Page[0].list.command[3].textChoice[1],Don't,
Map059.Event[7].Page[0].list.command[22],____TEXT____,
Map059.Event[7].Page[0].list.command[23].textData,The door is locked...,
Map059.Event[7].Page[0].list.command[24],___CHOICE___,
Map059.Event[7].Page[0].list.command[24].textChoice[0],Use \c[2]Cell keys F3\c[0],
Map059.Event[7].Page[0].list.command[24].textChoice[1],Use \c[2]Red vial\c[0],
Map059.Event[7].Page[0].list.command[24].textChoice[2],Leave,
Map059.Event[7].Page[0].list.command[51],____TEXT____,
Map059.Event[7].Page[0].list.command[52].textData,The door is locked...,
Map059.Event[7].Page[0].list.command[53],___CHOICE___,
Map059.Event[7].Page[0].list.command[53].textChoice[0],Use \c[2]Red vial\c[0],
Map059.Event[7].Page[0].list.command[53].textChoice[1],Leave,
Map059.Event[7].Page[0].list.command[73],____TEXT____,
Map059.Event[7].Page[0].list.command[74].textData,The door is locked...,
Map059.Event[7].Page[0].list.command[75],___CHOICE___,
Map059.Event[7].Page[0].list.command[75].textChoice[0],Use \c[2]Cell keys F3\c[0],
Map059.Event[7].Page[0].list.command[75].textChoice[1],Leave,
Map059.Event[7].Page[0].list.command[91],____TEXT____,
Map059.Event[7].Page[0].list.command[92].textData,The door is locked...,
Map059.Event[10].Page[0].list.command[1],____TEXT____,
Map059.Event[10].Page[0].list.command[2].textData,You could open the door with \c[2]Lockpicking\c[0].,
Map059.Event[10].Page[0].list.command[3],___CHOICE___,
Map059.Event[10].Page[0].list.command[3].textChoice[0],Use \c[2]Lockpicking\c[0],
Map059.Event[10].Page[0].list.command[3].textChoice[1],Don't,
Map059.Event[10].Page[0].list.command[22],____TEXT____,
Map059.Event[10].Page[0].list.command[23].textData,The door is locked...,
Map059.Event[10].Page[0].list.command[24],___CHOICE___,
Map059.Event[10].Page[0].list.command[24].textChoice[0],Use \c[2]Cell keys F3\c[0],
Map059.Event[10].Page[0].list.command[24].textChoice[1],Use \c[2]Red vial\c[0],
Map059.Event[10].Page[0].list.command[24].textChoice[2],Leave,
Map059.Event[10].Page[0].list.command[51],____TEXT____,
Map059.Event[10].Page[0].list.command[52].textData,The door is locked...,
Map059.Event[10].Page[0].list.command[53],___CHOICE___,
Map059.Event[10].Page[0].list.command[53].textChoice[0],Use \c[2]Red vial\c[0],
Map059.Event[10].Page[0].list.command[53].textChoice[1],Leave,
Map059.Event[10].Page[0].list.command[73],____TEXT____,
Map059.Event[10].Page[0].list.command[74].textData,The door is locked...,
Map059.Event[10].Page[0].list.command[75],___CHOICE___,
Map059.Event[10].Page[0].list.command[75].textChoice[0],Use \c[2]Cell keys F3\c[0],
Map059.Event[10].Page[0].list.command[75].textChoice[1],Leave,
Map059.Event[10].Page[0].list.command[91],____TEXT____,
Map059.Event[10].Page[0].list.command[92].textData,The door is locked...,
Map059.Event[11].Page[0].list.command[1],____TEXT____,
Map059.Event[11].Page[0].list.command[2].textData,You could open the door with \c[2]Lockpicking\c[0].,
Map059.Event[11].Page[0].list.command[3],___CHOICE___,
Map059.Event[11].Page[0].list.command[3].textChoice[0],Use \c[2]Lockpicking\c[0],
Map059.Event[11].Page[0].list.command[3].textChoice[1],Don't,
Map059.Event[11].Page[0].list.command[22],____TEXT____,
Map059.Event[11].Page[0].list.command[23].textData,The door is locked...,
Map059.Event[11].Page[0].list.command[24],___CHOICE___,
Map059.Event[11].Page[0].list.command[24].textChoice[0],Use \c[2]Cell keys F3\c[0],
Map059.Event[11].Page[0].list.command[24].textChoice[1],Use \c[2]Red vial\c[0],
Map059.Event[11].Page[0].list.command[24].textChoice[2],Leave,
Map059.Event[11].Page[0].list.command[51],____TEXT____,
Map059.Event[11].Page[0].list.command[52].textData,The door is locked...,
Map059.Event[11].Page[0].list.command[53],___CHOICE___,
Map059.Event[11].Page[0].list.command[53].textChoice[0],Use \c[2]Red vial\c[0],
Map059.Event[11].Page[0].list.command[53].textChoice[1],Leave,
Map059.Event[11].Page[0].list.command[73],____TEXT____,
Map059.Event[11].Page[0].list.command[74].textData,The door is locked...,
Map059.Event[11].Page[0].list.command[75],___CHOICE___,
Map059.Event[11].Page[0].list.command[75].textChoice[0],Use \c[2]Cell keys F3\c[0],
Map059.Event[11].Page[0].list.command[75].textChoice[1],Leave,
Map059.Event[11].Page[0].list.command[91],____TEXT____,
Map059.Event[11].Page[0].list.command[92].textData,The door is locked...,
Map059.Event[13].Page[0].list.command[1],____TEXT____,
Map059.Event[13].Page[0].list.command[2].textData,You could open the door with \c[2]Lockpicking\c[0].,
Map059.Event[13].Page[0].list.command[3],___CHOICE___,
Map059.Event[13].Page[0].list.command[3].textChoice[0],Use \c[2]Lockpicking\c[0],
Map059.Event[13].Page[0].list.command[3].textChoice[1],Don't,
Map059.Event[13].Page[0].list.command[22],____TEXT____,
Map059.Event[13].Page[0].list.command[23].textData,The door is locked...,
Map059.Event[13].Page[0].list.command[24],___CHOICE___,
Map059.Event[13].Page[0].list.command[24].textChoice[0],Use \c[2]Cell keys F3\c[0],
Map059.Event[13].Page[0].list.command[24].textChoice[1],Use \c[2]Red vial\c[0],
Map059.Event[13].Page[0].list.command[24].textChoice[2],Leave,
Map059.Event[13].Page[0].list.command[51],____TEXT____,
Map059.Event[13].Page[0].list.command[52].textData,The door is locked...,
Map059.Event[13].Page[0].list.command[53],___CHOICE___,
Map059.Event[13].Page[0].list.command[53].textChoice[0],Use \c[2]Red vial\c[0],
Map059.Event[13].Page[0].list.command[53].textChoice[1],Leave,
Map059.Event[13].Page[0].list.command[73],____TEXT____,
Map059.Event[13].Page[0].list.command[74].textData,The door is locked...,
Map059.Event[13].Page[0].list.command[75],___CHOICE___,
Map059.Event[13].Page[0].list.command[75].textChoice[0],Use \c[2]Cell keys F3\c[0],
Map059.Event[13].Page[0].list.command[75].textChoice[1],Leave,
Map059.Event[13].Page[0].list.command[91],____TEXT____,
Map059.Event[13].Page[0].list.command[92].textData,The door is locked...,
Map059.Event[14].Page[0].list.command[1],____TEXT____,
Map059.Event[14].Page[0].list.command[2].textData,You unlocked the door.,
Map059.Event[14].Page[0].list.command[13],____TEXT____,
Map059.Event[14].Page[0].list.command[14].textData,The door is locked from the other side.,
Map059.Event[16].Page[0].list.command[0].textComment,<follower touch>,
Map059.Event[16].Page[1].list.command[0].textComment,<follower touch>,
Map059.Event[16].Page[2].list.command[1],____TEXT____,
Map059.Event[16].Page[2].list.command[2].textData,You could \c[2]Devour\c[0] the remains of the dead ghoul.,
Map059.Event[16].Page[2].list.command[3],___CHOICE___,
Map059.Event[16].Page[2].list.command[3].textChoice[0],Yes,
Map059.Event[16].Page[2].list.command[3].textChoice[1],No,
Map059.Event[16].Page[2].list.command[10],____TEXT____,
Map059.Event[16].Page[2].list.command[11].textData,You devoured the remains.,
Map059.Event[16].Page[2].list.command[26],____TEXT____,
Map059.Event[16].Page[2].list.command[27].textData,You could use \c[2]Demon seed\c[0] on the dead ghoul.,
Map059.Event[16].Page[2].list.command[28],___CHOICE___,
Map059.Event[16].Page[2].list.command[28].textChoice[0],Use ,
Map059.Event[16].Page[2].list.command[28].textChoice[1],No,
Map059.Event[16].Page[2].list.command[82],____TEXT____,
Map059.Event[16].Page[2].list.command[83].textData,A baby sprouted out of your seed!,
Map059.Event[16].Page[2].list.command[84],____TEXT____,
Map059.Event[16].Page[2].list.command[85].textData,You take the baby with you.,
Map059.Event[16].Page[2].list.command[99],____TEXT____,
Map059.Event[16].Page[2].list.command[100].textData,You do not have enough sanity to perform this act.,
Map059.Event[16].Page[2].list.command[158],____TEXT____,
Map059.Event[16].Page[2].list.command[159].textData,You could use \c[2]Necromancy\c[0] on the dead prisoner.,
Map059.Event[16].Page[2].list.command[160],___CHOICE___,
Map059.Event[16].Page[2].list.command[160].textChoice[0],Use \c[2]Necromancy\c[0],
Map059.Event[16].Page[2].list.command[160].textChoice[1],Leave,
Map059.Event[16].Page[2].list.command[176],____TEXT____,
Map059.Event[16].Page[2].list.command[177].textData,\c[2]Necromancy\c[0] was succesful!,
Map059.Event[16].Page[2].list.command[220],____TEXT____,
Map059.Event[16].Page[2].list.command[221].textData,Give a name to your new ghoul!,
Map059.Event[16].Page[2].list.command[224],____TEXT____,
Map059.Event[16].Page[2].list.command[225].textData,\N[18] doesn't seem to remember his past life ,
Map059.Event[16].Page[2].list.command[226].textData,and seems to be confused about life.,
Map059.Event[16].Page[2].list.command[227],____TEXT____,
Map059.Event[16].Page[2].list.command[228].textData,Shamelessly he scratches his groin area.,
Map059.Event[16].Page[2].list.command[233],___CHOICE___,
Map059.Event[16].Page[2].list.command[233].textChoice[0],HEADS,
Map059.Event[16].Page[2].list.command[233].textChoice[1],TAILS,
Map059.Event[16].Page[2].list.command[246],____TEXT____,
Map059.Event[16].Page[2].list.command[247].textData,\c[2]Necromancy\c[0] was succesful!,
Map059.Event[16].Page[2].list.command[290],____TEXT____,
Map059.Event[16].Page[2].list.command[291].textData,Give a name to your new ghoul!,
Map059.Event[16].Page[2].list.command[294],____TEXT____,
Map059.Event[16].Page[2].list.command[295].textData,\N[18] doesn't seem to remember his past life ,
Map059.Event[16].Page[2].list.command[296].textData,and seems to be confused about life.,
Map059.Event[16].Page[2].list.command[297],____TEXT____,
Map059.Event[16].Page[2].list.command[298].textData,Shamelessly he scratches his groin area.,
Map059.Event[16].Page[2].list.command[309],____TEXT____,
Map059.Event[16].Page[2].list.command[310].textData,\c[2]Necromancy\c[0] failed!,
Map059.Event[16].Page[2].list.command[328],____TEXT____,
Map059.Event[16].Page[2].list.command[329].textData,\c[2]Necromancy\c[0] was succesful!,
Map059.Event[16].Page[2].list.command[372],____TEXT____,
Map059.Event[16].Page[2].list.command[373].textData,Give a name to your new ghoul!,
Map059.Event[16].Page[2].list.command[376],____TEXT____,
Map059.Event[16].Page[2].list.command[377].textData,\N[18] doesn't seem to remember his past life and,
Map059.Event[16].Page[2].list.command[378].textData,seems to be confused about life.,
Map059.Event[16].Page[2].list.command[379],____TEXT____,
Map059.Event[16].Page[2].list.command[380].textData,Shamelessly he scratches his groin area.,
Map059.Event[16].Page[2].list.command[391],____TEXT____,
Map059.Event[16].Page[2].list.command[392].textData,\c[2]Necromancy\c[0] failed!,
Map059.Event[16].Page[2].list.command[409],____TEXT____,
Map059.Event[16].Page[2].list.command[410].textData,You could use \c[2]Necromancy\c[0] on the dead prisoner.,
Map059.Event[16].Page[2].list.command[411],___CHOICE___,
Map059.Event[16].Page[2].list.command[411].textChoice[0],Use \c[2]Necromancy\c[0],
Map059.Event[16].Page[2].list.command[411].textChoice[1],Leave,
Map059.Event[16].Page[2].list.command[413],____TEXT____,
Map059.Event[16].Page[2].list.command[414].textData,You don't have enough sanity to perform such actions.,
Map059.Event[16].Page[2].list.command[424],____TEXT____,
Map059.Event[16].Page[2].list.command[425].textData,What do you want to do with the body?,
Map059.Event[16].Page[2].list.command[426],___CHOICE___,
Map059.Event[16].Page[2].list.command[426].textChoice[0],Beat him,
Map059.Event[16].Page[2].list.command[426].textChoice[1],Search him,
Map059.Event[16].Page[2].list.command[426].textChoice[2],Skin him,
Map059.Event[16].Page[2].list.command[426].textChoice[3],Leave him,
Map059.Event[16].Page[2].list.command[432],____TEXT____,
Map059.Event[16].Page[2].list.command[433].textData,You beat it's boney body.,
Map059.Event[16].Page[2].list.command[436],____TEXT____,
Map059.Event[16].Page[2].list.command[437].textData,Prisoner has nothing of value.,
Map059.Event[16].Page[2].list.command[446],____TEXT____,
Map059.Event[16].Page[2].list.command[447].textData,You took \c[2]Pale skin\c[0]!,
Map059.Event[16].Page[2].list.command[454],____TEXT____,
Map059.Event[16].Page[2].list.command[455].textData,What do you want to do with the body?,
Map059.Event[16].Page[2].list.command[456],___CHOICE___,
Map059.Event[16].Page[2].list.command[456].textChoice[0],Beat him,
Map059.Event[16].Page[2].list.command[456].textChoice[1],Search him,
Map059.Event[16].Page[2].list.command[456].textChoice[2],Leave him,
Map059.Event[16].Page[2].list.command[462],____TEXT____,
Map059.Event[16].Page[2].list.command[463].textData,You beat it's boney body.,
Map059.Event[16].Page[2].list.command[466],____TEXT____,
Map059.Event[16].Page[2].list.command[467].textData,Prisoner has nothing of value.,
Map059.Event[16].Page[3].list.command[0],____TEXT____,
Map059.Event[16].Page[3].list.command[1].textData,A pile of flesh remains here...,
Map059.Event[17].Page[0].list.command[0].textComment,<follower touch>,
Map059.Event[22].Page[0].list.command[0],____TEXT____,
Map059.Event[22].Page[0].list.command[1].textData,There is a lever here.,
Map059.Event[22].Page[0].list.command[2],___CHOICE___,
Map059.Event[22].Page[0].list.command[2].textChoice[0],Pull,
Map059.Event[22].Page[0].list.command[2].textChoice[1],Leave,
Map059.Event[22].Page[1].list.command[0],____TEXT____,
Map059.Event[22].Page[1].list.command[1].textData,It doesn't seem to budge anymore.,
Map059.Event[24].Page[0].list.command[3],____TEXT____,
Map059.Event[24].Page[0].list.command[4].textData,You are unable to move...,
Map059.Event[24].Page[0].list.command[5],___CHOICE___,
Map059.Event[24].Page[0].list.command[5].textChoice[0],Quit breathing,
Map059.Event[24].Page[0].list.command[5].textChoice[1],Hold on!,
Map059.Event[24].Page[1].list.command[3],____TEXT____,
Map059.Event[24].Page[1].list.command[4].textData,You are unable to move...,
Map059.Event[24].Page[1].list.command[5],___CHOICE___,
Map059.Event[24].Page[1].list.command[5].textChoice[0],Quit breathing,
Map059.Event[24].Page[1].list.command[5].textChoice[1],Hold on!,
Map059.Event[24].Page[2].list.command[3],____TEXT____,
Map059.Event[24].Page[2].list.command[4].textData,You are unable to move...,
Map059.Event[24].Page[2].list.command[5],___CHOICE___,
Map059.Event[24].Page[2].list.command[5].textChoice[0],Quit breathing,
Map059.Event[24].Page[2].list.command[5].textChoice[1],Hold on!,
Map059.Event[24].Page[3].list.command[3],____TEXT____,
Map059.Event[24].Page[3].list.command[4].textData,You are unable to move...,
Map059.Event[24].Page[3].list.command[5],___CHOICE___,
Map059.Event[24].Page[3].list.command[5].textChoice[0],Quit breathing,
