ID,source,target
Map076.Event[2].Page[0].list.command[0],____TEXT____,
Map076.Event[2].Page[0].list.command[1].textData,You search the barrel for anything useful...,
Map076.Event[2].Page[1].list.command[0],____TEXT____,
Map076.Event[2].Page[1].list.command[1].textData,Nothing left here.,
Map076.Event[3].Page[0].list.command[0],____TEXT____,
Map076.Event[3].Page[0].list.command[1].textData,You search the barrel for anything useful...,
Map076.Event[3].Page[1].list.command[0],____TEXT____,
Map076.Event[3].Page[1].list.command[1].textData,Nothing left here.,
Map076.Event[5].Page[1].list.command[0],____TEXT____,
Map076.Event[5].Page[1].list.command[1].textData,Moonless is dead now...,
Map076.Event[5].Page[1].list.command[4],____TEXT____,
Map076.Event[5].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map076.Event[5].Page[1].list.command[6],___CHOICE___,
Map076.Event[5].Page[1].list.command[6].textChoice[0],Yes,
Map076.Event[5].Page[1].list.command[6].textChoice[1],No,
Map076.Event[5].Page[1].list.command[9],____TEXT____,
Map076.Event[5].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map076.Event[5].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map076.Event[6].Page[1].list.command[0],____TEXT____,
Map076.Event[6].Page[1].list.command[1].textData,Here lies \N[6]...,
Map076.Event[6].Page[1].list.command[4],____TEXT____,
Map076.Event[6].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map076.Event[6].Page[1].list.command[6],___CHOICE___,
Map076.Event[6].Page[1].list.command[6].textChoice[0],Yes,
Map076.Event[6].Page[1].list.command[6].textChoice[1],No,
Map076.Event[6].Page[1].list.command[8],____TEXT____,
Map076.Event[6].Page[1].list.command[9].textData,.\|.\|.\|.,
Map076.Event[6].Page[1].list.command[10],____TEXT____,
Map076.Event[6].Page[1].list.command[11].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map076.Event[6].Page[1].list.command[12].textData,remains...,
Map076.Event[7].Page[1].list.command[0],____TEXT____,
Map076.Event[7].Page[1].list.command[1].textData,Here lies \N[5]...,
Map076.Event[7].Page[1].list.command[4],____TEXT____,
Map076.Event[7].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map076.Event[7].Page[1].list.command[6],___CHOICE___,
Map076.Event[7].Page[1].list.command[6].textChoice[0],Yes,
Map076.Event[7].Page[1].list.command[6].textChoice[1],No,
Map076.Event[7].Page[1].list.command[9],____TEXT____,
Map076.Event[7].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map076.Event[7].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map076.Event[8].Page[1].list.command[0],____TEXT____,
Map076.Event[8].Page[1].list.command[1].textData,Here lies \N[4]...,
Map076.Event[8].Page[1].list.command[4],____TEXT____,
Map076.Event[8].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map076.Event[8].Page[1].list.command[6],___CHOICE___,
Map076.Event[8].Page[1].list.command[6].textChoice[0],Yes,
Map076.Event[8].Page[1].list.command[6].textChoice[1],No,
Map076.Event[8].Page[1].list.command[9],____TEXT____,
Map076.Event[8].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map076.Event[8].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map076.Event[9].Page[1].list.command[0],____TEXT____,
Map076.Event[9].Page[1].list.command[1].textData,Here lies \N[3]...,
Map076.Event[9].Page[1].list.command[4],____TEXT____,
Map076.Event[9].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map076.Event[9].Page[1].list.command[6],___CHOICE___,
Map076.Event[9].Page[1].list.command[6].textChoice[0],Yes,
Map076.Event[9].Page[1].list.command[6].textChoice[1],No,
Map076.Event[9].Page[1].list.command[9],____TEXT____,
Map076.Event[9].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map076.Event[9].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map076.Event[10].Page[1].list.command[0],____TEXT____,
Map076.Event[10].Page[1].list.command[1].textData,Here lies \N[1]...,
Map076.Event[10].Page[1].list.command[4],____TEXT____,
Map076.Event[10].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map076.Event[10].Page[1].list.command[6],___CHOICE___,
Map076.Event[10].Page[1].list.command[6].textChoice[0],Yes,
Map076.Event[10].Page[1].list.command[6].textChoice[1],No,
Map076.Event[10].Page[1].list.command[9],____TEXT____,
Map076.Event[10].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map076.Event[10].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map076.Event[13].Page[0].list.command[0],____TEXT____,
Map076.Event[13].Page[0].list.command[1].textData,You pick up a \c[2]Dried mushroom\c[0].,
Map076.Event[14].Page[1].list.command[0],____TEXT____,
Map076.Event[14].Page[1].list.command[1].textData,Here lies \N[19]...,
Map076.Event[14].Page[1].list.command[3],____TEXT____,
Map076.Event[14].Page[1].list.command[4].textData,You could use \c[2]Soul stone\c[0] here...,
Map076.Event[14].Page[1].list.command[5],___CHOICE___,
Map076.Event[14].Page[1].list.command[5].textChoice[0],Yes,
Map076.Event[14].Page[1].list.command[5].textChoice[1],No,
Map076.Event[14].Page[1].list.command[7],____TEXT____,
Map076.Event[14].Page[1].list.command[8].textData,.\|.\|.\|.,
Map076.Event[14].Page[1].list.command[9],____TEXT____,
Map076.Event[14].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map076.Event[14].Page[1].list.command[11].textData,remains...,
Map076.Event[15].Page[1].list.command[0],____TEXT____,
Map076.Event[15].Page[1].list.command[1].textData,Here lies \N[20]...,
Map076.Event[15].Page[1].list.command[3],____TEXT____,
Map076.Event[15].Page[1].list.command[4].textData,You could use \c[2]Soul stone\c[0] here...,
Map076.Event[15].Page[1].list.command[5],___CHOICE___,
Map076.Event[15].Page[1].list.command[5].textChoice[0],Yes,
Map076.Event[15].Page[1].list.command[5].textChoice[1],No,
Map076.Event[15].Page[1].list.command[7],____TEXT____,
Map076.Event[15].Page[1].list.command[8].textData,.\|.\|.\|.,
Map076.Event[15].Page[1].list.command[9],____TEXT____,
Map076.Event[15].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map076.Event[15].Page[1].list.command[11].textData,remains...,
Map076.Event[16].Page[1].list.command[0],____TEXT____,
Map076.Event[16].Page[1].list.command[1].textData,Here lies \N[21]...,
Map076.Event[16].Page[1].list.command[3],____TEXT____,
Map076.Event[16].Page[1].list.command[4].textData,You could use \c[2]Soul stone\c[0] here...,
Map076.Event[16].Page[1].list.command[5],___CHOICE___,
Map076.Event[16].Page[1].list.command[5].textChoice[0],Yes,
Map076.Event[16].Page[1].list.command[5].textChoice[1],No,
Map076.Event[16].Page[1].list.command[7],____TEXT____,
Map076.Event[16].Page[1].list.command[8].textData,.\|.\|.\|.,
Map076.Event[16].Page[1].list.command[9],____TEXT____,
Map076.Event[16].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map076.Event[16].Page[1].list.command[11].textData,remains...,
Map076.Event[18].Page[1].list.command[0],____TEXT____,
Map076.Event[18].Page[1].list.command[1].textData,The girl is dead now...,
Map076.Event[18].Page[1].list.command[4],____TEXT____,
Map076.Event[18].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map076.Event[18].Page[1].list.command[6],___CHOICE___,
Map076.Event[18].Page[1].list.command[6].textChoice[0],Yes,
Map076.Event[18].Page[1].list.command[6].textChoice[1],No,
Map076.Event[18].Page[1].list.command[9],____TEXT____,
Map076.Event[18].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map076.Event[18].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map076.Event[18].Page[1].list.command[12],____TEXT____,
Map076.Event[18].Page[1].list.command[13].textData,The stone has a heavy aura to it. It's almost too much,
Map076.Event[18].Page[1].list.command[14].textData,for you to carry...,
Map076.Event[19].Page[1].list.command[0],____TEXT____,
Map076.Event[19].Page[1].list.command[1].textData,Here lies \N[16]...,
Map076.Event[19].Page[1].list.command[3],____TEXT____,
Map076.Event[19].Page[1].list.command[4].textData,You could use \c[2]Soul stone\c[0] here...,
Map076.Event[19].Page[1].list.command[5],___CHOICE___,
Map076.Event[19].Page[1].list.command[5].textChoice[0],Yes,
Map076.Event[19].Page[1].list.command[5].textChoice[1],No,
Map076.Event[19].Page[1].list.command[7],____TEXT____,
Map076.Event[19].Page[1].list.command[8].textData,.\|.\|.\|.,
Map076.Event[19].Page[1].list.command[9],____TEXT____,
Map076.Event[19].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map076.Event[19].Page[1].list.command[11].textData,remains...,
