ID,source,target
Map184.Event[2].Page[0].list.command[0],____TEXT____,
Map184.Event[2].Page[0].list.command[1].textData,The minecart is full of rocks and rubble.,
Map184.Event[2].Page[0].list.command[2],___CHOICE___,
Map184.Event[2].Page[0].list.command[2].textChoice[0],Take a stone,
Map184.Event[2].Page[0].list.command[2].textChoice[1],Leave,
Map184.Event[2].Page[0].list.command[5],____TEXT____,
Map184.Event[2].Page[0].list.command[6].textData,You take a \c[2]Stone\c[0].,
Map184.Event[2].Page[1].list.command[0],____TEXT____,
Map184.Event[2].Page[1].list.command[1].textData,A minecart is left here...,
Map184.Event[13].Page[0].list.command[0],____TEXT____,
Map184.Event[13].Page[0].list.command[1].textData,A sturdy chest. It doesn't seem to be locked.,
Map184.Event[13].Page[0].list.command[2],___CHOICE___,
Map184.Event[13].Page[0].list.command[2].textChoice[0],Open,
Map184.Event[13].Page[0].list.command[2].textChoice[1],Leave it,
Map184.Event[13].Page[0].list.command[5],___CHOICE___,
Map184.Event[13].Page[0].list.command[5].textChoice[0],HEADS,
Map184.Event[13].Page[0].list.command[5].textChoice[1],TAILS,
Map184.Event[13].Page[1].list.command[0],____TEXT____,
Map184.Event[13].Page[1].list.command[1].textData,There is nothing left in the chest anymore.,
Map184.Event[14].Page[0].list.command[1],____TEXT____,
Map184.Event[14].Page[0].list.command[2].textData,A sturdy chest. It doesn't seem to be locked.,
Map184.Event[14].Page[0].list.command[5],____TEXT____,
Map184.Event[14].Page[0].list.command[6].textData,\c[7]Nosramus\c[0],
Map184.Event[14].Page[0].list.command[7].textData,"""I would appreciate if you didn't take anything from there.""",
Map184.Event[14].Page[0].list.command[8],___CHOICE___,
Map184.Event[14].Page[0].list.command[8].textChoice[0],Open anyway,
Map184.Event[14].Page[0].list.command[8].textChoice[1],Leave it,
Map184.Event[14].Page[0].list.command[25],____TEXT____,
Map184.Event[14].Page[0].list.command[26].textData,\c[7]Nosramus\c[0],
Map184.Event[14].Page[0].list.command[27].textData,"""...""",
Map184.Event[14].Page[0].list.command[34],____TEXT____,
