ID,source,target
Map004.Event[5].Page[1].list.command[0],____TEXT____,
Map004.Event[5].Page[1].list.command[1].textData,Moonless is dead now...,
Map004.Event[5].Page[1].list.command[4],____TEXT____,
Map004.Event[5].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map004.Event[5].Page[1].list.command[6],___CHOICE___,
Map004.Event[5].Page[1].list.command[6].textChoice[0],Yes,
Map004.Event[5].Page[1].list.command[6].textChoice[1],No,
Map004.Event[5].Page[1].list.command[9],____TEXT____,
Map004.Event[5].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map004.Event[5].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map004.Event[6].Page[1].list.command[0],____TEXT____,
Map004.Event[6].Page[1].list.command[1].textData,Here lies \N[6]...,
Map004.Event[6].Page[1].list.command[4],____TEXT____,
Map004.Event[6].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map004.Event[6].Page[1].list.command[6],___CHOICE___,
Map004.Event[6].Page[1].list.command[6].textChoice[0],Yes,
Map004.Event[6].Page[1].list.command[6].textChoice[1],No,
Map004.Event[6].Page[1].list.command[8],____TEXT____,
Map004.Event[6].Page[1].list.command[9].textData,.\|.\|.\|.,
Map004.Event[6].Page[1].list.command[10],____TEXT____,
Map004.Event[6].Page[1].list.command[11].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map004.Event[6].Page[1].list.command[12].textData,remains...,
Map004.Event[7].Page[1].list.command[0],____TEXT____,
Map004.Event[7].Page[1].list.command[1].textData,Here lies \N[5]...,
Map004.Event[7].Page[1].list.command[4],____TEXT____,
Map004.Event[7].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map004.Event[7].Page[1].list.command[6],___CHOICE___,
Map004.Event[7].Page[1].list.command[6].textChoice[0],Yes,
Map004.Event[7].Page[1].list.command[6].textChoice[1],No,
Map004.Event[7].Page[1].list.command[9],____TEXT____,
Map004.Event[7].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map004.Event[7].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map004.Event[8].Page[1].list.command[0],____TEXT____,
Map004.Event[8].Page[1].list.command[1].textData,Here lies \N[4]...,
Map004.Event[8].Page[1].list.command[4],____TEXT____,
Map004.Event[8].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map004.Event[8].Page[1].list.command[6],___CHOICE___,
Map004.Event[8].Page[1].list.command[6].textChoice[0],Yes,
Map004.Event[8].Page[1].list.command[6].textChoice[1],No,
Map004.Event[8].Page[1].list.command[9],____TEXT____,
Map004.Event[8].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map004.Event[8].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map004.Event[9].Page[1].list.command[0],____TEXT____,
Map004.Event[9].Page[1].list.command[1].textData,Here lies \N[3]...,
Map004.Event[9].Page[1].list.command[4],____TEXT____,
Map004.Event[9].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map004.Event[9].Page[1].list.command[6],___CHOICE___,
Map004.Event[9].Page[1].list.command[6].textChoice[0],Yes,
Map004.Event[9].Page[1].list.command[6].textChoice[1],No,
Map004.Event[9].Page[1].list.command[9],____TEXT____,
Map004.Event[9].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map004.Event[9].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map004.Event[10].Page[1].list.command[0],____TEXT____,
Map004.Event[10].Page[1].list.command[1].textData,Here lies \N[1]...,
Map004.Event[10].Page[1].list.command[4],____TEXT____,
Map004.Event[10].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map004.Event[10].Page[1].list.command[6],___CHOICE___,
Map004.Event[10].Page[1].list.command[6].textChoice[0],Yes,
Map004.Event[10].Page[1].list.command[6].textChoice[1],No,
Map004.Event[10].Page[1].list.command[9],____TEXT____,
Map004.Event[10].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map004.Event[10].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map004.Event[12].Page[0].list.command[0],____TEXT____,
Map004.Event[12].Page[0].list.command[1].textData,Partly decomposed body is hanging here.,
Map004.Event[13].Page[0].list.command[0],____TEXT____,
Map004.Event[13].Page[0].list.command[1].textData,Partly decomposed body is hanging here.,
Map004.Event[14].Page[0].list.command[0],____TEXT____,
Map004.Event[14].Page[0].list.command[1].textData,Partly decomposed body is hanging here.,
Map004.Event[15].Page[0].list.command[0],____TEXT____,
Map004.Event[15].Page[0].list.command[1].textData,Partly decomposed body is hanging here.,
Map004.Event[16].Page[0].list.command[0],____TEXT____,
Map004.Event[16].Page[0].list.command[1].textData,Partly decomposed body is hanging here.,
Map004.Event[17].Page[0].list.command[0],____TEXT____,
Map004.Event[17].Page[0].list.command[1].textData,Partly decomposed body is hanging here.,
Map004.Event[18].Page[1].list.command[0],____TEXT____,
Map004.Event[18].Page[1].list.command[1].textData,The girl is dead now...,
Map004.Event[18].Page[1].list.command[4],____TEXT____,
Map004.Event[18].Page[1].list.command[5].textData,You could use \c[2]Soul stone\c[0] here...,
Map004.Event[18].Page[1].list.command[6],___CHOICE___,
Map004.Event[18].Page[1].list.command[6].textChoice[0],Yes,
Map004.Event[18].Page[1].list.command[6].textChoice[1],No,
Map004.Event[18].Page[1].list.command[9],____TEXT____,
Map004.Event[18].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] changed it's appearance.,
Map004.Event[18].Page[1].list.command[11].textData,The stone is radiating faint blue light.,
Map004.Event[18].Page[1].list.command[12],____TEXT____,
Map004.Event[18].Page[1].list.command[13].textData,The stone has a heavy aura to it. It's almost too much,
Map004.Event[18].Page[1].list.command[14].textData,for you to carry...,
Map004.Event[19].Page[1].list.command[0],____TEXT____,
Map004.Event[19].Page[1].list.command[1].textData,Here lies \N[16]...,
Map004.Event[19].Page[1].list.command[3],____TEXT____,
Map004.Event[19].Page[1].list.command[4].textData,You could use \c[2]Soul stone\c[0] here...,
Map004.Event[19].Page[1].list.command[5],___CHOICE___,
Map004.Event[19].Page[1].list.command[5].textChoice[0],Yes,
Map004.Event[19].Page[1].list.command[5].textChoice[1],No,
Map004.Event[19].Page[1].list.command[7],____TEXT____,
Map004.Event[19].Page[1].list.command[8].textData,.\|.\|.\|.,
Map004.Event[19].Page[1].list.command[9],____TEXT____,
Map004.Event[19].Page[1].list.command[10].textData,The \c[2]Soul stone\c[0] doesn't seem to react to his ,
Map004.Event[19].Page[1].list.command[11].textData,remains...,
Map004.Event[20].Page[1].list.command[0],____TEXT____,
Map004.Event[20].Page[1].list.command[1].textData,Here lies \N[17]...,
Map004.Event[20].Page[1].list.command[3],____TEXT____,
Map004.Event[20].Page[1].list.command[4].textData,You could use \c[2]Soul stone\c[0] here...,
